Time (s),Temperature (K),Mass (mg)
0.0,304.972,2.01966
2.0,304.963,2.0193
4.0,304.96,2.01884
6.0,304.94,2.01837
8.0,304.931,2.01789
10.0,304.926,2.01741
12.0,304.917,2.01691
14.0,304.902,2.0164
16.0,304.896,2.01586
18.0,304.888,2.01534
20.0,304.878,2.01484
22.0,304.883,2.01434
24.0,304.849,2.01386
26.0,304.861,2.01339
28.0,304.85,2.01293
30.0,304.845,2.0125
32.0,304.825,2.0121
34.0,304.831,2.01171
36.0,304.835,2.01133
38.0,304.823,2.01094
40.0,304.812,2.01055
42.0,304.801,2.01016
44.0,304.793,2.00976
46.0,304.801,2.00937
48.0,304.791,2.00898
50.0,304.789,2.0086
52.0,304.788,2.00821
54.0,304.768,2.00784
56.0,304.767,2.00746
58.0,304.768,2.00709
60.0,304.768,2.00671
62.0,304.777,2.00634
64.0,304.747,2.00598
66.0,304.727,2.00563
68.0,304.722,2.0053
70.0,304.73,2.00496
72.0,304.731,2.00463
74.0,304.725,2.0043
76.0,304.703,2.00398
78.0,304.703,2.00365
80.0,304.716,2.00331
82.0,304.716,2.00298
84.0,304.723,2.00264
86.0,304.704,2.00232
88.0,304.698,2.002
90.0,304.713,2.00169
92.0,304.698,2.00139
94.0,304.696,2.0011
96.0,304.687,2.00081
98.0,304.685,2.00055
100.0,304.683,2.00031
102.0,304.663,2.00007
104.0,304.667,1.99983
106.0,304.676,1.99959
108.0,304.665,1.99934
110.0,304.668,1.99909
112.0,304.673,1.99884
114.0,304.672,1.9986
116.0,304.652,1.99835
118.0,304.665,1.9981
120.0,304.639,1.99784
122.0,304.64,1.99758
124.0,304.625,1.99732
126.0,304.635,1.99707
128.0,304.624,1.99683
130.0,304.635,1.99659
132.0,304.624,1.99636
134.0,304.626,1.99613
136.0,304.611,1.99591
138.0,304.621,1.9957
140.0,304.615,1.99549
142.0,304.601,1.99528
144.0,304.613,1.99508
146.0,304.602,1.99488
148.0,304.601,1.99467
150.0,304.59,1.99446
152.0,304.601,1.99424
154.0,304.602,1.99403
156.0,304.597,1.99381
158.0,304.597,1.99359
160.0,304.572,1.99337
162.0,304.586,1.99315
164.0,304.584,1.99294
166.0,304.569,1.99274
168.0,304.578,1.99258
170.0,304.58,1.99243
172.0,304.574,1.9923
174.0,304.594,1.99216
176.0,304.579,1.99201
178.0,304.565,1.99186
180.0,304.58,1.99168
182.0,304.57,1.9915
184.0,304.571,1.99131
186.0,304.548,1.99111
188.0,304.56,1.99092
190.0,304.553,1.99073
192.0,304.539,1.99055
194.0,304.56,1.99038
196.0,304.545,1.9902
198.0,304.553,1.99003
200.0,304.548,1.98987
202.0,304.54,1.98971
204.0,304.539,1.98956
206.0,304.552,1.9894
208.0,304.548,1.98924
210.0,304.542,1.98908
212.0,304.541,1.98892
214.0,304.544,1.98875
216.0,304.546,1.98859
218.0,304.538,1.98842
220.0,304.519,1.98827
222.0,304.528,1.98812
224.0,304.52,1.988
226.0,304.528,1.98787
228.0,304.517,1.98773
230.0,304.511,1.9876
232.0,304.507,1.98746
234.0,304.521,1.98732
236.0,304.508,1.98716
238.0,304.525,1.987
240.0,304.526,1.98685
242.0,304.5,1.98671
244.0,304.521,1.98659
246.0,304.515,1.98647
248.0,304.5,1.98636
250.0,304.503,1.98626
252.0,304.504,1.98616
254.0,304.512,1.98605
256.0,304.492,1.98593
258.0,304.485,1.98581
260.0,304.489,1.98569
262.0,304.491,1.98557
264.0,304.49,1.98544
266.0,304.472,1.9853
268.0,304.485,1.98517
270.0,304.485,1.98503
272.0,304.485,1.9849
274.0,304.478,1.98477
276.0,304.48,1.98465
278.0,304.46,1.98454
280.0,304.488,1.98442
282.0,304.481,1.9843
284.0,304.476,1.98419
286.0,304.486,1.98407
288.0,304.478,1.98394
290.0,304.478,1.98381
292.0,304.485,1.98367
294.0,304.46,1.98354
296.0,304.479,1.98343
298.0,304.472,1.98333
300.0,304.453,1.98322
302.0,304.459,1.9831
304.0,304.467,1.98297
306.0,304.48,1.98285
308.0,304.486,1.98274
310.0,304.478,1.98265
312.0,304.474,1.98257
314.0,304.463,1.9825
316.0,304.475,1.98242
318.0,304.474,1.98234
320.0,304.474,1.98224
322.0,304.467,1.98215
324.0,304.47,1.98207
326.0,304.462,1.98199
328.0,304.458,1.98191
330.0,304.455,1.98183
332.0,304.45,1.98174
334.0,304.451,1.98165
336.0,304.463,1.98156
338.0,304.462,1.98148
340.0,304.453,1.98139
342.0,304.456,1.98129
344.0,304.463,1.98119
346.0,304.452,1.98109
348.0,304.461,1.98101
350.0,304.449,1.98092
352.0,304.451,1.98084
354.0,304.451,1.98077
356.0,304.453,1.9807
358.0,304.458,1.98062
360.0,304.455,1.9805
362.0,304.448,1.98039
364.0,304.458,1.98028
366.0,304.447,1.98019
368.0,304.453,1.98011
370.0,304.443,1.98005
372.0,304.438,1.98
374.0,304.458,1.97995
376.0,304.448,1.97991
378.0,304.444,1.97986
380.0,304.437,1.9798
382.0,304.446,1.97973
384.0,304.456,1.97966
386.0,304.452,1.97958
