Time (s),Temperature (K),Mass (mg)
0.0,304.938,1.0298
2.0,304.926,1.02959
4.0,304.912,1.02928
6.0,304.899,1.02896
8.0,304.886,1.02864
10.0,304.873,1.02835
12.0,304.86,1.0281
14.0,304.852,1.02787
16.0,304.857,1.02767
18.0,304.835,1.02745
20.0,304.829,1.02722
22.0,304.821,1.02699
24.0,304.811,1.02678
26.0,304.816,1.02657
28.0,304.809,1.02637
30.0,304.793,1.02614
32.0,304.782,1.02586
34.0,304.778,1.02557
36.0,304.762,1.02527
38.0,304.776,1.025
40.0,304.753,1.02477
42.0,304.757,1.02455
44.0,304.738,1.02432
46.0,304.729,1.0241
48.0,304.744,1.02389
50.0,304.74,1.0237
52.0,304.721,1.02354
54.0,304.717,1.02336
56.0,304.71,1.02317
58.0,304.713,1.02299
60.0,304.711,1.02285
62.0,304.7,1.02274
64.0,304.694,1.02266
66.0,304.684,1.02256
68.0,304.68,1.02243
70.0,304.668,1.02229
72.0,304.662,1.02212
74.0,304.687,1.02196
76.0,304.657,1.02181
78.0,304.657,1.02166
80.0,304.646,1.02152
82.0,304.644,1.02136
84.0,304.643,1.02118
86.0,304.625,1.021
88.0,304.624,1.02083
90.0,304.636,1.02068
92.0,304.604,1.02057
94.0,304.608,1.02048
96.0,304.625,1.0204
98.0,304.623,1.02029
100.0,304.623,1.02015
102.0,304.61,1.01999
104.0,304.616,1.01983
106.0,304.615,1.01969
108.0,304.599,1.01958
110.0,304.594,1.0195
112.0,304.606,1.01945
114.0,304.601,1.01936
116.0,304.589,1.01922
118.0,304.591,1.01908
120.0,304.577,1.01894
122.0,304.574,1.01883
124.0,304.557,1.01875
126.0,304.576,1.01867
128.0,304.578,1.01858
130.0,304.583,1.01847
132.0,304.57,1.01834
134.0,304.566,1.01823
136.0,304.552,1.01812
138.0,304.543,1.01802
140.0,304.563,1.01793
142.0,304.552,1.0178
144.0,304.563,1.01764
146.0,304.562,1.01749
148.0,304.531,1.01736
150.0,304.543,1.01725
152.0,304.536,1.01718
154.0,304.546,1.0171
156.0,304.522,1.01704
158.0,304.522,1.01697
160.0,304.522,1.01691
162.0,304.515,1.01684
164.0,304.524,1.01677
166.0,304.508,1.01669
168.0,304.524,1.01658
170.0,304.498,1.01647
172.0,304.5,1.01635
174.0,304.491,1.01626
