Time (s),Temperature (K),HRR (W/g)
137.91,374.0,-0.15
138.99,374.5,0.097
139.93,375.0,0.255
140.79,375.5,0.534
141.67,376.0,0.788
142.48,376.5,1.054
143.56,377.0,1.222
144.42,377.5,1.381
145.3,378.0,1.483
146.12,378.5,1.516
147.25,379.0,1.515
148.09,379.5,1.389
148.84,380.0,1.194
149.77,380.5,0.952
150.68,381.0,0.817
151.55,381.5,0.716
152.41,382.0,0.63
153.26,382.5,0.559
154.29,383.0,0.521
155.03,383.5,0.508
155.86,384.0,0.459
156.86,384.5,0.409
157.54,385.0,0.446
158.55,385.5,0.463
159.39,386.0,0.531
160.22,386.5,0.574
161.01,387.0,0.582
161.92,387.5,0.509
162.83,388.0,0.431
163.67,388.5,0.343
164.48,389.0,0.216
165.35,389.5,0.067
166.17,390.0,-0.017
167.02,390.5,-0.122
167.84,391.0,-0.213
168.68,391.5,-0.345
169.47,392.0,-0.352
170.31,392.5,-0.456
171.13,393.0,-0.589
171.96,393.5,-0.76
172.8,394.0,-0.815
173.64,394.5,-0.812
174.5,395.0,-0.763
175.27,395.5,-0.675
176.16,396.0,-0.575
176.91,396.5,-0.521
177.79,397.0,-0.517
178.57,397.5,-0.505
179.44,398.0,-0.429
180.27,398.5,-0.433
180.97,399.0,-0.373
181.99,399.5,-0.328
182.71,400.0,-0.353
183.54,400.5,-0.398
184.34,401.0,-0.403
185.21,401.5,-0.409
185.99,402.0,-0.373
186.82,402.5,-0.437
187.67,403.0,-0.568
188.54,403.5,-0.747
189.28,404.0,-0.789
190.21,404.5,-0.917
191.02,405.0,-0.996
191.79,405.5,-1.122
192.67,406.0,-1.292
193.43,406.5,-1.422
194.33,407.0,-1.626
195.11,407.5,-1.753
196.02,408.0,-1.86
196.82,408.5,-1.903
197.6,409.0,-1.929
198.47,409.5,-2.04
199.41,410.0,-2.12
200.14,410.5,-2.107
201.0,411.0,-2.079
201.91,411.5,-2.01
202.66,412.0,-1.94
203.57,412.5,-1.907
204.45,413.0,-1.893
205.17,413.5,-1.906
206.12,414.0,-1.899
206.94,414.5,-1.887
207.88,415.0,-1.891
208.61,415.5,-1.915
209.56,416.0,-1.933
210.2,416.5,-1.939
211.19,417.0,-1.976
212.1,417.5,-1.991
212.88,418.0,-2.045
213.76,418.5,-2.1
214.6,419.0,-2.137
215.38,419.5,-2.133
216.3,420.0,-2.175
217.15,420.5,-2.226
218.09,421.0,-2.278
218.86,421.5,-2.24
219.72,422.0,-2.238
220.61,422.5,-2.257
221.42,423.0,-2.305
222.36,423.5,-2.331
223.2,424.0,-2.398
224.02,424.5,-2.441
224.82,425.0,-2.555
225.83,425.5,-2.603
226.6,426.0,-2.644
227.45,426.5,-2.738
228.4,427.0,-2.826
229.28,427.5,-2.897
229.98,428.0,-2.95
231.03,428.5,-2.939
231.85,429.0,-2.999
232.71,429.5,-3.083
233.51,430.0,-3.208
234.45,430.5,-3.236
235.43,431.0,-3.225
236.3,431.5,-3.29
237.12,432.0,-3.331
237.97,432.5,-3.354
238.83,433.0,-3.294
239.76,433.5,-3.292
240.65,434.0,-3.269
241.53,434.5,-3.231
242.41,435.0,-3.149
243.34,435.5,-3.183
244.22,436.0,-3.217
245.14,436.5,-3.149
246.1,437.0,-3.192
247.02,437.5,-3.335
247.98,438.0,-3.397
248.82,438.5,-3.53
249.81,439.0,-3.71
250.67,439.5,-3.836
251.62,440.0,-3.916
252.51,440.5,-3.973
253.46,441.0,-4.005
254.36,441.5,-3.865
255.21,442.0,-3.685
256.27,442.5,-3.445
257.11,443.0,-3.247
258.17,443.5,-2.883
259.0,444.0,-2.577
259.87,444.5,-2.173
260.94,445.0,-1.647
261.8,445.5,-1.197
262.82,446.0,-0.646
263.68,446.5,-0.274
264.7,447.0,0.131
265.47,447.5,0.319
266.49,448.0,0.674
267.43,448.5,0.855
268.3,449.0,1.076
269.26,449.5,1.23
270.23,450.0,1.294
271.1,450.5,1.307
272.13,451.0,1.237
273.2,451.5,1.13
274.03,452.0,0.979
275.06,452.5,0.912
275.97,453.0,0.933
277.02,453.5,0.87
278.01,454.0,0.884
278.87,454.5,0.94
279.72,455.0,0.866
280.78,455.5,0.738
281.79,456.0,0.849
282.71,456.5,0.836
283.56,457.0,0.757
284.4,457.5,0.739
285.7,458.0,0.659
286.47,458.5,0.633
287.56,459.0,0.559
288.34,459.5,0.538
289.28,460.0,0.398
290.4,460.5,0.191
291.14,461.0,0.113
292.24,461.5,-0.006
293.19,462.0,-0.22
294.14,462.5,-0.487
295.04,463.0,-0.664
296.13,463.5,-1.044
297.12,464.0,-1.321
298.15,464.5,-1.592
298.98,465.0,-1.895
299.91,465.5,-2.288
301.06,466.0,-2.504
301.94,466.5,-2.678
302.92,467.0,-2.703
303.93,467.5,-2.71
304.88,468.0,-2.759
305.9,468.5,-2.796
306.92,469.0,-2.74
307.81,469.5,-2.587
308.87,470.0,-2.523
309.76,470.5,-2.467
310.81,471.0,-2.407
311.75,471.5,-2.427
312.69,472.0,-2.486
313.75,472.5,-2.547
314.7,473.0,-2.625
315.7,473.5,-2.652
316.7,474.0,-2.657
317.69,474.5,-2.682
318.59,475.0,-2.654
319.53,475.5,-2.677
320.56,476.0,-2.688
321.55,476.5,-2.749
322.44,477.0,-2.771
323.56,477.5,-2.767
324.62,478.0,-2.823
325.54,478.5,-2.889
326.48,479.0,-2.927
327.55,479.5,-3.043
328.48,480.0,-3.121
329.41,480.5,-3.23
330.47,481.0,-3.425
331.55,481.5,-3.493
332.45,482.0,-3.504
333.47,482.5,-3.555
334.63,483.0,-3.621
335.45,483.5,-3.629
336.58,484.0,-3.65
337.58,484.5,-3.674
338.69,485.0,-3.689
339.52,485.5,-3.635
340.67,486.0,-3.601
341.63,486.5,-3.573
342.61,487.0,-3.428
343.58,487.5,-3.347
344.6,488.0,-3.419
345.54,488.5,-3.536
346.5,489.0,-3.74
347.7,489.5,-3.961
348.61,490.0,-4.108
349.58,490.5,-4.231
350.65,491.0,-4.42
351.66,491.5,-4.522
352.57,492.0,-4.479
353.68,492.5,-4.377
354.69,493.0,-4.162
355.57,493.5,-3.903
356.78,494.0,-3.623
357.59,494.5,-3.331
358.66,495.0,-2.864
359.65,495.5,-2.495
360.65,496.0,-2.139
361.63,496.5,-1.796
362.52,497.0,-1.573
363.61,497.5,-1.264
364.52,498.0,-1.134
365.57,498.5,-0.889
366.6,499.0,-0.823
367.44,499.5,-0.779
368.52,500.0,-0.717
369.51,500.5,-0.761
370.54,501.0,-0.787
371.52,501.5,-0.865
372.52,502.0,-1.081
373.47,502.5,-1.245
374.47,503.0,-1.31
375.45,503.5,-1.433
376.46,504.0,-1.485
377.48,504.5,-1.4
378.41,505.0,-1.378
379.34,505.5,-1.381
380.49,506.0,-1.275
381.43,506.5,-1.245
382.44,507.0,-1.168
383.41,507.5,-1.158
384.44,508.0,-1.137
385.4,508.5,-1.191
386.32,509.0,-1.209
387.37,509.5,-1.361
388.36,510.0,-1.495
389.34,510.5,-1.603
390.38,511.0,-1.66
391.3,511.5,-1.653
392.32,512.0,-1.647
393.25,512.5,-1.621
394.42,513.0,-1.57
395.29,513.5,-1.458
396.12,514.0,-1.406
397.01,514.5,-1.276
398.18,515.0,-1.105
399.07,515.5,-0.938
400.18,516.0,-0.759
400.96,516.5,-0.655
401.95,517.0,-0.467
403.02,517.5,-0.308
404.17,518.0,-0.193
405.13,518.5,0.015
406.04,519.0,0.137
407.02,519.5,0.373
408.06,520.0,0.487
409.08,520.5,0.626
410.03,521.0,0.829
411.07,521.5,1.131
411.97,522.0,1.309
413.03,522.5,1.445
414.04,523.0,1.625
415.07,523.5,1.77
416.01,524.0,1.868
417.0,524.5,1.983
417.99,525.0,2.117
419.0,525.5,2.296
419.96,526.0,2.38
420.93,526.5,2.551
421.87,527.0,2.64
422.84,527.5,2.769
423.82,528.0,2.894
424.89,528.5,2.99
425.85,529.0,3.18
426.84,529.5,3.4
427.91,530.0,3.535
429.0,530.5,3.672
429.81,531.0,3.795
430.78,531.5,3.975
431.8,532.0,4.194
432.69,532.5,4.391
433.68,533.0,4.662
434.58,533.5,4.855
435.64,534.0,5.115
436.6,534.5,5.334
