Time (s),Temperature (K),Mass (mg)
0.0,305,0.98941
2.0,304.987,0.98898
4.0,304.974,0.98844
6.0,304.974,0.98794
8.0,304.959,0.98753
10.0,304.951,0.98724
12.0,304.94,0.98714
14.0,304.94,0.98709
16.0,304.932,0.9871
18.0,304.913,0.98704
20.0,304.922,0.98688
22.0,304.892,0.98666
24.0,304.879,0.98633
26.0,304.88,0.986
28.0,304.88,0.98565
30.0,304.872,0.98531
32.0,304.856,0.985
34.0,304.848,0.98472
36.0,304.856,0.98451
38.0,304.835,0.98433
40.0,304.83,0.98419
42.0,304.823,0.98404
44.0,304.807,0.98386
46.0,304.826,0.98365
48.0,304.803,0.98342
50.0,304.804,0.98322
52.0,304.797,0.98305
54.0,304.8,0.9829
56.0,304.784,0.98275
58.0,304.782,0.98258
60.0,304.782,0.98241
62.0,304.772,0.98225
64.0,304.762,0.98212
66.0,304.771,0.98202
68.0,304.761,0.98191
70.0,304.765,0.98177
72.0,304.749,0.98158
74.0,304.744,0.98138
76.0,304.745,0.98114
78.0,304.761,0.98094
80.0,304.731,0.98076
82.0,304.75,0.98061
84.0,304.722,0.9805
86.0,304.736,0.98037
88.0,304.729,0.98022
90.0,304.722,0.98007
92.0,304.716,0.97989
94.0,304.697,0.9797
96.0,304.714,0.97952
98.0,304.713,0.97936
100.0,304.708,0.97921
102.0,304.702,0.97905
104.0,304.703,0.97887
106.0,304.706,0.97871
108.0,304.69,0.97856
110.0,304.673,0.97842
112.0,304.669,0.97833
114.0,304.677,0.97827
116.0,304.685,0.97827
118.0,304.674,0.97829
120.0,304.679,0.9783
122.0,304.671,0.97821
124.0,304.663,0.978
126.0,304.659,0.97778
128.0,304.655,0.97758
130.0,304.669,0.97746
132.0,304.656,0.97747
134.0,304.656,0.97756
136.0,304.647,0.97771
138.0,304.648,0.97782
140.0,304.637,0.97786
142.0,304.626,0.97785
144.0,304.622,0.97777
146.0,304.626,0.97766
148.0,304.63,0.97751
150.0,304.627,0.97736
152.0,304.617,0.9772
154.0,304.619,0.97704
