Time (s),Temperature (K),Mass (mg)
0.0,304.943,1.03979
2.0,304.93,1.03961
4.0,304.908,1.03937
6.0,304.908,1.03911
8.0,304.877,1.03881
10.0,304.873,1.03851
12.0,304.853,1.03822
14.0,304.859,1.03795
16.0,304.842,1.03771
18.0,304.841,1.03748
20.0,304.832,1.03725
22.0,304.815,1.03702
24.0,304.82,1.03678
26.0,304.808,1.03653
28.0,304.789,1.03629
30.0,304.78,1.03605
32.0,304.774,1.03581
34.0,304.764,1.03557
36.0,304.773,1.03532
38.0,304.758,1.03507
40.0,304.765,1.03482
42.0,304.746,1.03458
44.0,304.729,1.03435
46.0,304.743,1.03413
48.0,304.731,1.03391
50.0,304.73,1.0337
52.0,304.719,1.03347
54.0,304.719,1.03325
56.0,304.722,1.03304
58.0,304.708,1.03284
60.0,304.694,1.03266
62.0,304.704,1.03248
64.0,304.693,1.03233
66.0,304.702,1.03218
68.0,304.681,1.03204
70.0,304.677,1.03191
72.0,304.656,1.03179
74.0,304.672,1.03167
76.0,304.65,1.03155
78.0,304.668,1.03142
80.0,304.649,1.03126
82.0,304.655,1.0311
84.0,304.647,1.03092
86.0,304.649,1.03074
88.0,304.638,1.03055
90.0,304.652,1.03036
92.0,304.641,1.03016
94.0,304.643,1.02999
96.0,304.622,1.02986
98.0,304.621,1.02974
100.0,304.62,1.02964
102.0,304.615,1.02954
104.0,304.606,1.02942
106.0,304.618,1.02931
108.0,304.618,1.0292
110.0,304.607,1.02909
112.0,304.597,1.02898
114.0,304.602,1.02887
116.0,304.589,1.02877
118.0,304.613,1.02868
120.0,304.589,1.0286
122.0,304.604,1.02852
124.0,304.587,1.02844
126.0,304.575,1.02835
128.0,304.594,1.02824
130.0,304.584,1.0281
132.0,304.582,1.02795
134.0,304.576,1.02779
136.0,304.568,1.02765
138.0,304.573,1.02755
140.0,304.569,1.02749
142.0,304.578,1.02742
144.0,304.572,1.02734
146.0,304.58,1.02724
148.0,304.546,1.02712
150.0,304.567,1.02699
152.0,304.543,1.02685
154.0,304.553,1.02673
156.0,304.554,1.02662
158.0,304.557,1.02652
160.0,304.55,1.02643
162.0,304.548,1.02636
164.0,304.535,1.0263
166.0,304.549,1.02624
168.0,304.541,1.02618
170.0,304.524,1.02611
172.0,304.509,1.02605
174.0,304.525,1.02598
176.0,304.514,1.0259
178.0,304.518,1.02582
180.0,304.514,1.02573
182.0,304.508,1.02566
184.0,304.519,1.0256
186.0,304.507,1.02554
188.0,304.496,1.0255
190.0,304.49,1.02545
192.0,304.511,1.0254
194.0,304.492,1.02532
196.0,304.502,1.02523
198.0,304.487,1.02513
200.0,304.506,1.02502
202.0,304.492,1.02491
204.0,304.484,1.02482
206.0,304.509,1.02474
208.0,304.494,1.02467
210.0,304.491,1.02461
212.0,304.505,1.02457
214.0,304.497,1.02454
216.0,304.478,1.02453
218.0,304.495,1.02452
220.0,304.506,1.0245
222.0,304.467,1.02447
224.0,304.478,1.02443
226.0,304.47,1.0244
228.0,304.498,1.02437
230.0,304.475,1.02434
232.0,304.48,1.02431
234.0,304.477,1.02425
236.0,304.48,1.02418
238.0,304.468,1.02411
240.0,304.482,1.02403
242.0,304.466,1.02395
244.0,304.475,1.02387
246.0,304.466,1.02379
248.0,304.47,1.02373
250.0,304.465,1.02368
252.0,304.466,1.02364
254.0,304.461,1.02361
256.0,304.456,1.02357
258.0,304.469,1.02353
260.0,304.46,1.0235
262.0,304.458,1.02347
264.0,304.458,1.02343
266.0,304.46,1.02339
268.0,304.462,1.02333
270.0,304.448,1.02326
272.0,304.456,1.02317
274.0,304.454,1.02309
276.0,304.464,1.02304
278.0,304.453,1.02299
280.0,304.433,1.02296
282.0,304.453,1.02293
284.0,304.438,1.02289
286.0,304.445,1.02285
288.0,304.442,1.02281
290.0,304.442,1.02278
292.0,304.439,1.02276
294.0,304.442,1.02275
296.0,304.438,1.02273
298.0,304.437,1.0227
300.0,304.44,1.02264
302.0,304.441,1.02257
304.0,304.432,1.02248
306.0,304.43,1.0224
308.0,304.434,1.02234
310.0,304.435,1.02227
312.0,304.437,1.02223
314.0,304.446,1.0222
316.0,304.431,1.0222
318.0,304.435,1.02222
320.0,304.434,1.02225
322.0,304.423,1.02227
324.0,304.418,1.0223
326.0,304.426,1.0223
328.0,304.429,1.02228
330.0,304.422,1.02224
332.0,304.414,1.02219
334.0,304.428,1.02214
336.0,304.42,1.02208
338.0,304.41,1.02204
340.0,304.424,1.02201
342.0,304.421,1.022
344.0,304.415,1.022
346.0,304.439,1.02198
348.0,304.429,1.02193
350.0,304.421,1.02188
352.0,304.408,1.02182
354.0,304.425,1.02178
356.0,304.415,1.02175
358.0,304.41,1.02172
360.0,304.411,1.02168
362.0,304.402,1.02166
364.0,304.393,1.02163
366.0,304.417,1.02161
368.0,304.402,1.02157
370.0,304.42,1.02153
372.0,304.415,1.0215
374.0,304.4,1.02149
376.0,304.41,1.0215
378.0,304.399,1.02151
380.0,304.402,1.02149
382.0,304.394,1.02143
384.0,304.392,1.02134
386.0,304.393,1.02126
388.0,304.416,1.0212
390.0,304.4,1.02117
392.0,304.408,1.02116
394.0,304.405,1.02115
396.0,304.396,1.02115
