Time (s),Temperature (K),Mass (mg)
0.0,304.991,0.96977
2.0,304.987,0.96955
4.0,304.978,0.96927
6.0,304.98,0.96897
8.0,304.97,0.96865
10.0,304.944,0.96833
12.0,304.955,0.96801
14.0,304.939,0.96771
16.0,304.91,0.96742
18.0,304.922,0.96717
20.0,304.911,0.96694
22.0,304.895,0.96673
24.0,304.901,0.96652
26.0,304.888,0.96629
28.0,304.862,0.96604
30.0,304.863,0.96579
32.0,304.854,0.96555
34.0,304.849,0.96531
36.0,304.846,0.96507
38.0,304.846,0.96483
40.0,304.839,0.96458
42.0,304.814,0.96435
44.0,304.807,0.96413
46.0,304.797,0.9639
48.0,304.794,0.96365
50.0,304.789,0.9634
52.0,304.796,0.96316
54.0,304.765,0.96296
56.0,304.782,0.9628
58.0,304.766,0.96265
60.0,304.782,0.96252
62.0,304.77,0.96239
64.0,304.756,0.96226
66.0,304.741,0.96212
68.0,304.742,0.96198
70.0,304.741,0.96182
72.0,304.727,0.96165
74.0,304.727,0.96148
76.0,304.726,0.96134
78.0,304.734,0.96119
80.0,304.713,0.96105
82.0,304.696,0.9609
84.0,304.711,0.96072
86.0,304.708,0.96054
88.0,304.708,0.96038
90.0,304.703,0.96023
92.0,304.695,0.96011
94.0,304.676,0.96
96.0,304.674,0.95991
98.0,304.682,0.95981
100.0,304.655,0.95972
102.0,304.665,0.95961
104.0,304.669,0.95949
106.0,304.671,0.95936
108.0,304.669,0.95922
110.0,304.661,0.95909
112.0,304.642,0.95898
114.0,304.651,0.95888
116.0,304.644,0.95878
118.0,304.64,0.95868
120.0,304.628,0.95859
122.0,304.638,0.95848
124.0,304.624,0.95837
126.0,304.63,0.95826
128.0,304.613,0.95814
130.0,304.618,0.95803
132.0,304.607,0.95791
134.0,304.61,0.9578
136.0,304.61,0.95769
138.0,304.61,0.9576
140.0,304.609,0.95752
142.0,304.616,0.95743
144.0,304.617,0.95735
146.0,304.603,0.95727
148.0,304.585,0.9572
150.0,304.584,0.95714
152.0,304.586,0.95706
154.0,304.591,0.95697
156.0,304.592,0.95688
158.0,304.576,0.95679
160.0,304.57,0.9567
162.0,304.583,0.95661
164.0,304.587,0.95652
166.0,304.577,0.95642
168.0,304.573,0.95632
170.0,304.554,0.95624
172.0,304.572,0.95617
174.0,304.57,0.95613
176.0,304.566,0.95612
178.0,304.556,0.95611
180.0,304.556,0.95608
182.0,304.549,0.95601
184.0,304.558,0.95591
186.0,304.548,0.95581
188.0,304.537,0.95571
190.0,304.554,0.95561
192.0,304.541,0.95552
194.0,304.544,0.95543
196.0,304.558,0.95536
198.0,304.54,0.9553
200.0,304.55,0.95525
202.0,304.548,0.95521
204.0,304.537,0.95517
206.0,304.534,0.95514
208.0,304.542,0.95511
210.0,304.537,0.95509
212.0,304.527,0.95508
214.0,304.532,0.95505
216.0,304.523,0.95497
218.0,304.53,0.95486
220.0,304.526,0.95472
222.0,304.518,0.95459
224.0,304.512,0.95451
226.0,304.508,0.95446
228.0,304.527,0.95444
230.0,304.517,0.9544
232.0,304.51,0.95434
234.0,304.512,0.95429
236.0,304.517,0.95423
238.0,304.52,0.95419
240.0,304.509,0.95415
242.0,304.508,0.95409
244.0,304.503,0.95399
246.0,304.498,0.95389
248.0,304.5,0.95378
250.0,304.501,0.95369
252.0,304.484,0.95364
254.0,304.491,0.95362
256.0,304.491,0.95362
258.0,304.492,0.95361
260.0,304.493,0.95359
262.0,304.509,0.95358
264.0,304.478,0.95355
266.0,304.488,0.95352
268.0,304.487,0.95347
270.0,304.493,0.95341
272.0,304.486,0.95332
274.0,304.464,0.95324
276.0,304.477,0.95316
278.0,304.49,0.95312
280.0,304.492,0.95312
282.0,304.48,0.95313
284.0,304.489,0.95314
286.0,304.474,0.95314
288.0,304.481,0.95311
290.0,304.468,0.95307
292.0,304.482,0.95302
294.0,304.48,0.95298
296.0,304.47,0.95294
298.0,304.481,0.95291
300.0,304.457,0.95287
302.0,304.47,0.95284
304.0,304.46,0.9528
306.0,304.474,0.95278
308.0,304.487,0.95275
310.0,304.484,0.95272
312.0,304.453,0.95267
314.0,304.468,0.95263
316.0,304.474,0.95259
318.0,304.445,0.95256
320.0,304.443,0.95256
322.0,304.457,0.95255
324.0,304.46,0.95253
326.0,304.462,0.95251
328.0,304.46,0.95248
330.0,304.466,0.95246
332.0,304.462,0.95244
334.0,304.46,0.95242
336.0,304.456,0.95239
338.0,304.466,0.95236
340.0,304.468,0.95234
342.0,304.459,0.95231
344.0,304.47,0.95228
346.0,304.444,0.95225
348.0,304.451,0.95222
350.0,304.461,0.95219
352.0,304.449,0.95215
354.0,304.448,0.95211
356.0,304.46,0.95208
358.0,304.444,0.95206
360.0,304.462,0.95206
362.0,304.457,0.95204
364.0,304.429,0.952
366.0,304.437,0.95196
368.0,304.442,0.95191
370.0,304.446,0.95187
372.0,304.453,0.95184
374.0,304.421,0.95182
376.0,304.436,0.95182
378.0,304.448,0.95182
380.0,304.44,0.95181
382.0,304.442,0.9518
384.0,304.442,0.95178
386.0,304.426,0.95175
388.0,304.439,0.95172
390.0,304.444,0.95168
392.0,304.44,0.95164
394.0,304.436,0.95159
396.0,304.436,0.95154
398.0,304.433,0.9515
400.0,304.441,0.95148
402.0,304.432,0.95147
404.0,304.428,0.95148
406.0,304.426,0.95148
408.0,304.434,0.95149
410.0,304.431,0.95149
412.0,304.444,0.95147
414.0,304.422,0.95145
416.0,304.427,0.95142
418.0,304.423,0.95139
420.0,304.429,0.95137
422.0,304.432,0.95136
424.0,304.426,0.95135
426.0,304.421,0.95135
428.0,304.423,0.95137
