Time (s),Temperature (K),Mass (mg)
0.0,304.942,1.02
4.0,304.93,1.019
11.0,304.903,1.018
18.0,304.859,1.017
26.0,304.847,1.016
34.0,304.794,1.015
44.0,304.779,1.014
53.0,304.752,1.013
62.0,304.723,1.012
78.0,304.688,1.011
90.0,304.66,1.01
103.0,304.638,1.009
120.0,304.624,1.008
127.0,304.602,1.007
157.0,304.568,1.006
190.0,304.549,1.005
209.0,304.512,1.004
258.0,304.488,1.003
285.0,304.451,1.002
352.0,304.42,1.001
411.0,304.429,1.0
412.0,304.422,1.001
414.0,304.415,1.0
516.0,304.414,0.999
521.0,304.413,1.0
563.0,304.409,0.999
798.0,304.405,0.998
804.0,304.423,0.999
817.0,304.435,0.998
1028.0,304.422,0.997
1038.0,304.421,0.998
1137.0,304.418,0.997
1145.0,304.425,0.998
1203.973,305.0,0.996
1205.172,305.5,0.996
1206.428,306.0,0.996
1207.765,306.5,0.996
1208.893,307.0,0.996
1209.917,307.5,0.996
1210.881,308.0,0.996
1211.76,308.5,0.997
1212.621,309.0,0.998
1213.477,309.5,0.998
1214.322,310.0,0.998
1215.15,310.5,0.999
1215.966,311.0,0.999
1216.766,311.5,0.999
1217.562,312.0,1.0
1218.353,312.5,1.0
1219.141,313.0,1.0
1219.923,313.5,1.0
1220.702,314.0,1.0
1221.478,314.5,1.0
1222.257,315.0,1.0
1223.047,315.5,1.0
1223.805,316.0,1.0
1224.574,316.5,1.0
1225.347,317.0,1.0
1226.115,317.5,0.999
1226.871,318.0,0.999
1227.639,318.5,0.999
1228.404,319.0,0.999
1229.164,319.5,0.999
1229.928,320.0,0.999
1230.696,320.5,0.998
1231.471,321.0,0.998
1232.244,321.5,0.998
1233.003,322.0,0.998
1233.772,322.5,0.998
1234.529,323.0,0.998
1235.286,323.5,0.998
1236.051,324.0,0.997
1236.824,324.5,0.997
1237.588,325.0,0.997
1238.351,325.5,0.997
1239.115,326.0,0.997
1239.869,326.5,0.997
1240.623,327.0,0.997
1241.384,327.5,0.997
1242.151,328.0,0.997
1242.916,328.5,0.997
1243.66,329.0,0.996
1244.418,329.5,0.996
1245.185,330.0,0.996
1245.942,330.5,0.996
1246.717,331.0,0.996
1247.485,331.5,0.996
1248.241,332.0,0.996
1248.985,332.5,0.996
1249.745,333.0,0.996
1250.512,333.5,0.996
1251.279,334.0,0.996
1252.041,334.5,0.996
1252.805,335.0,0.996
1253.559,335.5,0.995
1254.317,336.0,0.995
1255.082,336.5,0.995
1255.841,337.0,0.995
1256.59,337.5,0.995
1257.346,338.0,0.995
1258.112,338.5,0.995
1258.872,339.0,0.995
1259.614,339.5,0.994
1260.374,340.0,0.994
1261.153,340.5,0.994
1261.908,341.0,0.994
1262.669,341.5,0.994
1263.429,342.0,0.994
1264.186,342.5,0.994
1264.941,343.0,0.994
1265.698,343.5,0.993
1266.458,344.0,0.993
1267.225,344.5,0.993
1268.004,345.0,0.993
1268.74,345.5,0.993
1269.493,346.0,0.993
1270.258,346.5,0.992
1271.024,347.0,0.992
1271.778,347.5,0.992
1272.532,348.0,0.992
1273.289,348.5,0.992
1274.049,349.0,0.992
1274.797,349.5,0.992
1275.558,350.0,0.991
1276.318,350.5,0.991
1277.071,351.0,0.991
1277.84,351.5,0.991
1278.599,352.0,0.991
1279.353,352.5,0.991
1280.105,353.0,0.991
1280.862,353.5,0.991
1281.617,354.0,0.99
1282.374,354.5,0.99
1283.131,355.0,0.99
1283.875,355.5,0.99
1284.649,356.0,0.99
1285.409,356.5,0.99
1286.153,357.0,0.99
1286.905,357.5,0.99
1287.672,358.0,0.99
1288.432,358.5,0.99
1289.189,359.0,0.989
1289.956,359.5,0.989
1290.691,360.0,0.989
1291.447,360.5,0.989
1292.215,361.0,0.989
1292.974,361.5,0.989
1293.729,362.0,0.989
1294.484,362.5,0.989
1295.24,363.0,0.989
1295.994,363.5,0.989
1296.75,364.0,0.989
1297.504,364.5,0.988
1298.252,365.0,0.988
1298.993,365.5,0.988
1299.755,366.0,0.988
1300.512,366.5,0.988
1301.271,367.0,0.988
1302.036,367.5,0.988
1302.79,368.0,0.988
1303.532,368.5,0.988
1304.279,369.0,0.988
1305.044,369.5,0.988
1305.802,370.0,0.988
1306.547,370.5,0.987
1307.294,371.0,0.987
1308.052,371.5,0.987
1308.812,372.0,0.987
1309.578,372.5,0.987
1310.333,373.0,0.987
