Time (s),Temperature (K),Mass (mg)
0.0,304.917,0.9498
2.0,304.902,0.94959
4.0,304.896,0.94931
6.0,304.87,0.94903
8.0,304.864,0.94877
10.0,304.868,0.94851
12.0,304.836,0.94827
14.0,304.846,0.94801
16.0,304.824,0.94775
18.0,304.812,0.94748
20.0,304.8,0.94722
22.0,304.801,0.94695
24.0,304.795,0.94669
26.0,304.797,0.94646
28.0,304.787,0.94624
30.0,304.776,0.94602
32.0,304.76,0.94578
34.0,304.768,0.94553
36.0,304.762,0.94528
38.0,304.749,0.94506
40.0,304.751,0.94487
42.0,304.737,0.94469
44.0,304.742,0.94453
46.0,304.732,0.94436
48.0,304.738,0.94418
50.0,304.72,0.94401
52.0,304.709,0.94386
54.0,304.705,0.94371
56.0,304.696,0.94357
58.0,304.686,0.94342
60.0,304.679,0.94327
62.0,304.698,0.94312
64.0,304.695,0.94296
66.0,304.667,0.94281
68.0,304.687,0.94266
70.0,304.692,0.9425
72.0,304.664,0.94234
74.0,304.664,0.94216
76.0,304.652,0.94197
78.0,304.658,0.94177
80.0,304.653,0.94161
82.0,304.654,0.94149
84.0,304.658,0.94143
86.0,304.643,0.94139
88.0,304.633,0.94135
90.0,304.641,0.94128
92.0,304.625,0.94116
94.0,304.626,0.94102
96.0,304.601,0.94083
98.0,304.606,0.94065
100.0,304.614,0.9405
102.0,304.602,0.94038
104.0,304.59,0.9403
106.0,304.606,0.94022
108.0,304.596,0.94015
110.0,304.58,0.94009
112.0,304.594,0.94003
114.0,304.583,0.93996
116.0,304.586,0.93989
118.0,304.568,0.93981
120.0,304.57,0.93972
122.0,304.587,0.93962
124.0,304.576,0.9395
126.0,304.578,0.93938
128.0,304.586,0.93923
130.0,304.575,0.93907
132.0,304.554,0.9389
134.0,304.568,0.93876
136.0,304.566,0.93865
138.0,304.565,0.93857
140.0,304.566,0.93851
142.0,304.559,0.93844
144.0,304.56,0.93838
146.0,304.553,0.9383
148.0,304.524,0.9382
150.0,304.545,0.93808
152.0,304.519,0.93797
154.0,304.523,0.93785
156.0,304.537,0.93774
158.0,304.524,0.93763
160.0,304.537,0.93753
162.0,304.52,0.93746
164.0,304.514,0.93743
166.0,304.507,0.93741
168.0,304.495,0.93741
170.0,304.508,0.9374
172.0,304.513,0.93738
174.0,304.501,0.93734
176.0,304.51,0.93728
178.0,304.506,0.93721
180.0,304.496,0.93713
182.0,304.503,0.93705
184.0,304.51,0.93697
186.0,304.504,0.93688
188.0,304.491,0.93679
190.0,304.491,0.93671
192.0,304.486,0.93664
194.0,304.484,0.93658
196.0,304.483,0.93655
198.0,304.489,0.93654
200.0,304.49,0.93653
202.0,304.477,0.9365
204.0,304.497,0.93645
206.0,304.489,0.9364
208.0,304.484,0.93635
210.0,304.48,0.9363
212.0,304.475,0.93624
214.0,304.479,0.93617
216.0,304.469,0.93609
218.0,304.469,0.93601
220.0,304.475,0.93594
222.0,304.469,0.93589
224.0,304.454,0.93584
226.0,304.459,0.93577
228.0,304.456,0.93569
230.0,304.455,0.93563
