Time (s),Temperature (K),Mass (mg)
0.0,304.923,3.99948
2.0,304.935,3.99887
4.0,304.923,3.99809
6.0,304.886,3.99729
8.0,304.889,3.99647
10.0,304.883,3.99565
12.0,304.867,3.99483
14.0,304.859,3.994
16.0,304.86,3.99316
18.0,304.858,3.9923
20.0,304.828,3.99145
22.0,304.822,3.99061
24.0,304.809,3.98981
26.0,304.805,3.98902
28.0,304.797,3.98827
30.0,304.788,3.98753
32.0,304.782,3.98679
34.0,304.779,3.98605
36.0,304.769,3.9853
38.0,304.779,3.98455
40.0,304.757,3.98381
42.0,304.734,3.98309
44.0,304.742,3.98241
46.0,304.746,3.98172
48.0,304.722,3.98104
50.0,304.737,3.98036
52.0,304.728,3.97966
54.0,304.711,3.97899
56.0,304.714,3.97833
58.0,304.712,3.97767
60.0,304.696,3.97701
62.0,304.693,3.97635
64.0,304.706,3.97569
66.0,304.691,3.97504
68.0,304.693,3.97441
70.0,304.673,3.97378
72.0,304.682,3.97314
74.0,304.674,3.97251
76.0,304.676,3.97189
78.0,304.678,3.97127
80.0,304.671,3.97064
82.0,304.656,3.97002
84.0,304.671,3.9694
86.0,304.651,3.96878
88.0,304.649,3.96817
90.0,304.651,3.96758
92.0,304.636,3.967
94.0,304.656,3.96642
96.0,304.66,3.96586
98.0,304.632,3.9653
100.0,304.631,3.96475
102.0,304.636,3.96421
104.0,304.634,3.96369
106.0,304.619,3.96317
108.0,304.624,3.96265
110.0,304.624,3.96212
112.0,304.614,3.96159
114.0,304.61,3.96107
116.0,304.615,3.96056
118.0,304.611,3.96006
120.0,304.616,3.95955
122.0,304.607,3.95905
124.0,304.593,3.95856
126.0,304.599,3.95808
128.0,304.587,3.9576
130.0,304.593,3.95713
132.0,304.584,3.95665
134.0,304.57,3.95618
136.0,304.565,3.95571
138.0,304.569,3.95525
140.0,304.571,3.9548
142.0,304.571,3.95436
144.0,304.577,3.95391
146.0,304.56,3.95345
148.0,304.565,3.95299
150.0,304.564,3.95253
152.0,304.558,3.95207
154.0,304.557,3.9516
156.0,304.564,3.95114
158.0,304.548,3.95069
160.0,304.549,3.95025
162.0,304.551,3.94982
164.0,304.55,3.94939
166.0,304.559,3.94897
168.0,304.54,3.94856
170.0,304.535,3.94817
172.0,304.524,3.94778
174.0,304.531,3.9474
176.0,304.544,3.94703
178.0,304.528,3.94666
180.0,304.532,3.94629
182.0,304.525,3.9459
184.0,304.511,3.94548
186.0,304.536,3.94507
188.0,304.525,3.94465
190.0,304.529,3.94425
192.0,304.516,3.94384
194.0,304.518,3.94345
196.0,304.512,3.94306
198.0,304.53,3.94267
200.0,304.515,3.94228
202.0,304.527,3.9419
204.0,304.514,3.94151
206.0,304.508,3.94114
208.0,304.508,3.94078
210.0,304.506,3.94042
212.0,304.509,3.94007
214.0,304.486,3.93972
216.0,304.504,3.93938
218.0,304.499,3.93905
220.0,304.493,3.93873
222.0,304.497,3.9384
224.0,304.492,3.93808
226.0,304.497,3.93775
228.0,304.466,3.93741
230.0,304.472,3.93707
232.0,304.486,3.93672
234.0,304.472,3.93637
236.0,304.495,3.93601
238.0,304.47,3.93566
240.0,304.489,3.93533
242.0,304.477,3.935
244.0,304.478,3.93469
246.0,304.473,3.9344
248.0,304.473,3.93413
250.0,304.473,3.93384
252.0,304.467,3.93354
254.0,304.476,3.93321
256.0,304.46,3.93286
258.0,304.465,3.93251
260.0,304.476,3.93219
262.0,304.474,3.93188
264.0,304.463,3.93159
266.0,304.457,3.93129
268.0,304.462,3.93099
270.0,304.453,3.9307
272.0,304.459,3.93042
274.0,304.453,3.93016
276.0,304.449,3.9299
278.0,304.461,3.92964
280.0,304.451,3.92937
282.0,304.455,3.92908
284.0,304.445,3.92878
286.0,304.461,3.92848
288.0,304.456,3.92821
290.0,304.462,3.92795
292.0,304.45,3.92772
294.0,304.461,3.92746
296.0,304.461,3.9272
298.0,304.462,3.92692
300.0,304.451,3.92663
302.0,304.454,3.92633
304.0,304.448,3.92602
306.0,304.44,3.92574
308.0,304.447,3.92548
310.0,304.43,3.92523
312.0,304.434,3.92498
314.0,304.441,3.92472
316.0,304.452,3.92445
318.0,304.442,3.92419
320.0,304.453,3.92393
322.0,304.44,3.92368
324.0,304.43,3.92343
