Time (s),Temperature (K),Mass (mg)
0.0,305.085,1.02
1.0,305.082,1.02
2.0,305.068,1.02
3.0,305.061,1.02
4.0,305.064,1.02
5.0,305.05,1.019
6.0,305.049,1.019
7.0,305.049,1.019
8.0,305.045,1.019
9.0,305.029,1.019
10.0,305.025,1.019
11.0,305.024,1.019
12.0,305.032,1.019
13.0,305.011,1.018
14.0,305.004,1.018
15.0,304.999,1.018
16.0,305.0,1.018
17.0,305.011,1.018
18.0,304.987,1.018
19.0,305.002,1.018
20.0,304.977,1.018
21.0,304.969,1.018
22.0,304.971,1.018
23.0,304.976,1.018
24.0,304.965,1.017
25.0,304.975,1.017
26.0,304.963,1.017
27.0,304.961,1.017
28.0,304.951,1.017
29.0,304.946,1.017
30.0,304.942,1.017
31.0,304.944,1.017
32.0,304.933,1.016
33.0,304.92,1.016
34.0,304.919,1.016
35.0,304.922,1.016
36.0,304.925,1.016
37.0,304.902,1.016
38.0,304.896,1.016
39.0,304.905,1.016
40.0,304.908,1.016
41.0,304.892,1.016
42.0,304.902,1.015
43.0,304.885,1.015
44.0,304.883,1.015
45.0,304.887,1.015
46.0,304.872,1.015
47.0,304.88,1.015
48.0,304.878,1.015
49.0,304.881,1.015
50.0,304.854,1.015
51.0,304.864,1.015
52.0,304.854,1.015
53.0,304.872,1.015
54.0,304.848,1.015
55.0,304.853,1.015
56.0,304.848,1.014
57.0,304.84,1.014
58.0,304.842,1.014
59.0,304.843,1.014
60.0,304.845,1.014
61.0,304.834,1.014
62.0,304.843,1.014
63.0,304.84,1.014
64.0,304.827,1.014
65.0,304.826,1.014
66.0,304.823,1.014
67.0,304.807,1.014
68.0,304.828,1.014
69.0,304.824,1.014
70.0,304.81,1.013
71.0,304.8,1.013
72.0,304.804,1.013
73.0,304.802,1.013
74.0,304.79,1.013
75.0,304.798,1.013
76.0,304.788,1.013
77.0,304.802,1.013
78.0,304.778,1.013
79.0,304.792,1.013
80.0,304.778,1.013
81.0,304.799,1.013
82.0,304.775,1.013
83.0,304.775,1.013
84.0,304.764,1.013
85.0,304.768,1.013
86.0,304.784,1.013
87.0,304.776,1.012
88.0,304.77,1.012
89.0,304.767,1.012
90.0,304.774,1.012
91.0,304.778,1.012
92.0,304.748,1.012
93.0,304.745,1.012
94.0,304.746,1.012
95.0,304.749,1.012
96.0,304.75,1.012
97.0,304.759,1.012
98.0,304.74,1.012
99.0,304.736,1.012
100.0,304.741,1.012
101.0,304.747,1.012
102.0,304.74,1.012
103.0,304.743,1.012
104.0,304.726,1.012
105.0,304.739,1.012
106.0,304.743,1.012
107.0,304.743,1.011
108.0,304.748,1.011
109.0,304.741,1.011
110.0,304.74,1.011
111.0,304.723,1.011
112.0,304.735,1.011
113.0,304.721,1.011
114.0,304.718,1.011
115.0,304.732,1.011
116.0,304.732,1.011
117.0,304.729,1.011
118.0,304.72,1.011
119.0,304.728,1.011
120.0,304.714,1.011
121.0,304.713,1.011
122.0,304.704,1.011
123.0,304.693,1.011
124.0,304.704,1.011
125.0,304.698,1.011
126.0,304.684,1.011
127.0,304.678,1.01
128.0,304.697,1.01
129.0,304.675,1.01
130.0,304.702,1.01
131.0,304.692,1.01
132.0,304.69,1.01
133.0,304.681,1.01
134.0,304.688,1.01
135.0,304.68,1.01
136.0,304.681,1.01
137.0,304.677,1.01
138.0,304.678,1.01
139.0,304.677,1.01
140.0,304.685,1.01
141.0,304.679,1.01
142.0,304.675,1.01
143.0,304.671,1.01
144.0,304.669,1.01
145.0,304.651,1.01
146.0,304.664,1.01
147.0,304.67,1.01
148.0,304.641,1.01
149.0,304.661,1.01
150.0,304.649,1.01
151.0,304.651,1.01
152.0,304.663,1.01
153.0,304.656,1.01
154.0,304.665,1.01
155.0,304.663,1.01
156.0,304.662,1.01
157.0,304.658,1.01
158.0,304.66,1.009
159.0,304.649,1.009
160.0,304.639,1.009
161.0,304.649,1.009
162.0,304.643,1.009
163.0,304.647,1.009
164.0,304.647,1.009
165.0,304.64,1.009
166.0,304.645,1.009
167.0,304.629,1.009
168.0,304.644,1.009
169.0,304.643,1.009
170.0,304.639,1.009
171.0,304.635,1.009
172.0,304.645,1.009
173.0,304.628,1.009
174.0,304.627,1.009
175.0,304.623,1.009
176.0,304.629,1.009
177.0,304.631,1.009
178.0,304.631,1.009
179.0,304.63,1.009
180.0,304.631,1.009
181.0,304.616,1.009
182.0,304.613,1.009
183.0,304.604,1.009
184.0,304.611,1.009
185.0,304.616,1.009
186.0,304.609,1.009
187.0,304.602,1.008
188.0,304.612,1.008
189.0,304.607,1.008
190.0,304.591,1.008
191.0,304.608,1.008
192.0,304.622,1.008
193.0,304.609,1.008
194.0,304.616,1.008
195.0,304.608,1.008
196.0,304.602,1.008
197.0,304.603,1.008
198.0,304.598,1.008
199.0,304.597,1.008
200.0,304.607,1.008
201.0,304.61,1.008
202.0,304.59,1.008
203.0,304.606,1.008
204.0,304.597,1.008
205.0,304.59,1.008
206.0,304.587,1.008
207.0,304.592,1.008
208.0,304.586,1.008
209.0,304.589,1.008
210.0,304.606,1.008
211.0,304.592,1.008
212.0,304.598,1.008
213.0,304.587,1.008
214.0,304.582,1.008
215.0,304.585,1.008
216.0,304.587,1.008
217.0,304.581,1.008
218.0,304.587,1.008
219.0,304.585,1.008
220.0,304.57,1.008
221.0,304.576,1.008
222.0,304.576,1.008
223.0,304.571,1.008
224.0,304.58,1.008
225.0,304.586,1.008
226.0,304.587,1.008
227.0,304.584,1.008
228.0,304.581,1.008
229.0,304.577,1.008
230.0,304.578,1.008
231.0,304.584,1.008
232.0,304.584,1.008
233.0,304.572,1.008
234.0,304.57,1.008
235.0,304.572,1.008
236.0,304.567,1.008
237.0,304.577,1.008
238.0,304.574,1.008
239.0,304.569,1.008
240.0,304.576,1.008
241.0,304.576,1.007
242.0,304.577,1.007
243.0,304.565,1.007
244.0,304.571,1.007
245.0,304.564,1.007
246.0,304.555,1.007
247.0,304.557,1.007
248.0,304.582,1.007
249.0,304.56,1.007
250.0,304.55,1.007
251.0,304.564,1.007
252.0,304.57,1.007
253.0,304.553,1.007
254.0,304.549,1.007
255.0,304.56,1.007
256.0,304.548,1.007
257.0,304.544,1.007
258.0,304.536,1.007
259.0,304.545,1.007
260.0,304.537,1.007
261.0,304.551,1.007
262.0,304.542,1.007
263.0,304.55,1.007
264.0,304.541,1.007
265.0,304.543,1.007
266.0,304.555,1.007
267.0,304.56,1.007
268.0,304.554,1.007
269.0,304.539,1.007
270.0,304.549,1.007
271.0,304.544,1.007
272.0,304.548,1.007
273.0,304.538,1.007
274.0,304.551,1.007
275.0,304.548,1.007
276.0,304.527,1.007
277.0,304.532,1.007
278.0,304.541,1.007
279.0,304.536,1.007
280.0,304.526,1.007
281.0,304.532,1.007
282.0,304.533,1.007
283.0,304.536,1.007
284.0,304.529,1.007
285.0,304.539,1.007
286.0,304.532,1.007
287.0,304.532,1.007
288.0,304.538,1.006
289.0,304.544,1.006
290.0,304.538,1.006
291.0,304.526,1.006
292.0,304.525,1.006
293.0,304.532,1.006
294.0,304.535,1.006
295.0,304.517,1.006
296.0,304.523,1.006
297.0,304.523,1.006
298.0,304.528,1.006
299.0,304.538,1.006
300.0,304.524,1.006
301.0,304.535,1.006
302.0,304.535,1.006
303.0,304.526,1.006
304.0,304.522,1.006
305.0,304.507,1.006
306.0,304.523,1.006
307.0,304.519,1.006
308.0,304.511,1.006
309.0,304.518,1.006
310.0,304.525,1.006
311.0,304.523,1.006
312.0,304.513,1.006
313.0,304.514,1.006
314.0,304.511,1.006
315.0,304.51,1.006
316.0,304.523,1.006
317.0,304.51,1.006
318.0,304.505,1.006
319.0,304.509,1.006
320.0,304.522,1.006
321.0,304.503,1.006
322.0,304.508,1.006
323.0,304.501,1.006
324.0,304.49,1.006
325.0,304.499,1.006
326.0,304.518,1.006
327.0,304.498,1.006
328.0,304.488,1.006
329.0,304.496,1.006
330.0,304.506,1.006
331.0,304.504,1.006
332.0,304.507,1.006
333.0,304.511,1.006
334.0,304.501,1.006
335.0,304.508,1.006
336.0,304.507,1.006
337.0,304.502,1.006
338.0,304.498,1.006
339.0,304.488,1.006
340.0,304.495,1.006
341.0,304.488,1.006
342.0,304.501,1.006
343.0,304.479,1.006
344.0,304.493,1.006
345.0,304.501,1.006
346.0,304.499,1.006
347.0,304.495,1.006
348.0,304.493,1.006
349.0,304.497,1.005
350.0,304.484,1.005
351.0,304.487,1.005
352.0,304.488,1.005
353.0,304.499,1.005
354.0,304.486,1.005
355.0,304.491,1.005
356.0,304.49,1.005
357.0,304.492,1.005
358.0,304.49,1.005
359.0,304.496,1.005
360.0,304.497,1.005
361.0,304.493,1.005
362.0,304.487,1.005
363.0,304.475,1.005
364.0,304.48,1.005
365.0,304.477,1.005
366.0,304.494,1.005
367.0,304.486,1.005
368.0,304.488,1.005
369.0,304.484,1.005
370.0,304.478,1.005
371.0,304.479,1.005
372.0,304.49,1.005
373.0,304.495,1.005
374.0,304.5,1.005
375.0,304.492,1.005
376.0,304.494,1.005
377.0,304.498,1.005
378.0,304.487,1.005
379.0,304.493,1.005
380.0,304.492,1.005
381.0,304.5,1.005
382.0,304.483,1.005
383.0,304.482,1.005
384.0,304.482,1.005
385.0,304.482,1.005
386.0,304.5,1.005
387.0,304.495,1.005
388.0,304.494,1.005
389.0,304.482,1.005
390.0,304.489,1.005
391.0,304.486,1.005
392.0,304.485,1.005
393.0,304.486,1.005
394.0,304.495,1.005
395.0,304.478,1.005
396.0,304.482,1.005
397.0,304.459,1.005
398.0,304.477,1.005
399.0,304.479,1.005
400.0,304.484,1.005
401.0,304.495,1.005
402.0,304.488,1.005
403.0,304.468,1.005
404.0,304.476,1.005
405.0,304.478,1.005
406.0,304.48,1.005
407.0,304.467,1.005
408.0,304.469,1.005
409.0,304.476,1.005
410.0,304.49,1.005
411.0,304.478,1.005
412.0,304.469,1.005
413.0,304.476,1.005
414.0,304.479,1.005
415.0,304.482,1.005
416.0,304.465,1.005
417.0,304.46,1.005
418.0,304.476,1.005
419.0,304.483,1.005
420.0,304.478,1.005
421.0,304.48,1.005
422.0,304.472,1.005
423.0,304.473,1.005
424.0,304.474,1.005
425.0,304.478,1.005
426.0,304.468,1.005
427.0,304.482,1.005
428.0,304.473,1.005
429.0,304.468,1.005
430.0,304.478,1.005
431.0,304.469,1.005
432.0,304.485,1.005
433.0,304.482,1.005
434.0,304.472,1.005
435.0,304.462,1.005
436.0,304.472,1.005
437.0,304.467,1.005
438.0,304.473,1.005
439.0,304.476,1.005
440.0,304.476,1.005
441.0,304.469,1.005
442.0,304.464,1.005
443.0,304.475,1.005
444.0,304.471,1.005
445.0,304.466,1.005
446.0,304.471,1.005
447.0,304.478,1.005
448.0,304.479,1.005
449.0,304.471,1.005
450.0,304.477,1.005
451.0,304.477,1.005
452.0,304.48,1.005
453.0,304.471,1.005
454.0,304.46,1.005
455.0,304.479,1.005
456.0,304.48,1.005
457.0,304.481,1.005
458.0,304.46,1.005
459.0,304.485,1.005
460.0,304.482,1.005
461.0,304.468,1.005
462.0,304.465,1.005
463.0,304.471,1.005
464.0,304.465,1.005
465.0,304.471,1.005
466.0,304.483,1.005
467.0,304.467,1.005
468.0,304.484,1.005
469.0,304.462,1.005
470.0,304.478,1.005
471.0,304.463,1.005
472.0,304.46,1.005
473.0,304.463,1.005
474.0,304.463,1.005
475.0,304.485,1.005
476.0,304.471,1.005
477.0,304.459,1.005
478.0,304.453,1.005
479.0,304.484,1.005
480.0,304.468,1.005
481.0,304.444,1.005
482.0,304.461,1.005
483.0,304.441,1.005
484.0,304.461,1.005
485.0,304.451,1.005
486.0,304.463,1.005
487.0,304.452,1.005
488.0,304.462,1.005
489.0,304.45,1.005
490.0,304.46,1.005
491.0,304.46,1.005
492.0,304.461,1.005
493.0,304.454,1.005
494.0,304.456,1.005
495.0,304.472,1.005
496.0,304.471,1.005
497.0,304.465,1.004
498.0,304.457,1.004
499.0,304.458,1.004
500.0,304.458,1.004
501.0,304.458,1.004
502.0,304.458,1.004
503.0,304.456,1.004
504.0,304.471,1.004
505.0,304.464,1.004
506.0,304.455,1.004
507.0,304.457,1.004
508.0,304.453,1.004
509.0,304.455,1.004
510.0,304.466,1.004
511.0,304.46,1.004
512.0,304.467,1.004
513.0,304.459,1.004
514.0,304.44,1.004
515.0,304.45,1.004
516.0,304.461,1.004
517.0,304.452,1.004
518.0,304.463,1.004
519.0,304.465,1.004
520.0,304.451,1.004
521.0,304.461,1.004
522.0,304.468,1.004
523.0,304.475,1.004
524.0,304.464,1.004
525.0,304.46,1.004
526.0,304.465,1.004
527.0,304.474,1.004
528.0,304.472,1.004
529.0,304.459,1.004
530.0,304.462,1.004
531.0,304.464,1.004
532.0,304.457,1.004
533.0,304.469,1.004
534.0,304.462,1.004
535.0,304.472,1.004
536.0,304.454,1.004
537.0,304.466,1.004
538.0,304.448,1.004
539.0,304.444,1.004
540.0,304.458,1.004
541.0,304.462,1.004
542.0,304.46,1.004
543.0,304.457,1.004
544.0,304.45,1.004
545.0,304.44,1.004
546.0,304.439,1.004
547.0,304.451,1.004
548.0,304.435,1.004
549.0,304.46,1.004
550.0,304.446,1.004
551.0,304.455,1.004
552.0,304.448,1.004
553.0,304.445,1.004
554.0,304.448,1.004
555.0,304.468,1.004
556.0,304.445,1.004
557.0,304.45,1.004
558.0,304.456,1.004
559.0,304.454,1.004
560.0,304.458,1.004
561.0,304.445,1.004
562.0,304.448,1.004
563.0,304.45,1.004
564.0,304.452,1.004
565.0,304.467,1.004
566.0,304.442,1.004
567.0,304.448,1.004
568.0,304.46,1.004
569.0,304.455,1.004
570.0,304.462,1.004
571.0,304.457,1.004
572.0,304.467,1.004
573.0,304.468,1.004
574.0,304.479,1.004
575.0,304.465,1.004
576.0,304.467,1.004
577.0,304.471,1.004
578.0,304.462,1.004
579.0,304.459,1.004
580.0,304.465,1.004
581.0,304.47,1.004
582.0,304.459,1.004
583.0,304.465,1.004
584.0,304.47,1.004
585.0,304.451,1.004
586.0,304.449,1.004
587.0,304.457,1.004
588.0,304.449,1.004
589.0,304.461,1.004
590.0,304.465,1.004
591.0,304.462,1.004
592.0,304.458,1.004
593.0,304.458,1.004
594.0,304.462,1.004
595.0,304.463,1.004
596.0,304.451,1.004
597.0,304.458,1.004
598.0,304.464,1.004
599.0,304.457,1.004
600.0,304.461,1.004
601.0,304.464,1.004
602.0,304.446,1.004
603.0,304.457,1.004
604.0,304.458,1.004
605.0,304.458,1.004
606.0,304.459,1.004
607.0,304.456,1.004
608.0,304.454,1.004
609.0,304.457,1.004
610.0,304.451,1.004
611.0,304.44,1.004
612.0,304.461,1.004
613.0,304.457,1.004
614.0,304.465,1.004
615.0,304.461,1.004
616.0,304.451,1.004
617.0,304.461,1.004
618.0,304.458,1.004
619.0,304.47,1.004
620.0,304.47,1.004
621.0,304.457,1.004
622.0,304.476,1.004
623.0,304.475,1.004
624.0,304.455,1.004
625.0,304.469,1.004
626.0,304.451,1.004
627.0,304.463,1.004
628.0,304.469,1.004
629.0,304.471,1.004
630.0,304.464,1.004
631.0,304.454,1.004
632.0,304.465,1.004
633.0,304.455,1.004
634.0,304.462,1.004
635.0,304.465,1.004
636.0,304.468,1.004
637.0,304.462,1.004
638.0,304.472,1.004
639.0,304.463,1.004
640.0,304.451,1.004
641.0,304.459,1.004
642.0,304.473,1.004
643.0,304.464,1.004
644.0,304.478,1.004
645.0,304.456,1.004
646.0,304.46,1.004
647.0,304.46,1.004
648.0,304.473,1.004
649.0,304.479,1.004
650.0,304.468,1.004
651.0,304.465,1.004
652.0,304.483,1.004
653.0,304.46,1.004
654.0,304.448,1.004
655.0,304.443,1.004
656.0,304.458,1.004
657.0,304.452,1.004
658.0,304.465,1.004
659.0,304.445,1.004
660.0,304.457,1.004
661.0,304.467,1.004
662.0,304.463,1.004
663.0,304.454,1.004
664.0,304.444,1.004
665.0,304.453,1.004
666.0,304.457,1.004
667.0,304.445,1.004
668.0,304.465,1.004
669.0,304.444,1.004
670.0,304.457,1.004
671.0,304.451,1.004
672.0,304.45,1.004
673.0,304.452,1.004
674.0,304.456,1.004
675.0,304.443,1.004
676.0,304.442,1.004
677.0,304.46,1.004
678.0,304.459,1.004
679.0,304.459,1.004
680.0,304.461,1.004
681.0,304.451,1.004
682.0,304.438,1.004
683.0,304.452,1.004
684.0,304.473,1.004
685.0,304.465,1.004
686.0,304.461,1.004
687.0,304.461,1.004
688.0,304.46,1.004
689.0,304.465,1.004
690.0,304.459,1.004
691.0,304.452,1.003
692.0,304.465,1.003
693.0,304.463,1.003
694.0,304.469,1.003
695.0,304.471,1.003
696.0,304.458,1.003
697.0,304.457,1.003
698.0,304.462,1.003
