Time (s),Temperature (K),Mass (mg)
0.0,304.961,1.04979
2.0,304.956,1.0496
4.0,304.926,1.04933
6.0,304.929,1.04906
8.0,304.911,1.04878
10.0,304.94,1.04849
12.0,304.891,1.0482
14.0,304.893,1.04791
16.0,304.876,1.04761
18.0,304.877,1.0473
20.0,304.87,1.04698
22.0,304.847,1.04667
24.0,304.85,1.04637
26.0,304.841,1.04606
28.0,304.816,1.04574
30.0,304.823,1.04543
32.0,304.82,1.04515
34.0,304.814,1.04492
36.0,304.795,1.04474
38.0,304.801,1.04456
40.0,304.794,1.04437
42.0,304.774,1.04416
44.0,304.765,1.04392
46.0,304.785,1.04367
48.0,304.752,1.04343
50.0,304.76,1.04322
52.0,304.77,1.04304
54.0,304.759,1.04287
56.0,304.774,1.04272
58.0,304.754,1.04257
60.0,304.734,1.04244
62.0,304.747,1.04231
64.0,304.738,1.04216
66.0,304.72,1.04199
68.0,304.729,1.04178
70.0,304.721,1.04155
72.0,304.708,1.04129
74.0,304.694,1.04104
76.0,304.705,1.04084
78.0,304.686,1.04066
80.0,304.7,1.04054
82.0,304.69,1.04042
84.0,304.681,1.0403
86.0,304.676,1.04018
88.0,304.664,1.04007
90.0,304.666,1.03996
92.0,304.683,1.03986
94.0,304.653,1.03976
96.0,304.653,1.03966
98.0,304.656,1.03955
100.0,304.644,1.03941
102.0,304.654,1.03925
104.0,304.641,1.03908
106.0,304.646,1.03892
108.0,304.627,1.03879
110.0,304.634,1.03868
112.0,304.63,1.03858
114.0,304.625,1.03849
116.0,304.62,1.03839
118.0,304.626,1.03828
120.0,304.595,1.03815
122.0,304.62,1.03802
124.0,304.614,1.03789
126.0,304.619,1.03777
128.0,304.611,1.03767
130.0,304.609,1.03757
132.0,304.597,1.03749
134.0,304.604,1.0374
136.0,304.616,1.03731
138.0,304.609,1.03723
140.0,304.605,1.03715
142.0,304.594,1.03706
144.0,304.55,1.03696
146.0,304.578,1.03685
148.0,304.568,1.03674
150.0,304.585,1.03663
152.0,304.556,1.03653
154.0,304.557,1.03643
156.0,304.558,1.03635
158.0,304.567,1.03624
160.0,304.554,1.0361
162.0,304.581,1.03598
164.0,304.564,1.03589
166.0,304.559,1.03582
168.0,304.548,1.03581
170.0,304.549,1.03582
172.0,304.548,1.03585
174.0,304.543,1.03586
176.0,304.542,1.03582
178.0,304.538,1.03575
180.0,304.551,1.03563
182.0,304.535,1.03552
184.0,304.517,1.03542
186.0,304.532,1.03531
188.0,304.536,1.0352
190.0,304.542,1.0351
192.0,304.539,1.03501
194.0,304.54,1.03494
196.0,304.519,1.03489
198.0,304.528,1.03485
200.0,304.52,1.03482
202.0,304.512,1.03477
204.0,304.516,1.0347
206.0,304.509,1.03463
208.0,304.522,1.03457
210.0,304.525,1.03451
212.0,304.503,1.03444
214.0,304.495,1.03437
216.0,304.516,1.03428
218.0,304.507,1.0342
220.0,304.494,1.03413
222.0,304.5,1.03406
224.0,304.498,1.03401
226.0,304.502,1.03394
228.0,304.486,1.03385
230.0,304.507,1.03374
232.0,304.495,1.03362
234.0,304.479,1.03351
236.0,304.48,1.03342
238.0,304.482,1.03335
240.0,304.477,1.03334
242.0,304.495,1.03333
244.0,304.461,1.03334
246.0,304.494,1.03335
248.0,304.48,1.03334
250.0,304.484,1.03334
252.0,304.474,1.03333
254.0,304.484,1.03331
256.0,304.471,1.03329
258.0,304.478,1.03326
260.0,304.47,1.03322
262.0,304.459,1.0332
264.0,304.468,1.0332
266.0,304.468,1.03321
268.0,304.431,1.03321
270.0,304.461,1.03316
272.0,304.455,1.03304
274.0,304.475,1.03293
276.0,304.476,1.03282
278.0,304.468,1.03274
280.0,304.472,1.0327
282.0,304.454,1.03264
284.0,304.459,1.03256
286.0,304.471,1.03247
288.0,304.465,1.03239
290.0,304.462,1.03233
292.0,304.45,1.0323
294.0,304.453,1.03227
296.0,304.477,1.03224
298.0,304.467,1.03222
300.0,304.468,1.03223
302.0,304.467,1.03227
304.0,304.454,1.03234
306.0,304.452,1.03242
308.0,304.442,1.03248
310.0,304.458,1.0325
312.0,304.44,1.03243
314.0,304.444,1.03231
316.0,304.456,1.03215
318.0,304.471,1.03201
320.0,304.45,1.0319
322.0,304.454,1.0318
324.0,304.463,1.03174
326.0,304.44,1.03171
328.0,304.428,1.03171
330.0,304.437,1.03174
332.0,304.447,1.03179
334.0,304.427,1.03181
336.0,304.437,1.03182
338.0,304.427,1.03182
340.0,304.428,1.03181
342.0,304.454,1.03179
344.0,304.447,1.03176
346.0,304.463,1.03171
348.0,304.442,1.03164
350.0,304.436,1.03158
352.0,304.447,1.03151
354.0,304.432,1.03144
356.0,304.429,1.03135
358.0,304.421,1.03128
360.0,304.45,1.03124
362.0,304.451,1.03123
364.0,304.458,1.03125
366.0,304.424,1.03127
368.0,304.429,1.03129
370.0,304.434,1.03132
372.0,304.45,1.03136
374.0,304.44,1.0314
376.0,304.453,1.03141
378.0,304.415,1.03138
380.0,304.434,1.03128
382.0,304.412,1.03116
384.0,304.426,1.03104
386.0,304.41,1.03096
388.0,304.42,1.03094
390.0,304.434,1.03094
392.0,304.425,1.03095
394.0,304.432,1.03095
396.0,304.419,1.03096
398.0,304.412,1.03097
400.0,304.409,1.03097
402.0,304.429,1.03096
404.0,304.416,1.03095
