Time (s),Temperature (K),Mass (mg)
0.0,304.994,2.02969
2.0,304.991,2.02936
4.0,304.975,2.0289
6.0,304.954,2.02842
8.0,304.969,2.0279
10.0,304.946,2.0274
12.0,304.934,2.02693
14.0,304.924,2.02649
16.0,304.917,2.02607
18.0,304.899,2.02566
20.0,304.907,2.02523
22.0,304.894,2.02478
24.0,304.889,2.0243
26.0,304.885,2.02382
28.0,304.864,2.02335
30.0,304.859,2.0229
32.0,304.846,2.02248
34.0,304.841,2.02209
36.0,304.849,2.02173
38.0,304.835,2.02137
40.0,304.816,2.02101
42.0,304.815,2.02064
44.0,304.819,2.02025
46.0,304.81,2.01987
48.0,304.797,2.0195
50.0,304.791,2.01913
52.0,304.783,2.01877
54.0,304.781,2.01845
56.0,304.78,2.01815
58.0,304.778,2.01785
60.0,304.773,2.01755
62.0,304.766,2.01723
64.0,304.758,2.01691
66.0,304.764,2.01658
68.0,304.75,2.01627
70.0,304.758,2.01595
72.0,304.736,2.01564
74.0,304.74,2.01533
76.0,304.729,2.01504
78.0,304.734,2.01475
80.0,304.706,2.01447
82.0,304.719,2.01418
84.0,304.712,2.0139
86.0,304.712,2.01361
88.0,304.699,2.01331
90.0,304.699,2.01302
92.0,304.69,2.01271
94.0,304.683,2.01241
96.0,304.679,2.01212
98.0,304.681,2.01182
100.0,304.685,2.01155
102.0,304.674,2.01129
104.0,304.677,2.01107
106.0,304.669,2.01086
108.0,304.666,2.01066
110.0,304.668,2.01046
112.0,304.659,2.01024
114.0,304.664,2.01003
116.0,304.672,2.00982
118.0,304.666,2.00961
120.0,304.656,2.00941
122.0,304.672,2.0092
124.0,304.65,2.00899
126.0,304.641,2.00876
128.0,304.64,2.00852
130.0,304.618,2.00827
132.0,304.636,2.00804
134.0,304.63,2.00781
136.0,304.622,2.00761
138.0,304.62,2.00741
140.0,304.606,2.00721
142.0,304.621,2.00702
144.0,304.629,2.00681
146.0,304.615,2.0066
148.0,304.61,2.00636
150.0,304.595,2.00613
152.0,304.585,2.0059
154.0,304.591,2.00568
156.0,304.61,2.00547
158.0,304.61,2.00527
160.0,304.586,2.00509
162.0,304.596,2.00492
164.0,304.587,2.00477
166.0,304.582,2.00463
168.0,304.578,2.0045
170.0,304.59,2.00438
172.0,304.573,2.00426
174.0,304.582,2.00413
176.0,304.566,2.00399
178.0,304.567,2.00385
180.0,304.565,2.00372
182.0,304.582,2.00359
184.0,304.58,2.00344
186.0,304.565,2.00327
188.0,304.573,2.00306
190.0,304.554,2.00284
192.0,304.56,2.00262
194.0,304.564,2.00241
196.0,304.561,2.00223
198.0,304.572,2.00208
200.0,304.558,2.00195
202.0,304.562,2.0018
204.0,304.546,2.00163
206.0,304.542,2.00147
208.0,304.551,2.00131
210.0,304.551,2.00114
212.0,304.533,2.00095
214.0,304.525,2.00077
216.0,304.525,2.00061
218.0,304.544,2.00048
220.0,304.534,2.00042
222.0,304.54,2.00034
224.0,304.514,2.00025
226.0,304.519,2.00013
228.0,304.518,2
230.0,304.511,1.99988
232.0,304.52,1.99976
234.0,304.526,1.99964
236.0,304.512,1.99951
238.0,304.514,1.99937
240.0,304.52,1.99924
242.0,304.507,1.99912
244.0,304.51,1.99903
246.0,304.511,1.99893
248.0,304.499,1.99882
250.0,304.503,1.99868
252.0,304.514,1.99852
254.0,304.503,1.99837
256.0,304.515,1.99828
258.0,304.494,1.9982
260.0,304.498,1.99814
262.0,304.487,1.99804
264.0,304.502,1.99789
266.0,304.487,1.99775
268.0,304.492,1.99759
270.0,304.49,1.99744
272.0,304.49,1.9973
274.0,304.484,1.99717
276.0,304.494,1.99707
278.0,304.497,1.99697
280.0,304.492,1.99687
282.0,304.475,1.99678
284.0,304.495,1.99668
286.0,304.48,1.99658
288.0,304.497,1.99647
290.0,304.477,1.99637
292.0,304.478,1.99626
294.0,304.485,1.99615
296.0,304.488,1.99602
298.0,304.482,1.99588
300.0,304.473,1.99575
302.0,304.47,1.99564
304.0,304.464,1.99557
306.0,304.466,1.99549
308.0,304.474,1.99541
310.0,304.474,1.99535
312.0,304.475,1.99533
314.0,304.474,1.99531
316.0,304.466,1.99527
318.0,304.478,1.99518
320.0,304.464,1.99501
322.0,304.462,1.99486
324.0,304.465,1.99473
326.0,304.463,1.99463
328.0,304.46,1.99457
330.0,304.47,1.99448
332.0,304.457,1.99436
334.0,304.469,1.99425
336.0,304.478,1.99415
338.0,304.451,1.99407
340.0,304.47,1.99401
342.0,304.436,1.99396
344.0,304.455,1.9939
346.0,304.453,1.99381
348.0,304.449,1.99368
350.0,304.447,1.99356
352.0,304.451,1.99346
354.0,304.458,1.9934
356.0,304.462,1.99337
358.0,304.46,1.99333
360.0,304.461,1.99328
362.0,304.451,1.99321
364.0,304.471,1.99313
366.0,304.454,1.99305
368.0,304.459,1.99297
370.0,304.455,1.99288
372.0,304.437,1.9928
374.0,304.449,1.99273
376.0,304.447,1.99268
378.0,304.464,1.99265
380.0,304.445,1.99262
382.0,304.436,1.99258
384.0,304.431,1.99252
386.0,304.452,1.99246
388.0,304.442,1.99239
390.0,304.43,1.99232
392.0,304.443,1.99225
394.0,304.454,1.99217
396.0,304.456,1.9921
398.0,304.443,1.99203
400.0,304.452,1.99196
402.0,304.448,1.99188
404.0,304.447,1.99179
406.0,304.434,1.99169
408.0,304.452,1.99158
410.0,304.431,1.99149
412.0,304.413,1.99141
414.0,304.431,1.99133
416.0,304.447,1.99125
418.0,304.443,1.99118
420.0,304.431,1.99113
422.0,304.442,1.99111
424.0,304.432,1.9911
426.0,304.44,1.99107
428.0,304.446,1.99101
430.0,304.432,1.99094
432.0,304.457,1.99087
434.0,304.449,1.99081
436.0,304.437,1.99079
438.0,304.434,1.99076
440.0,304.426,1.99071
442.0,304.424,1.99064
444.0,304.437,1.99055
446.0,304.44,1.99046
448.0,304.434,1.99037
450.0,304.427,1.99029
452.0,304.442,1.99022
454.0,304.429,1.99014
456.0,304.428,1.99007
458.0,304.439,1.99001
460.0,304.427,1.98998
462.0,304.429,1.98994
464.0,304.412,1.9899
466.0,304.428,1.98986
468.0,304.417,1.98982
470.0,304.424,1.98978
472.0,304.43,1.98975
474.0,304.431,1.98971
476.0,304.433,1.98967
478.0,304.417,1.98962
480.0,304.418,1.98955
482.0,304.426,1.98949
484.0,304.417,1.98942
486.0,304.431,1.98937
488.0,304.449,1.98931
490.0,304.437,1.98925
492.0,304.442,1.98918
494.0,304.427,1.98913
496.0,304.436,1.98909
498.0,304.423,1.98906
500.0,304.444,1.98903
502.0,304.434,1.98897
504.0,304.427,1.98889
506.0,304.418,1.98881
508.0,304.432,1.98873
510.0,304.433,1.98867
512.0,304.433,1.98863
514.0,304.442,1.9886
516.0,304.434,1.98858
518.0,304.433,1.98856
520.0,304.44,1.98854
522.0,304.437,1.9885
524.0,304.45,1.98843
526.0,304.434,1.98836
528.0,304.444,1.98831
530.0,304.425,1.98828
532.0,304.432,1.98828
534.0,304.424,1.98827
536.0,304.427,1.98825
538.0,304.436,1.98822
540.0,304.434,1.98817
542.0,304.421,1.98811
544.0,304.447,1.98805
546.0,304.441,1.988
548.0,304.428,1.98795
550.0,304.421,1.9879
552.0,304.449,1.98786
554.0,304.434,1.98784
556.0,304.449,1.98783
558.0,304.435,1.98781
560.0,304.429,1.98777
562.0,304.427,1.98772
564.0,304.43,1.98765
566.0,304.44,1.98761
568.0,304.423,1.98761
570.0,304.415,1.98761
572.0,304.431,1.98763
