Time (s),Temperature (K),Mass (mg)
0.0,305.094,0.94
1.0,305.1,0.94
2.0,305.086,0.94
3.0,305.078,0.94
4.0,305.085,0.939
5.0,305.072,0.939
6.0,305.071,0.939
7.0,305.068,0.939
8.0,305.056,0.939
9.0,305.054,0.939
10.0,305.052,0.939
11.0,305.03,0.939
12.0,305.039,0.939
13.0,305.03,0.938
14.0,305.032,0.938
15.0,305.023,0.938
16.0,305.017,0.938
17.0,305.004,0.938
18.0,305.014,0.938
19.0,304.998,0.938
20.0,305.005,0.938
21.0,305.002,0.938
22.0,304.984,0.938
23.0,304.965,0.937
24.0,304.975,0.937
25.0,304.986,0.937
26.0,304.977,0.937
27.0,304.953,0.937
28.0,304.958,0.937
29.0,304.958,0.937
30.0,304.959,0.937
31.0,304.945,0.937
32.0,304.941,0.937
33.0,304.947,0.937
34.0,304.938,0.936
35.0,304.931,0.936
36.0,304.928,0.936
37.0,304.918,0.936
38.0,304.916,0.936
39.0,304.926,0.936
40.0,304.904,0.936
41.0,304.923,0.936
42.0,304.899,0.936
43.0,304.903,0.936
44.0,304.91,0.936
45.0,304.89,0.936
46.0,304.884,0.936
47.0,304.894,0.936
48.0,304.894,0.935
49.0,304.878,0.935
50.0,304.89,0.935
51.0,304.872,0.935
52.0,304.866,0.935
53.0,304.868,0.935
54.0,304.866,0.935
55.0,304.863,0.935
56.0,304.855,0.935
57.0,304.848,0.935
58.0,304.845,0.935
59.0,304.83,0.935
60.0,304.825,0.935
61.0,304.83,0.935
62.0,304.84,0.935
63.0,304.826,0.935
64.0,304.823,0.934
65.0,304.82,0.934
66.0,304.827,0.934
67.0,304.808,0.934
68.0,304.823,0.934
69.0,304.804,0.934
70.0,304.819,0.934
71.0,304.821,0.934
72.0,304.811,0.934
73.0,304.829,0.934
74.0,304.804,0.934
75.0,304.809,0.934
76.0,304.818,0.934
77.0,304.809,0.934
78.0,304.8,0.934
79.0,304.798,0.934
80.0,304.788,0.933
81.0,304.802,0.933
82.0,304.799,0.933
83.0,304.775,0.933
84.0,304.78,0.933
85.0,304.767,0.933
86.0,304.769,0.933
87.0,304.776,0.933
88.0,304.771,0.933
89.0,304.763,0.933
90.0,304.775,0.933
91.0,304.766,0.933
92.0,304.776,0.933
93.0,304.77,0.933
94.0,304.775,0.933
95.0,304.758,0.933
96.0,304.751,0.933
97.0,304.752,0.933
98.0,304.758,0.933
99.0,304.755,0.933
100.0,304.746,0.933
101.0,304.752,0.933
102.0,304.734,0.933
103.0,304.747,0.933
104.0,304.741,0.932
105.0,304.748,0.932
106.0,304.759,0.932
107.0,304.757,0.932
108.0,304.751,0.932
109.0,304.746,0.932
110.0,304.744,0.932
111.0,304.742,0.932
112.0,304.727,0.932
113.0,304.726,0.932
114.0,304.726,0.932
115.0,304.732,0.932
116.0,304.737,0.932
117.0,304.736,0.932
118.0,304.706,0.932
119.0,304.71,0.932
120.0,304.701,0.932
121.0,304.72,0.931
122.0,304.719,0.931
123.0,304.701,0.931
124.0,304.695,0.931
125.0,304.717,0.931
126.0,304.688,0.931
127.0,304.687,0.931
128.0,304.698,0.931
129.0,304.692,0.931
130.0,304.693,0.931
131.0,304.703,0.931
132.0,304.696,0.931
133.0,304.674,0.931
134.0,304.682,0.931
135.0,304.668,0.931
136.0,304.683,0.931
137.0,304.671,0.931
138.0,304.671,0.931
139.0,304.678,0.931
140.0,304.684,0.931
141.0,304.68,0.931
142.0,304.674,0.931
143.0,304.687,0.931
144.0,304.663,0.931
145.0,304.667,0.931
146.0,304.671,0.931
147.0,304.665,0.931
148.0,304.653,0.931
149.0,304.657,0.931
150.0,304.655,0.931
151.0,304.66,0.931
152.0,304.667,0.93
153.0,304.66,0.93
154.0,304.658,0.93
155.0,304.653,0.93
156.0,304.657,0.93
157.0,304.658,0.93
158.0,304.665,0.93
159.0,304.643,0.93
160.0,304.642,0.93
161.0,304.636,0.93
162.0,304.648,0.93
163.0,304.652,0.93
164.0,304.642,0.93
165.0,304.631,0.93
166.0,304.633,0.93
167.0,304.634,0.93
168.0,304.626,0.93
169.0,304.629,0.93
170.0,304.636,0.93
171.0,304.631,0.93
172.0,304.64,0.93
173.0,304.645,0.93
174.0,304.652,0.93
175.0,304.643,0.93
176.0,304.63,0.93
177.0,304.631,0.93
178.0,304.636,0.93
179.0,304.628,0.93
180.0,304.628,0.93
181.0,304.616,0.93
182.0,304.628,0.93
183.0,304.615,0.93
184.0,304.618,0.93
185.0,304.607,0.93
186.0,304.615,0.929
187.0,304.618,0.929
188.0,304.6,0.929
189.0,304.625,0.929
190.0,304.624,0.929
191.0,304.624,0.929
192.0,304.613,0.929
193.0,304.626,0.929
194.0,304.618,0.929
195.0,304.618,0.929
196.0,304.592,0.929
197.0,304.606,0.929
198.0,304.61,0.929
199.0,304.603,0.929
200.0,304.596,0.929
201.0,304.592,0.929
202.0,304.599,0.929
203.0,304.597,0.929
204.0,304.582,0.929
205.0,304.585,0.929
206.0,304.599,0.929
207.0,304.595,0.929
208.0,304.604,0.929
209.0,304.595,0.929
210.0,304.579,0.929
211.0,304.583,0.929
212.0,304.574,0.929
213.0,304.577,0.929
214.0,304.59,0.929
215.0,304.59,0.929
216.0,304.578,0.929
217.0,304.587,0.929
218.0,304.587,0.929
219.0,304.57,0.929
220.0,304.563,0.929
221.0,304.578,0.929
222.0,304.578,0.929
223.0,304.582,0.929
224.0,304.58,0.929
225.0,304.57,0.929
226.0,304.577,0.929
227.0,304.572,0.929
228.0,304.567,0.929
229.0,304.565,0.929
230.0,304.578,0.929
231.0,304.575,0.928
232.0,304.585,0.928
233.0,304.576,0.928
234.0,304.57,0.928
235.0,304.567,0.928
236.0,304.562,0.928
237.0,304.562,0.928
238.0,304.552,0.928
239.0,304.557,0.928
240.0,304.57,0.928
241.0,304.56,0.928
242.0,304.572,0.928
243.0,304.56,0.928
244.0,304.54,0.928
245.0,304.555,0.928
246.0,304.558,0.928
247.0,304.557,0.928
248.0,304.54,0.928
249.0,304.552,0.928
250.0,304.538,0.928
251.0,304.559,0.928
252.0,304.544,0.928
253.0,304.542,0.928
254.0,304.543,0.928
255.0,304.545,0.928
256.0,304.54,0.928
257.0,304.529,0.928
258.0,304.539,0.928
259.0,304.546,0.928
260.0,304.546,0.928
261.0,304.54,0.928
