Time (s),Temperature (C),HRR (W/g)
54.0,327.602,0.137
54.5,327.828,-0.008
55.0,328.106,0.062
55.5,328.338,-0.208
56.0,328.608,-0.06
56.5,328.874,-0.378
57.0,329.137,-0.512
57.5,329.362,-0.47
58.0,329.582,-0.03
58.5,329.835,-0.65
59.0,330.119,0.002
59.5,330.366,-0.214
60.0,330.559,-0.39
60.5,330.869,-0.22
61.0,331.045,-0.105
61.5,331.338,-0.443
62.0,331.607,-0.51
62.5,331.834,-0.34
63.0,332.087,-0.561
63.5,332.341,-0.331
64.0,332.574,-0.383
64.5,332.807,-0.745
65.0,333.078,-0.71
65.5,333.338,-0.358
66.0,333.585,-0.08
66.5,333.819,-0.146
67.0,334.059,-0.246
67.5,334.264,-0.206
68.0,334.532,-0.372
68.5,334.808,0.011
69.0,335.028,0.08
69.5,335.286,-0.13
70.0,335.545,-0.289
70.5,335.811,0.048
71.0,336.108,-0.041
71.5,336.324,0.195
72.0,336.628,0.414
72.5,336.789,0.355
73.0,337.073,0.361
73.5,337.364,0.282
74.0,337.554,0.529
74.5,337.821,-0.077
75.0,338.099,0.521
75.5,338.328,0.494
76.0,338.572,0.377
76.5,338.845,0.188
77.0,339.08,-0.031
77.5,339.363,0.103
78.0,339.614,0.486
78.5,339.856,0.461
79.0,340.128,0.313
79.5,340.363,0.503
80.0,340.624,0.627
80.5,340.854,0.415
81.0,341.139,0.594
81.5,341.375,0.518
82.0,341.62,0.466
82.5,341.87,0.554
83.0,342.113,0.902
83.5,342.391,0.814
84.0,342.643,0.932
84.5,342.886,0.722
85.0,343.172,0.374
85.5,343.374,1.103
86.0,343.653,0.831
86.5,343.893,1.167
87.0,344.169,0.957
87.5,344.395,1.04
88.0,344.621,1.082
88.5,344.902,1.169
89.0,345.14,1.022
89.5,345.404,1.17
90.0,345.677,1.296
90.5,345.92,0.751
91.0,346.137,0.99
91.5,346.419,1.232
92.0,346.647,0.985
92.5,346.928,1.144
93.0,347.122,1.106
93.5,347.408,0.983
94.0,347.673,0.912
94.5,347.924,1.133
95.0,348.16,1.167
95.5,348.443,0.989
96.0,348.648,1.006
96.5,348.918,1.102
97.0,349.187,1.251
97.5,349.39,0.975
98.0,349.709,1.135
98.5,349.933,1.19
99.0,350.195,0.991
99.5,350.457,1.201
100.0,350.711,1.118
100.5,350.939,1.374
101.0,351.21,1.484
101.5,351.455,1.279
102.0,351.701,1.338
102.5,351.961,1.285
103.0,352.202,1.272
103.5,352.454,1.498
104.0,352.694,1.557
104.5,352.908,1.566
105.0,353.193,1.534
105.5,353.419,1.721
106.0,353.656,2.009
106.5,353.891,1.573
107.0,354.123,1.793
107.5,354.406,1.798
108.0,354.676,1.845
108.5,354.902,1.87
109.0,355.21,1.78
109.5,355.404,2.145
110.0,355.678,1.99
110.5,355.874,2.151
111.0,356.201,2.042
111.5,356.394,2.133
112.0,356.66,1.924
112.5,356.883,2.204
113.0,357.162,1.763
113.5,357.421,2.097
114.0,357.692,2.139
114.5,357.904,2.486
115.0,358.124,2.316
115.5,358.381,2.299
116.0,358.664,2.681
116.5,358.876,2.71
117.0,359.125,2.623
117.5,359.377,2.766
118.0,359.629,2.506
118.5,359.84,2.799
119.0,360.106,2.693
119.5,360.348,2.845
120.0,360.584,2.965
120.5,360.845,2.866
121.0,361.116,3.194
121.5,361.359,2.944
122.0,361.614,3.331
122.5,361.857,3.547
123.0,362.087,3.231
123.5,362.325,3.378
124.0,362.569,3.417
124.5,362.865,3.493
125.0,363.124,3.513
125.5,363.355,3.788
126.0,363.611,3.903
126.5,363.874,3.886
127.0,364.088,4.214
127.5,364.441,4.137
128.0,364.619,3.999
128.5,364.891,4.492
129.0,365.128,4.409
129.5,365.331,4.793
130.0,365.552,4.676
130.5,365.812,4.894
131.0,366.082,4.772
131.5,366.309,5.194
132.0,366.599,5.108
132.5,366.867,5.558
133.0,367.084,5.478
133.5,367.324,5.629
134.0,367.589,5.761
134.5,367.835,5.996
135.0,368.059,6.269
135.5,368.365,6.267
136.0,368.603,6.401
136.5,368.835,6.794
137.0,369.08,6.955
137.5,369.303,7.426
138.0,369.597,7.792
138.5,369.836,7.64
139.0,370.083,7.577
139.5,370.332,7.928
140.0,370.599,8.352
140.5,370.806,8.024
141.0,371.092,8.53
141.5,371.344,9.156
142.0,371.551,9.118
142.5,371.846,9.366
143.0,372.086,9.695
143.5,372.331,9.97
144.0,372.566,10.271
144.5,372.833,10.52
145.0,373.081,10.68
145.5,373.339,11.051
146.0,373.591,11.363
146.5,373.822,11.947
147.0,374.066,12.44
147.5,374.307,12.073
148.0,374.574,13.082
148.5,374.833,13.246
149.0,375.039,13.913
149.5,375.328,14.649
150.0,375.527,15.284
150.5,375.791,15.425
151.0,376.061,16.359
151.5,376.259,17.238
152.0,376.525,17.658
152.5,376.803,18.419
153.0,377.039,18.757
153.5,377.294,19.658
154.0,377.542,20.308
154.5,377.803,20.97
155.0,378.127,22.036
155.5,378.345,22.547
156.0,378.604,23.153
156.5,378.853,23.959
157.0,379.105,24.372
157.5,379.373,25.361
158.0,379.624,25.812
158.5,379.863,26.691
159.0,380.16,27.532
159.5,380.355,27.878
160.0,380.612,28.704
160.5,380.881,29.12
161.0,381.14,29.887
161.5,381.447,30.583
162.0,381.721,30.93
162.5,381.96,31.742
163.0,382.16,32.511
163.5,382.44,33.143
164.0,382.697,33.771
164.5,382.896,34.617
165.0,383.162,35.432
165.5,383.423,36.22
166.0,383.662,36.721
166.5,383.932,37.939
167.0,384.166,38.104
167.5,384.408,38.739
168.0,384.679,39.674
168.5,384.913,40.332
169.0,385.182,40.941
169.5,385.436,41.708
170.0,385.701,42.126
170.5,385.975,42.778
171.0,386.187,43.622
171.5,386.476,44.196
172.0,386.715,44.773
172.5,386.976,45.739
173.0,387.243,46.34
173.5,387.49,47.44
174.0,387.717,48.065
174.5,388.024,49.078
175.0,388.284,50.041
175.5,388.533,50.832
176.0,388.769,52.261
176.5,389.025,52.878
177.0,389.24,54.124
177.5,389.529,55.406
178.0,389.79,56.285
178.5,390.039,57.909
179.0,390.281,59.063
179.5,390.559,60.225
180.0,390.8,61.332
180.5,391.026,62.838
181.0,391.299,64.506
181.5,391.526,65.612
182.0,391.798,66.859
182.5,392.039,68.429
183.0,392.274,69.774
183.5,392.561,71.37
184.0,392.773,72.817
184.5,393.052,74.183
185.0,393.27,75.735
185.5,393.533,77.799
186.0,393.783,79.084
186.5,394.032,80.927
187.0,394.271,82.969
187.5,394.555,84.916
188.0,394.779,87.091
188.5,395.011,88.589
189.0,395.262,90.142
189.5,395.519,90.957
190.0,395.759,92.476
190.5,395.995,93.316
191.0,396.265,93.651
191.5,396.547,94.31
192.0,396.759,94.265
192.5,397.025,95.397
193.0,397.255,95.745
193.5,397.523,95.939
194.0,397.748,96.91
194.5,398.012,97.701
195.0,398.265,99.073
195.5,398.529,100.291
196.0,398.754,101.642
196.5,398.98,103.476
197.0,399.266,105.429
197.5,399.513,107.95
198.0,399.728,110.426
198.5,400.008,113.0
199.0,400.257,116.25
199.5,400.497,118.701
200.0,400.752,121.971
200.5,400.995,124.945
201.0,401.244,128.54
201.5,401.507,131.723
202.0,401.735,134.912
202.5,401.943,137.9
203.0,402.225,141.171
203.5,402.455,144.023
204.0,402.683,147.233
204.5,402.916,149.819
205.0,403.165,152.47
205.5,403.405,154.652
206.0,403.636,156.791
206.5,403.894,158.151
207.0,404.106,159.863
207.5,404.342,161.072
208.0,404.589,162.668
208.5,404.841,164.315
209.0,405.086,166.379
209.5,405.305,169.287
210.0,405.574,172.058
210.5,405.843,174.997
211.0,406.1,178.601
211.5,406.339,182.13
212.0,406.568,185.878
212.5,406.813,189.662
213.0,407.085,193.7
213.5,407.279,197.784
214.0,407.518,202.289
214.5,407.803,206.894
215.0,407.971,211.762
215.5,408.225,217.182
216.0,408.471,223.015
216.5,408.731,227.753
217.0,408.992,232.854
217.5,409.224,237.597
218.0,409.47,241.744
218.5,409.677,245.033
219.0,409.956,248.234
219.5,410.2,251.528
220.0,410.436,254.451
220.5,410.711,257.726
221.0,410.935,261.344
221.5,411.179,265.244
222.0,411.393,269.585
222.5,411.685,274.191
223.0,411.885,278.628
223.5,412.158,283.618
224.0,412.383,288.823
224.5,412.664,294.332
225.0,412.856,299.311
225.5,413.098,303.829
226.0,413.324,307.856
226.5,413.616,311.528
227.0,413.807,314.747
227.5,414.052,318.1
228.0,414.32,321.645
228.5,414.536,325.604
229.0,414.764,329.972
229.5,415.018,335.386
230.0,415.279,341.211
230.5,415.485,347.515
231.0,415.739,353.615
231.5,416.009,359.561
232.0,416.258,365.221
232.5,416.475,369.747
233.0,416.706,374.604
233.5,416.997,379.327
234.0,417.243,384.001
234.5,417.425,388.958
235.0,417.68,394.199
235.5,417.895,399.638
236.0,418.179,404.746
236.5,418.427,409.934
237.0,418.639,414.428
237.5,418.895,419.233
238.0,419.153,423.97
238.5,419.371,429.354
239.0,419.624,434.833
239.5,419.862,440.173
240.0,420.088,445.239
240.5,420.271,450.145
241.0,420.607,454.922
241.5,420.807,459.545
242.0,421.036,464.017
242.5,421.294,468.577
243.0,421.495,472.923
243.5,421.772,477.409
244.0,422.012,481.497
244.5,422.258,485.542
245.0,422.443,489.534
245.5,422.698,493.388
246.0,422.952,497.172
246.5,423.172,500.7
247.0,423.421,504.225
247.5,423.674,507.609
248.0,423.904,511.063
248.5,424.131,513.872
249.0,424.374,516.99
249.5,424.638,519.71
250.0,424.89,522.294
250.5,425.1,524.546
251.0,425.336,526.904
251.5,425.591,528.839
252.0,425.804,530.881
252.5,426.072,533.359
253.0,426.264,535.008
253.5,426.553,536.518
254.0,426.777,538.1
254.5,427.006,539.619
255.0,427.233,540.687
255.5,427.493,541.725
256.0,427.763,542.839
256.5,428.009,544.024
257.0,428.238,544.611
257.5,428.462,544.8
258.0,428.704,545.138
258.5,428.945,545.573
259.0,429.202,545.23
259.5,429.446,545.422
260.0,429.694,544.741
260.5,429.912,544.448
261.0,430.146,543.873
261.5,430.408,542.479
262.0,430.642,541.516
262.5,430.827,540.164
263.0,431.091,538.591
263.5,431.332,536.522
264.0,431.599,534.528
264.5,431.838,532.071
265.0,432.103,529.506
265.5,432.295,526.68
266.0,432.535,523.97
266.5,432.766,520.744
267.0,433.029,517.608
267.5,433.257,513.946
268.0,433.528,510.299
268.5,433.749,506.396
269.0,434.031,502.255
269.5,434.206,497.89
270.0,434.459,493.189
270.5,434.722,488.311
271.0,434.976,483.169
271.5,435.212,478.156
272.0,435.505,473.029
272.5,435.733,467.615
273.0,435.936,461.994
273.5,436.208,456.213
274.0,436.43,450.294
274.5,436.675,444.015
275.0,436.957,437.533
275.5,437.191,431.113
276.0,437.418,424.39
276.5,437.668,417.018
277.0,437.942,410.108
277.5,438.175,403.01
278.0,438.423,395.337
278.5,438.674,388.121
279.0,438.975,380.814
279.5,439.184,373.529
280.0,439.381,365.552
280.5,439.679,358.095
281.0,439.941,350.589
281.5,440.182,342.781
282.0,440.467,334.88
282.5,440.704,327.239
283.0,440.935,319.265
283.5,441.199,311.493
284.0,441.459,303.424
284.5,441.71,295.69
285.0,441.976,287.787
285.5,442.239,279.947
286.0,442.473,272.252
286.5,442.759,264.301
287.0,443.017,256.405
287.5,443.23,248.956
288.0,443.511,241.334
288.5,443.734,233.712
289.0,444.01,225.993
289.5,444.233,218.482
290.0,444.547,211.327
290.5,444.792,204.129
291.0,445.058,197.039
291.5,445.286,189.717
292.0,445.534,183.133
292.5,445.774,176.14
293.0,446.071,169.239
293.5,446.334,162.89
294.0,446.582,156.61
294.5,446.815,150.051
295.0,447.094,144.12
295.5,447.335,138.274
296.0,447.587,132.656
296.5,447.875,126.786
297.0,448.159,121.413
297.5,448.377,116.008
298.0,448.619,110.789
298.5,448.941,106.176
299.0,449.183,101.072
299.5,449.43,96.558
300.0,449.693,92.165
300.5,449.942,87.801
301.0,450.25,83.406
301.5,450.477,79.255
302.0,450.753,75.42
302.5,450.979,71.837
303.0,451.28,67.979
303.5,451.517,64.428
304.0,451.787,61.406
304.5,452.035,58.274
305.0,452.253,55.394
305.5,452.513,52.476
306.0,452.814,49.435
306.5,453.022,46.983
307.0,453.296,44.567
307.5,453.579,42.343
308.0,453.808,40.097
308.5,454.085,37.782
309.0,454.362,35.679
309.5,454.626,33.878
310.0,454.866,31.962
310.5,455.129,30.379
311.0,455.371,28.406
311.5,455.626,26.933
312.0,455.893,25.72
312.5,456.148,24.422
313.0,456.361,23.021
313.5,456.611,21.915
314.0,456.888,20.686
314.5,457.139,19.591
315.0,457.387,18.544
315.5,457.643,17.584
316.0,457.915,17.013
316.5,458.168,16.118
317.0,458.456,15.134
317.5,458.669,14.803
318.0,458.914,13.793
318.5,459.196,13.198
319.0,459.472,12.511
319.5,459.748,12.341
320.0,459.929,11.369
320.5,460.192,10.974
321.0,460.438,10.817
321.5,460.677,10.029
322.0,460.95,9.786
322.5,461.214,9.613
323.0,461.436,8.997
323.5,461.708,8.867
324.0,461.965,8.219
324.5,462.238,8.433
325.0,462.509,7.972
325.5,462.685,7.806
326.0,462.994,7.251
326.5,463.186,6.925
327.0,463.449,6.898
327.5,463.741,6.575
328.0,463.953,6.51
328.5,464.236,6.346
329.0,464.459,6.12
329.5,464.722,5.899
330.0,464.951,5.911
330.5,465.271,5.718
331.0,465.506,5.324
331.5,465.726,5.481
332.0,465.967,5.159
332.5,466.21,5.117
333.0,466.457,5.035
333.5,466.7,5.095
334.0,466.97,4.789
334.5,467.255,4.968
335.0,467.51,4.554
335.5,467.735,4.636
336.0,467.961,4.543
336.5,468.238,4.25
337.0,468.527,4.27
337.5,468.727,4.041
338.0,468.964,3.71
338.5,469.288,3.815
339.0,469.461,3.542
339.5,469.75,3.491
340.0,469.99,3.355
340.5,470.224,3.467
341.0,470.457,3.601
341.5,470.698,3.07
342.0,470.972,3.326
342.5,471.251,3.252
343.0,471.453,3.277
343.5,471.701,3.315
344.0,471.982,3.145
344.5,472.196,2.952
345.0,472.478,3.265
345.5,472.717,3.071
346.0,472.96,2.797
346.5,473.158,2.997
347.0,473.428,2.695
347.5,473.673,2.747
348.0,473.927,2.782
348.5,474.179,2.703
349.0,474.424,2.837
349.5,474.663,2.406
350.0,474.871,2.759
350.5,475.178,2.627
351.0,475.387,2.629
351.5,475.642,2.502
352.0,475.887,2.533
352.5,476.167,2.148
353.0,476.385,2.164
353.5,476.615,2.098
354.0,476.887,2.154
354.5,477.15,2.034
355.0,477.382,2.186
355.5,477.647,2.088
356.0,477.855,2.035
356.5,478.14,2.034
357.0,478.392,2.186
357.5,478.556,2.033
358.0,478.849,1.755
358.5,479.088,1.825
359.0,479.266,1.648
359.5,479.575,1.738
360.0,479.817,1.816
360.5,480.066,1.608
361.0,480.315,1.682
361.5,480.541,1.458
362.0,480.811,1.684
362.5,481.067,1.754
363.0,481.282,1.673
363.5,481.552,1.41
364.0,481.768,1.516
364.5,482.04,1.292
365.0,482.29,1.428
365.5,482.551,1.447
366.0,482.782,1.544
366.5,483.018,1.386
367.0,483.318,1.387
367.5,483.523,1.436
368.0,483.778,1.681
368.5,484.006,1.432
369.0,484.251,1.338
369.5,484.504,1.148
370.0,484.725,1.121
370.5,484.957,0.909
371.0,485.217,0.7
371.5,485.418,0.515
372.0,485.635,0.783
372.5,485.942,0.741
373.0,486.159,0.791
373.5,486.412,0.764
374.0,486.668,0.642
374.5,486.906,0.421
375.0,487.161,0.237
375.5,487.388,0.372
376.0,487.631,0.547
376.5,487.833,0.52
377.0,488.087,0.515
377.5,488.302,0.507
378.0,488.587,0.243
378.5,488.81,0.222
379.0,489.107,0.42
379.5,489.297,-0.13
380.0,489.624,0.033
380.5,489.809,-0.009
381.0,490.006,0.18
381.5,490.259,0.062
382.0,490.515,-0.144
382.5,490.729,-0.277
383.0,490.986,-0.067
383.5,491.207,-0.007
384.0,491.474,0.196
384.5,491.712,-0.104
385.0,491.956,-0.223
385.5,492.21,-0.234
386.0,492.466,-0.301
386.5,492.664,-0.291
387.0,492.899,-0.162
387.5,493.106,-0.59
388.0,493.398,-0.129
388.5,493.648,-0.169
389.0,493.91,-0.107
389.5,494.093,-0.207
390.0,494.3,-0.427
390.5,494.574,-0.436
391.0,494.782,-0.208
391.5,495.081,-0.513
392.0,495.29,-0.443
392.5,495.527,-0.146
393.0,495.774,-0.417
393.5,496.02,-0.256
394.0,496.238,0.017
394.5,496.522,0.013
395.0,496.742,-0.244
395.5,497.016,0.106
396.0,497.219,0.08
396.5,497.418,0.026
397.0,497.711,0.166
397.5,497.932,0.061
398.0,498.168,0.239
398.5,498.418,0.278
399.0,498.638,-0.044
399.5,498.901,-0.107
400.0,499.129,0.336
400.5,499.385,-0.088
401.0,499.66,0.51
401.5,499.877,-0.002
402.0,500.07,-0.148
402.5,500.326,0.0
