Time (s),Mass (g)
896,76.6
897,76.6
898,76.59
899,76.55
900,76.54
901,76.52
902,76.52
903,76.52
904,76.51
905,76.51
906,76.5
907,76.49
908,76.49
909,76.45
910,76.45
911,76.43
912,76.43
913,76.43
914,76.41
915,76.39
916,76.39
917,76.37
918,76.37
919,76.37
920,76.35
921,76.34
922,76.33
923,76.33
924,76.3
925,76.3
926,76.3
927,76.29
928,76.28
929,76.24
930,76.24
931,76.24
932,76.24
933,76.23
934,76.22
935,76.21
936,76.2
937,76.17
938,76.16
939,76.15
940,76.15
941,76.14
942,76.13
943,76.13
944,76.13
945,76.12
946,76.1
947,76.09
948,76.06
949,76.06
950,76.05
951,76.04
952,76.03
953,76.02
954,76.01
955,75.99
956,75.98
957,75.98
958,75.97
959,75.96
960,75.94
961,75.94
962,75.94
963,75.91
964,75.91
965,75.89
966,75.88
967,75.87
968,75.87
969,75.86
970,75.86
971,75.84
972,75.83
973,75.81
974,75.79
975,75.79
976,75.79
977,75.77
978,75.76
979,75.76
980,75.75
981,75.74
982,75.72
983,75.72
984,75.7
985,75.69
986,75.68
987,75.68
988,75.67
989,75.67
990,75.66
991,75.62
992,75.62
993,75.61
994,75.6
995,75.59
996,75.59
997,75.59
998,75.57
999,75.54
1000,75.54
1001,75.54
1002,75.53
1003,75.52
1004,75.51
1005,75.5
1006,75.5
1007,75.48
1008,75.46
1009,75.45
1010,75.45
1011,75.44
1012,75.43
1013,75.43
1014,75.42
1015,75.41
1016,75.39
1017,75.37
1018,75.36
1019,75.35
1020,75.35
1021,75.35
1022,75.33
1023,75.32
1024,75.32
1025,75.31
1026,75.28
1027,75.27
1028,75.26
1029,75.26
1030,75.25
1031,75.24
1032,75.23
1033,75.22
1034,75.22
1035,75.2
1036,75.19
1037,75.17
1038,75.16
1039,75.16
1040,75.16
1041,75.15
1042,75.15
1043,75.13
1044,75.11
1045,75.1
1046,75.1
1047,75.1
1048,75.09
1049,75.08
1050,75.06
1051,75.03
1052,75.03
1053,75.03
1054,75.02
1055,75.01
1056,75.0
1057,74.99
1058,74.98
1059,74.98
1060,74.97
1061,74.93
1062,74.95
1063,74.94
1064,74.92
1065,74.9
1066,74.91
1067,74.89
1068,74.89
1069,74.88
1070,74.87
1071,74.87
1072,74.87
1073,74.84
1074,74.83
1075,74.83
1076,74.81
1077,74.79
1078,74.78
1079,74.77
1080,74.77
1081,74.77
1082,74.77
1083,74.74
1084,74.74
1085,74.72
1086,74.72
1087,74.71
1088,74.71
1089,74.7
1090,74.69
1091,74.67
1092,74.65
1093,74.65
1094,74.63
1095,74.62
1096,74.62
1097,74.61
1098,74.61
1099,74.61
1100,74.55
1101,74.55
1102,74.55
1103,74.55
1104,74.55
1105,74.54
1106,74.53
1107,74.52
1108,74.52
1109,74.49
1110,74.47
1111,74.47
1112,74.47
1113,74.45
1114,74.45
1115,74.44
1116,74.43
1117,74.42
1118,74.42
1119,74.38
1120,74.38
1121,74.38
1122,74.37
1123,74.36
1124,74.36
1125,74.35
1126,74.35
1127,74.34
1128,74.31
1129,74.29
1130,74.29
1131,74.28
1132,74.28
1133,74.28
1134,74.27
1135,74.26
1136,74.25
1137,74.24
1138,74.22
1139,74.22
1140,74.18
1141,74.17
1142,74.18
1143,74.17
1144,74.17
1145,74.17
1146,74.15
1147,74.15
1148,74.12
1149,74.12
1150,74.12
1151,74.09
1152,74.09
1153,74.09
1154,74.08
1155,74.07
1156,74.07
1157,74.06
1158,74.05
1159,74.05
1160,74.01
1161,73.99
1162,73.99
1163,73.99
1164,73.98
1165,73.98
1166,73.97
1167,73.94
1168,73.93
1169,73.91
1170,73.91
1171,73.91
1172,73.91
1173,73.9
1174,73.9
1175,73.88
1176,73.87
1177,73.84
1178,73.83
1179,73.83
1180,73.82
1181,73.82
1182,73.81
1183,73.81
1184,73.8
1185,73.8
1186,73.79
1187,73.77
1188,73.75
1189,73.74
1190,73.73
1191,73.72
1192,73.72
1193,73.72
1194,73.71
1195,73.7
1196,73.69
1197,73.66
1198,73.66
1199,73.65
1200,73.64
1201,73.64
1202,73.63
1203,73.62
1204,73.61
1205,73.6
1206,73.59
1207,73.59
1208,73.56
1209,73.56
1210,73.55
1211,73.54
1212,73.54
1213,73.53
1214,73.53
1215,73.53
1216,73.52
1217,73.51
1218,73.48
1219,73.48
1220,73.47
1221,73.45
1222,73.45
1223,73.45
1224,73.44
1225,73.43
1226,73.42
1227,73.4
1228,73.4
1229,73.4
1230,73.37
1231,73.35
1232,73.34
1233,73.34
1234,73.33
1235,73.33
1236,73.32
1237,73.29
1238,73.29
1239,73.27
1240,73.27
1241,73.27
1242,73.26
1243,73.25
1244,73.24
1245,73.23
1246,73.23
1247,73.23
1248,73.22
1249,73.21
1250,73.19
1251,73.18
1252,73.18
1253,73.16
1254,73.15
1255,73.15
1256,73.14
1257,73.12
1258,73.11
1259,73.1
1260,73.1
1261,73.09
1262,73.09
1263,73.08
1264,73.07
1265,73.06
1266,73.05
1267,73.03
1268,73.02
1269,73.02
1270,73.01
1271,73.01
1272,73.0
1273,72.99
1274,72.98
1275,72.97
1276,72.96
1277,72.94
1278,72.94
1279,72.94
1280,72.93
1281,72.92
1282,72.91
1283,72.9
1284,72.89
1285,72.88
1286,72.87
1287,72.86
1288,72.84
1289,72.84
1290,72.84
1291,72.84
1292,72.83
1293,72.82
1294,72.81
1295,72.8
1296,72.8
1297,72.76
1298,72.75
1299,72.75
1300,72.75
1301,72.75
1302,72.72
1303,72.72
1304,72.71
1305,72.71
1306,72.7
1307,72.7
1308,72.67
1309,72.67
1310,72.65
1311,72.64
1312,72.64
1313,72.63
1314,72.63
1315,72.63
1316,72.62
1317,72.61
1318,72.59
1319,72.57
1320,72.55
1321,72.55
1322,72.55
1323,72.54
1324,72.54
1325,72.53
1326,72.53
1327,72.52
1328,72.51
1329,72.5
1330,72.49
1331,72.47
1332,72.47
1333,72.47
1334,72.46
1335,72.44
1336,72.43
1337,72.42
1338,72.41
1339,72.38
1340,72.39
1341,72.37
1342,72.37
1343,72.37
1344,72.36
1345,72.35
1346,72.34
1347,72.33
1348,72.33
1349,72.31
1350,72.3
1351,72.29
1352,72.29
1353,72.27
1354,72.26
1355,72.26
1356,72.26
1357,72.25
1358,72.25
1359,72.22
1360,72.21
1361,72.2
1362,72.2
1363,72.19
1364,72.19
1365,72.17
1366,72.15
1367,72.15
1368,72.14
1369,72.12
1370,72.12
1371,72.11
1372,72.11
1373,72.11
1374,72.1
1375,72.09
1376,72.08
1377,72.07
1378,72.05
1379,72.04
1380,72.03
1381,72.01
1382,72.01
1383,72.01
1384,72.0
1385,72.0
1386,72.0
1387,71.98
1388,71.98
1389,71.97
1390,71.96
1391,71.96
1392,71.95
1393,71.92
1394,71.92
1395,71.91
1396,71.9
1397,71.9
1398,71.89
1399,71.88
1400,71.88
1401,71.86
1402,71.85
1403,71.85
1404,71.83
1405,71.82
1406,71.82
1407,71.81
1408,71.8
1409,71.8
1410,71.79
1411,71.76
1412,71.75
1413,71.75
1414,71.74
1415,71.73
1416,71.73
1417,71.72
1418,71.72
1419,71.71
1420,71.67
1421,71.67
1422,71.67
1423,71.67
1424,71.67
1425,71.65
1426,71.64
1427,71.64
1428,71.63
1429,71.61
1430,71.61
1431,71.6
1432,71.58
1433,71.58
1434,71.58
1435,71.57
1436,71.57
1437,71.55
1438,71.55
1439,71.54
1440,71.52
1441,71.49
1442,71.49
1443,71.49
1444,71.49
1445,71.48
1446,71.48
1447,71.47
1448,71.46
1449,71.44
1450,71.43
1451,71.42
1452,71.42
1453,71.4
1454,71.4
1455,71.39
1456,71.38
1457,71.38
1458,71.37
1459,71.37
1460,71.36
1461,71.33
1462,71.33
1463,71.33
1464,71.29
1465,71.3
1466,71.29
1467,71.28
1468,71.27
1469,71.27
1470,71.27
1471,71.25
1472,71.25
1473,71.24
1474,71.23
1475,71.23
1476,71.21
1477,71.2
1478,71.19
1479,71.17
1480,71.17
1481,71.17
1482,71.17
1483,71.13
1484,71.13
1485,71.13
1486,71.12
1487,71.12
1488,71.11
1489,71.1
1490,71.1
1491,71.09
1492,71.07
1493,71.07
1494,71.07
1495,71.07
1496,71.05
1497,71.02
1498,71.02
1499,71.02
1500,71.01
1501,71.0
1502,71.0
1503,70.97
1504,70.96
1505,70.96
1506,70.96
1507,70.95
1508,70.94
1509,70.93
1510,70.91
1511,70.91
1512,70.89
1513,70.88
1514,70.88
1515,70.87
1516,70.87
1517,70.87
1518,70.86
1519,70.85
1520,70.85
1521,70.84
1522,70.82
1523,70.8
1524,70.79
1525,70.79
1526,70.79
1527,70.78
1528,70.76
1529,70.76
1530,70.76
1531,70.75
1532,70.73
1533,70.72
1534,70.7
1535,70.7
1536,70.69
1537,70.69
1538,70.68
1539,70.67
1540,70.66
1541,70.65
1542,70.62
1543,70.63
1544,70.63
1545,70.61
1546,70.61
1547,70.61
1548,70.58
1549,70.58
1550,70.57
1551,70.56
1552,70.56
1553,70.55
1554,70.55
1555,70.54
1556,70.53
1557,70.52
1558,70.51
1559,70.51
1560,70.49
1561,70.48
1562,70.48
1563,70.47
1564,70.46
1565,70.46
1566,70.45
1567,70.44
1568,70.42
1569,70.41
1570,70.41
1571,70.41
1572,70.38
1573,70.38
1574,70.38
1575,70.37
1576,70.36
1577,70.34
1578,70.32
1579,70.31
1580,70.31
1581,70.31
1582,70.3
1583,70.29
1584,70.29
1585,70.28
1586,70.28
1587,70.27
1588,70.24
1589,70.24
1590,70.24
1591,70.22
1592,70.22
1593,70.22
1594,70.21
1595,70.19
1596,70.17
1597,70.17
1598,70.17
1599,70.15
1600,70.14
1601,70.14
1602,70.14
1603,70.12
1604,70.11
1605,70.11
1606,70.1
1607,70.1
1608,70.07
1609,70.07
1610,70.05
1611,70.04
1612,70.04
1613,70.04
1614,70.03
1615,70.02
1616,70.02
1617,70.01
1618,69.99
1619,69.98
1620,69.97
1621,69.97
1622,69.96
1623,69.96
1624,69.95
1625,69.94
1626,69.92
1627,69.89
1628,69.89
1629,69.88
1630,69.88
1631,69.88
1632,69.85
1633,69.85
1634,69.84
1635,69.84
1636,69.83
1637,69.83
1638,69.82
1639,69.81
1640,69.81
1641,69.78
1642,69.77
1643,69.77
1644,69.77
1645,69.75
1646,69.75
1647,69.74
1648,69.72
1649,69.72
1650,69.72
1651,69.7
1652,69.69
1653,69.69
1654,69.69
1655,69.66
1656,69.65
1657,69.65
1658,69.65
1659,69.64
1660,69.63
1661,69.62
1662,69.6
1663,69.59
1664,69.59
1665,69.57
1666,69.56
1667,69.56
1668,69.56
1669,69.55
1670,69.54
1671,69.53
1672,69.53
1673,69.52
1674,69.49
1675,69.48
1676,69.47
1677,69.48
1678,69.48
1679,69.47
1680,69.47
1681,69.46
1682,69.44
1683,69.42
1684,69.42
1685,69.4
1686,69.4
1687,69.38
1688,69.38
1689,69.37
1690,69.36
1691,69.36
1692,69.36
1693,69.35
1694,69.33
1695,69.3
1696,69.3
1697,69.3
1698,69.28
1699,69.28
1700,69.28
1701,69.28
1702,69.27
1703,69.26
1704,69.24
1705,69.22
1706,69.22
1707,69.22
1708,69.21
1709,69.21
1710,69.21
1711,69.19
1712,69.18
1713,69.16
1714,69.14
1715,69.12
1716,69.12
1717,69.11
1718,69.1
1719,69.1
1720,69.09
1721,69.09
1722,69.09
1723,69.08
1724,69.05
1725,69.05
1726,69.04
1727,69.03
1728,69.03
1729,69.02
1730,69.02
1731,69.01
1732,69.0
1733,68.99
1734,68.99
1735,68.97
1736,68.97
1737,68.94
1738,68.93
1739,68.93
1740,68.93
1741,68.91
1742,68.9
1743,68.9
1744,68.88
1745,68.88
1746,68.87
1747,68.85
1748,68.84
1749,68.84
1750,68.83
1751,68.81
1752,68.81
1753,68.81
1754,68.76
1755,68.76
1756,68.76
1757,68.76
1758,68.76
1759,68.76
1760,68.75
1761,68.75
1762,68.74
1763,68.72
1764,68.71
1765,68.71
1766,68.69
1767,68.68
1768,68.67
1769,68.66
1770,68.66
1771,68.65
1772,68.64
1773,68.64
1774,68.61
1775,68.6
1776,68.6
1777,68.59
1778,68.59
1779,68.58
1780,68.57
1781,68.57
1782,68.55
1783,68.55
1784,68.54
1785,68.52
1786,68.51
1787,68.51
1788,68.5
1789,68.49
1790,68.48
1791,68.48
1792,68.47
1793,68.44
1794,68.44
1795,68.44
1796,68.41
1797,68.4
1798,68.4
1799,68.39
1800,68.39
1801,68.39
1802,68.38
1803,68.38
1804,68.36
1805,68.34
1806,68.34
1807,68.32
1808,68.31
1809,68.31
1810,68.3
1811,68.29
1812,68.29
1813,68.28
1814,68.28
1815,68.27
1816,68.24
1817,68.22
1818,68.22
1819,68.22
1820,68.22
1821,68.21
1822,68.21
1823,68.21
1824,68.19
1825,68.17
1826,68.17
1827,68.14
1828,68.13
1829,68.13
1830,68.13
1831,68.11
1832,68.1
1833,68.09
1834,68.07
1835,68.08
1836,68.07
1837,68.05
1838,68.05
1839,68.05
1840,68.03
1841,68.01
1842,68.01
1843,68.0
1844,67.99
1845,67.97
1846,67.97
1847,67.96
1848,67.95
1849,67.94
1850,67.94
1851,67.93
1852,67.93
1853,67.9
1854,67.89
1855,67.88
1856,67.88
1857,67.88
1858,67.87
1859,67.86
1860,67.86
1861,67.85
1862,67.85
1863,67.85
1864,67.8
1865,67.8
1866,67.8
1867,67.79
1868,67.78
1869,67.78
1870,67.76
1871,67.75
1872,67.75
1873,67.74
1874,67.7
1875,67.69
1876,67.7
1877,67.68
1878,67.68
1879,67.68
1880,67.67
1881,67.66
1882,67.65
1883,67.64
1884,67.63
1885,67.61
1886,67.61
1887,67.61
1888,67.6
1889,67.6
1890,67.59
1891,67.57
1892,67.57
1893,67.57
1894,67.55
1895,67.53
1896,67.52
1897,67.5
1898,67.49
1899,67.49
1900,67.48
1901,67.48
1902,67.47
1903,67.46
1904,67.44
1905,67.44
1906,67.44
1907,67.42
1908,67.42
1909,67.39
1910,67.39
1911,67.39
1912,67.38
1913,67.33
1914,67.34
1915,67.34
1916,67.33
1917,67.33
1918,67.32
1919,67.32
1920,67.31
1921,67.3
1922,67.29
1923,67.28
1924,67.27
1925,67.26
1926,67.24
1927,67.23
1928,67.23
1929,67.22
1930,67.22
1931,67.21
1932,67.21
1933,67.17
1934,67.16
1935,67.16
1936,67.15
1937,67.14
1938,67.13
1939,67.12
1940,67.11
1941,67.11
1942,67.09
1943,67.08
1944,67.08
1945,67.07
1946,67.06
1947,67.05
1948,67.04
1949,67.03
1950,67.03
1951,67.01
1952,66.99
1953,66.98
1954,66.98
1955,66.97
1956,66.97
1957,66.96
1958,66.95
1959,66.95
1960,66.92
1961,66.92
1962,66.91
1963,66.88
1964,66.89
1965,66.88
1966,66.87
1967,66.87
1968,66.86
1969,66.85
1970,66.82
1971,66.82
1972,66.81
1973,66.8
1974,66.8
1975,66.8
1976,66.79
1977,66.78
1978,66.77
1979,66.74
1980,66.73
1981,66.74
1982,66.71
1983,66.71
1984,66.71
1985,66.69
1986,66.69
1987,66.68
1988,66.67
1989,66.65
1990,66.64
1991,66.62
1992,66.62
1993,66.61
1994,66.61
1995,66.61
1996,66.6
1997,66.57
1998,66.57
1999,66.55
2000,66.55
2001,66.54
2002,66.53
2003,66.52
2004,66.52
2005,66.5
2006,66.5
2007,66.49
2008,66.47
2009,66.46
2010,66.45
2011,66.43
2012,66.43
2013,66.43
2014,66.42
2015,66.41
2016,66.41
2017,66.39
2018,66.37
2019,66.37
2020,66.35
2021,66.34
2022,66.34
2023,66.33
2024,66.33
2025,66.32
2026,66.31
2027,66.27
2028,66.28
2029,66.26
2030,66.25
2031,66.24
2032,66.24
2033,66.23
2034,66.23
2035,66.22
2036,66.19
2037,66.19
2038,66.19
2039,66.18
2040,66.17
2041,66.17
2042,66.15
2043,66.15
2044,66.14
2045,66.1
2046,66.1
2047,66.09
2048,66.09
2049,66.08
2050,66.07
2051,66.06
2052,66.06
2053,66.04
2054,66.03
2055,66.03
2056,66.0
2057,65.99
2058,65.99
2059,65.98
2060,65.97
2061,65.97
2062,65.96
2063,65.95
2064,65.91
2065,65.91
2066,65.9
2067,65.9
2068,65.9
2069,65.89
2070,65.87
2071,65.85
2072,65.84
2073,65.82
2074,65.82
2075,65.82
2076,65.82
2077,65.82
2078,65.8
2079,65.8
2080,65.78
2081,65.77
2082,65.77
2083,65.74
2084,65.72
2085,65.72
2086,65.72
2087,65.72
2088,65.72
2089,65.71
2090,65.7
2091,65.69
2092,65.65
2093,65.64
2094,65.64
2095,65.63
2096,65.63
2097,65.62
2098,65.61
2099,65.61
2100,65.6
2101,65.57
2102,65.54
2103,65.54
2104,65.52
2105,65.52
2106,65.52
2107,65.52
2108,65.51
2109,65.51
2110,65.5
2111,65.49
2112,65.45
2113,65.45
2114,65.45
2115,65.44
2116,65.43
2117,65.42
2118,65.42
2119,65.41
2120,65.38
2121,65.37
2122,65.35
2123,65.35
2124,65.34
2125,65.34
2126,65.34
2127,65.33
2128,65.32
2129,65.3
2130,65.29
2131,65.29
2132,65.27
2133,65.27
2134,65.25
2135,65.25
2136,65.25
2137,65.23
2138,65.22
