Time (s),Temperature (K),Mass (mg)
0.0,304.913,1.03
3.0,304.901,1.029
10.0,304.871,1.028
16.0,304.838,1.027
23.0,304.815,1.026
33.0,304.754,1.025
40.0,304.73,1.024
48.0,304.718,1.023
58.0,304.697,1.022
67.0,304.68,1.021
82.0,304.642,1.02
93.0,304.61,1.019
109.0,304.585,1.018
125.0,304.558,1.017
142.0,304.538,1.016
164.0,304.512,1.015
184.0,304.498,1.014
213.0,304.478,1.013
255.0,304.43,1.012
292.0,304.399,1.011
342.0,304.378,1.01
429.0,304.354,1.009
455.0,304.355,1.01
463.0,304.343,1.011
468.0,304.358,1.01
478.0,304.349,1.009
507.0,304.35,1.008
538.0,304.37,1.007
540.0,304.346,1.008
557.0,304.343,1.007
562.0,304.342,1.008
791.0,304.349,1.007
805.0,304.35,1.008
806.0,304.355,1.007
1190.0,304.371,1.006
1206.198,305.0,1.004
1208.615,305.5,1.004
1210.751,306.0,1.005
1212.697,306.5,1.007
1214.643,307.0,1.008
1216.444,307.5,1.009
1218.219,308.0,1.009
1219.913,308.5,1.009
1221.625,309.0,1.009
1223.383,309.5,1.008
1225.041,310.0,1.008
1226.705,310.5,1.007
1228.351,311.0,1.007
1230.03,311.5,1.007
1231.667,312.0,1.007
1233.321,312.5,1.007
1234.922,313.0,1.006
1236.565,313.5,1.006
1238.212,314.0,1.006
1239.822,314.5,1.006
1241.438,315.0,1.006
1243.032,315.5,1.006
1244.668,316.0,1.006
1246.257,316.5,1.006
1247.866,317.0,1.006
1249.436,317.5,1.006
1251.02,318.0,1.006
1252.629,318.5,1.006
1254.244,319.0,1.006
1255.785,319.5,1.006
1257.386,320.0,1.006
1258.974,320.5,1.005
1260.549,321.0,1.005
1262.096,321.5,1.005
1263.701,322.0,1.005
1265.267,322.5,1.005
1266.828,323.0,1.005
1268.376,323.5,1.005
1269.968,324.0,1.005
1271.521,324.5,1.005
1273.065,325.0,1.005
1274.624,325.5,1.004
1276.235,326.0,1.004
1277.746,326.5,1.004
1279.307,327.0,1.004
1280.829,327.5,1.004
1282.385,328.0,1.004
1283.931,328.5,1.004
1285.436,329.0,1.004
1287.006,329.5,1.004
1288.495,330.0,1.003
1290.013,330.5,1.003
1291.59,331.0,1.003
1293.108,331.5,1.003
1294.605,332.0,1.003
1296.149,332.5,1.003
1297.702,333.0,1.002
1299.213,333.5,1.002
1300.755,334.0,1.002
1302.265,334.5,1.002
1303.803,335.0,1.002
1305.351,335.5,1.002
1306.864,336.0,1.002
1308.384,336.5,1.002
1309.892,337.0,1.001
1311.398,337.5,1.001
1312.958,338.0,1.001
1314.464,338.5,1.001
1315.958,339.0,1.001
1317.503,339.5,1.001
1319.07,340.0,1.001
1320.549,340.5,1.001
1322.061,341.0,1.0
1323.549,341.5,1.0
1325.066,342.0,1.0
1326.583,342.5,1.0
1328.086,343.0,1.0
1329.616,343.5,1.0
1331.105,344.0,1.0
1332.594,344.5,0.999
1334.164,345.0,0.999
1335.647,345.5,0.999
1337.2,346.0,0.999
1338.671,346.5,0.999
1340.153,347.0,0.999
1341.669,347.5,0.999
1343.173,348.0,0.999
1344.668,348.5,0.998
1346.183,349.0,0.998
1347.674,349.5,0.998
1349.144,350.0,0.998
1350.666,350.5,0.998
1352.195,351.0,0.998
1353.722,351.5,0.998
1355.179,352.0,0.997
1356.682,352.5,0.997
1358.2,353.0,0.997
1359.683,353.5,0.997
1361.177,354.0,0.997
1362.671,354.5,0.997
1364.152,355.0,0.997
1365.666,355.5,0.997
1367.183,356.0,0.997
1368.687,356.5,0.997
1370.167,357.0,0.997
1371.688,357.5,0.996
1373.171,358.0,0.996
1374.667,358.5,0.996
1376.171,359.0,0.996
1377.65,359.5,0.996
1379.129,360.0,0.996
1380.618,360.5,0.996
1382.136,361.0,0.996
1383.64,361.5,0.996
1385.099,362.0,0.996
1386.596,362.5,0.996
1388.085,363.0,0.995
1389.593,363.5,0.995
1391.106,364.0,0.995
1392.602,364.5,0.995
1394.096,365.0,0.995
1395.591,365.5,0.995
1397.071,366.0,0.995
1398.553,366.5,0.995
1400.038,367.0,0.995
1401.525,367.5,0.995
1403.046,368.0,0.995
1404.508,368.5,0.995
1405.977,369.0,0.995
1407.494,369.5,0.995
1408.982,370.0,0.995
1410.448,370.5,0.995
1411.937,371.0,0.995
1413.427,371.5,0.995
1414.923,372.0,0.995
1416.408,372.5,0.995
1417.907,373.0,0.995
1419.38,373.5,0.995
1420.851,374.0,0.995
1422.332,374.5,0.995
1423.815,375.0,0.995
1425.312,375.5,0.995
1426.815,376.0,0.995
1428.289,376.5,0.995
1429.774,377.0,0.995
1431.261,377.5,0.995
1432.745,378.0,0.995
1434.235,378.5,0.995
1435.725,379.0,0.995
1437.195,379.5,0.995
1438.661,380.0,0.995
1440.182,380.5,0.994
1441.631,381.0,0.994
1443.115,381.5,0.994
1444.619,382.0,0.994
1446.09,382.5,0.994
1447.576,383.0,0.994
1449.069,383.5,0.994
1450.54,384.0,0.994
1452.012,384.5,0.994
1453.488,385.0,0.994
1454.982,385.5,0.994
1456.45,386.0,0.994
1457.929,386.5,0.994
1459.388,387.0,0.994
1460.88,387.5,0.994
1462.332,388.0,0.994
1463.81,388.5,0.994
1465.354,389.0,0.994
1466.808,389.5,0.994
1468.269,390.0,0.994
1469.752,390.5,0.994
1471.227,391.0,0.994
1472.716,391.5,0.994
1474.202,392.0,0.994
1475.672,392.5,0.994
1477.13,393.0,0.994
1478.614,393.5,0.994
1480.082,394.0,0.994
1481.587,394.5,0.994
1483.047,395.0,0.994
1484.529,395.5,0.994
1485.997,396.0,0.994
1487.476,396.5,0.994
1488.948,397.0,0.994
1490.416,397.5,0.994
1491.888,398.0,0.994
1493.375,398.5,0.994
1494.829,399.0,0.994
1496.302,399.5,0.994
1497.82,400.0,0.994
1499.249,400.5,0.994
1500.73,401.0,0.994
1502.188,401.5,0.994
1503.665,402.0,0.994
1505.148,402.5,0.994
1506.623,403.0,0.994
1508.138,403.5,0.994
1509.598,404.0,0.994
1511.038,404.5,0.994
1512.52,405.0,0.994
1514.003,405.5,0.994
1515.47,406.0,0.994
1516.923,406.5,0.994
1518.412,407.0,0.994
1519.874,407.5,0.994
1521.35,408.0,0.994
1522.833,408.5,0.994
1524.278,409.0,0.994
1525.755,409.5,0.994
1527.234,410.0,0.994
1528.703,410.5,0.994
1530.175,411.0,0.994
1531.636,411.5,0.994
1533.112,412.0,0.994
1534.586,412.5,0.994
1536.084,413.0,0.994
1537.545,413.5,0.994
1539.015,414.0,0.994
1540.484,414.5,0.994
1541.95,415.0,0.993
1543.385,415.5,0.993
1544.859,416.0,0.993
1546.327,416.5,0.993
1547.802,417.0,0.993
1549.273,417.5,0.993
1550.733,418.0,0.993
1552.192,418.5,0.993
1553.701,419.0,0.993
1555.143,419.5,0.993
1556.603,420.0,0.993
1558.071,420.5,0.993
1559.54,421.0,0.993
1561.023,421.5,0.993
1562.467,422.0,0.993
1563.997,422.5,0.993
1565.455,423.0,0.993
1566.886,423.5,0.993
1568.351,424.0,0.993
1569.824,424.5,0.993
1571.301,425.0,0.993
1572.764,425.5,0.993
1574.246,426.0,0.993
1575.706,426.5,0.993
1577.188,427.0,0.993
1578.642,427.5,0.993
1580.144,428.0,0.993
1581.565,428.5,0.993
1583.012,429.0,0.993
1584.497,429.5,0.993
1585.965,430.0,0.993
1587.442,430.5,0.993
1588.904,431.0,0.993
1590.385,431.5,0.993
1591.858,432.0,0.993
1593.314,432.5,0.993
1594.784,433.0,0.993
1596.274,433.5,0.993
1597.723,434.0,0.993
1599.178,434.5,0.993
1600.648,435.0,0.993
1602.108,435.5,0.993
1603.566,436.0,0.992
1605.059,436.5,0.992
1606.537,437.0,0.992
1608.006,437.5,0.992
1609.457,438.0,0.992
1610.891,438.5,0.992
1612.38,439.0,0.992
1613.869,439.5,0.992
1615.334,440.0,0.992
1616.777,440.5,0.992
1618.274,441.0,0.992
1619.724,441.5,0.992
1621.162,442.0,0.992
1622.639,442.5,0.992
1624.094,443.0,0.992
1625.562,443.5,0.992
1627.034,444.0,0.992
1628.544,444.5,0.991
1629.983,445.0,0.991
1631.436,445.5,0.991
1632.928,446.0,0.991
1634.355,446.5,0.991
1635.85,447.0,0.991
1637.311,447.5,0.991
1638.76,448.0,0.991
1640.224,448.5,0.991
1641.712,449.0,0.99
1643.173,449.5,0.99
1644.632,450.0,0.99
1646.074,450.5,0.99
1647.574,451.0,0.99
1649.032,451.5,0.99
1650.488,452.0,0.99
1651.953,452.5,0.99
1653.427,453.0,0.99
1654.88,453.5,0.99
1656.364,454.0,0.99
1657.839,454.5,0.989
1659.284,455.0,0.989
1660.733,455.5,0.989
1662.158,456.0,0.989
1663.616,456.5,0.989
1665.098,457.0,0.989
1666.548,457.5,0.989
1668.051,458.0,0.989
1669.499,458.5,0.989
1670.968,459.0,0.988
1672.455,459.5,0.988
1673.897,460.0,0.988
1675.37,460.5,0.988
1676.813,461.0,0.988
1678.288,461.5,0.988
1679.761,462.0,0.987
1681.228,462.5,0.987
1682.689,463.0,0.987
1684.149,463.5,0.987
1685.617,464.0,0.987
1687.08,464.5,0.987
1688.55,465.0,0.986
1690.014,465.5,0.986
1691.442,466.0,0.986
1692.931,466.5,0.986
1694.397,467.0,0.986
1695.837,467.5,0.986
1697.316,468.0,0.986
1698.78,468.5,0.985
1700.241,469.0,0.985
1701.691,469.5,0.985
1703.148,470.0,0.985
1704.626,470.5,0.985
1706.076,471.0,0.985
1707.559,471.5,0.985
1709.015,472.0,0.985
1710.485,472.5,0.984
1711.926,473.0,0.984
1713.426,473.5,0.984
1714.871,474.0,0.984
1716.341,474.5,0.984
1717.841,475.0,0.984
1719.274,475.5,0.983
1720.725,476.0,0.983
1722.203,476.5,0.983
1723.639,477.0,0.983
1725.139,477.5,0.983
1726.582,478.0,0.983
1728.033,478.5,0.983
1729.513,479.0,0.983
1730.957,479.5,0.982
1732.421,480.0,0.982
1733.925,480.5,0.982
1735.366,481.0,0.982
1736.822,481.5,0.982
1738.293,482.0,0.982
1739.784,482.5,0.982
1741.217,483.0,0.981
1742.698,483.5,0.981
1744.166,484.0,0.981
1745.639,484.5,0.981
1747.096,485.0,0.981
1748.551,485.5,0.981
1750.03,486.0,0.98
1751.515,486.5,0.98
1752.974,487.0,0.98
1754.429,487.5,0.98
1755.876,488.0,0.98
1757.358,488.5,0.98
1758.855,489.0,0.979
1760.303,489.5,0.979
1761.747,490.0,0.979
1763.23,490.5,0.979
1764.687,491.0,0.979
1766.13,491.5,0.979
1767.63,492.0,0.978
1769.104,492.5,0.978
1770.548,493.0,0.978
1772.015,493.5,0.978
1773.478,494.0,0.978
1774.939,494.5,0.978
1776.436,495.0,0.978
1777.88,495.5,0.977
1779.342,496.0,0.977
1780.844,496.5,0.977
1782.282,497.0,0.977
1783.74,497.5,0.977
