Time (s),Mass (g)
276,75.82
277,75.82
278,75.8
279,75.79
280,75.78
281,75.77
282,75.76
283,75.76
284,75.75
285,75.73
286,75.73
287,75.72
288,75.71
289,75.71
290,75.7
291,75.68
292,75.67
293,75.66
294,75.66
295,75.64
296,75.63
297,75.62
298,75.62
299,75.6
300,75.6
301,75.59
302,75.59
303,75.58
304,75.55
305,75.54
306,75.53
307,75.53
308,75.52
309,75.51
310,75.51
311,75.49
312,75.48
313,75.48
314,75.47
315,75.45
316,75.44
317,75.43
318,75.42
319,75.42
320,75.41
321,75.41
322,75.4
323,75.37
324,75.36
325,75.36
326,75.35
327,75.34
328,75.33
329,75.32
330,75.32
331,75.32
332,75.3
333,75.28
334,75.28
335,75.27
336,75.27
337,75.26
338,75.25
339,75.25
340,75.23
341,75.23
342,75.19
343,75.19
344,75.18
345,75.18
346,75.18
347,75.17
348,75.16
349,75.16
350,75.15
351,75.12
352,75.1
353,75.09
354,75.09
355,75.09
356,75.08
357,75.07
358,75.07
359,75.06
360,75.02
361,75.03
362,75.01
363,75.0
364,75.0
365,75.0
366,74.99
367,74.98
368,74.98
369,74.95
370,74.95
371,74.94
372,74.92
373,74.92
374,74.91
375,74.9
376,74.89
377,74.88
378,74.88
379,74.88
380,74.83
381,74.84
382,74.83
383,74.83
384,74.82
385,74.81
386,74.8
387,74.78
388,74.77
389,74.77
390,74.76
391,74.74
392,74.74
393,74.73
394,74.72
395,74.71
396,74.71
397,74.71
398,74.67
399,74.65
400,74.65
401,74.64
402,74.64
403,74.63
404,74.63
405,74.63
406,74.62
407,74.59
408,74.59
409,74.59
410,74.56
411,74.55
412,74.55
413,74.54
414,74.53
415,74.53
416,74.51
417,74.48
418,74.48
419,74.48
420,74.47
421,74.46
422,74.46
423,74.45
424,74.44
425,74.43
426,74.41
427,74.41
428,74.38
429,74.37
430,74.37
431,74.35
432,74.35
433,74.35
434,74.35
435,74.34
436,74.33
437,74.3
438,74.28
439,74.27
440,74.27
441,74.26
442,74.26
443,74.25
444,74.25
445,74.24
446,74.22
447,74.2
448,74.19
449,74.19
450,74.18
451,74.18
452,74.17
453,74.15
454,74.15
455,74.12
456,74.12
457,74.11
458,74.11
459,74.1
460,74.09
461,74.09
462,74.08
463,74.48
464,74.06
465,74.03
466,74.03
467,74.02
468,73.99
469,73.99
470,73.99
471,73.99
472,73.99
473,73.97
474,73.94
475,73.93
476,73.93
477,73.92
478,73.92
479,73.91
480,73.91
481,73.9
482,73.88
483,73.86
484,73.85
485,73.84
486,73.84
487,73.83
488,73.82
489,73.81
490,73.81
491,73.8
492,73.79
493,73.76
494,73.75
495,73.75
496,73.74
497,73.74
498,73.72
499,73.72
500,73.71
501,73.68
502,73.68
503,73.66
504,73.65
505,73.65
506,73.64
507,73.63
508,73.62
509,73.62
510,73.58
511,73.59
512,73.57
513,73.57
514,73.56
515,73.56
516,73.55
517,73.54
518,73.54
519,73.51
520,73.5
521,73.49
522,73.48
523,73.48
524,73.46
525,73.46
526,73.46
527,73.42
528,73.41
529,73.41
530,73.4
531,73.39
532,73.39
533,73.39
534,73.37
535,73.36
536,73.33
537,73.32
538,73.32
539,73.31
540,73.3
541,73.3
542,73.29
543,73.28
544,73.28
545,73.24
546,73.23
547,73.23
548,73.22
549,73.21
550,73.21
551,73.2
552,73.19
553,73.19
554,73.16
555,73.16
556,73.14
557,73.13
558,73.13
559,73.12
560,73.11
561,73.11
562,73.1
563,73.04
564,73.06
565,73.05
566,73.04
567,73.04
568,73.03
569,73.02
570,73.01
571,73.01
572,72.98
573,72.98
574,72.97
575,72.94
576,72.93
577,72.93
578,72.92
579,72.92
580,72.91
581,72.91
582,72.86
583,72.86
584,72.87
585,72.85
586,72.85
587,72.84
588,72.83
589,72.82
590,72.81
591,72.8
592,72.8
593,72.78
594,72.76
595,72.76
596,72.72
597,72.75
598,72.71
599,72.71
600,72.71
601,72.7
602,72.69
603,72.68
604,72.68
605,72.65
606,72.64
607,72.63
608,72.62
609,72.61
610,72.61
611,72.6
612,72.59
613,72.59
614,72.56
615,72.55
616,72.55
617,72.54
618,72.54
619,72.53
620,72.52
621,72.5
622,72.49
623,72.47
624,72.46
625,72.46
626,72.45
627,72.44
628,72.44
629,72.43
630,72.37
631,72.39
632,72.39
633,72.39
634,72.38
635,72.37
636,72.36
637,72.36
638,72.32
639,72.31
640,72.31
641,72.31
642,72.28
643,72.28
644,72.27
645,72.26
646,72.26
647,72.25
648,72.22
649,72.22
650,72.21
651,72.19
652,72.19
653,72.19
654,72.18
655,72.18
656,72.17
657,72.14
658,72.13
659,72.11
660,72.1
661,72.1
662,72.1
663,72.08
664,72.08
665,72.08
666,72.05
667,72.03
668,72.02
669,72.01
670,72.01
671,72.01
672,72.0
673,71.99
674,71.98
675,71.98
676,71.96
677,71.93
678,71.92
679,71.92
680,71.91
681,71.9
682,71.9
683,71.89
684,71.88
685,71.88
686,71.84
687,71.84
688,71.84
689,71.82
690,71.82
691,71.82
692,71.79
693,71.78
694,71.77
695,71.74
696,71.74
697,71.74
698,71.73
699,71.72
700,71.71
701,71.7
702,71.67
703,71.66
704,71.66
705,71.66
706,71.65
707,71.65
708,71.64
709,71.63
710,71.63
711,71.6
712,71.57
713,71.57
714,71.56
715,71.56
716,71.55
717,71.54
718,71.54
719,71.54
720,71.49
721,71.49
722,71.49
723,71.48
724,71.48
725,71.46
726,71.46
727,71.46
728,71.44
729,71.42
730,71.4
731,71.4
732,71.39
733,71.39
734,71.38
735,71.37
736,71.37
737,71.33
738,71.33
739,71.31
740,71.31
741,71.29
742,71.29
743,71.29
744,71.28
745,71.27
746,71.26
747,71.25
748,71.24
749,71.23
750,71.21
751,71.19
752,71.19
753,71.19
754,71.18
755,71.17
756,71.16
757,71.16
758,71.14
759,71.12
760,71.12
761,71.11
762,71.1
763,71.1
764,71.09
765,71.08
766,71.08
767,71.05
768,71.04
769,71.03
770,71.02
771,71.01
772,71.01
773,70.99
774,70.98
775,70.98
776,70.97
777,70.94
778,70.94
779,70.92
780,70.92
781,70.92
782,70.9
783,70.9
784,70.88
785,70.87
786,70.86
787,70.84
788,70.84
789,70.81
790,70.81
791,70.81
792,70.8
793,70.8
794,70.79
795,70.76
796,70.75
797,70.75
798,70.73
799,70.73
800,70.73
801,70.72
802,70.72
803,70.7
804,70.68
805,70.66
806,70.66
807,70.66
808,70.64
809,70.63
810,70.62
811,70.62
812,70.61
813,70.59
814,70.59
815,70.57
816,70.56
817,70.56
818,70.56
819,70.54
820,70.52
821,70.51
822,70.51
823,70.49
824,70.49
825,70.47
826,70.46
827,70.46
828,70.45
829,70.44
830,70.42
831,70.41
832,70.39
833,70.39
834,70.38
835,70.37
836,70.36
837,70.36
838,70.35
839,70.33
840,70.33
841,70.33
842,70.31
843,70.3
844,70.29
845,70.28
846,70.28
847,70.28
848,70.27
849,70.26
850,70.24
851,70.22
852,70.2
853,70.19
854,70.19
855,70.19
856,70.18
857,70.18
858,70.16
859,70.14
860,70.12
861,70.12
862,70.12
863,70.11
864,70.1
865,70.1
866,70.1
867,70.08
868,70.04
869,70.03
870,70.04
871,70.02
872,70.02
873,70.02
874,70.01
875,70.0
876,69.99
877,69.96
878,69.96
879,69.94
880,69.94
881,69.94
882,69.93
883,69.92
884,69.92
885,69.91
886,69.87
887,69.87
888,69.86
889,69.85
890,69.85
891,69.84
892,69.83
893,69.83
894,69.82
895,69.8
896,69.79
897,69.79
898,69.76
899,69.76
900,69.75
901,69.74
902,69.74
903,69.73
904,69.68
905,69.7
906,69.69
907,69.69
908,69.67
909,69.67
910,69.66
911,69.65
912,69.65
913,69.62
914,69.62
915,69.6
916,69.59
917,69.59
918,69.59
919,69.58
920,69.58
921,69.57
922,69.56
923,69.55
924,69.54
925,69.52
926,69.52
927,69.51
928,69.5
929,69.49
930,69.49
931,69.48
932,69.47
933,69.46
934,69.45
935,69.43
936,69.41
937,69.4
938,69.4
939,69.39
940,69.39
941,69.38
942,69.37
943,69.36
944,69.34
945,69.33
946,69.33
947,69.33
948,69.32
949,69.31
950,69.3
951,69.29
952,69.26
953,69.26
954,69.26
955,69.23
956,69.23
957,69.23
958,69.22
959,69.22
960,69.21
961,69.21
962,69.2
963,69.17
964,69.16
965,69.15
966,69.14
967,69.13
968,69.13
969,69.12
970,69.11
971,69.11
972,69.09
973,69.09
974,69.08
975,69.05
976,69.05
977,69.05
978,69.04
979,69.03
980,69.02
981,69.01
982,69.01
983,69.01
984,69.0
985,68.97
986,68.96
987,68.96
988,68.95
989,68.94
990,68.93
991,68.92
992,68.91
993,68.9
994,68.89
995,68.89
996,68.87
997,68.87
998,68.86
999,68.85
1000,68.84
1001,68.84
1002,68.83
1003,68.81
1004,68.79
1005,68.78
1006,68.78
1007,68.78
1008,68.77
1009,68.77
1010,68.76
1011,68.75
1012,68.72
1013,68.72
1014,68.7
1015,68.7
1016,68.7
1017,68.69
1018,68.69
1019,68.69
1020,68.67
1021,68.66
1022,68.65
1023,68.63
1024,68.61
1025,68.61
1026,68.6
1027,68.6
1028,68.59
1029,68.58
1030,68.58
1031,68.58
1032,68.57
1033,68.54
1034,68.54
1035,68.54
1036,68.52
1037,68.51
1038,68.51
1039,68.5
1040,68.5
1041,68.49
1042,68.48
1043,68.48
1044,68.44
1045,68.42
1046,68.45
1047,68.42
1048,68.42
1049,68.42
1050,68.41
1051,68.4
1052,68.39
1053,68.37
1054,68.37
1055,68.36
1056,68.35
1057,68.35
1058,68.35
1059,68.32
1060,68.32
1061,68.31
1062,68.31
1063,68.3
1064,68.26
1065,68.26
1066,68.26
1067,68.26
1068,68.25
1069,68.24
1070,68.24
1071,68.23
1072,68.22
1073,68.2
1074,68.2
1075,68.2
1076,68.18
1077,68.16
1078,68.16
1079,68.16
1080,68.15
1081,68.14
1082,68.14
1083,68.14
1084,68.1
1085,68.1
1086,68.09
1087,68.09
1088,68.08
1089,68.08
1090,68.07
1091,68.06
1092,68.05
1093,68.04
1094,68.03
1095,68.02
1096,68.02
1097,68.02
1098,68.0
1099,68.0
1100,67.98
1101,67.98
1102,67.97
1103,67.97
1104,67.96
1105,67.95
1106,67.91
1107,67.92
1108,67.9
1109,67.9
1110,67.9
1111,67.89
1112,67.89
1113,67.88
1114,67.87
1115,67.86
1116,67.85
1117,67.85
1118,67.83
1119,67.82
1120,67.82
1121,67.81
1122,67.8
1123,67.8
1124,67.79
1125,67.78
1126,67.75
1127,67.75
1128,67.75
1129,67.74
1130,67.74
1131,67.7
1132,67.71
1133,67.71
1134,67.7
1135,67.69
1136,67.68
1137,67.68
1138,67.67
1139,67.67
1140,67.66
1141,67.65
1142,67.64
1143,67.62
1144,67.61
1145,67.61
1146,67.61
1147,67.6
1148,67.59
1149,67.58
1150,67.56
1151,67.56
1152,67.54
1153,67.54
1154,67.54
1155,67.52
1156,67.52
1157,67.52
1158,67.51
1159,67.5
1160,67.49
1161,67.48
1162,67.47
1163,67.47
1164,67.45
1165,67.45
1166,67.44
1167,67.43
1168,67.42
1169,67.41
1170,67.41
1171,67.4
1172,67.4
1173,67.37
1174,67.37
1175,67.36
1176,67.35
1177,67.34
1178,67.34
1179,67.33
1180,67.33
1181,67.32
1182,67.32
1183,67.31
1184,67.29
1185,67.28
1186,67.26
1187,67.25
1188,67.25
1189,67.25
1190,67.24
1191,67.24
1192,67.23
1193,67.22
1194,67.22
1195,67.21
1196,67.18
1197,67.18
1198,67.18
1199,67.17
1200,67.16
1201,67.16
1202,67.15
1203,67.14
1204,67.12
1205,67.12
1206,67.12
1207,67.1
1208,67.09
1209,67.09
1210,67.08
1211,67.08
1212,67.08
1213,67.07
1214,67.06
1215,67.06
1216,67.03
1217,67.03
1218,67.01
1219,66.99
1220,66.98
1221,66.99
1222,66.97
1223,66.97
1224,66.97
1225,66.97
1226,66.96
1227,66.96
1228,66.96
1229,66.95
1230,66.94
1231,66.93
1232,66.9
1233,66.9
1234,66.89
1235,66.89
1236,66.88
1237,66.87
1238,66.87
1239,66.82
1240,66.83
1241,66.82
1242,66.82
1243,66.82
1244,66.82
1245,66.82
1246,66.81
1247,66.81
1248,66.8
1249,66.79
1250,66.78
1251,66.76
1252,66.75
1253,66.75
1254,66.74
1255,66.73
1256,66.73
1257,66.72
1258,66.71
1259,66.71
1260,66.7
1261,66.67
1262,66.67
1263,66.67
1264,66.67
1265,66.66
1266,66.65
1267,66.64
1268,66.63
1269,66.62
1270,66.62
1271,66.62
1272,66.6
1273,66.58
1274,66.58
1275,66.58
1276,66.57
1277,66.57
1278,66.56
1279,66.55
1280,66.54
1281,66.54
1282,66.52
1283,66.49
1284,66.5
1285,66.5
1286,66.49
1287,66.49
1288,66.48
1289,66.48
1290,66.47
1291,66.46
1292,66.46
1293,66.44
1294,66.44
1295,66.43
1296,66.41
1297,66.4
1298,66.4
1299,66.39
1300,66.38
1301,66.38
1302,66.38
1303,66.37
1304,66.36
1305,66.33
1306,66.34
1307,66.33
1308,66.32
1309,66.32
1310,66.32
1311,66.3
1312,66.27
1313,66.27
1314,66.26
1315,66.27
1316,66.25
1317,66.25
1318,66.25
1319,66.24
1320,66.24
1321,66.23
1322,66.21
1323,66.21
1324,66.19
1325,66.18
1326,66.17
1327,66.16
1328,66.16
1329,66.16
1330,66.15
1331,66.15
1332,66.15
1333,66.11
1334,66.12
1335,66.12
1336,66.11
1337,66.11
1338,66.09
1339,66.09
1340,66.08
1341,66.07
1342,66.05
1343,66.05
1344,66.05
1345,66.03
1346,66.02
1347,66.02
1348,66.02
1349,66.01
1350,66.0
1351,66.0
1352,65.98
1353,65.98
1354,65.97
1355,65.95
1356,65.95
1357,65.94
1358,65.94
1359,65.94
1360,65.93
1361,65.92
1362,65.92
1363,65.91
1364,65.9
1365,65.89
1366,65.88
1367,65.86
1368,65.85
1369,65.85
1370,65.84
1371,65.83
1372,65.83
1373,65.82
1374,65.82
1375,65.82
1376,65.8
1377,65.79
1378,65.77
1379,65.77
1380,65.77
1381,65.76
1382,65.75
1383,65.75
1384,65.74
1385,65.73
1386,65.73
1387,65.72
1388,65.7
1389,65.68
1390,65.67
1391,65.68
1392,65.68
1393,65.68
1394,65.67
1395,65.67
1396,65.66
1397,65.65
1398,65.63
1399,65.63
1400,65.62
1401,65.61
1402,65.58
1403,65.58
1404,65.58
1405,65.58
1406,65.55
1407,65.55
1408,65.55
1409,65.55
1410,65.54
1411,65.53
1412,65.52
1413,65.52
1414,65.5
1415,65.5
1416,65.5
1417,65.48
1418,65.48
1419,65.46
1420,65.45
1421,65.45
1422,65.45
1423,65.44
1424,65.43
1425,65.42
1426,65.42
1427,65.39
1428,65.39
1429,65.39
1430,65.39
1431,65.38
1432,65.37
1433,65.37
1434,65.36
1435,65.36
1436,65.35
1437,65.34
1438,65.32
1439,65.31
1440,65.31
1441,65.31
1442,65.31
1443,65.31
1444,65.3
1445,65.28
1446,65.28
1447,65.27
1448,65.25
1449,65.25
1450,65.24
1451,65.22
1452,65.22
1453,65.21
1454,65.2
1455,65.2
1456,65.19
1457,65.18
1458,65.18
1459,65.17
1460,65.16
1461,65.16
1462,65.13
1463,65.12
1464,65.12
1465,65.12
1466,65.12
1467,65.11
1468,65.11
1469,65.1
1470,65.1
1471,65.09
1472,65.06
1473,65.04
1474,65.05
1475,65.05
1476,65.04
1477,65.04
1478,65.04
1479,65.03
1480,65.02
1481,65.0
1482,64.99
1483,64.98
1484,64.98
1485,64.98
1486,64.97
1487,64.97
1488,64.95
1489,64.94
1490,64.93
1491,64.93
1492,64.92
1493,64.91
1494,64.89
1495,64.89
1496,64.88
1497,64.88
1498,64.87
1499,64.85
1500,64.83
1501,64.84
1502,64.83
1503,64.83
1504,64.82
1505,64.82
1506,64.82
1507,64.81
1508,64.8
1509,64.79
1510,64.79
1511,64.78
1512,64.77
1513,64.76
1514,64.76
1515,64.75
1516,64.74
1517,64.73
1518,64.73
1519,64.72
1520,64.7
1521,64.7
1522,64.67
1523,64.66
1524,64.66
1525,64.66
1526,64.65
1527,64.65
1528,64.65
1529,64.65
1530,64.64
1531,64.64
1532,64.62
1533,64.61
1534,64.59
1535,64.59
1536,64.58
1537,64.58
1538,64.57
1539,64.56
1540,64.56
1541,64.55
1542,64.55
1543,64.54
1544,64.52
1545,64.52
1546,64.5
1547,64.49
1548,64.48
1549,64.47
1550,64.47
1551,64.47
1552,64.46
1553,64.46
1554,64.45
1555,64.43
1556,64.42
1557,64.42
1558,64.41
1559,64.41
1560,64.4
1561,64.39
1562,64.38
1563,64.38
1564,64.37
1565,64.36
1566,64.36
1567,64.35
1568,64.33
1569,64.32
1570,64.31
1571,64.31
1572,64.31
1573,64.31
1574,64.3
1575,64.3
1576,64.29
1577,64.28
1578,64.27
1579,64.26
1580,64.25
1581,64.24
1582,64.22
1583,64.21
1584,64.21
1585,64.21
1586,64.2
1587,64.2
1588,64.19
1589,64.17
1590,64.15
1591,64.16
1592,64.15
1593,64.15
1594,64.14
1595,64.12
1596,64.11
1597,64.11
1598,64.09
1599,64.09
1600,64.09
1601,64.09
1602,64.08
1603,64.07
1604,64.06
1605,64.06
1606,64.04
1607,64.04
1608,64.04
1609,64.01
1610,64.01
1611,64.01
1612,64.0
1613,63.99
1614,63.99
1615,63.99
1616,63.98
1617,63.98
1618,63.95
1619,63.95
1620,63.92
1621,63.92
1622,63.92
1623,63.91
1624,63.91
1625,63.9
1626,63.89
1627,63.88
1628,63.87
1629,63.87
1630,63.85
1631,63.84
1632,63.84
1633,63.82
1634,63.82
1635,63.82
1636,63.81
1637,63.8
1638,63.8
1639,63.79
1640,63.75
1641,63.75
1642,63.75
1643,63.75
1644,63.74
1645,63.74
1646,63.73
1647,63.72
1648,63.72
1649,63.71
1650,63.71
1651,63.69
1652,63.67
1653,63.67
1654,63.67
1655,63.67
1656,63.66
1657,63.65
1658,63.64
1659,63.64
1660,63.62
1661,63.61
1662,63.59
1663,63.59
1664,63.58
1665,63.56
1666,63.56
1667,63.57
1668,63.57
1669,63.56
1670,63.55
1671,63.55
1672,63.52
1673,63.52
1674,63.51
1675,63.49
1676,63.49
1677,63.49
1678,63.49
1679,63.48
1680,63.47
1681,63.46
1682,63.44
1683,63.44
1684,63.41
1685,63.41
1686,63.41
1687,63.41
1688,63.41
1689,63.4
1690,63.38
1691,63.37
1692,63.36
1693,63.36
1694,63.36
1695,63.35
1696,63.35
1697,63.33
1698,63.31
1699,63.31
1700,63.29
1701,63.29
1702,63.29
1703,63.28
1704,63.28
1705,63.27
1706,63.26
1707,63.26
1708,63.25
1709,63.23
1710,63.19
1711,63.19
1712,63.2
1713,63.2
1714,63.2
1715,63.18
1716,63.18
1717,63.18
1718,63.17
1719,63.16
1720,63.15
1721,63.12
1722,63.12
1723,63.12
1724,63.12
1725,63.12
1726,63.11
1727,63.1
1728,63.1
1729,63.09
1730,63.08
1731,63.07
1732,63.04
1733,63.04
1734,63.03
1735,63.03
1736,63.02
1737,63.02
1738,63.01
1739,63.0
1740,62.99
1741,62.99
1742,62.97
1743,62.96
1744,62.95
1745,62.94
1746,62.94
1747,62.94
1748,62.93
1749,62.92
1750,62.92
1751,62.91
1752,62.88
1753,62.88
1754,62.87
1755,62.86
1756,62.86
1757,62.85
1758,62.85
1759,62.84
1760,62.83
1761,62.82
1762,62.81
1763,62.78
1764,62.78
1765,62.77
1766,62.77
1767,62.77
1768,62.76
1769,62.75
1770,62.75
1771,62.73
1772,62.73
1773,62.7
1774,62.7
1775,62.67
1776,62.67
1777,62.68
1778,62.67
1779,62.66
1780,62.66
1781,62.66
1782,62.65
1783,62.64
1784,62.62
1785,62.62
1786,62.61
1787,62.6
1788,62.59
1789,62.58
1790,62.58
1791,62.57
1792,62.56
1793,62.55
1794,62.54
1795,62.53
1796,62.53
1797,62.51
1798,62.5
1799,62.5
1800,62.49
1801,62.49
1802,62.49
1803,62.48
1804,62.48
1805,62.47
1806,62.46
1807,62.44
1808,62.42
1809,62.4
1810,62.4
1811,62.4
1812,62.39
1813,62.39
1814,62.38
1815,62.38
1816,62.37
1817,62.37
1818,62.33
1819,62.32
1820,62.32
1821,62.31
1822,62.31
1823,62.31
1824,62.3
1825,62.29
1826,62.29
1827,62.27
1828,62.27
1829,62.26
1830,62.23
1831,62.23
1832,62.23
1833,62.22
1834,62.21
1835,62.2
1836,62.2
1837,62.19
1838,62.19
1839,62.16
1840,62.16
1841,62.16
1842,62.14
1843,62.14
1844,62.12
1845,62.12
1846,62.12
1847,62.11
1848,62.09
1849,62.08
1850,62.08
1851,62.06
1852,62.06
1853,62.05
1854,62.04
1855,62.04
1856,62.03
1857,62.02
1858,62.01
1859,62.0
1860,61.98
1861,61.98
1862,61.96
1863,61.96
1864,61.96
1865,61.95
1866,61.94
1867,61.94
1868,61.93
1869,61.92
1870,61.92
1871,61.9
1872,61.87
1873,61.87
1874,61.87
1875,61.86
1876,61.86
1877,61.86
1878,61.85
1879,61.84
1880,61.83
1881,61.8
1882,61.8
1883,61.78
1884,61.78
1885,61.78
1886,61.76
1887,61.76
1888,61.75
1889,61.75
1890,61.75
1891,61.75
1892,61.72
1893,61.7
1894,61.7
1895,61.7
1896,61.68
1897,61.68
1898,61.68
1899,61.67
1900,61.67
1901,61.66
1902,61.64
1903,61.62
1904,61.62
1905,61.6
1906,61.6
1907,61.59
1908,61.58
1909,61.57
1910,61.57
1911,61.56
1912,61.55
1913,61.54
1914,61.52
1915,61.52
1916,61.51
1917,61.5
1918,61.5
1919,61.5
1920,61.49
1921,61.49
1922,61.44
1923,61.44
1924,61.43
1925,61.43
1926,61.42
1927,61.42
1928,61.42
1929,61.41
1930,61.41
1931,61.39
1932,61.38
1933,61.37
1934,61.37
1935,61.35
1936,61.35
1937,61.34
1938,61.33
1939,61.33
1940,61.31
1941,61.27
1942,61.27
1943,61.27
1944,61.25
1945,61.26
1946,61.23
1947,61.23
1948,61.23
1949,61.22
1950,61.22
1951,61.22
1952,61.21
1953,61.19
1954,61.19
1955,61.17
1956,61.17
1957,61.16
1958,61.15
1959,61.15
1960,61.14
1961,61.13
1962,61.1
1963,61.1
1964,61.08
1965,61.06
1966,61.06
1967,61.06
1968,61.06
1969,61.06
1970,61.06
1971,61.05
1972,61.04
1973,61.02
1974,61.0
1975,60.99
1976,60.98
1977,60.98
1978,60.98
1979,60.97
1980,60.96
1981,60.96
1982,60.94
1983,60.91
1984,60.91
1985,60.9
1986,60.9
1987,60.9
1988,60.88
1989,60.87
1990,60.87
1991,60.85
1992,60.85
1993,60.85
1994,60.84
1995,60.82
1996,60.82
1997,60.8
1998,60.79
1999,60.79
2000,60.78
2001,60.77
2002,60.73
2003,60.74
2004,60.73
2005,60.73
2006,60.73
2007,60.73
2008,60.72
2009,60.71
2010,60.7
2011,60.69
2012,60.68
2013,60.65
2014,60.65
2015,60.65
2016,60.64
2017,60.64
2018,60.62
2019,60.62
2020,60.61
2021,60.58
2022,60.57
2023,60.57
2024,60.56
2025,60.55
2026,60.55
2027,60.53
2028,60.52
2029,60.52
2030,60.51
2031,60.5
2032,60.5
2033,60.48
2034,60.47
2035,60.47
2036,60.45
2037,60.45
2038,60.43
2039,60.43
2040,60.42
2041,60.42
2042,60.41
2043,60.4
2044,60.39
2045,60.37
2046,60.35
2047,60.35
2048,60.34
2049,60.33
2050,60.33
2051,60.32
2052,60.3
2053,60.29
2054,60.27
2055,60.27
2056,60.27
2057,60.26
2058,60.25
2059,60.24
2060,60.24
2061,60.23
2062,60.23
2063,60.21
2064,60.18
2065,60.17
2066,60.17
2067,60.17
2068,60.16
2069,60.15
2070,60.14
2071,60.14
2072,60.12
2073,60.12
2074,60.1
2075,60.09
2076,60.08
2077,60.08
2078,60.07
2079,60.06
2080,60.06
2081,60.04
2082,60.01
2083,60.01
2084,60.0
2085,59.99
2086,59.99
2087,59.98
2088,59.97
2089,59.97
2090,59.95
2091,59.95
2092,59.94
2093,59.94
2094,59.91
2095,59.91
2096,59.9
2097,59.89
2098,59.88
2099,59.88
2100,59.87
2101,59.87
2102,59.84
2103,59.83
2104,59.83
2105,59.81
2106,59.81
2107,59.8
2108,59.8
2109,59.79
2110,59.79
2111,59.78
2112,59.77
2113,59.75
2114,59.72
2115,59.71
2116,59.71
2117,59.71
2118,59.7
2119,59.69
2120,59.68
2121,59.64
2122,59.64
2123,59.64
2124,59.63
2125,59.63
2126,59.62
2127,59.61
2128,59.6
2129,59.58
2130,59.58
2131,59.58
2132,59.55
2133,59.55
2134,59.55
2135,59.54
2136,59.53
2137,59.52
2138,59.51
