Time (s),Temperature (C),HRR (W/g)
272.0,227.032,7.45
272.5,227.275,7.239
273.0,227.484,7.404
273.5,227.775,7.221
274.0,228.001,7.31
274.501,228.225,7.403
275.0,228.498,7.456
275.5,228.709,7.655
276.0,228.998,7.207
276.5,229.183,7.313
277.0,229.497,7.471
277.5,229.704,7.347
278.0,229.924,7.537
278.501,230.222,7.474
279.0,230.496,7.51
279.5,230.712,7.732
280.0,230.976,7.552
280.5,231.197,7.57
281.0,231.452,7.412
281.5,231.721,7.562
282.0,231.919,7.532
282.5,232.217,7.775
283.0,232.467,7.501
283.5,232.704,7.095
284.0,232.932,7.572
284.5,233.17,7.402
285.0,233.383,7.298
285.5,233.626,7.569
286.0,233.877,7.463
286.5,234.173,7.688
287.0,234.364,7.35
287.5,234.675,7.472
288.0,234.902,7.34
288.5,235.139,7.287
289.0,235.413,6.744
289.5,235.597,6.727
290.0,235.869,6.765
290.5,236.128,7.077
291.0,236.37,7.221
291.5,236.637,7.185
292.0,236.919,7.339
292.5,237.136,7.306
293.0,237.378,7.045
293.5,237.632,7.132
294.0,237.879,7.229
294.5,238.1,7.079
295.0,238.422,7.183
295.5,238.634,7.027
296.0,238.871,7.118
296.5,239.12,7.05
297.0,239.359,6.99
297.5,239.572,7.294
298.0,239.838,7.107
298.5,240.074,7.228
299.0,240.39,7.124
299.5,240.593,7.126
300.0,240.834,7.204
300.5,241.109,7.372
301.0,241.381,7.446
301.5,241.59,7.487
302.0,241.889,7.842
302.5,242.145,7.632
303.0,242.392,7.155
303.5,242.685,7.238
304.0,242.951,7.464
304.5,243.204,7.433
305.0,243.399,7.75
305.5,243.703,7.733
306.0,243.958,7.855
306.5,244.154,8.131
307.0,244.404,8.098
307.5,244.751,7.74
308.0,244.906,7.763
308.5,245.12,8.011
309.0,245.337,7.583
309.5,245.685,7.614
310.0,245.904,8.058
310.5,246.239,7.506
311.0,246.423,7.582
311.5,246.596,7.437
312.0,247.001,7.79
312.5,247.189,7.597
313.0,247.486,8.023
313.5,247.652,8.048
314.0,247.913,7.974
314.5,248.141,7.824
315.0,248.435,7.925
315.5,248.69,7.615
316.0,248.951,7.779
316.5,249.293,7.827
317.0,249.486,7.675
317.5,249.657,7.881
318.0,250.004,7.85
318.501,250.366,8.114
319.0,250.267,7.797
319.5,250.772,7.7
320.0,250.51,7.987
320.5,250.952,7.637
321.0,251.528,7.562
321.5,251.705,7.521
322.0,251.756,7.8
322.5,252.29,7.468
323.0,252.494,7.701
323.5,252.486,7.757
324.0,253.021,7.607
324.5,253.103,7.678
325.0,253.463,7.681
325.5,253.597,7.723
326.001,254.014,7.655
326.501,254.266,7.695
327.001,254.582,7.712
327.5,254.75,7.882
328.0,254.952,7.456
328.5,255.251,7.897
329.0,255.46,7.471
329.5,255.742,7.614
330.0,256.059,7.81
330.5,256.24,7.655
331.0,256.486,7.762
331.501,256.757,7.688
332.0,257.046,7.893
332.5,257.26,7.833
333.001,257.541,7.478
333.5,257.765,7.955
334.0,258.005,7.91
334.5,258.268,7.949
335.0,258.563,7.766
335.501,258.777,7.93
336.0,259.06,8.272
336.5,259.355,8.015
337.0,259.567,7.919
337.5,259.797,7.97
338.0,260.084,7.903
338.5,260.355,7.837
339.001,260.663,7.853
339.501,260.869,7.789
340.001,261.108,7.971
340.5,261.368,7.912
341.0,261.639,7.668
341.5,261.87,7.681
342.0,262.102,7.645
342.5,262.43,7.574
343.0,262.629,7.487
343.5,262.902,7.76
344.0,263.183,7.577
344.5,263.438,7.44
345.0,263.675,7.27
345.5,263.92,7.235
346.0,264.194,7.228
346.5,264.48,7.287
347.0,264.656,7.036
347.5,264.989,7.008
348.0,265.224,7.13
348.5,265.471,7.287
349.0,265.698,7.206
349.5,265.974,7.482
350.0,266.246,7.47
350.5,266.471,7.141
351.0,266.763,7.156
351.5,266.951,7.377
352.0,267.22,7.24
352.5,267.492,7.47
353.0,267.788,7.517
353.5,268.035,7.284
354.0,268.274,7.084
354.5,268.5,7.472
355.001,268.771,7.545
355.5,269.039,7.404
356.0,269.282,7.437
356.5,269.585,7.444
357.001,269.808,7.735
357.501,270.075,7.537
358.0,270.278,7.426
358.5,270.583,7.432
359.0,270.834,7.572
359.5,271.09,7.562
360.0,271.357,7.595
360.5,271.6,7.42
361.0,271.834,7.376
361.5,272.125,7.497
362.0,272.376,7.755
362.5,272.625,7.281
363.0,272.848,7.287
363.5,273.087,7.546
364.0,273.339,7.559
364.5,273.602,7.682
365.0,273.851,7.606
365.5,274.133,7.331
366.0,274.345,7.625
366.5,274.609,7.488
367.0,274.838,7.602
367.5,275.115,7.63
368.0,275.406,7.702
368.5,275.651,8.036
369.0,275.892,7.456
369.5,276.148,7.618
370.0,276.413,7.549
370.5,276.669,7.353
371.0,276.933,7.513
371.5,277.168,7.378
372.0,277.403,7.594
372.5,277.685,7.553
373.0,277.947,7.574
373.5,278.174,7.819
374.0,278.418,7.482
374.5,278.663,7.414
375.0,278.958,7.447
375.5,279.178,7.693
376.0,279.454,7.562
376.5,279.685,7.94
377.0,279.957,7.722
377.5,280.188,7.872
378.0,280.455,7.519
378.5,280.706,7.549
379.0,280.949,7.523
379.5,281.201,7.683
380.0,281.476,8.099
380.5,281.713,7.818
381.0,281.949,7.722
381.5,282.208,7.823
382.0,282.509,7.708
382.5,282.723,7.748
383.0,283.015,8.098
383.5,283.244,8.075
384.0,283.517,7.87
384.5,283.758,8.035
385.0,284.016,8.197
385.5,284.232,7.98
386.0,284.524,7.989
386.5,284.76,7.89
387.0,285.062,7.982
387.5,285.314,7.886
388.0,285.557,8.163
388.5,285.797,8.148
389.0,286.054,8.181
389.5,286.292,8.036
390.0,286.577,8.253
390.5,286.81,8.197
391.0,287.066,8.078
391.5,287.292,8.14
392.0,287.54,8.135
392.5,287.803,8.462
393.0,288.057,8.135
393.5,288.321,8.213
394.0,288.588,8.504
394.501,288.738,8.506
395.0,289.061,8.375
395.5,289.284,8.411
396.0,289.512,8.511
396.5,289.801,8.577
397.0,290.075,8.256
397.5,290.326,8.415
398.0,290.583,8.397
398.5,290.824,8.145
399.0,291.041,8.477
399.5,291.252,8.277
400.0,291.513,8.554
400.5,291.786,8.382
401.0,292.07,8.389
401.501,292.299,8.475
402.0,292.539,8.406
402.5,292.733,8.431
403.0,292.999,8.136
403.5,293.268,8.351
404.001,293.503,8.506
404.501,293.757,8.501
405.0,294.01,8.374
405.5,294.298,8.344
406.0,294.552,8.427
406.5,294.815,8.133
407.0,295.018,8.374
407.5,295.259,7.997
408.0,295.534,8.271
408.5,295.799,8.098
409.0,296.034,8.2
409.5,296.319,8.288
410.0,296.54,7.895
410.501,296.774,7.971
411.0,297.03,8.007
411.5,297.28,8.167
412.0,297.566,8.066
412.5,297.82,8.028
413.0,298.057,8.281
413.5,298.271,8.317
414.0,298.593,8.473
414.5,298.787,8.185
415.0,299.085,8.662
415.5,299.325,8.751
416.0,299.573,8.503
416.5,299.818,8.565
417.0,300.091,8.572
417.5,300.341,8.587
418.0,300.594,8.715
418.5,300.851,8.56
419.0,301.097,8.303
419.5,301.328,8.362
420.0,301.607,8.383
420.5,301.838,8.485
421.0,302.125,8.584
421.5,302.333,8.516
422.0,302.567,8.391
422.5,302.847,8.503
423.0,303.133,8.738
423.5,303.338,8.597
424.0,303.619,8.412
424.5,303.88,8.527
425.0,304.097,8.522
425.5,304.356,8.397
426.0,304.568,8.308
426.5,304.831,8.627
427.001,305.129,8.456
427.501,305.357,8.367
428.0,305.576,8.367
428.5,305.867,8.408
429.001,306.15,8.312
429.5,306.346,8.208
430.0,306.606,7.98
430.5,306.858,8.314
431.0,307.146,8.083
431.5,307.377,8.286
432.0,307.617,8.44
432.5,307.912,8.286
433.0,308.111,8.428
433.5,308.402,8.288
434.0,308.618,8.506
434.5,308.912,8.54
435.0,309.138,8.4
435.5,309.391,8.6
436.0,309.651,8.466
436.5,309.918,8.393
437.0,310.161,8.363
437.5,310.392,8.397
438.0,310.646,8.61
438.5,310.897,8.214
439.0,311.144,8.599
439.5,311.448,8.54
440.0,311.687,8.277
440.5,311.913,8.578
441.0,312.197,8.645
441.5,312.476,8.237
442.0,312.659,8.75
442.5,312.927,8.524
443.0,313.171,8.347
443.5,313.419,8.693
444.0,313.68,8.643
444.5,313.922,8.539
445.0,314.184,8.222
445.5,314.438,8.455
446.0,314.683,8.215
446.5,314.905,8.643
447.0,315.102,8.479
447.5,315.385,8.327
448.0,315.646,8.19
448.5,315.913,8.331
449.0,316.145,8.42
449.5,316.418,8.483
450.0,316.668,8.435
450.5,316.907,8.524
451.0,317.176,8.742
451.5,317.391,8.531
452.0,317.679,8.69
452.5,317.917,8.5
453.0,318.163,8.703
453.5,318.43,8.698
454.0,318.646,8.656
454.5,318.9,8.394
455.0,319.147,8.645
455.5,319.4,8.859
456.0,319.641,8.557
456.5,319.893,8.77
457.0,320.149,8.532
457.5,320.382,8.641
458.0,320.654,8.689
458.5,320.856,8.762
459.0,321.156,8.658
459.5,321.386,8.904
460.0,321.621,8.546
460.501,321.896,8.482
461.001,322.152,8.512
461.5,322.426,8.781
462.0,322.642,8.796
462.5,322.902,8.698
463.0,323.187,8.769
463.5,323.387,8.658
464.0,323.638,8.909
464.5,323.906,8.936
465.0,324.131,8.865
465.5,324.418,8.948
466.0,324.64,8.775
466.5,324.893,8.788
467.0,325.131,8.784
467.5,325.349,8.787
468.0,325.605,8.749
468.5,325.872,8.56
469.0,326.105,8.689
469.5,326.37,8.564
470.0,326.6,8.736
470.5,326.883,8.553
471.0,327.128,8.697
471.5,327.362,8.989
472.0,327.602,8.906
472.5,327.828,8.762
473.001,328.106,8.832
473.501,328.338,8.563
474.0,328.608,8.711
474.5,328.874,8.394
475.0,329.137,8.26
475.5,329.362,8.303
476.0,329.582,8.744
476.501,329.835,8.124
477.0,330.119,8.777
477.5,330.366,8.561
478.0,330.559,8.386
478.5,330.869,8.556
479.0,331.045,8.672
479.5,331.338,8.334
480.0,331.607,8.268
480.5,331.834,8.438
481.0,332.087,8.218
481.5,332.341,8.448
482.0,332.574,8.397
482.5,332.807,8.035
483.0,333.078,8.071
483.5,333.338,8.423
484.0,333.585,8.702
484.5,333.819,8.636
485.0,334.059,8.537
485.5,334.264,8.577
486.0,334.532,8.412
486.5,334.808,8.795
487.0,335.028,8.865
487.5,335.286,8.655
488.0,335.545,8.497
488.5,335.811,8.834
489.0,336.108,8.746
489.5,336.324,8.982
490.0,336.628,9.202
490.5,336.789,9.143
491.0,337.073,9.15
491.5,337.364,9.071
492.0,337.554,9.319
492.5,337.821,8.713
493.0,338.099,9.312
493.5,338.328,9.285
494.0,338.572,9.169
494.5,338.845,8.98
495.0,339.08,8.762
495.5,339.363,8.896
496.0,339.614,9.28
496.5,339.856,9.255
497.0,340.128,9.108
497.5,340.363,9.298
498.0,340.624,9.423
498.501,340.854,9.211
499.0,341.139,9.391
499.5,341.375,9.315
500.0,341.62,9.264
500.5,341.87,9.352
501.0,342.113,9.701
501.5,342.391,9.613
502.001,342.643,9.732
502.5,342.886,9.522
503.0,343.172,9.175
503.5,343.374,9.904
504.0,343.653,9.633
504.5,343.893,9.969
505.0,344.169,9.76
505.5,344.395,9.843
506.0,344.621,9.886
506.5,344.902,9.973
507.0,345.14,9.827
507.5,345.404,9.975
508.0,345.677,10.102
508.5,345.92,9.557
509.0,346.137,9.797
509.5,346.419,10.039
510.0,346.647,9.793
510.5,346.928,9.952
511.0,347.122,9.915
511.5,347.408,9.792
512.0,347.673,9.722
512.5,347.924,9.943
513.0,348.16,9.978
513.501,348.443,9.8
514.0,348.648,9.818
514.5,348.918,9.914
515.0,349.187,10.064
515.5,349.39,9.788
516.0,349.709,9.949
516.501,349.933,10.004
517.0,350.195,9.806
517.5,350.457,10.016
518.0,350.711,9.934
518.5,350.939,10.19
519.0,351.21,10.301
519.5,351.455,10.096
520.0,351.701,10.156
520.5,351.961,10.103
521.0,352.202,10.091
521.5,352.454,10.317
522.0,352.694,10.377
522.5,352.908,10.386
523.0,353.193,10.355
523.5,353.419,10.542
524.0,353.656,10.831
524.5,353.891,10.395
525.0,354.123,10.616
525.5,354.406,10.621
526.0,354.676,10.669
526.5,354.902,10.694
527.0,355.21,10.605
527.5,355.404,10.97
528.0,355.678,10.816
528.5,355.874,10.977
529.0,356.201,10.869
529.5,356.394,10.96
530.0,356.66,10.752
530.5,356.883,11.032
531.0,357.162,10.592
531.5,357.421,10.926
532.0,357.692,10.969
532.5,357.904,11.316
533.0,358.124,11.147
533.5,358.381,11.131
534.0,358.664,11.513
534.5,358.876,11.543
535.0,359.125,11.456
535.5,359.377,11.6
536.0,359.629,11.34
536.5,359.84,11.634
537.0,360.106,11.528
537.501,360.348,11.681
538.0,360.584,11.801
538.5,360.845,11.703
539.0,361.116,12.031
539.5,361.359,11.782
540.0,361.614,12.169
540.5,361.857,12.386
541.0,362.087,12.07
541.5,362.325,12.218
542.001,362.569,12.257
542.5,362.865,12.334
543.0,363.124,12.354
543.5,363.355,12.63
544.001,363.611,12.745
544.5,363.874,12.729
545.0,364.088,13.057
545.5,364.441,12.981
546.0,364.619,12.843
546.501,364.891,13.337
547.0,365.128,13.254
547.5,365.331,13.639
548.0,365.552,13.522
548.5,365.812,13.741
549.0,366.082,13.619
549.5,366.309,14.042
550.0,366.599,13.956
550.5,366.867,14.407
551.0,367.084,14.327
551.5,367.324,14.479
552.0,367.589,14.611
552.5,367.835,14.847
553.0,368.059,15.12
553.5,368.365,15.119
554.0,368.603,15.253
554.5,368.835,15.647
555.0,369.08,15.808
555.5,369.303,16.28
556.0,369.597,16.646
556.5,369.836,16.495
557.0,370.083,16.432
557.5,370.332,16.784
558.0,370.599,17.208
558.5,370.806,16.881
559.0,371.092,17.387
559.5,371.344,18.014
560.0,371.551,17.976
560.5,371.846,18.225
561.0,372.086,18.554
561.5,372.331,18.83
562.001,372.566,19.131
562.5,372.833,19.381
563.0,373.081,19.541
563.5,373.339,19.913
564.0,373.591,20.225
564.5,373.822,20.81
565.0,374.066,21.303
565.5,374.307,20.937
566.0,374.574,21.946
566.5,374.833,22.111
567.0,375.039,22.778
567.5,375.328,23.515
568.0,375.527,24.15
568.5,375.791,24.292
569.0,376.061,25.226
569.5,376.259,26.106
570.0,376.525,26.526
570.5,376.803,27.288
571.0,377.039,27.626
571.5,377.294,28.528
572.0,377.542,29.178
572.5,377.803,29.841
573.0,378.127,30.907
573.5,378.345,31.419
574.0,378.604,32.025
574.501,378.853,32.832
575.0,379.105,33.245
575.5,379.373,34.235
576.0,379.624,34.686
576.5,379.863,35.566
577.0,380.16,36.407
577.5,380.355,36.754
578.0,380.612,37.58
578.5,380.881,37.997
579.0,381.14,38.764
579.5,381.447,39.461
580.0,381.721,39.808
580.5,381.96,40.621
581.0,382.16,41.39
