Time (s),Temperature (K),Mass (mg)
0.0,304.98,0.99977
2.0,304.958,0.99955
4.0,304.952,0.99926
6.0,304.94,0.99896
8.0,304.933,0.99867
10.0,304.909,0.99839
12.0,304.918,0.99814
14.0,304.902,0.9979
16.0,304.908,0.99768
18.0,304.903,0.99744
20.0,304.868,0.99721
22.0,304.858,0.99696
24.0,304.849,0.99671
26.0,304.856,0.99647
28.0,304.842,0.99623
30.0,304.834,0.99599
32.0,304.819,0.99574
34.0,304.816,0.99551
36.0,304.802,0.9953
38.0,304.819,0.99511
40.0,304.804,0.99493
42.0,304.803,0.99475
44.0,304.798,0.99457
46.0,304.801,0.99438
48.0,304.784,0.99415
50.0,304.775,0.99393
52.0,304.748,0.9937
54.0,304.757,0.9935
56.0,304.756,0.99332
58.0,304.738,0.99316
60.0,304.728,0.99303
62.0,304.746,0.9929
64.0,304.752,0.99276
66.0,304.723,0.99262
68.0,304.712,0.99247
70.0,304.721,0.99232
72.0,304.709,0.99218
74.0,304.709,0.99205
76.0,304.712,0.99191
78.0,304.706,0.99177
80.0,304.706,0.99163
82.0,304.682,0.99148
84.0,304.681,0.99133
86.0,304.684,0.99118
88.0,304.666,0.99105
90.0,304.664,0.99092
92.0,304.67,0.99081
94.0,304.665,0.99069
96.0,304.673,0.99057
98.0,304.672,0.99045
100.0,304.671,0.99032
102.0,304.651,0.99019
104.0,304.653,0.99006
106.0,304.642,0.98992
108.0,304.648,0.98978
110.0,304.648,0.98966
112.0,304.648,0.98954
114.0,304.648,0.98944
116.0,304.639,0.98935
118.0,304.638,0.98927
120.0,304.634,0.9892
122.0,304.636,0.98914
124.0,304.622,0.98908
126.0,304.635,0.989
128.0,304.611,0.98892
130.0,304.617,0.98883
132.0,304.613,0.98874
134.0,304.589,0.98864
136.0,304.6,0.98852
138.0,304.6,0.98842
140.0,304.611,0.98834
142.0,304.591,0.98826
144.0,304.608,0.98819
146.0,304.595,0.98811
148.0,304.589,0.98801
150.0,304.584,0.9879
152.0,304.572,0.98779
154.0,304.582,0.9877
156.0,304.579,0.98763
158.0,304.574,0.98757
160.0,304.579,0.9875
162.0,304.572,0.98742
164.0,304.564,0.98733
166.0,304.558,0.98726
168.0,304.58,0.98722
170.0,304.576,0.98719
172.0,304.563,0.98715
174.0,304.561,0.98711
176.0,304.538,0.98706
178.0,304.549,0.98702
180.0,304.537,0.98698
182.0,304.536,0.98693
184.0,304.55,0.98686
186.0,304.532,0.9868
188.0,304.538,0.98672
190.0,304.534,0.98664
192.0,304.55,0.98656
194.0,304.526,0.98648
196.0,304.529,0.98642
198.0,304.515,0.98636
200.0,304.514,0.98632
202.0,304.504,0.98629
204.0,304.528,0.98624
206.0,304.523,0.98618
208.0,304.512,0.98611
210.0,304.505,0.98606
212.0,304.504,0.98602
214.0,304.522,0.98598
216.0,304.516,0.98592
218.0,304.51,0.98586
220.0,304.501,0.9858
222.0,304.487,0.98575
224.0,304.517,0.98571
226.0,304.506,0.98568
228.0,304.512,0.98566
230.0,304.469,0.98564
232.0,304.493,0.98559
234.0,304.491,0.98553
236.0,304.501,0.98546
238.0,304.485,0.9854
240.0,304.488,0.98534
242.0,304.474,0.9853
244.0,304.503,0.98526
