Time (s),Temperature (K),Mass (mg)
0.0,304.878,1.03978
2.0,304.891,1.03956
4.0,304.868,1.03927
6.0,304.852,1.039
8.0,304.84,1.03873
10.0,304.848,1.03846
12.0,304.844,1.03817
14.0,304.827,1.03786
16.0,304.822,1.03754
18.0,304.811,1.03723
20.0,304.792,1.03695
22.0,304.789,1.0367
24.0,304.763,1.03646
26.0,304.769,1.03621
28.0,304.754,1.03595
30.0,304.76,1.03569
32.0,304.733,1.03545
34.0,304.734,1.0352
36.0,304.731,1.03496
38.0,304.726,1.03471
40.0,304.716,1.03446
42.0,304.709,1.03422
44.0,304.698,1.03399
46.0,304.696,1.03379
48.0,304.706,1.03359
50.0,304.695,1.03338
52.0,304.676,1.03307
54.0,304.669,1.03263
56.0,304.685,1.03209
58.0,304.672,1.03168
60.0,304.678,1.03148
62.0,304.658,1.03141
64.0,304.661,1.03148
66.0,304.664,1.03152
68.0,304.633,1.03152
70.0,304.659,1.03147
72.0,304.652,1.03137
74.0,304.642,1.03125
76.0,304.642,1.03112
78.0,304.639,1.03099
80.0,304.638,1.03084
82.0,304.626,1.03067
84.0,304.619,1.0305
86.0,304.629,1.03032
88.0,304.623,1.03015
90.0,304.607,1.02998
92.0,304.6,1.02981
94.0,304.614,1.02963
96.0,304.6,1.02942
98.0,304.599,1.02922
100.0,304.595,1.02905
102.0,304.586,1.02892
104.0,304.592,1.02884
106.0,304.578,1.02875
108.0,304.583,1.02863
110.0,304.58,1.02849
112.0,304.585,1.02835
114.0,304.576,1.02821
116.0,304.572,1.02809
118.0,304.571,1.02797
120.0,304.565,1.02788
122.0,304.547,1.02779
124.0,304.559,1.02772
126.0,304.547,1.02762
128.0,304.541,1.02751
130.0,304.538,1.02739
132.0,304.536,1.02726
134.0,304.54,1.02714
136.0,304.524,1.02703
138.0,304.532,1.02692
140.0,304.51,1.02684
142.0,304.52,1.02677
144.0,304.514,1.0267
146.0,304.528,1.02664
148.0,304.541,1.02657
150.0,304.513,1.02648
152.0,304.511,1.02637
154.0,304.506,1.02627
156.0,304.499,1.02617
158.0,304.494,1.02608
160.0,304.515,1.026
162.0,304.509,1.02591
164.0,304.508,1.02583
166.0,304.504,1.02575
168.0,304.506,1.02568
170.0,304.494,1.0256
172.0,304.478,1.02551
174.0,304.498,1.0254
176.0,304.488,1.0253
178.0,304.484,1.02521
180.0,304.468,1.02514
182.0,304.477,1.02507
184.0,304.472,1.02501
186.0,304.465,1.02496
188.0,304.481,1.02491
190.0,304.458,1.02484
192.0,304.477,1.02477
194.0,304.455,1.0247
196.0,304.452,1.02462
198.0,304.445,1.02455
200.0,304.47,1.02449
202.0,304.464,1.02443
204.0,304.46,1.0244
206.0,304.443,1.02438
208.0,304.451,1.02436
210.0,304.442,1.02433
212.0,304.456,1.02429
214.0,304.433,1.02424
216.0,304.447,1.02419
218.0,304.444,1.02416
220.0,304.444,1.02413
222.0,304.454,1.0241
224.0,304.456,1.02408
226.0,304.453,1.02404
228.0,304.456,1.02398
230.0,304.445,1.02391
232.0,304.434,1.02382
234.0,304.452,1.02373
236.0,304.44,1.02363
238.0,304.46,1.02354
240.0,304.453,1.02345
242.0,304.452,1.02337
244.0,304.442,1.02331
246.0,304.449,1.02325
248.0,304.45,1.02321
250.0,304.451,1.02316
252.0,304.439,1.0231
254.0,304.429,1.02304
256.0,304.431,1.023
258.0,304.434,1.02296
260.0,304.421,1.02294
262.0,304.422,1.02292
264.0,304.413,1.0229
266.0,304.412,1.02288
268.0,304.402,1.02285
270.0,304.416,1.0228
272.0,304.41,1.02272
274.0,304.406,1.02264
276.0,304.408,1.02256
278.0,304.416,1.0225
280.0,304.397,1.02246
282.0,304.406,1.02243
284.0,304.4,1.0224
286.0,304.402,1.02236
288.0,304.405,1.02227
290.0,304.409,1.02211
292.0,304.392,1.02186
294.0,304.406,1.02162
296.0,304.4,1.02146
298.0,304.412,1.02143
300.0,304.389,1.02158
302.0,304.399,1.02173
304.0,304.385,1.02187
306.0,304.407,1.02194
308.0,304.395,1.02193
310.0,304.39,1.02189
312.0,304.398,1.02183
314.0,304.398,1.02177
316.0,304.391,1.02173
318.0,304.382,1.02169
320.0,304.379,1.02165
322.0,304.402,1.02162
324.0,304.398,1.02159
326.0,304.388,1.02154
328.0,304.392,1.0215
330.0,304.388,1.02146
332.0,304.391,1.02144
334.0,304.376,1.02142
