Time (s),Temperature (K),Mass (mg)
0.0,304.008,0.94
1.0,304.959,0.94
2.0,305.057,0.94
3.0,305.056,0.94
4.0,305.052,0.94
5.0,305.058,0.94
6.0,305.064,0.94
7.0,305.046,0.94
8.0,305.031,0.939
9.0,305.057,0.939
10.0,305.023,0.939
11.0,305.028,0.939
12.0,305.029,0.939
13.0,305.016,0.939
14.0,305.006,0.939
15.0,304.976,0.939
16.0,304.99,0.939
17.0,304.989,0.939
18.0,304.987,0.939
19.0,304.987,0.938
20.0,304.972,0.938
21.0,304.964,0.938
22.0,304.96,0.938
23.0,304.96,0.938
24.0,304.962,0.938
25.0,304.947,0.938
26.0,304.949,0.938
27.0,304.953,0.937
28.0,304.937,0.937
29.0,304.938,0.937
30.0,304.925,0.937
31.0,304.92,0.937
32.0,304.921,0.937
33.0,304.906,0.937
34.0,304.894,0.937
35.0,304.895,0.937
36.0,304.897,0.937
37.0,304.908,0.937
38.0,304.9,0.937
39.0,304.903,0.937
40.0,304.893,0.936
41.0,304.887,0.936
42.0,304.891,0.936
43.0,304.881,0.936
44.0,304.896,0.936
45.0,304.862,0.936
46.0,304.88,0.936
47.0,304.878,0.936
48.0,304.863,0.936
49.0,304.867,0.936
50.0,304.847,0.936
51.0,304.855,0.936
52.0,304.853,0.936
53.0,304.84,0.935
54.0,304.833,0.935
55.0,304.835,0.935
56.0,304.849,0.935
57.0,304.833,0.935
58.0,304.831,0.935
59.0,304.824,0.935
60.0,304.825,0.935
61.0,304.834,0.935
62.0,304.822,0.935
63.0,304.825,0.935
64.0,304.818,0.935
65.0,304.817,0.935
66.0,304.814,0.935
67.0,304.816,0.935
68.0,304.81,0.935
69.0,304.804,0.934
70.0,304.811,0.934
71.0,304.815,0.934
72.0,304.794,0.934
73.0,304.795,0.934
74.0,304.794,0.934
75.0,304.792,0.934
76.0,304.781,0.934
77.0,304.783,0.934
78.0,304.787,0.934
79.0,304.785,0.934
80.0,304.767,0.934
81.0,304.782,0.934
82.0,304.781,0.934
83.0,304.779,0.934
84.0,304.779,0.934
85.0,304.77,0.933
86.0,304.772,0.933
87.0,304.744,0.933
88.0,304.763,0.933
89.0,304.766,0.933
90.0,304.752,0.933
91.0,304.741,0.933
