Time (s),Temperature (K),Mass (mg)
0.0,304.942,1.01977
2.0,304.94,1.01958
4.0,304.93,1.0194
6.0,304.916,1.01919
8.0,304.915,1.01893
10.0,304.912,1.01864
12.0,304.885,1.01831
14.0,304.872,1.01799
16.0,304.848,1.01771
18.0,304.859,1.01744
20.0,304.854,1.01718
22.0,304.852,1.01692
24.0,304.845,1.01667
26.0,304.847,1.01641
28.0,304.823,1.01614
30.0,304.823,1.01588
32.0,304.809,1.01564
34.0,304.794,1.01542
36.0,304.812,1.01523
38.0,304.804,1.01504
40.0,304.795,1.01486
42.0,304.777,1.01466
44.0,304.779,1.01443
46.0,304.774,1.01419
48.0,304.762,1.01395
50.0,304.736,1.01372
52.0,304.754,1.0135
54.0,304.74,1.01329
56.0,304.747,1.0131
58.0,304.739,1.01289
60.0,304.736,1.01268
62.0,304.723,1.01247
64.0,304.725,1.01226
66.0,304.72,1.01207
68.0,304.725,1.01192
70.0,304.714,1.01179
72.0,304.701,1.01171
74.0,304.697,1.01164
76.0,304.691,1.01158
78.0,304.688,1.01148
80.0,304.692,1.01133
82.0,304.677,1.01115
84.0,304.684,1.01094
86.0,304.675,1.01076
88.0,304.68,1.01062
90.0,304.66,1.01049
92.0,304.657,1.01036
94.0,304.67,1.01022
96.0,304.661,1.01005
98.0,304.644,1.0099
100.0,304.644,1.00976
102.0,304.645,1.00959
104.0,304.654,1.00936
106.0,304.646,1.00912
108.0,304.639,1.0089
110.0,304.634,1.00875
112.0,304.642,1.00869
114.0,304.619,1.00868
116.0,304.624,1.00869
118.0,304.622,1.00864
120.0,304.624,1.00846
122.0,304.614,1.00819
124.0,304.635,1.00785
126.0,304.609,1.00757
128.0,304.616,1.00741
130.0,304.597,1.00733
132.0,304.6,1.00734
134.0,304.599,1.00737
136.0,304.604,1.00739
138.0,304.597,1.00739
140.0,304.611,1.00734
142.0,304.591,1.00727
144.0,304.584,1.00713
146.0,304.595,1.00699
148.0,304.59,1.00685
150.0,304.592,1.00674
152.0,304.605,1.00668
154.0,304.576,1.00663
156.0,304.581,1.00655
158.0,304.564,1.00641
160.0,304.571,1.0062
162.0,304.562,1.00599
164.0,304.568,1.00583
166.0,304.562,1.00572
168.0,304.573,1.0057
170.0,304.548,1.00567
172.0,304.56,1.00565
174.0,304.549,1.00562
176.0,304.543,1.00558
178.0,304.541,1.00554
180.0,304.55,1.00552
182.0,304.551,1.00552
184.0,304.549,1.00553
186.0,304.563,1.00553
188.0,304.549,1.00552
190.0,304.55,1.00549
192.0,304.538,1.00544
194.0,304.543,1.00538
196.0,304.534,1.0053
198.0,304.537,1.00521
