Time (s),Temperature (K),Mass (mg)
0.0,305.033,1.02984
2.0,305.014,1.02971
4.0,305.008,1.02954
6.0,304.996,1.02937
8.0,304.987,1.02919
10.0,304.969,1.02899
12.0,304.976,1.02875
14.0,304.964,1.02849
16.0,304.944,1.02822
18.0,304.943,1.02796
20.0,304.921,1.02775
22.0,304.911,1.02756
24.0,304.919,1.0274
26.0,304.915,1.02723
28.0,304.915,1.02705
30.0,304.893,1.02689
32.0,304.885,1.02675
34.0,304.887,1.02662
36.0,304.853,1.0265
38.0,304.849,1.02637
40.0,304.866,1.02622
42.0,304.844,1.02605
44.0,304.824,1.02587
46.0,304.84,1.0257
48.0,304.829,1.02553
50.0,304.818,1.02536
52.0,304.819,1.02522
54.0,304.818,1.02508
56.0,304.806,1.02494
58.0,304.806,1.02479
60.0,304.794,1.0246
62.0,304.8,1.02442
64.0,304.79,1.02427
66.0,304.788,1.02415
68.0,304.782,1.02405
70.0,304.776,1.02394
72.0,304.769,1.02382
74.0,304.763,1.02368
76.0,304.762,1.02352
78.0,304.754,1.02338
80.0,304.76,1.02325
82.0,304.744,1.02312
84.0,304.744,1.02299
86.0,304.748,1.02286
88.0,304.735,1.02272
90.0,304.747,1.02259
92.0,304.724,1.02248
94.0,304.724,1.02238
96.0,304.709,1.02229
98.0,304.711,1.0222
100.0,304.709,1.02213
102.0,304.7,1.02205
104.0,304.698,1.02199
106.0,304.693,1.02191
108.0,304.704,1.02182
110.0,304.681,1.02173
112.0,304.691,1.02165
114.0,304.688,1.02159
116.0,304.673,1.02152
118.0,304.683,1.02146
120.0,304.668,1.02138
122.0,304.664,1.0213
124.0,304.665,1.02121
126.0,304.666,1.02112
128.0,304.662,1.02103
130.0,304.657,1.02093
132.0,304.66,1.02084
134.0,304.647,1.02076
136.0,304.668,1.02068
138.0,304.648,1.02059
140.0,304.649,1.0205
142.0,304.642,1.02042
144.0,304.644,1.02036
146.0,304.643,1.0203
148.0,304.639,1.02024
150.0,304.63,1.02019
152.0,304.644,1.02012
154.0,304.621,1.02007
156.0,304.626,1.02001
158.0,304.613,1.01996
160.0,304.613,1.01989
162.0,304.623,1.01983
164.0,304.608,1.01976
166.0,304.624,1.01969
168.0,304.598,1.01963
170.0,304.598,1.01957
172.0,304.601,1.01951
174.0,304.582,1.01945
176.0,304.58,1.0194
178.0,304.595,1.01935
180.0,304.6,1.01933
182.0,304.598,1.0193
184.0,304.57,1.01928
186.0,304.583,1.01924
188.0,304.587,1.01917
190.0,304.575,1.0191
192.0,304.577,1.01902
194.0,304.575,1.01895
196.0,304.573,1.0189
198.0,304.571,1.01884
200.0,304.566,1.01878
202.0,304.572,1.01875
204.0,304.563,1.01873
206.0,304.558,1.01871
208.0,304.569,1.01867
210.0,304.565,1.01862
212.0,304.56,1.01856
214.0,304.547,1.0185
216.0,304.551,1.01845
218.0,304.563,1.0184
220.0,304.553,1.01836
222.0,304.54,1.01833
224.0,304.558,1.0183
226.0,304.557,1.01827
228.0,304.554,1.01823
230.0,304.547,1.01819
232.0,304.542,1.01815
234.0,304.548,1.0181
236.0,304.536,1.01807
