Time (s),Mass (g),HRR (kW/m2)
0,100.6,2.8
5,100.2,-6.2
10,99.9,94.1
15,99.7,174.7
20,99.1,187.9
25,98.6,172.1
30,98.0,153.1
35,97.5,141.9
40,97.2,133.5
45,96.8,128.8
50,96.3,123.0
55,96.0,118.2
60,95.7,111.4
65,95.2,104.9
70,95.0,102.2
75,94.7,97.0
80,94.4,95.9
85,94.0,92.8
90,93.6,90.1
95,93.4,91.9
100,93.2,93.2
105,92.9,88.8
110,92.6,89.1
115,92.4,86.4
120,92.1,85.0
125,91.8,84.5
130,91.6,82.5
135,91.3,80.0
140,91.1,79.4
145,90.8,82.2
150,90.5,81.4
155,90.3,80.5
160,90.1,81.1
165,89.8,76.7
170,89.5,76.9
175,89.3,78.1
180,89.1,77.9
185,88.8,75.9
190,88.5,75.5
195,88.3,76.1
200,88.1,77.2
205,87.8,79.1
210,87.6,78.4
215,87.4,76.2
220,87.0,76.5
225,86.8,77.4
230,86.6,77.4
235,86.3,75.9
240,86.0,76.5
245,85.9,74.4
250,85.5,73.6
255,85.3,74.6
260,85.1,74.7
265,84.9,75.6
270,84.5,75.2
275,84.3,76.8
280,84.1,75.2
285,83.9,73.5
290,83.7,74.0
295,83.4,74.5
300,83.1,75.4
305,82.9,73.6
310,82.6,73.8
315,82.4,74.8
320,82.1,74.7
325,81.9,73.6
330,81.6,77.5
335,81.4,78.3
340,81.2,75.6
345,80.8,73.3
350,80.6,73.0
355,80.4,72.8
360,80.1,72.0
365,79.8,71.9
370,79.6,74.1
375,79.4,73.1
380,79.1,73.9
385,78.9,74.5
390,78.6,75.3
395,78.4,75.3
400,78.1,75.2
405,77.9,76.7
410,77.6,76.0
415,77.4,75.9
420,77.1,74.0
425,76.9,74.0
430,76.6,76.6
435,76.5,74.9
440,76.2,75.2
445,75.9,74.3
450,75.7,73.2
455,75.4,74.4
460,75.2,74.6
465,75.0,74.8
470,74.7,74.0
475,74.4,73.2
480,74.3,74.1
485,74.0,76.4
490,73.8,74.0
495,73.5,75.7
500,73.3,75.6
505,73.0,74.7
510,72.8,76.7
515,72.5,76.6
520,72.3,77.3
525,72.1,78.1
530,71.8,76.1
535,71.5,77.0
540,71.2,78.7
545,71.0,79.7
550,70.8,79.8
555,70.6,79.6
560,70.4,78.7
565,70.1,79.3
570,69.8,79.3
575,69.7,77.1
580,69.4,79.3
585,69.1,80.9
590,68.9,80.7
595,68.6,81.4
600,68.5,81.5
605,68.2,81.5
610,67.9,80.5
615,67.7,78.9
620,67.5,80.8
625,67.2,80.9
630,67.0,82.7
635,66.8,83.2
640,66.6,82.4
645,66.3,82.2
650,66.0,83.8
655,65.8,84.7
660,65.6,84.7
665,65.3,85.3
670,65.0,84.2
675,64.8,86.1
680,64.6,85.2
685,64.2,87.6
690,64.1,87.8
695,63.9,85.5
700,63.5,86.3
705,63.4,89.1
710,63.0,88.3
715,62.9,89.7
720,62.5,89.8
725,62.3,88.4
730,62.1,90.3
735,61.8,90.2
740,61.5,91.9
745,61.3,91.2
750,61.1,90.8
755,60.7,92.8
760,60.6,93.1
765,60.3,93.6
770,60.0,92.7
775,59.8,93.2
780,59.5,96.7
785,59.2,96.4
790,58.8,94.8
795,58.7,96.0
800,58.3,97.5
805,58.1,98.2
810,57.8,98.1
815,57.5,100.9
820,57.2,100.5
825,56.9,99.1
830,56.7,101.0
835,56.3,100.5
840,56.0,103.8
845,55.8,103.6
850,55.5,102.8
855,55.2,103.8
860,54.9,107.3
865,54.6,105.4
870,54.4,106.8
875,54.0,110.5
880,53.7,111.2
885,53.4,111.7
890,53.0,111.3
895,52.8,111.9
900,52.5,110.1
905,52.1,112.8
910,51.8,111.7
915,51.5,115.3
920,51.1,114.7
925,50.7,117.6
930,50.4,119.4
935,50.2,117.4
940,49.8,116.5
945,49.5,119.1
950,49.0,119.7
955,48.8,120.5
960,48.4,119.4
965,48.1,118.8
970,47.8,120.2
975,47.4,120.1
980,47.1,124.9
985,46.7,123.9
990,46.4,124.5
995,45.8,121.7
1000,45.7,123.8
1005,45.3,127.2
1010,44.9,124.7
1015,44.6,124.6
1020,44.3,127.0
1025,43.9,124.7
1030,43.5,126.0
1035,43.2,127.0
1040,42.7,128.2
1045,42.5,126.7
1050,42.1,128.3
1055,41.8,129.6
1060,41.4,132.8
1065,41.0,130.2
1070,40.6,130.6
1075,40.3,130.2
1080,39.9,131.2
1085,39.3,129.3
1090,39.2,128.3
1095,38.8,128.7
1100,38.5,127.5
1105,38.0,125.6
1110,37.8,129.2
1115,37.4,126.5
1120,37.0,125.9
1125,36.7,126.7
1130,36.4,131.2
1135,36.0,126.9
1140,35.7,126.2
1145,35.3,126.0
1150,34.9,124.1
1155,34.7,123.5
1160,34.3,124.0
1165,34.0,123.9
1170,33.7,123.9
1175,33.3,123.8
1180,33.0,120.6
1185,32.7,120.7
1190,32.4,117.7
1195,32.1,121.9
1200,31.8,121.2
1205,31.4,120.7
1210,31.2,120.8
1215,30.9,121.2
1220,30.6,118.3
1225,30.1,116.1
1230,29.9,118.1
1235,29.6,114.7
1240,29.3,114.2
1245,29.0,114.2
1250,28.7,112.8
1255,28.5,111.5
1260,28.2,112.5
1265,27.9,113.5
1270,27.6,112.7
1275,27.4,112.1
1280,27.1,110.4
1285,26.8,111.1
1290,26.5,108.4
1295,26.3,108.7
1300,26.0,108.7
1305,25.6,108.0
1310,25.5,107.5
1315,25.2,106.0
1320,25.0,103.8
1325,24.8,105.1
1330,24.5,104.1
1335,24.3,104.9
1340,23.9,102.5
1345,23.7,101.2
1350,23.5,99.4
1355,23.3,100.7
1360,23.0,97.6
1365,22.8,96.3
1370,22.6,94.1
1375,22.4,95.7
1380,22.1,95.5
1385,21.9,93.4
1390,21.7,91.2
1395,21.5,91.4
1400,21.3,90.1
1405,21.1,91.1
1410,20.8,89.2
1415,20.6,88.9
1420,20.5,86.6
1425,20.3,86.0
1430,20.1,82.5
1435,19.9,81.8
1440,19.7,81.8
1445,19.6,80.5
1450,19.3,79.9
1455,19.2,77.3
1460,18.9,76.9
1465,18.9,76.3
1470,18.6,76.4
1475,18.5,75.4
1480,18.3,73.2
1485,18.2,72.1
1490,18.0,70.8
1495,17.9,69.0
1500,17.8,68.0
1505,17.7,63.2
1510,17.5,63.1
1515,17.4,61.0
1520,17.3,59.4
1525,17.2,58.7
1530,17.0,55.2
1535,17.0,53.0
1540,16.9,49.9
1545,16.7,50.2
1550,16.7,49.7
1555,16.6,49.2
1560,16.5,50.8
1565,16.6,47.8
1570,16.4,46.3
1575,16.4,42.8
1580,16.3,41.7
1585,16.2,41.6
1590,16.2,41.9
1595,16.1,42.3
1600,16.1,43.2
1605,15.9,42.0
1610,15.9,41.2
1615,15.8,40.6
1620,15.8,41.1
1625,15.7,41.1
1630,15.7,41.5
1635,15.6,40.9
1640,15.5,39.7
1645,15.5,39.5
1650,15.4,38.6
1655,15.3,39.5
1660,15.3,39.6
1665,15.2,40.4
1670,15.2,40.9
1675,15.1,39.5
1680,15.1,39.6
1685,15.0,39.9
1690,14.9,41.4
1695,14.9,40.6
1700,14.9,41.7
1705,14.8,40.2
1710,14.8,39.9
1715,14.7,40.6
1720,14.7,38.8
1725,14.6,41.1
1730,14.6,41.1
1735,14.5,40.2
1740,14.4,40.4
1745,14.4,39.1
1750,14.3,39.4
1755,14.2,39.3
1760,14.2,37.9
1765,14.2,37.5
1770,14.1,38.3
1775,14.0,40.1
