Time (s),Mass (g),HRR (kW/m2)
0,83.7,1.5
5,84.0,0.9
10,84.0,1.5
15,84.0,3.1
20,84.1,1.9
25,83.9,-0.6
30,83.8,-0.7
35,83.8,-0.5
40,83.9,0.8
45,83.9,0.0
50,83.8,0.0
55,83.8,0.4
60,83.6,2.5
65,83.6,1.3
70,83.5,0.2
75,83.5,0.4
80,83.3,-0.4
85,83.2,-0.3
90,83.4,-1.7
95,83.3,-1.9
100,83.0,-3.1
105,82.9,-3.1
110,82.9,-1.0
115,82.9,-0.6
120,82.9,-0.5
125,82.8,0.4
130,82.7,0.2
135,82.7,-1.3
140,82.5,-0.3
145,82.5,0.1
150,82.6,-0.7
155,82.4,-0.4
160,82.3,0.4
165,82.1,2.1
170,82.1,4.9
175,82.0,2.3
180,82.1,-0.7
185,82.0,2.0
190,81.9,1.4
195,81.6,1.2
200,81.6,0.6
205,81.6,1.7
210,81.5,1.1
215,81.5,3.6
220,81.4,4.8
225,81.4,5.3
230,81.2,4.1
235,81.2,3.8
240,81.1,2.8
245,81.1,4.6
250,80.9,4.3
255,80.9,6.7
260,80.8,6.4
265,80.7,2.9
270,80.6,6.4
275,80.6,6.5
280,80.5,6.3
285,80.5,1.0
290,80.2,77.1
295,79.9,113.7
300,79.5,115.1
305,79.1,110.3
310,78.8,102.6
315,78.5,97.4
320,78.2,89.0
325,77.9,83.5
330,77.7,80.1
335,77.4,75.7
340,77.1,71.1
345,76.8,67.1
350,76.6,62.8
355,76.4,60.4
360,76.2,58.5
365,76.0,56.3
370,75.8,55.8
375,75.6,53.1
380,75.4,52.6
385,75.2,51.3
390,75.0,48.6
395,74.8,48.3
400,74.7,49.1
405,74.5,48.3
410,74.3,47.0
415,74.2,46.8
420,74.0,46.1
425,73.8,43.5
430,73.6,43.2
435,73.4,44.9
440,73.3,43.6
445,73.1,43.5
450,73.0,42.8
455,72.8,43.7
460,72.6,43.6
465,72.4,44.8
470,72.3,44.6
475,72.1,45.1
480,71.9,43.9
485,71.7,44.1
490,71.6,43.9
495,71.4,46.1
500,71.2,44.3
505,71.1,43.8
510,70.9,45.3
515,70.7,44.7
520,70.5,45.0
525,70.4,46.0
530,70.2,45.9
535,70.0,46.3
540,69.9,46.6
545,69.7,45.4
550,69.5,46.9
555,69.3,45.2
560,69.1,46.3
565,69.0,46.0
570,68.8,44.2
575,68.7,45.9
580,68.5,47.3
585,68.3,47.8
590,68.1,48.2
595,68.0,50.6
600,67.8,47.8
605,67.6,47.1
610,67.5,47.9
615,67.3,47.6
620,67.1,46.0
625,66.9,45.1
630,66.7,45.6
635,66.5,46.2
640,66.4,45.2
645,66.2,46.2
650,66.0,47.4
655,65.9,45.7
660,65.7,45.1
665,65.5,45.6
670,65.4,46.5
675,65.2,46.4
680,65.0,47.4
685,64.9,47.8
690,64.6,47.3
695,64.4,47.9
700,64.3,46.7
705,64.1,45.9
710,64.0,44.1
715,63.8,46.1
720,63.6,46.7
725,63.4,46.6
730,63.2,46.9
735,63.0,46.6
740,62.9,48.0
745,62.7,47.8
750,62.5,49.0
755,62.3,48.6
760,62.2,48.4
765,62.0,48.8
770,61.8,47.7
775,61.6,47.5
780,61.5,47.7
785,61.3,46.8
790,61.1,47.0
795,60.9,47.4
800,60.7,47.1
805,60.5,47.3
810,60.4,48.8
815,60.2,47.9
820,60.0,47.1
825,59.8,46.3
830,59.6,47.9
835,59.5,46.7
840,59.3,46.5
845,59.1,45.6
850,58.9,44.5
855,58.8,45.9
860,58.6,47.3
865,58.4,46.4
870,58.2,46.7
875,58.0,46.8
880,57.9,45.4
885,57.7,47.2
890,57.5,46.3
895,57.4,47.8
900,57.2,49.4
905,57.0,50.4
910,56.8,50.5
915,56.7,50.7
920,56.5,51.0
925,56.3,50.0
930,56.1,48.7
935,56.0,48.9
940,55.8,48.0
945,55.7,49.9
950,55.4,49.2
955,55.3,49.1
960,55.1,49.7
965,54.9,49.0
970,54.7,47.1
975,54.6,49.9
980,54.4,51.4
985,54.1,52.3
990,54.0,52.3
995,53.8,51.8
1000,53.6,51.0
1005,53.4,51.4
1010,53.3,51.4
1015,53.1,51.5
1020,52.9,50.2
1025,52.7,50.2
1030,52.6,50.8
1035,52.4,51.8
1040,52.2,54.4
1045,52.1,54.1
1050,51.9,53.4
1055,51.7,53.2
1060,51.5,53.2
1065,51.4,53.2
1070,51.2,52.9
1075,51.0,52.6
1080,50.8,52.8
1085,50.6,54.6
1090,50.4,54.5
1095,50.2,54.1
1100,50.1,56.8
1105,49.9,55.6
1110,49.7,56.5
1115,49.5,58.9
1120,49.3,60.9
1125,49.1,60.8
1130,49.0,59.0
1135,48.7,59.3
1140,48.6,60.3
1145,48.4,59.0
1150,48.2,60.0
1155,48.0,61.9
1160,47.8,62.1
1165,47.6,61.7
1170,47.4,62.1
1175,47.3,63.4
1180,47.1,66.2
1185,46.9,67.4
1190,46.7,68.1
1195,46.4,65.6
1200,46.2,64.0
1205,46.0,63.1
1210,45.8,64.6
1215,45.6,64.5
1220,45.4,65.5
1225,45.2,64.4
1230,45.0,65.7
1235,44.8,66.4
1240,44.6,67.9
1245,44.4,69.7
1250,44.2,70.2
1255,43.9,70.4
1260,43.7,73.1
1265,43.5,70.8
1270,43.3,71.9
1275,43.1,71.3
1280,42.9,72.7
1285,42.7,71.2
1290,42.4,70.8
1295,42.2,71.6
1300,41.9,72.9
1305,41.7,72.5
1310,41.5,73.9
1315,41.3,73.4
1320,41.1,77.8
1325,40.8,75.2
1330,40.6,74.3
1335,40.4,73.9
1340,40.2,73.5
1345,39.9,74.4
1350,39.7,73.5
1355,39.4,74.9
1360,39.2,73.7
1365,38.9,74.5
1370,38.7,76.2
1375,38.5,75.8
1380,38.3,75.9
1385,38.1,76.7
1390,37.9,76.4
1395,37.6,77.2
1400,37.4,77.1
1405,37.1,75.8
1410,36.9,74.1
1415,36.7,77.9
1420,36.4,76.5
1425,36.2,77.5
1430,36.0,77.2
1435,35.6,77.5
1440,35.4,77.5
1445,35.2,79.3
1450,35.0,78.0
1455,34.8,77.5
1460,34.6,76.4
1465,34.3,75.0
1470,34.0,76.1
1475,33.8,77.3
1480,33.6,78.1
1485,33.4,79.3
1490,33.1,79.0
1495,32.8,76.8
1500,32.7,77.9
1505,32.4,75.5
1510,32.2,75.4
1515,32.0,74.9
1520,31.8,74.9
1525,31.6,76.7
1530,31.3,75.5
1535,31.0,76.5
1540,30.8,75.9
1545,30.6,75.7
1550,30.3,76.0
1555,30.1,76.7
1560,29.9,77.5
1565,29.7,74.2
1570,29.5,74.0
1575,29.2,75.5
1580,29.0,73.3
1585,28.8,73.1
1590,28.6,73.8
1595,28.4,73.7
1600,28.2,72.0
1605,28.0,70.7
1610,27.8,71.3
1615,27.5,70.3
1620,27.4,70.0
1625,27.2,69.3
1630,26.9,69.4
1635,26.7,69.1
1640,26.6,67.9
1645,26.4,66.5
1650,26.2,66.0
1655,26.0,66.6
1660,25.8,66.4
1665,25.6,65.8
1670,25.4,63.6
1675,25.3,61.9
1680,25.1,63.4
1685,24.9,62.7
1690,24.7,62.1
1695,24.5,63.5
1700,24.4,61.8
1705,24.2,60.8
1710,24.1,58.5
1715,23.9,57.6
1720,23.7,57.8
1725,23.5,59.8
1730,23.3,58.8
1735,23.2,57.2
1740,23.0,57.1
1745,22.9,55.2
1750,22.7,53.3
1755,22.6,55.2
1760,22.4,54.5
1765,22.3,52.9
1770,22.1,55.7
1775,22.0,55.2
1780,21.8,54.1
1785,21.7,52.0
1790,21.6,51.3
1795,21.4,49.6
1800,21.3,48.5
1805,21.2,48.1
1810,21.1,47.2
1815,20.9,46.9
1820,20.7,47.3
1825,20.7,46.6
1830,20.5,46.7
1835,20.4,45.8
1840,20.3,45.7
1845,20.2,43.3
1850,20.1,44.0
1855,19.9,42.9
1860,19.8,41.3
1865,19.8,39.0
1870,19.7,38.2
1875,19.5,38.2
1880,19.4,37.4
1885,19.3,36.0
1890,19.2,35.0
1895,19.0,35.8
1900,19.0,36.1
1905,18.9,33.5
1910,18.8,33.5
1915,18.7,32.7
1920,18.6,31.3
1925,18.5,33.1
1930,18.4,33.5
1935,18.3,32.2
1940,18.2,33.6
1945,18.2,32.8
1950,18.1,31.6
1955,18.0,29.9
1960,17.9,28.6
1965,17.8,26.5
1970,17.7,29.8
1975,17.6,31.2
1980,17.6,30.7
1985,17.5,28.7
1990,17.4,28.2
1995,17.3,26.3
2000,17.4,26.3
2005,17.2,26.6
2010,17.1,26.7
2015,17.1,25.7
2020,16.9,25.9
2025,17.0,25.4
2030,16.8,24.5
2035,16.8,23.3
2040,16.7,24.4
2045,16.6,26.0
2050,16.5,25.1
2055,16.5,24.9
2060,16.4,24.8
2065,16.4,23.4
2070,16.4,22.3
2075,16.2,23.4
2080,16.2,25.6
2085,16.2,24.1
2090,16.1,24.0
2095,16.0,23.6
2100,16.1,24.3
2105,16.0,22.8
2110,15.9,22.3
2115,15.8,21.7
2120,15.8,21.1
2125,15.7,22.1
2130,15.7,24.0
2135,15.6,23.7
2140,15.5,23.4
2145,15.5,22.4
2150,15.4,21.7
2155,15.4,21.9
2160,15.3,21.3
2165,15.3,22.3
2170,15.2,20.6
2175,15.1,19.8
2180,15.1,18.8
2185,15.0,19.6
2190,15.1,22.8
2195,15.0,23.6
2200,14.9,21.3
2205,14.9,19.8
2210,14.8,19.8
2215,14.8,19.6
2220,14.7,20.8
2225,14.7,23.4
2230,14.6,22.0
2235,14.6,20.4
2240,14.5,19.2
2245,14.4,21.6
2250,14.4,21.8
2255,14.4,20.3
2260,14.3,19.8
