Time (s),Temperature (K),HRR (W/g)
102.5,471.58,24.71
103,472.12,25.565
103.5,472.64,25.211
104,473.15,25.163
104.5,473.68,24.833
105,474.2,25.125
105.5,474.72,24.447
106,475.24,24.621
106.5,475.81,24.427
107,476.31,24.574
107.5,476.84,24.292
108,477.37,24.489
108.5,477.88,24.272
109,478.42,24.452
109.5,478.95,24.44
110,479.49,24.402
110.5,480.01,25.124
111,480.56,25.091
111.5,481.08,25.95
112,481.65,25.848
112.5,482.18,26.095
113,482.68,26.403
113.5,483.24,26.324
114,483.8,26.593
114.5,484.31,26.939
115,484.83,27.918
115.5,485.35,27.45
116,485.91,28.127
116.5,486.4,28.396
117,486.92,29.199
117.5,487.48,29.111
118,488.02,29.472
118.5,488.52,29.917
119,489.06,30.006
119.5,489.58,30.102
120,490.13,30.381
120.5,490.7,30.933
121,491.21,31.299
121.5,491.73,31.627
122,492.28,31.908
122.5,492.78,32.111
123,493.37,32.028
123.5,493.87,32.866
124,494.41,32.781
124.5,494.87,33.038
125,495.46,33.161
125.5,495.98,33.428
126,496.51,33.532
126.5,497.05,33.78
127,497.56,34.185
127.5,498.08,34.249
128,498.63,34.507
128.5,499.13,35.001
129,499.69,35.239
129.5,500.2,35.462
130,500.73,35.659
130.5,501.26,35.788
131,501.76,35.963
131.5,502.3,36.378
132,502.82,36.281
132.5,503.39,36.6
133,503.92,36.832
133.5,504.44,36.825
134,504.98,37.011
134.5,505.48,37.253
135,506,37.527
135.5,506.51,37.782
136,507.03,38.191
136.5,507.56,38.052
137,508.09,38.278
137.5,508.62,38.003
138,509.19,38.156
138.5,509.71,38.092
139,510.23,37.708
139.5,510.77,37.749
140,511.24,37.062
140.5,511.79,36.935
141,512.34,37.349
141.5,512.83,36.635
142,513.39,36.692
142.5,513.87,36.495
143,514.39,36.381
143.5,514.9,36.107
144,515.43,35.984
144.5,515.97,36.268
145,516.47,36.213
145.5,517.01,36.268
146,517.5,36.411
146.5,518.03,36.53
147,518.51,36.647
147.5,519.01,36.782
148,519.47,37.312
148.5,520.03,37.723
149,520.56,38.047
149.5,521.08,38.437
150,521.6,38.974
150.5,522.08,39.059
151,522.66,39.768
151.5,523.1,40.197
152,523.65,40.717
152.5,524.14,40.735
153,524.67,41.104
153.5,525.2,41.283
154,525.68,41.466
154.5,526.19,41.92
155,526.71,42.06
155.5,527.2,42.306
156,527.74,42.746
156.5,528.23,42.906
157,528.79,43.422
157.5,529.25,43.809
158,529.78,44.606
158.5,530.28,44.969
159,530.8,45.297
159.5,531.33,46.05
160,531.83,46.667
160.5,532.36,47.322
161,532.84,48.381
161.5,533.36,49.132
162,533.86,49.599
162.5,534.37,50.007
163,534.91,50.365
163.5,535.4,50.592
164,535.9,51.534
164.5,536.34,51.61
165,536.87,51.79
165.5,537.37,52.694
166,537.89,52.835
166.5,538.37,52.953
167,538.88,53.4
167.5,539.41,53.495
168,539.92,53.655
168.5,540.39,53.967
169,540.9,54.075
169.5,541.39,54.027
170,541.88,54.194
170.5,542.38,54.17
171,542.92,53.907
171.5,543.39,53.536
172,543.89,53.876
172.5,544.39,53.756
173,544.87,54.109
173.5,545.38,54.269
174,545.89,54.927
174.5,546.41,55.006
175,546.91,55.346
175.5,547.37,56.231
176,547.89,55.909
176.5,548.34,56.879
177,548.91,56.771
177.5,549.4,57.1
178,549.92,56.99
178.5,550.4,56.498
179,550.9,56.169
179.5,551.38,55.878
180,551.92,55.034
180.5,552.43,55.182
181,552.93,54.515
181.5,553.37,53.871
182,553.93,53.431
182.5,554.37,53.035
183,554.9,52.374
183.5,555.4,51.895
184,555.88,51.863
184.5,556.42,51.824
185,556.88,51.815
185.5,557.39,51.735
186,557.89,51.612
186.5,558.36,51.88
187,558.87,52.265
187.5,559.4,52.611
188,559.88,52.835
188.5,560.38,52.845
189,560.83,53.123
189.5,561.34,53.236
190,561.84,53.803
190.5,562.3,54.414
191,562.81,54.514
191.5,563.3,54.819
192,563.79,55.284
192.5,564.28,55.743
193,564.81,56.191
193.5,565.25,56.674
194,565.76,57.003
194.5,566.27,57.165
195,566.74,57.72
195.5,567.26,58.02
196,567.74,58.186
196.5,568.23,59.119
197,568.74,59.245
197.5,569.23,59.844
198,569.73,59.984
198.5,570.17,60.526
199,570.73,60.896
199.5,571.22,61.782
200,571.73,62.521
200.5,572.22,62.973
201,572.71,63.676
201.5,573.2,64.128
202,573.66,65.304
202.5,574.17,65.69
203,574.66,66.16
203.5,575.2,66.875
204,575.65,67.859
204.5,576.14,68.369
205,576.69,68.711
205.5,577.13,69.619
206,577.6,70.009
206.5,578.11,70.386
207,578.63,73.83
207.5,579.1,75.712
208,579.59,75.536
208.5,580.09,75.281
209,580.57,75.636
209.5,581.05,75.919
210,581.57,76.057
210.5,582.04,76.798
211,582.56,77.082
211.5,583.06,77.505
212,583.51,77.829
212.5,584.06,78.15
213,584.49,78.72
213.5,585,79.184
214,585.46,79.597
214.5,586.04,79.617
215,586.47,79.912
215.5,586.94,81.062
216,587.46,81.105
216.5,587.94,81.703
217,588.42,82.233
217.5,588.94,82.499
218,589.46,83.61
218.5,589.89,83.994
219,590.44,84.669
219.5,590.92,85.748
220,591.41,85.971
220.5,591.9,86.585
221,592.37,87.171
221.5,592.89,87.938
222,593.4,88.538
222.5,593.88,88.751
223,594.4,89.397
223.5,594.88,90.114
224,595.41,90.764
224.5,595.87,91.563
225,596.37,91.93
225.5,596.83,92.541
226,597.36,93.466
226.5,597.85,93.709
227,598.32,94.392
227.5,598.84,94.823
228,599.35,94.768
228.5,599.88,95.129
229,600.33,95.829
229.5,600.83,95.432
230,601.38,95.776
230.5,601.87,95.885
231,602.35,96.39
231.5,602.86,96.33
232,603.35,96.417
232.5,603.83,97.018
233,604.34,97.113
233.5,604.82,97.663
234,605.27,98.073
234.5,605.83,98.839
235,606.31,99.171
235.5,606.78,100.046
236,607.32,100.839
236.5,607.83,101.681
237,608.34,102.533
237.5,608.83,103.473
238,609.31,104.257
238.5,609.86,105.181
239,610.34,105.766
239.5,610.85,107.011
240,611.37,107.782
240.5,611.86,109.026
241,612.36,109.511
241.5,612.89,110.266
242,613.38,110.851
242.5,613.88,111.681
243,614.37,112.157
243.5,614.88,112.684
244,615.4,113.833
244.5,615.87,114.285
245,616.34,115.143
245.5,616.87,116.048
246,617.39,116.535
246.5,617.89,116.725
247,618.4,117.924
247.5,618.93,118.399
248,619.4,118.951
248.5,619.92,119.496
249,620.41,119.879
249.5,620.93,120.948
250,621.43,121.485
250.5,621.93,122.155
251,622.44,122.503
251.5,622.94,123.201
252,623.41,123.75
252.5,623.93,124.723
253,624.45,125.523
253.5,624.9,125.595
254,625.4,126.423
254.5,625.91,127.138
255,626.44,126.911
255.5,626.97,127.398
256,627.46,127.771
256.5,627.96,128.094
257,628.5,128.691
257.5,629,128.957
258,629.51,129.044
258.5,629.97,129.797
259,630.51,129.9
259.5,631.04,130.313
260,631.55,130.986
260.5,632.09,131.21
261,632.57,132.045
261.5,633.11,132.67
262,633.61,133.696
262.5,634.1,134.038
263,634.59,134.648
263.5,635.1,135.792
264,635.63,136.373
264.5,636.12,137.117
265,636.65,137.407
265.5,637.16,137.916
266,637.64,138.719
266.5,638.18,139.305
267,638.68,139.078
267.5,639.18,138.797
268,639.67,138.636
268.5,640.17,138.534
269,640.76,137.324
269.5,641.2,137.037
270,641.72,136.433
270.5,642.2,135.614
271,642.75,134.957
271.5,643.24,133.579
272,643.73,132.994
272.5,644.24,131.755
273,644.74,130.946
273.5,645.27,129.912
274,645.79,128.834
274.5,646.28,127.536
275,646.83,126.534
275.5,647.3,125.205
276,647.83,124.097
276.5,648.35,123.216
277,648.9,121.936
277.5,649.35,120.874
278,649.85,119.639
278.5,650.43,118.48
279,650.92,117.291
279.5,651.39,116.119
280,651.93,114.994
280.5,652.43,114.163
281,652.93,112.916
281.5,653.41,111.733
282,653.95,110.343
282.5,654.48,109.158
283,655,107.939
283.5,655.48,105.998
284,656.01,104.908
284.5,656.47,103.409
285,657.06,102.109
285.5,657.54,100.475
286,658.05,98.786
286.5,658.55,97.256
287,659.08,95.793
287.5,659.59,93.95
288,660.09,92.502
288.5,660.61,90.701
289,661.12,88.825
289.5,661.67,87.126
290,662.17,85.334
290.5,662.66,83.522
291,663.15,81.301
291.5,663.69,79.839
292,664.19,77.627
292.5,664.72,75.588
293,665.18,74.175
293.5,665.71,72.225
294,666.2,70.871
294.5,666.74,68.472
295,667.23,67.22
295.5,667.75,65.085
296,668.24,63.543
296.5,668.8,62.015
297,669.28,60.455
297.5,669.8,59.135
298,670.33,57.375
298.5,670.84,55.877
299,671.35,54.528
299.5,671.86,53.689
300,672.4,52.206
300.5,672.89,51.065
301,673.41,50.087
301.5,673.88,49.003
302,674.46,47.656
302.5,674.99,46.753
303,675.47,45.833
303.5,676,44.624
304,676.54,43.666
304.5,677.05,42.72
305,677.56,41.777
305.5,678.1,40.957
306,678.61,39.393
306.5,679.12,38.802
307,679.61,37.649
307.5,680.16,37.095
308,680.65,35.978
308.5,681.19,34.962
309,681.65,34.259
309.5,682.18,33.602
310,682.68,33.188
310.5,683.19,32.613
311,683.71,32.491
311.5,684.22,32.375
312,684.76,32.671
312.5,685.22,32.253
313,685.74,32.331
313.5,686.24,32.674
314,686.77,33.027
314.5,687.32,32.92
315,687.81,32.977
315.5,688.33,32.169
316,688.83,32.431
316.5,689.35,31.91
317,689.85,31.329
317.5,690.32,30.488
318,690.84,29.875
318.5,691.41,28.855
319,691.92,27.948
319.5,692.39,27.25
320,692.9,26.606
320.5,693.42,25.451
321,693.97,24.429
321.5,694.43,23.72
322,695,23.051
322.5,695.48,22.069
323,695.97,21.787
323.5,696.52,20.951
324,697.01,20.488
324.5,697.58,20.036
325,698.02,19.797
325.5,698.51,19.341
326,699.01,19.467
326.5,699.55,19.234
327,700.03,19.54
327.5,700.54,19.632
328,701.04,19.892
328.5,701.58,19.919
329,702.04,20.464
329.5,702.6,21.567
330,703.07,22.582
330.5,703.56,55.235
331,704.1,53.904
331.5,704.55,50.78
332,705.05,48.54
332.5,705.61,46.82
333,706.09,45.54
333.5,706.58,45.021
334,707.07,43.934
334.5,707.6,43.261
335,708.11,42.862
335.5,708.63,42.276
336,709.11,42.174
336.5,709.64,41.469
337,710.11,41.252
337.5,710.63,40.869
338,711.14,40.761
338.5,711.61,40.788
339,712.15,40.385
339.5,712.67,39.946
340,713.15,39.455
340.5,713.64,39.249
341,714.15,39.138
341.5,714.66,39.113
342,715.2,38.833
342.5,715.7,38.856
343,716.18,38.47
343.5,716.68,38.202
344,717.17,38.174
344.5,717.67,38.033
345,718.16,37.847
345.5,718.7,37.997
346,719.2,37.67
346.5,719.71,37.552
347,720.18,37.498
347.5,720.71,37.207
348,721.22,36.995
348.5,721.71,37.247
349,722.2,37.646
349.5,722.7,37.121
350,723.22,37.041
350.5,723.71,37.233
351,724.22,36.86
351.5,724.72,36.725
352,725.22,36.735
352.5,725.7,36.918
353,726.21,36.486
353.5,726.69,36.496
354,727.25,36.595
354.5,727.69,36.584
355,728.23,36.365
355.5,728.72,36.659
356,729.23,36.858
356.5,729.73,36.48
357,730.25,36.407
357.5,730.77,36.632
358,731.22,36.552
358.5,731.76,36.268
359,732.24,36.669
359.5,732.73,36
360,733.26,36.236
360.5,733.76,36.416
361,734.26,35.974
361.5,734.77,36.241
362,735.29,36.249
362.5,735.83,36.522
363,736.32,36.64
363.5,736.81,36.295
364,737.33,36.174
364.5,737.81,36.369
365,738.35,36.324
365.5,738.86,36.532
366,739.31,36.593
366.5,739.83,36.483
367,740.31,36.585
367.5,740.84,36.25
368,741.3,36.77
368.5,741.83,36.601
369,742.34,36.581
369.5,742.85,36.65
370,743.37,36.756
370.5,743.84,36.603
371,744.34,36.945
371.5,744.83,36.981
372,745.32,36.653
372.5,745.84,36.588
373,746.36,37.072
373.5,746.83,36.973
374,747.32,37.082
374.5,747.89,36.739
375,748.4,36.628
375.5,748.88,36.838
376,749.37,36.975
376.5,749.86,36.903
377,750.37,36.85
377.5,750.9,36.639
378,751.35,36.561
378.5,751.87,36.281
379,752.39,36.002
379.5,752.9,36.02
380,753.38,35.99
380.5,753.89,35.333
381,754.38,35.221
381.5,754.89,34.622
382,755.42,34.747
382.5,755.92,34.436
383,756.43,34.328
383.5,756.92,33.56
384,757.43,33.953
384.5,757.92,33.789
385,758.44,33.622
385.5,758.94,33.832
386,759.45,33.569
386.5,759.97,33.779
387,760.46,33.524
387.5,760.97,33.649
388,761.47,33.491
388.5,761.99,33.768
389,762.54,33.795
389.5,763.02,34.178
390,763.5,33.837
390.5,764.04,34.302
391,764.55,34.164
391.5,765.06,34.636
392,765.55,34.939
392.5,766.04,35.154
393,766.56,35.01
393.5,767.07,35.126
394,767.56,35.691
394.5,768.07,35.538
395,768.58,35.933
395.5,769.09,35.911
396,769.61,36.052
396.5,770.11,36.313
397,770.62,36.341
397.5,771.11,36.776
398,771.63,36.947
398.5,772.14,36.752
399,772.63,37.124
399.5,773.12,37.059
400,773.68,37.262
400.5,774.18,37.689
401,774.66,38.108
401.5,775.2,38.266
402,775.73,38.359
402.5,776.24,38.291
403,776.75,38.355
403.5,777.28,38.465
404,777.74,38.609
404.5,778.25,38.692
405,778.76,39.107
405.5,779.21,39.224
406,779.75,39.468
406.5,780.26,39.33
407,780.73,39.578
407.5,781.28,39.775
408,781.75,39.74
408.5,782.26,39.934
409,782.82,39.795
409.5,783.3,40.131
410,783.78,40.223
410.5,784.27,40.07
411,784.76,40.307
411.5,785.28,40.068
412,785.81,40.149
412.5,786.32,40.448
413,786.81,40.743
413.5,787.29,40.909
414,787.84,41.126
414.5,788.28,40.825
415,788.8,41.086
415.5,789.3,40.867
416,789.79,40.694
416.5,790.3,40.957
417,790.82,40.829
417.5,791.33,40.373
418,791.84,40.71
418.5,792.35,40.426
419,792.82,40.257
419.5,793.33,39.845
420,793.86,39.337
420.5,794.35,39.214
421,794.89,38.787
421.5,795.4,38.661
422,795.92,38.218
422.5,796.41,38.024
423,796.89,37.766
423.5,797.4,37.654
424,797.93,37.653
424.5,798.45,37.612
425,798.95,37.793
425.5,799.48,37.363
426,799.98,37.657
426.5,800.51,37.241
427,800.98,37.557
427.5,801.53,37.709
428,802.02,37.721
428.5,802.51,37.934
429,803.04,38.272
429.5,803.54,38.363
430,804.03,38.689
430.5,804.59,38.699
431,805.1,39.109
431.5,805.58,39.183
432,806.1,39.325
432.5,806.59,39.377
433,807.11,39.407
433.5,807.62,39.937
434,808.14,39.893
434.5,808.66,40.303
435,809.15,40.216
435.5,809.66,40.551
436,810.19,40.721
436.5,810.72,40.721
437,811.19,41.078
437.5,811.72,41.094
438,812.22,41.323
438.5,812.78,41.695
439,813.25,41.548
439.5,813.73,41.805
440,814.25,42.272
440.5,814.75,42.261
441,815.28,42.683
441.5,815.83,42.319
442,816.3,42.523
442.5,816.83,42.399
443,817.28,43.033
443.5,817.85,42.961
444,818.37,43.134
444.5,818.86,43.19
445,819.38,43.286
445.5,819.88,43.954
446,820.39,43.585
446.5,820.93,43.947
447,821.46,43.999
447.5,821.95,44.002
448,822.45,43.78
448.5,822.94,44.08
449,823.47,44.001
449.5,824,44.19
450,824.52,44.254
450.5,825.02,44.218
451,825.52,44.414
451.5,825.99,44.285
452,826.52,44.541
452.5,827.04,44.145
453,827.59,44.666
453.5,828.07,44.634
454,828.57,44.278
454.5,829.03,44.095
455,829.6,44.508
455.5,830.1,43.908
456,830.59,43.473
456.5,831.13,43.41
457,831.64,43.335
457.5,832.13,42.949
458,832.63,42.375
458.5,833.17,42.416
459,833.67,42.486
459.5,834.22,42.045
460,834.64,41.843
460.5,835.19,41.475
461,835.76,41.085
461.5,836.27,40.863
462,836.75,41.253
462.5,837.29,41.101
463,837.79,41.294
463.5,838.32,41.257
464,838.83,41.331
464.5,839.36,41.737
465,839.88,41.462
465.5,840.4,41.351
466,840.93,41.55
466.5,841.42,41.68
467,841.92,41.669
467.5,842.46,41.823
468,842.98,42.079
468.5,843.45,42.624
469,843.98,42.698
469.5,844.48,43.032
470,845.01,43.094
470.5,845.48,43.255
471,846,43.047
471.5,846.54,43.114
472,847.02,43.044
472.5,847.56,43.848
473,848.06,44.391
473.5,848.56,44.394
474,849.09,43.978
474.5,849.65,44.581
475,850.11,44.152
475.5,850.64,44.581
476,851.16,44.738
476.5,851.68,44.617
477,852.21,45.018
477.5,852.71,45.211
478,853.22,45.212
478.5,853.74,45.187
479,854.26,45.38
479.5,854.76,45.019
480,855.27,45.377
480.5,855.83,45.211
481,856.32,44.999
481.5,856.85,45.098
482,857.41,45.011
482.5,857.87,45.34
483,858.4,44.841
483.5,858.9,45.215
484,859.4,45.309
484.5,859.86,45.322
485,860.46,45.239
485.5,860.93,44.906
486,861.51,44.991
486.5,861.99,45.006
487,862.5,44.761
487.5,863.03,44.468
488,863.53,44.493
488.5,864.05,44.624
489,864.54,44.441
489.5,865.08,44.096
490,865.61,43.897
490.5,866.08,44.329
491,866.64,43.702
491.5,867.1,43.757
492,867.62,43.596
492.5,868.13,43.043
493,868.67,42.544
493.5,869.15,42.333
494,869.67,41.247
494.5,870.22,41.497
495,870.7,41.12
495.5,871.25,40.418
496,871.77,39.662
496.5,872.27,38.927
497,872.79,38.976
497.5,873.31,38.079
498,873.86,38.168
498.5,874.34,37.675
499,874.84,37.588
499.5,875.36,37.129
500,875.9,36.581
500.5,876.43,36.285
501,876.94,36.174
501.5,877.43,35.866
502,877.95,35.648
502.5,878.45,35.689
503,878.99,35.499
503.5,879.52,35.308
504,880.01,34.95
504.5,880.55,34.89
505,881.04,34.648
505.5,881.55,34.809
506,882.07,34.41
506.5,882.58,34.394
507,883.07,34.085
507.5,883.58,34.332
508,884.09,33.921
508.5,884.65,33.56
509,885.13,33.781
509.5,885.64,33.186
510,886.15,32.96
510.5,886.66,32.47
511,887.17,32.482
511.5,887.71,31.489
512,888.22,30.747
512.5,888.76,31.003
513,889.22,30.568
513.5,889.74,29.716
514,890.24,29.406
514.5,890.76,28.79
515,891.27,28.422
515.5,891.78,27.496
516,892.31,26.961
516.5,892.79,26.664
517,893.34,25.63
517.5,893.81,25.289
518,894.32,24.08
518.5,894.76,23.662
519,895.31,23.029
519.5,895.84,22.185
520,896.35,21.401
520.5,896.87,20.334
521,897.34,20.543
521.5,897.86,19.677
522,898.33,18.491
522.5,898.85,16.935
523,899.35,16.307
523.5,899.86,15.218
524,900.3,14.315
524.5,900.78,13.314
525,901.29,12.644
525.5,901.78,11.75
526,902.32,11.028
526.5,902.8,10.17
527,903.24,9.499
527.5,903.78,9.22
528,904.25,8.441
528.5,904.7,7.851
529,905.22,7.262
529.5,905.71,6.828
530,906.2,5.949
530.5,906.67,5.431
531,907.17,4.47
531.5,907.63,4.002
532,908.12,3.781
532.5,908.62,2.706
533,909.14,1.904
533.5,909.63,1.475
534,910.08,0.923
534.5,910.61,0.597
535,911.13,-0.18
535.5,911.61,-0.557
536,912.1,-0.993
536.5,912.59,-1.389
537,913.07,-1.527
537.5,913.55,-1.831
538,914.06,-1.702
538.5,914.54,-1.734
539,915.02,-2.108
539.5,915.54,-2.064
540,916.05,3.161
540.5,916.51,2.148
541,917.06,1.901
541.5,917.56,1.331
542,918.11,1.401
542.5,918.58,0.624
543,919.08,0.777
543.5,919.6,0.339
544,920.11,-0.304
544.5,920.62,0.129
545,921.11,-0.202
545.5,921.64,-0.317
546,922.1,-0.515
546.5,922.61,-0.403
547,923.15,-0.474
547.5,923.66,-0.734
548,924.16,-0.911
548.5,924.66,-0.748
549,925.2,-0.296
549.5,925.67,-1.035
550,926.16,-0.299
550.5,926.67,-0.371
551,927.2,-0.802
551.5,927.71,-0.724
552,928.24,-0.549
552.5,928.73,-0.445
553,929.26,-0.748
553.5,929.77,-0.715
554,930.3,-0.482
554.5,930.76,-0.471
555,931.3,-0.36
555.5,931.79,-0.236
556,932.32,0.18
556.5,932.82,0.008
557,933.35,-0.189
557.5,933.87,-0.192
558,934.44,0.185
558.5,934.96,0.174
559,935.43,0.078
559.5,935.96,0.34
560,936.48,0.114
560.5,937.01,0.743
561,937.55,0.574
561.5,938.06,0.932
562,938.55,0.853
562.5,939.11,0.671
563,939.63,1.221
563.5,940.12,1.312
564,940.66,1.016
564.5,941.17,1.107
565,941.67,1.005
565.5,942.17,1.192
566,942.75,1.11
566.5,943.25,1.147
567,943.78,1.637
567.5,944.34,1.458
568,944.82,1.344
568.5,945.33,1.523
569,945.85,1.628
569.5,946.38,1.529
570,946.9,1.683
570.5,947.43,1.838
571,947.97,2.019
571.5,948.48,1.886
572,949,1.811
572.5,949.52,1.9
573,950.04,1.834
573.5,950.56,1.773
574,951.13,1.676
574.5,951.64,1.644
575,952.12,1.869
575.5,952.64,1.734
576,953.18,1.922
576.5,953.7,1.611
577,954.21,0.997
577.5,954.75,1.279
578,955.28,0.585
578.5,955.82,0.211
579,956.34,-0.181
579.5,956.85,-0.813
580,957.41,-1.203
580.5,957.92,-1.378
581,958.42,-1.703
581.5,958.94,-2.178
582,959.45,-2.802
582.5,960.03,-3.008
583,960.53,-2.57
583.5,961.05,-2.508
584,961.62,-2.993
584.5,962.11,-3.381
585,962.6,-3.143
585.5,963.15,-3.227
586,963.61,-3.432
586.5,964.19,-3.203
587,964.74,-3.358
587.5,965.26,-3.164
588,965.79,-3.227
588.5,966.3,-2.498
589,966.78,-2.412
589.5,967.28,-2.717
590,967.85,-2.516
590.5,968.39,-2.541
591,968.92,-1.967
591.5,969.4,-2.063
592,969.97,-1.493
592.5,970.5,-1.72
593,970.97,-1.474
593.5,971.51,-1.06
594,972,-1.14
594.5,972.56,-0.908
595,973.09,-1.412
595.5,973.61,-0.975
596,974.18,-1.096
596.5,974.64,-0.946
597,975.16,-0.761
597.5,975.68,-0.597
598,976.23,-0.422
598.5,976.76,-0.872
599,977.24,-0.412
599.5,977.8,-0.278
600,978.32,-0.35
600.5,978.87,-0.19
601,979.33,-0.082
601.5,979.92,-0.236
602,980.41,0.091
602.5,980.92,0.359
603,981.4,0.475
603.5,981.96,-0.066
604,982.47,0.193
604.5,983.01,0.337
605,983.55,0.485
605.5,984.03,0.316
606,984.56,0.516
606.5,985.1,0.342
607,985.58,0.868
607.5,986.06,0.341
608,986.65,0.488
608.5,987.16,0.533
609,987.65,0
