Time (s),Temperature (K),Mass (mg)
0,383,4.975
24,383.5,4.975
41,384,4.975
57,384.5,4.975
72,385,4.975
88,385.5,4.975
103,386,4.975
118,386.5,4.975
133,387,4.975
148,387.5,4.974
163,388,4.974
178,388.5,4.974
193,389,4.974
208,389.5,4.974
223,390,4.974
238,390.5,4.973
253,391,4.973
268,391.5,4.973
283,392,4.973
298,392.5,4.973
313,393,4.973
328,393.5,4.973
343,394,4.972
358,394.5,4.972
373,395,4.972
388,395.5,4.972
403,396,4.972
418,396.5,4.971
433,397,4.971
448,397.5,4.971
463,398,4.971
478,398.5,4.971
493,399,4.97
508,399.5,4.97
523,400,4.97
538,400.5,4.97
553,401,4.97
567,401.5,4.969
582,402,4.969
598,402.5,4.969
612,403,4.969
627,403.5,4.968
642,404,4.968
658,404.5,4.968
672,405,4.968
687,405.5,4.967
702,406,4.967
717,406.5,4.967
732,407,4.967
747,407.5,4.966
762,408,4.966
777,408.5,4.966
792,409,4.966
807,409.5,4.965
822,410,4.965
837,410.5,4.965
852,411,4.964
867,411.5,4.964
882,412,4.964
897,412.5,4.964
912,413,4.963
927,413.5,4.963
942,414,4.963
957,414.5,4.962
972,415,4.962
987,415.5,4.962
1002,416,4.961
1017,416.5,4.961
1032,417,4.961
1047,417.5,4.96
1062,418,4.96
1077,418.5,4.959
1092,419,4.959
1107,419.5,4.959
1122,420,4.958
1137,420.5,4.958
1152,421,4.957
1167,421.5,4.957
1182,422,4.957
1197,422.5,4.956
1211,423,4.956
1227,423.5,4.955
1242,424,4.955
1257,424.5,4.954
1272,425,4.954
1286,425.5,4.953
1302,426,4.953
1317,426.5,4.952
1332,427,4.952
1346,427.5,4.951
1361,428,4.951
1376,428.5,4.95
1392,429,4.95
1406,429.5,4.949
1421,430,4.948
1436,430.5,4.948
1451,431,4.947
1466,431.5,4.947
1481,432,4.946
1496,432.5,4.945
1511,433,4.945
1526,433.5,4.944
1541,434,4.943
1556,434.5,4.942
1571,435,4.942
1586,435.5,4.941
1601,436,4.94
1616,436.5,4.939
1631,437,4.939
1646,437.5,4.938
1661,438,4.937
1676,438.5,4.936
1691,439,4.935
1706,439.5,4.935
1721,440,4.934
1736,440.5,4.933
1751,441,4.932
1766,441.5,4.931
1781,442,4.93
1796,442.5,4.929
1811,443,4.928
1826,443.5,4.927
1841,444,4.926
1856,444.5,4.925
1871,445,4.924
1886,445.5,4.923
1901,446,4.922
1916,446.5,4.921
1931,447,4.92
1946,447.5,4.919
1961,448,4.918
1976,448.5,4.917
1991,449,4.915
2006,449.5,4.914
2021,450,4.913
2036,450.5,4.912
2051,451,4.911
2066,451.5,4.91
