Time (s),Temperature (K),HRR (W/g)
148,553.34,57.15
148.5,553.84,57.307
149,554.36,57.932
149.5,554.84,58.244
150,555.31,58.722
150.5,555.9,59.172
151,556.38,58.878
151.5,556.87,58.522
152,557.33,58.677
152.5,557.89,58.884
153,558.38,59.113
153.5,558.92,59.429
154,559.34,59.496
154.5,559.86,58.949
155,560.37,59.455
155.5,560.77,59.743
156,561.31,60.408
156.5,561.78,60.834
157,562.27,61.095
157.5,562.85,61.094
158,563.38,61.226
158.5,563.87,61.753
159,564.29,62.225
159.5,564.85,62.519
160,565.35,63.461
160.5,565.87,63.725
161,566.32,63.657
161.5,566.84,64.007
162,567.35,64.117
162.5,567.86,65.077
163,568.38,65.307
163.5,568.85,66.275
164,569.35,66.195
164.5,569.86,66.229
165,570.33,66.666
165.5,570.88,67.363
166,571.36,67.935
166.5,571.9,68.093
167,572.42,68.678
167.5,572.88,68.689
168,573.4,68.87
168.5,573.89,69.492
169,574.38,70.391
169.5,574.9,71.175
170,575.43,71.345
170.5,575.93,71.61
171,576.42,71.35
171.5,576.89,71.991
172,577.44,72.262
172.5,577.9,73.371
173,578.39,73.741
173.5,578.9,73.736
174,579.42,73.813
174.5,579.91,74.337
175,580.39,74.548
175.5,580.94,75.214
176,581.4,75.602
176.5,581.95,76.407
177,582.41,77.096
177.5,582.89,77.583
178,583.46,77.617
178.5,583.97,78.06
179,584.34,79.115
179.5,584.86,79.697
180,585.39,79.761
180.5,585.89,81.031
181,586.39,80.79
181.5,586.81,81.482
182,587.42,82.68
182.5,587.84,83.126
183,588.37,83.997
183.5,588.78,84.958
184,589.42,85.669
184.5,589.77,86.275
185,590.43,86.713
185.5,590.89,87.344
186,591.41,87.658
186.5,591.89,88.416
187,592.35,89.745
187.5,592.97,90.797
188,593.44,91.049
188.5,593.98,91.428
189,594.47,91.984
189.5,594.94,92.719
190,595.48,93.85
190.5,595.97,95.042
191,596.48,96.453
191.5,597,96.539
192,597.43,97.16
192.5,597.95,97.749
193,598.46,98.611
193.5,598.87,99.391
194,599.4,100.824
194.5,599.93,101.676
195,600.46,102.85
195.5,601,103.254
196,601.41,104.567
196.5,601.96,105.676
197,602.44,107.655
197.5,602.95,108.232
198,603.5,109.433
198.5,604,110.532
199,604.45,111.389
199.5,605.06,113.043
200,605.53,114.938
200.5,606.08,116.742
201,606.5,118.064
201.5,607.07,119.344
202,607.55,120.747
202.5,608.1,122.529
203,608.59,124.376
203.5,609.05,126.219
204,609.56,127.973
204.5,610.03,130.156
205,610.57,132.017
205.5,611.08,133.709
206,611.62,135.32
206.5,612.14,137.357
207,612.62,138.813
207.5,613.17,141.058
208,613.65,143.035
208.5,614.12,145.496
209,614.71,147.362
209.5,615.28,148.985
210,615.75,151.213
210.5,616.21,153.053
211,616.7,154.844
211.5,617.28,157.129
212,617.77,158.695
212.5,618.27,160.425
213,618.72,162.052
213.5,619.21,163.15
214,619.78,163.864
214.5,620.22,165.523
215,620.86,166.305
215.5,621.34,167.465
216,621.87,167.969
216.5,622.37,168.684
217,622.88,168.622
217.5,623.42,168.639
218,623.9,168.575
218.5,624.39,168.274
219,624.91,168.026
219.5,625.43,167.287
220,625.93,166.52
220.5,626.47,165.296
221,627.02,164.913
221.5,627.57,163.107
222,628.06,161.045
222.5,628.58,159.52
223,629.12,158.022
223.5,629.63,155.755
224,630.13,153.798
224.5,630.65,150.944
225,631.16,148.609
225.5,631.7,146.171
226,632.22,143.93
226.5,632.75,141.679
227,633.27,139.375
227.5,633.82,136.628
228,634.36,134.265
228.5,634.85,131.133
229,635.36,128.099
229.5,635.87,125.697
230,636.39,123.436
230.5,636.9,120.845
231,637.44,118.36
231.5,637.96,115.845
232,638.49,112.551
232.5,639.02,109.952
233,639.57,107.632
233.5,640.09,105.691
234,640.6,102.956
234.5,641.12,100.585
235,641.61,97.853
235.5,642.12,95.679
236,642.66,93.407
236.5,643.18,92.166
237,643.7,90.075
237.5,644.22,87.664
238,644.73,85.902
238.5,645.25,84.125
239,645.8,82.193
239.5,646.27,80.143
240,646.77,78.339
240.5,647.33,77.307
241,647.79,75.273
241.5,648.32,73.626
242,648.85,72.167
242.5,649.41,70.56
243,649.84,69.405
243.5,650.38,67.912
244,650.87,66.641
244.5,651.41,66.441
245,651.98,65.578
245.5,652.43,64.621
246,652.94,63.25
246.5,653.41,62.344
247,653.95,61.707
247.5,654.44,60.406
248,654.97,59.726
248.5,655.48,59.449
249,655.95,58.845
249.5,656.45,57.893
250,656.98,57.045
250.5,657.45,56.527
251,657.97,55.659
251.5,658.43,54.924
252,658.97,54.752
252.5,659.46,54.619
253,659.97,54.387
253.5,660.5,54.029
254,661,53.316
254.5,661.47,52.471
255,661.99,51.907
255.5,662.53,51.662
256,662.98,51.409
256.5,663.5,51.102
257,663.96,50.409
257.5,664.44,49.987
258,664.93,49.308
258.5,665.43,48.165
259,665.93,48.156
259.5,666.39,47.883
260,666.9,48.05
260.5,667.4,47.952
261,667.9,47.522
261.5,668.42,46.821
262,668.92,46.285
262.5,669.39,46.305
263,669.89,46.735
263.5,670.36,46.008
264,670.87,46.217
264.5,671.38,45.389
265,671.84,45.289
265.5,672.32,45.504
266,672.83,44.835
266.5,673.34,45.322
267,673.8,44.937
267.5,674.33,44.268
268,674.8,44.117
268.5,675.29,44.487
269,675.75,44.269
269.5,676.23,44.189
270,676.74,43.947
270.5,677.24,43.331
271,677.73,43.227
271.5,678.21,43.517
272,678.71,43.443
272.5,679.18,43.626
273,679.71,43.359
273.5,680.22,42.784
274,680.67,42.527
274.5,681.18,42.562
275,681.61,42.414
275.5,682.13,42.136
276,682.58,41.661
276.5,683.12,41.439
277,683.58,41.25
277.5,684.1,41.475
278,684.55,41.543
278.5,685.07,41.482
279,685.53,41.158
279.5,686.03,40.66
280,686.51,40.481
280.5,687.03,40.928
281,687.51,41.22
281.5,687.98,41.451
282,688.49,41.039
282.5,688.98,40.73
283,689.46,40.536
283.5,689.94,40.716
284,690.45,40.162
284.5,690.93,39.978
285,691.43,40.374
285.5,691.94,39.767
286,692.41,38.958
286.5,692.92,38.663
287,693.41,38.163
287.5,693.88,38.743
288,694.39,38.117
288.5,694.9,38.595
289,695.42,38.834
289.5,695.91,38.538
290,696.41,38.209
290.5,696.89,38.171
291,697.39,37.931
291.5,697.84,38.435
292,698.37,39.023
292.5,698.87,39.234
293,699.39,39.375
293.5,699.88,39.825
294,700.35,39.483
294.5,700.85,39.635
295,701.37,39.651
295.5,701.91,40.026
296,702.39,40.737
296.5,702.87,40.925
297,703.36,41.094
297.5,703.86,40.525
298,704.33,40.863
298.5,704.86,41.227
299,705.31,41.145
299.5,705.84,41.46
300,706.35,41.482
300.5,706.83,41.936
301,707.38,41.615
301.5,707.86,41.768
302,708.39,41.724
302.5,708.86,41.932
303,709.4,42.133
303.5,709.88,42.477
304,710.41,43.263
304.5,710.88,42.99
305,711.41,42.827
305.5,711.91,42.978
306,712.39,43.094
306.5,712.93,43.374
307,713.4,44.13
307.5,713.97,44.735
308,714.48,44.899
308.5,714.98,44.838
309,715.49,45.079
309.5,716.01,44.851
310,716.5,44.764
310.5,717.01,45.205
311,717.53,45.517
311.5,718.03,46.078
312,718.57,46.322
312.5,719.08,45.746
313,719.59,45.847
313.5,720.11,45.642
314,720.63,46.051
314.5,721.13,45.984
315,721.65,46.837
315.5,722.2,47.088
316,722.67,47.287
316.5,723.18,47.367
317,723.73,47.093
317.5,724.24,47.887
318,724.73,48.666
318.5,725.27,49.311
319,725.77,50.19
319.5,726.32,50.109
320,726.8,50.313
320.5,727.33,50.941
321,727.82,51.464
321.5,728.38,52.129
322,728.88,52.168
322.5,729.38,51.888
323,729.9,47.277
323.5,730.43,45.029
324,730.97,43.404
324.5,731.46,44.673
325,731.98,45.065
325.5,732.51,45.263
326,732.99,45.615
326.5,733.56,45.944
327,734.07,47.121
327.5,734.58,48.796
328,735.11,54.315
328.5,735.68,59.1
329,736.2,62.083
329.5,736.74,63.15
330,737.21,64.56
330.5,737.77,65.746
331,738.31,67.263
331.5,738.82,68.148
332,739.32,68.418
332.5,739.88,67.611
333,740.4,66.343
333.5,740.91,66.091
334,741.43,67.742
334.5,741.93,72.492
335,742.49,79.092
335.5,743.02,88.214
336,743.52,98.475
336.5,744.1,110.938
337,744.83,123.878
337.5,745.59,135.867
338,746.31,147.667
338.5,746.93,156.128
339,747.54,161.163
339.5,748.21,162.931
340,748.84,161.214
340.5,749.46,157.575
341,750.07,151.189
341.5,750.56,144.037
342,751.11,135.721
342.5,751.64,127.048
343,752.19,118.438
343.5,752.74,109.683
344,753.31,101.523
344.5,753.82,93.738
345,754.32,86.834
345.5,754.88,80.33
346,755.38,74.698
346.5,755.88,69.004
347,756.38,64.072
347.5,756.87,60.094
348,757.33,56.805
348.5,757.86,53.884
349,758.33,51.356
349.5,758.79,48.796
350,759.26,46.484
350.5,759.73,44.565
351,760.19,42.88
351.5,760.67,41.226
352,761.14,39.892
352.5,761.62,38.646
353,762.11,37.787
353.5,762.54,36.341
354,762.98,35.006
354.5,763.48,34.107
355,763.92,32.95
355.5,764.4,32.332
356,764.84,31.393
356.5,765.31,30.804
357,765.75,30.495
357.5,766.22,29.519
358,766.69,28.477
358.5,767.17,28.337
359,767.64,27.829
359.5,768.08,27.318
360,768.59,27.322
360.5,769.03,26.996
361,769.52,26.469
361.5,769.95,26.274
362,770.44,26.167
362.5,770.92,26.747
363,771.38,26.725
363.5,771.84,26.076
364,772.31,26.102
364.5,772.82,26.254
365,773.28,26.869
365.5,773.72,26.953
366,774.21,26.991
366.5,774.69,26.794
367,775.19,26.461
367.5,775.66,25.59
368,776.17,26.449
368.5,776.6,26.28
369,777.1,26.716
369.5,777.58,26.248
370,778.06,26.082
370.5,778.55,25.864
371,778.98,25.866
371.5,779.48,26.38
372,780,25.99
372.5,780.5,25.739
373,780.96,25.622
373.5,781.47,24.817
374,781.95,24.806
374.5,782.4,24.256
375,782.9,23.897
375.5,783.37,23.304
376,783.84,23.107
376.5,784.35,21.841
377,784.83,21.834
377.5,785.28,21.66
378,785.79,21.405
378.5,786.31,20.625
379,786.79,19.609
379.5,787.26,18.994
380,787.77,18.207
380.5,788.26,18.316
381,788.75,18.451
381.5,789.22,17.446
382,789.67,17.245
382.5,790.19,16.665
383,790.66,16.061
383.5,791.15,15.748
384,791.65,16.203
384.5,792.15,16.524
385,792.62,16.586
385.5,793.14,16.046
386,793.66,15.469
386.5,794.14,15.225
387,794.64,15.428
387.5,795.16,16.069
388,795.64,16.252
388.5,796.16,16.287
389,796.64,16.048
389.5,797.13,15.477
390,797.61,14.994
390.5,798.13,14.825
391,798.64,15.123
391.5,799.1,14.962
392,799.63,14.33
392.5,800.17,13.373
393,800.62,12.331
393.5,801.11,11.616
394,801.65,11.523
394.5,802.12,11.087
395,802.62,10.177
395.5,803.12,9.358
396,803.62,8.592
396.5,804.15,8.219
397,804.63,7.522
397.5,805.14,7.077
398,805.65,6.797
398.5,806.14,6.831
399,806.61,5.812
399.5,807.12,5.114
400,807.61,4.833
400.5,808.12,4.728
401,808.62,4.25
401.5,809.09,4.663
402,809.64,4.828
402.5,810.13,4.802
403,810.68,5.046
403.5,811.16,4.457
404,811.63,4.546
404.5,812.15,5.345
405,812.68,5.679
405.5,813.16,6.081
406,813.68,6.294
406.5,814.17,6.479
407,814.69,6.663
407.5,815.17,6.754
408,815.67,6.406
408.5,816.21,6.124
409,816.71,6.618
409.5,817.22,6.8
410,817.74,6.259
410.5,818.24,5.524
411,818.75,4.834
411.5,819.29,4.136
412,819.79,3.799
412.5,820.28,3.486
413,820.76,3.092
413.5,821.3,2.787
414,821.81,2.754
414.5,822.29,2.027
415,822.83,1.714
415.5,823.36,1.557
416,823.79,0.786
416.5,824.36,0.284
417,824.83,0.243
417.5,825.38,0.511
418,825.95,0.226
418.5,826.37,0.312
419,826.92,-0.107
419.5,827.42,-0.495
420,827.94,-0.468
420.5,828.44,-0.068
421,828.99,0.644
421.5,829.46,0.527
422,829.96,1.151
422.5,830.51,0.806
423,831.04,1.274
423.5,831.54,1.281
424,832.04,1.679
424.5,832.58,1.972
425,833.11,2.644
425.5,833.64,2.767
426,834.15,3.115
426.5,834.67,2.883
427,835.17,3.442
427.5,835.71,3.387
428,836.27,3.064
428.5,836.78,3.444
429,837.27,2.923
429.5,837.83,2.695
430,838.34,2.525
430.5,838.83,2.109
431,839.39,2.12
431.5,839.88,1.8
432,840.43,1.967
432.5,840.92,1.649
433,841.47,1.191
433.5,841.99,0.965
434,842.48,0.551
434.5,843.03,0.323
435,843.56,0.417
435.5,844.07,-0.248
436,844.6,-0.405
436.5,845.12,-0.899
437,845.61,-1.277
437.5,846.14,-1.424
438,846.66,-1.235
438.5,847.18,-0.774
439,847.69,-0.151
439.5,848.24,0.308
440,848.78,0.325
440.5,849.27,0.443
441,849.8,0.781
441.5,850.29,0.863
442,850.88,1.128
442.5,851.39,2.226
443,851.9,2.585
443.5,852.43,2.697
444,852.93,2.496
444.5,853.46,2.712
445,853.99,2.763
445.5,854.54,2.893
446,855.06,3.179
446.5,855.59,3.054
447,856.11,3.091
447.5,856.65,2.13
448,857.2,1.877
448.5,857.7,2.161
449,858.22,2.034
449.5,858.79,1.659
450,859.28,1.744
450.5,859.83,1.035
451,860.3,0.374
451.5,860.87,0.093
452,861.43,0.11
452.5,861.97,-0.427
453,862.46,-0.184
453.5,862.99,-0.643
454,863.5,-1.148
454.5,863.99,-1.435
455,864.56,-1.438
455.5,865.06,-2.048
456,865.6,-1.978
456.5,866.18,-1.536
457,866.66,-1.366
457.5,867.16,-1.302
458,867.68,-1.239
458.5,868.23,-1.307
459,868.76,-0.594
459.5,869.29,-0.409
460,869.79,-0.035
460.5,870.31,0.482
461,870.87,1.07
461.5,871.41,0.628
462,871.92,1.059
462.5,872.41,1.646
463,872.99,1.918
463.5,873.52,2.668
464,874.04,3.003
464.5,874.59,3.032
465,875.09,3.13
465.5,875.63,2.452
466,876.18,2.437
466.5,876.72,2.64
467,877.25,2.759
467.5,877.72,2.376
468,878.25,1.806
468.5,878.8,0.859
469,879.33,0.494
469.5,879.86,0.449
470,880.42,0.276
470.5,880.93,0.137
471,881.45,0.024
471.5,881.98,-0.806
472,882.5,-1.029
472.5,883.04,-1.488
473,883.54,-1.657
473.5,884.09,-1.698
474,884.65,-1.721
474.5,885.17,-1.886
475,885.68,-2.306
475.5,886.18,-2.156
476,886.68,-2.166
476.5,887.22,-1.978
477,887.73,-1.426
477.5,888.28,-0.948
478,888.77,-0.734
478.5,889.35,-0.85
479,889.85,-0.732
479.5,890.38,-0.22
480,890.91,0.37
480.5,891.41,0.814
481,891.95,1.235
481.5,892.46,0.661
482,892.97,0.997
482.5,893.51,0.716
483,894.03,1.129
483.5,894.57,1.397
484,895.13,1.724
484.5,895.62,1.741
485,896.22,1.089
485.5,896.74,1.392
486,897.2,0.762
486.5,897.79,0.903
487,898.31,1.426
487.5,898.8,1.408
488,899.34,1.469
488.5,899.89,1.162
489,900.42,0.924
489.5,900.93,0.174
490,901.43,0.21
490.5,901.98,-0.048
491,902.48,-0.231
491.5,903.02,-0.176
492,903.55,-0.547
492.5,904.08,-1.027
493,904.62,-1.513
493.5,905.1,-1.33
494,905.6,-1.325
494.5,906.17,-1.532
495,906.67,-1.706
495.5,907.23,-2.058
496,907.75,-2.252
496.5,908.21,-2.602
497,908.72,-2.681
497.5,909.26,-1.906
498,909.78,-1.354
498.5,910.28,-1.273
499,910.82,-1.402
499.5,911.35,-0.896
500,911.87,-0.447
500.5,912.36,-0.562
501,912.92,-0.27
501.5,913.41,0.327
502,913.93,0.592
502.5,914.47,0.582
503,915.02,0.14
503.5,915.52,0.163
504,916.03,0.117
504.5,916.55,0.22
505,917.13,0.385
505.5,917.62,1.02
506,918.14,1.09
506.5,918.68,1.051
507,919.2,0.468
507.5,919.68,0.465
508,920.2,0.407
508.5,920.75,0.483
509,921.26,1.245
509.5,921.82,1.139
510,922.36,1.421
510.5,922.83,1.107
511,923.36,0.681
511.5,923.87,0.313
512,924.41,0.324
512.5,924.93,0.298
513,925.42,0.254
513.5,925.95,-0.077
514,926.47,-0.35
514.5,926.97,-1.053
515,927.45,-1.449
515.5,927.99,-1.925
516,928.51,-1.442
516.5,929.05,-1.65
517,929.58,-1.494
517.5,930.09,-1.872
518,930.59,-2.172
518.5,931.09,-2.028
519,931.67,-2.484
519.5,932.17,-1.921
520,932.67,-1.662
520.5,933.19,-1.24
521,933.7,-1.385
521.5,934.23,-1.299
522,934.75,-1.07
522.5,935.27,-0.791
523,935.84,-0.301
523.5,936.35,0.079
524,936.87,-0.044
524.5,937.41,0.502
525,937.9,0.152
525.5,938.44,-0.071
526,938.96,0.698
526.5,939.49,0.823
527,939.97,1.707
527.5,940.5,1.759
528,941,1.591
528.5,941.56,1.578
529,942.09,1.641
529.5,942.63,1.539
530,943.14,1.892
530.5,943.64,2.036
531,944.15,1.597
531.5,944.67,1.133
532,945.21,0.422
532.5,945.7,0.416
533,946.24,0.571
533.5,946.75,0.84
534,947.27,0.641
534.5,947.79,0.395
535,948.32,-0.108
535.5,948.82,0.24
536,949.36,-0.184
536.5,949.87,0.02
537,950.4,0.328
537.5,950.9,0.28
538,951.47,0.605
538.5,951.96,-0.131
539,952.47,-0.031
539.5,952.99,-0.203
540,953.55,-0.226
540.5,954.05,-0.092
541,954.59,-0.342
541.5,955.09,-0.546
542,955.57,-0.708
542.5,956.16,-0.77
543,956.65,-0.972
543.5,957.17,-0.905
544,957.68,-0.601
544.5,958.26,-0.977
545,958.76,-1.21
545.5,959.25,-1.379
546,959.77,-1.714
546.5,960.32,-0.815
547,960.78,-0.585
547.5,961.34,-0.087
548,961.88,-0.811
548.5,962.42,-0.85
549,962.88,-0.656
549.5,963.38,-0.572
550,963.92,0.128
550.5,964.46,0.773
551,964.97,0.959
551.5,965.5,0.633
552,966,0.647
552.5,966.51,0.567
553,967.02,1.117
553.5,967.53,1.625
554,968.03,2.123
554.5,968.59,2.205
555,969.08,2.072
555.5,969.62,1.224
556,970.13,1.173
556.5,970.65,0.849
557,971.17,1.471
557.5,971.68,1.784
558,972.22,1.882
558.5,972.75,1.458
559,973.21,0.933
559.5,973.79,1.189
560,974.33,1.355
560.5,974.83,1.255
561,975.35,1.037
561.5,975.83,0.77
562,976.35,0.298
562.5,976.9,0.727
563,977.4,1
563.5,977.95,0.692
564,978.47,0.789
564.5,978.96,0.741
565,979.51,0.015
565.5,980.02,0.039
566,980.52,0.022
566.5,981.03,0.178
567,981.59,0.261
567.5,982.09,0.28
568,982.66,-0.232
568.5,983.15,0.014
569,983.66,-0.118
569.5,984.21,0.16
570,984.69,0.41
570.5,985.27,0.156
571,985.78,-0.154
571.5,986.31,0.002
572,986.81,0.757
572.5,987.31,0.48
573,987.84,0.292
573.5,988.37,0.598
574,988.86,0.281
574.5,989.39,0
