Time (s),Mass (g),HRR (kW/m2)
0,103.2,3.1
5,102.6,2.4
10,102.6,1.8
15,102.5,1.0
20,102.4,0.3
25,102.3,-0.2
30,102.3,-1.3
35,102.3,-1.6
40,102.3,-0.5
45,102.2,-0.3
50,102.2,1.1
55,102.1,0.2
60,102.1,-0.1
65,102.0,-0.3
70,102.0,0.6
75,101.9,-0.5
80,101.8,0.5
85,101.7,1.6
90,101.7,1.9
95,101.7,1.8
100,101.5,1.5
105,101.5,1.4
110,101.4,1.3
115,101.3,2.5
120,101.2,3.3
125,101.3,13.6
130,101.0,149.9
135,100.5,175.5
140,99.8,150.8
145,99.4,126.6
150,99.1,112.5
155,98.8,103.8
160,98.5,93.7
165,98.1,88.5
170,97.8,81.6
175,97.6,75.4
180,97.4,71.3
185,97.1,68.5
190,96.9,64.0
195,96.7,61.6
200,96.5,58.3
205,96.3,56.7
210,96.1,54.2
215,95.9,53.3
220,95.8,52.7
225,95.5,54.3
230,95.4,54.2
235,95.2,54.6
240,95.0,54.5
245,94.8,54.4
250,94.6,52.1
255,94.4,51.9
260,94.3,53.4
265,94.1,52.1
270,93.9,54.0
275,93.8,51.9
280,93.5,50.4
285,93.4,53.1
290,93.2,52.7
295,93.0,54.0
300,92.9,53.4
305,92.7,53.6
310,92.5,51.8
315,92.3,51.6
320,92.1,50.6
325,92.0,50.6
330,91.8,50.2
335,91.6,51.1
340,91.5,48.8
345,91.3,49.7
350,91.1,50.9
355,91.0,50.6
360,90.8,48.6
365,90.6,49.9
370,90.5,46.1
375,90.3,48.1
380,90.1,47.3
385,89.9,46.7
390,89.8,45.0
395,89.6,45.3
400,89.5,45.6
405,89.3,46.9
410,89.2,45.7
415,89.0,47.3
420,88.8,46.5
425,88.6,45.8
430,88.5,46.4
435,88.3,46.9
440,88.1,47.4
445,88.0,47.3
450,87.8,45.7
455,87.7,44.5
460,87.5,44.2
465,87.3,45.7
470,87.1,44.6
475,87.0,46.2
480,86.8,48.6
485,86.6,47.8
490,86.4,48.4
495,86.3,49.8
500,86.1,48.7
505,85.9,48.9
510,85.7,48.8
515,85.6,47.6
520,85.4,49.4
525,85.3,48.0
530,85.0,46.3
535,84.8,46.4
540,84.7,47.7
545,84.5,48.1
550,84.4,47.4
555,84.2,47.7
560,84.0,48.5
565,83.8,48.4
570,83.7,47.8
575,83.5,48.2
580,83.3,48.8
585,83.1,46.4
590,82.9,46.2
595,82.8,46.6
600,82.6,46.4
605,82.4,48.1
610,82.2,47.4
615,82.0,46.2
620,81.9,47.0
625,81.7,46.3
630,81.5,46.8
635,81.3,47.8
640,81.1,48.2
645,81.0,48.5
650,80.8,48.3
655,80.6,48.7
660,80.5,48.8
665,80.3,50.5
670,80.0,48.6
675,79.8,48.3
680,79.7,46.6
685,79.5,47.2
690,79.3,46.9
695,79.1,50.1
700,79.0,49.5
705,78.8,51.0
710,78.7,49.8
715,78.5,50.3
720,78.3,50.4
725,78.1,51.7
730,77.9,49.8
735,77.7,50.4
740,77.5,48.7
745,77.4,50.1
750,77.2,49.9
755,77.0,49.8
760,76.8,51.5
765,76.6,51.4
770,76.4,51.5
775,76.2,51.8
780,76.0,52.2
785,75.8,51.2
790,75.7,50.8
795,75.5,50.3
800,75.3,51.7
805,75.1,51.7
810,74.9,49.8
815,74.8,50.3
820,74.6,51.4
825,74.4,50.3
830,74.2,51.6
835,74.1,52.2
840,73.9,52.3
845,73.7,50.8
850,73.5,50.1
855,73.3,50.8
860,73.1,49.3
865,72.9,49.2
870,72.7,50.9
875,72.6,52.5
880,72.3,51.9
885,72.2,52.7
890,72.0,51.7
895,71.8,52.7
900,71.7,52.7
905,71.4,53.8
910,71.3,54.5
915,71.1,53.1
920,70.9,53.1
925,70.7,52.3
930,70.5,54.5
935,70.3,53.8
940,70.2,52.7
945,69.9,52.4
950,69.8,52.4
955,69.5,50.7
960,69.4,52.8
965,69.3,52.3
970,69.1,51.1
975,68.9,51.1
980,68.7,53.6
985,68.6,55.4
990,68.4,55.3
995,68.2,55.8
1000,68.0,56.7
1005,67.8,54.0
1010,67.6,53.4
1015,67.5,53.4
1020,67.3,54.3
1025,67.1,54.8
1030,66.9,56.2
1035,66.7,55.0
1040,66.5,55.9
1045,66.3,55.4
1050,66.1,53.9
1055,65.9,55.6
1060,65.8,56.6
1065,65.7,57.1
1070,65.5,57.3
1075,65.2,57.4
1080,65.1,56.3
1085,64.9,57.8
1090,64.7,58.9
1095,64.5,57.4
1100,64.4,56.8
1105,64.2,57.3
1110,64.0,57.0
1115,63.8,58.0
1120,63.6,58.0
1125,63.4,57.1
1130,63.3,58.1
1135,63.1,57.1
1140,62.9,58.3
1145,62.7,59.0
1150,62.5,57.7
1155,62.4,59.4
1160,62.2,60.2
1165,62.0,60.3
1170,61.8,60.1
1175,61.6,60.6
1180,61.5,60.9
1185,61.3,60.7
1190,61.1,61.1
1195,60.9,62.8
1200,60.7,61.5
1205,60.5,61.1
1210,60.3,59.3
1215,60.1,59.3
1220,60.0,61.1
1225,59.8,60.0
1230,59.6,62.4
1235,59.4,62.0
1240,59.2,63.0
1245,59.0,61.8
1250,58.8,62.7
1255,58.6,62.8
1260,58.4,64.0
1265,58.2,65.0
1270,58.1,63.8
1275,57.9,64.8
1280,57.7,63.7
1285,57.4,67.6
1290,57.2,65.9
1295,57.0,64.7
1300,56.9,68.0
1305,56.7,67.8
1310,56.5,67.9
1315,56.3,69.6
1320,56.0,68.3
1325,55.8,68.9
1330,55.7,71.5
1335,55.5,67.7
1340,55.2,69.5
1345,55.0,70.9
1350,54.8,69.0
1355,54.6,70.2
1360,54.4,68.7
1365,54.1,72.5
1370,53.9,71.8
1375,53.8,72.5
1380,53.5,75.7
1385,53.3,75.4
1390,53.1,74.6
1395,52.9,74.2
1400,52.6,77.0
1405,52.4,79.1
1410,52.2,81.0
1415,51.9,80.3
1420,51.7,79.9
1425,51.5,77.7
1430,51.2,78.1
1435,51.1,78.5
1440,50.8,81.7
1445,50.6,81.0
1450,50.4,84.4
1455,50.1,84.7
1460,49.9,84.4
1465,49.6,83.6
1470,49.4,82.6
1475,49.1,83.8
1480,48.9,85.3
1485,48.6,86.2
1490,48.4,86.6
1495,48.1,87.1
1500,47.9,86.4
1505,47.6,87.7
1510,47.4,90.7
1515,47.1,88.7
1520,46.9,90.3
1525,46.6,90.2
1530,46.3,90.6
1535,46.1,88.3
1540,45.8,86.6
1545,45.5,88.8
1550,45.2,89.5
1555,45.0,91.0
1560,44.7,90.1
1565,44.5,90.6
1570,44.2,91.2
1575,44.0,90.4
1580,43.7,91.9
1585,43.4,94.5
1590,43.1,94.8
1595,42.8,96.0
1600,42.5,97.1
1605,42.3,95.7
1610,42.0,98.0
1615,41.7,97.9
1620,41.4,98.1
1625,41.1,98.2
1630,40.8,97.4
1635,40.6,99.3
1640,40.3,99.2
1645,40.0,97.1
1650,39.7,96.6
1655,39.5,101.0
1660,39.2,100.9
1665,38.8,101.2
1670,38.5,99.2
1675,38.3,100.2
1680,37.9,99.9
1685,37.7,99.7
1690,37.4,102.6
1695,37.1,103.3
1700,36.8,104.5
1705,36.6,108.6
1710,36.2,103.5
1715,36.0,102.0
1720,35.7,100.8
1725,35.4,101.0
1730,35.1,100.7
1735,34.7,99.6
1740,34.5,100.0
1745,34.2,96.4
1750,33.9,100.0
1755,33.6,96.8
1760,33.3,100.6
1765,33.1,100.7
1770,32.7,101.7
1775,32.5,98.2
1780,32.2,97.0
1785,31.9,96.0
1790,31.6,96.6
1795,31.4,97.7
1800,31.1,97.0
1805,30.8,98.4
1810,30.6,96.1
