Time (s),Mass (g),HRR (kW/m2)
0,119.8,4.6
5,120.3,4.0
10,120.3,2.9
15,120.2,-11.6
20,120.1,142.6
25,119.4,212.7
30,118.8,219.5
35,118.2,205.9
40,117.5,194.3
45,116.9,178.8
50,116.6,168.8
55,116.1,162.6
60,115.5,152.4
65,115.1,150.0
70,114.6,143.6
75,114.2,136.6
80,113.7,134.2
85,113.4,137.7
90,113.0,131.8
95,112.6,130.4
100,112.3,126.2
105,111.8,125.0
110,111.4,125.7
115,111.1,121.9
120,110.7,118.4
125,110.3,117.0
130,109.9,114.1
135,109.6,111.0
140,109.2,111.0
145,109.0,111.3
150,108.5,111.5
155,108.2,108.9
160,107.9,110.2
165,107.5,108.7
170,107.2,108.4
175,106.9,106.8
180,106.6,107.4
185,106.2,105.9
190,105.8,106.7
195,105.5,106.1
200,105.2,107.7
205,105.0,106.8
210,104.6,105.6
215,104.2,106.0
220,104.0,102.8
225,103.5,102.0
230,103.3,103.1
235,102.9,102.7
240,102.6,99.6
245,102.2,103.7
250,101.9,104.0
255,101.7,103.9
260,101.3,100.1
265,101.0,101.4
270,100.6,100.1
275,100.3,103.2
280,100.0,103.4
285,99.6,99.2
290,99.4,100.7
295,99.1,100.4
300,98.7,101.9
305,98.4,103.7
310,98.1,105.8
315,97.8,102.9
320,97.4,99.8
325,97.2,100.5
330,96.8,99.6
335,96.6,97.4
340,96.3,98.5
345,96.0,99.6
350,95.7,100.4
355,95.3,99.2
360,95.0,98.7
365,94.6,99.6
370,94.4,100.0
375,94.1,98.9
380,93.7,99.6
385,93.5,99.3
390,93.2,94.4
395,92.8,97.1
400,92.5,98.6
405,92.2,100.6
410,91.9,98.4
415,91.6,99.0
420,91.3,97.0
425,90.9,100.5
430,90.6,99.8
435,90.3,96.8
440,90.1,96.8
445,89.7,97.6
450,89.4,98.1
455,89.1,99.7
460,88.8,98.6
465,88.5,99.5
470,88.2,99.7
475,87.8,101.4
480,87.5,101.1
485,87.2,99.8
490,86.9,100.9
495,86.6,101.6
500,86.2,100.8
505,85.9,101.6
510,85.7,103.2
515,85.3,101.8
520,85.0,101.9
525,84.7,98.3
530,84.3,101.5
535,84.0,101.3
540,83.7,101.7
545,83.5,100.4
550,83.0,101.8
555,82.9,102.1
560,82.5,102.5
565,82.2,103.6
570,81.9,101.8
575,81.6,101.9
580,81.3,104.0
585,80.8,102.8
590,80.6,104.7
595,80.3,103.5
600,79.9,104.4
605,79.7,104.1
610,79.4,105.8
615,79.0,102.0
620,78.8,102.9
625,78.4,104.7
630,78.2,106.2
635,77.7,104.9
640,77.4,105.1
645,77.1,103.3
650,76.8,103.6
655,76.5,106.9
660,76.2,108.2
665,75.9,108.8
670,75.6,110.3
675,75.2,108.6
680,74.9,106.4
685,74.6,108.0
690,74.2,109.1
695,73.9,107.7
700,73.6,110.7
705,73.3,112.3
710,72.9,110.3
715,72.6,114.6
720,72.3,111.4
725,71.9,110.4
730,71.7,114.9
735,71.3,111.6
740,71.0,115.8
745,70.6,114.1
750,70.2,115.0
755,69.9,116.9
760,69.6,115.0
765,69.3,113.9
770,69.0,114.6
775,68.7,117.2
780,68.3,116.2
785,68.0,119.1
790,67.6,116.6
795,67.3,119.4
800,67.0,119.3
805,66.6,118.7
810,66.3,119.7
815,66.0,120.5
820,65.6,120.1
825,65.3,120.9
830,64.9,120.2
835,64.5,123.1
840,64.1,124.7
845,63.9,124.1
850,63.5,128.5
855,63.1,123.9
860,62.7,126.7
865,62.4,129.4
870,62.1,130.6
875,61.8,129.5
880,61.4,130.0
885,61.1,131.8
890,60.7,131.9
895,60.3,133.8
900,59.9,133.7
905,59.5,134.4
910,59.2,138.4
915,58.8,138.1
920,58.4,138.7
925,58.1,138.1
930,57.7,139.7
935,57.2,139.4
940,56.9,141.5
945,56.6,140.7
950,56.1,141.8
955,55.7,143.9
960,55.3,142.8
965,54.9,146.5
970,54.4,146.1
975,54.1,147.3
980,53.5,151.2
985,53.2,153.0
990,52.8,152.0
995,52.4,149.8
1000,51.9,154.0
