Time (s),Temperature (K),HRR (W/g)
150.5,512.64,27.069
151,513.19,27.055
151.5,513.72,26.995
152,514.22,27.479
152.5,514.75,28.092
153,515.27,27.672
153.5,515.82,28.059
154,516.26,28.544
154.5,516.83,28.57
155,517.33,28.907
155.5,517.86,28.97
156,518.33,28.996
156.5,518.88,29.621
157,519.34,30.061
157.5,519.87,30.178
158,520.39,30.514
158.5,520.91,30.257
159,521.41,30.535
159.5,521.94,30.928
160,522.46,31.087
160.5,523.01,31.171
161,523.5,31.6
161.5,523.99,31.87
162,524.51,32.605
162.5,525.02,32.104
163,525.55,32.9
163.5,526.05,32.906
164,526.59,33.5
164.5,527.09,33.562
165,527.61,33.67
165.5,528.13,34.342
166,528.65,34.67
166.5,529.17,35.07
167,529.66,35.014
167.5,530.17,35.282
168,530.72,35.477
168.5,531.22,36.022
169,531.73,36.288
169.5,532.25,36.66
170,532.73,37.153
170.5,533.24,37.153
171,533.76,37.785
171.5,534.25,37.897
172,534.76,38.58
172.5,535.32,38.421
173,535.78,38.81
173.5,536.29,39.001
174,536.83,39.581
174.5,537.3,39.65
175,537.87,40.059
175.5,538.36,40.56
176,538.83,40.428
176.5,539.37,41.307
177,539.88,41.146
177.5,540.35,41.42
178,540.86,41.365
178.5,541.36,42.18
179,541.86,42.681
179.5,542.36,42.521
180,542.89,42.885
180.5,543.41,43.184
181,543.91,43.764
181.5,544.43,43.903
182,544.91,43.88
182.5,545.43,44.405
183,545.9,44.981
183.5,546.41,44.851
184,546.9,45.317
184.5,547.4,45.56
185,547.91,45.667
185.5,548.43,45.805
186,548.95,46.023
186.5,549.39,46.333
187,549.94,46.797
187.5,550.44,46.883
188,550.98,47.026
188.5,551.46,47.667
189,551.97,47.612
189.5,552.47,47.711
190,552.96,48.218
190.5,553.46,48.464
191,553.97,48.246
191.5,554.47,48.988
192,554.97,49.114
192.5,555.47,49.235
193,555.98,49.469
193.5,556.51,49.684
194,556.97,49.851
194.5,557.46,50.092
195,557.98,49.878
195.5,558.49,50.219
196,558.99,50.387
196.5,559.45,50.807
197,559.97,50.995
197.5,560.45,51.049
198,560.98,51.302
198.5,561.46,50.969
199,561.99,51.789
199.5,562.45,51.679
200,562.92,51.843
200.5,563.43,51.722
201,563.93,52.169
201.5,564.46,51.786
202,564.93,51.823
202.5,565.4,52.36
203,565.93,52.429
203.5,566.42,52.524
204,566.93,52.699
204.5,567.41,52.731
205,567.92,53.081
205.5,568.41,53.366
206,568.89,53.861
206.5,569.38,53.658
207,569.85,54.103
207.5,570.36,54.349
208,570.88,54.612
208.5,571.4,54.782
209,571.94,54.791
209.5,572.43,55.053
210,572.9,55.417
210.5,573.4,55.39
211,573.9,55.71
211.5,574.39,56.031
212,574.89,56.129
212.5,575.39,56.625
213,575.87,56.956
213.5,576.4,57.386
214,576.92,57.852
214.5,577.41,57.917
215,577.88,58.122
215.5,578.42,58.307
216,578.91,59.13
216.5,579.37,59.366
217,579.89,60.052
217.5,580.39,60.267
218,580.85,60.53
218.5,581.37,61.136
219,581.83,61.76
219.5,582.34,61.996
220,582.87,62.63
220.5,583.33,62.864
221,583.83,63.557
221.5,584.34,63.79
222,584.8,64.137
222.5,585.31,64.306
223,585.79,64.925
223.5,586.3,66.014
224,586.82,66.274
224.5,587.33,67.075
225,587.84,67.697
225.5,588.34,68.317
226,588.81,68.959
226.5,589.3,69.547
227,589.77,70.236
227.5,590.29,71.036
228,590.79,71.104
228.5,591.27,71.682
229,591.8,72.151
229.5,592.28,72.975
230,592.77,73.853
230.5,593.27,74.264
231,593.81,75.24
231.5,594.29,75.494
232,594.78,75.797
232.5,595.26,76.815
233,595.75,77.472
233.5,596.28,78.186
234,596.75,78.517
234.5,597.27,79.574
235,597.74,79.974
235.5,598.27,80.925
236,598.75,81.304
236.5,599.27,81.644
237,599.78,82.395
237.5,600.28,82.975
238,600.75,83.492
238.5,601.28,84.498
239,601.75,84.583
239.5,602.23,85.573
240,602.71,86.03
240.5,603.24,86.857
241,603.75,87.49
241.5,604.2,87.894
242,604.69,88.497
242.5,605.25,89.192
243,605.71,89.717
243.5,606.21,90.58
244,606.7,90.914
244.5,607.2,91.405
245,607.72,92.12
245.5,608.23,92.975
246,608.71,93.464
246.5,609.22,94.038
247,609.69,94.499
247.5,610.18,95.319
248,610.67,95.637
248.5,611.23,96.303
249,611.71,96.419
249.5,612.22,97.487
250,612.72,97.997
250.5,613.23,98.284
251,613.7,98.848
251.5,614.23,99.216
252,614.71,100.227
252.5,615.24,100.974
253,615.7,101.168
253.5,616.22,101.844
254,616.72,102.863
254.5,617.22,103.034
255,617.74,103.876
255.5,618.27,104.543
256,618.75,105.498
256.5,619.24,105.861
257,619.77,106.517
257.5,620.26,107.394
258,620.75,108.343
258.5,621.27,108.907
259,621.76,109.756
259.5,622.24,110.558
260,622.77,111.294
260.5,623.25,112.595
261,623.77,113.475
261.5,624.24,113.983
262,624.75,114.362
262.5,625.24,115.279
263,625.76,116.044
263.5,626.3,116.872
264,626.76,118.467
264.5,627.31,118.867
265,627.85,119.632
265.5,628.33,120.475
266,628.83,121.343
266.5,629.32,121.777
267,629.81,122.541
267.5,630.3,123.155
268,630.87,123.994
268.5,631.36,124.663
269,631.85,125.069
269.5,632.39,126.024
270,632.9,126.33
270.5,633.4,126.46
271,633.94,126.888
271.5,634.44,127.245
272,634.94,127.813
272.5,635.47,127.813
273,635.92,127.806
273.5,636.4,127.796
274,636.93,128.127
274.5,637.48,128.382
275,637.98,128.141
275.5,638.52,127.863
276,639.03,127.352
276.5,639.52,127.153
277,640.04,126.698
277.5,640.57,125.762
278,641.06,125.072
278.5,641.57,124.232
279,642.07,123.476
279.5,642.64,122.467
280,643.08,121.169
280.5,643.6,119.973
281,644.09,118.782
281.5,644.58,117.344
282,645.11,115.73
282.5,645.66,113.976
283,646.18,112.752
283.5,646.64,110.815
284,647.19,109.269
284.5,647.69,107.132
285,648.18,104.942
285.5,648.72,103.179
286,649.23,101.206
286.5,649.77,98.67
287,650.27,96.617
287.5,650.78,94.375
288,651.26,92.508
288.5,651.76,90.325
289,652.31,87.936
289.5,652.79,86.432
290,653.29,83.946
290.5,653.81,82.173
291,654.32,79.927
291.5,654.86,77.676
292,655.37,75.865
292.5,655.85,74.027
293,656.4,72.285
293.5,656.91,70.034
294,657.41,68.532
294.5,657.94,66.639
295,658.5,65.138
295.5,658.99,63.9
296,659.53,62.095
296.5,660.01,60.576
297,660.54,58.845
297.5,661.05,57.961
298,661.6,56.486
298.5,662.12,55.516
299,662.59,54.172
299.5,663.15,53.397
300,663.65,52.348
300.5,664.15,51.251
301,664.68,50.56
301.5,665.21,49.494
302,665.71,48.656
302.5,666.24,48.224
303,666.73,47.626
303.5,667.28,46.949
304,667.75,46.325
304.5,668.28,45.267
305,668.82,44.406
305.5,669.31,44.233
306,669.85,43.752
306.5,670.33,43.207
307,670.85,42.751
307.5,671.36,42.257
308,671.89,42.172
308.5,672.38,41.53
309,672.87,41.259
309.5,673.42,40.891
310,673.99,40.7
310.5,674.45,39.674
311,674.98,39.617
311.5,675.45,39.667
312,676,39.204
312.5,676.56,39.457
313,677.02,38.699
313.5,677.55,38.53
314,678.04,38.671
314.5,678.57,38.205
315,679.07,38.114
315.5,679.57,38.078
316,680.12,37.907
316.5,680.61,37.739
317,681.11,37.098
317.5,681.63,37.048
318,682.16,37.274
318.5,682.69,36.632
319,683.17,36.696
319.5,683.71,36.712
320,684.22,36.527
320.5,684.67,36.342
321,685.18,36.076
321.5,685.69,36.215
322,686.2,35.71
322.5,686.74,35.667
323,687.23,35.645
323.5,687.74,35.712
324,688.25,35.271
324.5,688.77,35.103
325,689.31,35.304
325.5,689.77,35.133
326,690.29,35.208
326.5,690.79,34.722
327,691.29,35.382
327.5,691.81,34.909
328,692.33,34.803
328.5,692.82,34.971
329,693.31,34.735
329.5,693.82,34.869
330,694.31,35.061
330.5,694.88,34.602
331,695.34,34.856
331.5,695.86,34.361
332,696.39,34.323
332.5,696.9,34.762
333,697.4,34.715
333.5,697.88,34.674
334,698.39,34.406
334.5,698.89,34.809
335,699.41,34.386
335.5,699.93,34.298
336,700.42,34.642
336.5,700.92,34.435
337,701.41,34.518
337.5,701.91,34.201
338,702.39,34.095
338.5,702.92,34.497
339,703.46,34.482
339.5,703.96,34.119
340,704.42,34.216
340.5,704.92,34.471
341,705.41,34.271
341.5,705.93,34.501
342,706.43,34.388
342.5,706.91,34.279
343,707.45,34.32
343.5,707.92,34.312
344,708.41,34.394
344.5,708.91,34.138
345,709.42,33.849
345.5,709.9,33.974
346,710.4,33.814
346.5,710.91,34.317
347,711.4,33.848
347.5,711.9,33.805
348,712.41,34
348.5,712.96,33.914
349,713.4,33.995
349.5,713.89,33.617
350,714.44,33.829
350.5,714.93,33.783
351,715.42,33.919
351.5,715.92,33.716
352,716.42,34.138
352.5,716.89,33.985
353,717.39,34.072
353.5,717.89,34.113
354,718.41,34.31
354.5,718.91,34.081
355,719.42,34.167
355.5,719.93,34.407
356,720.4,34.611
356.5,720.9,34.717
357,721.42,34.75
357.5,721.91,34.666
358,722.44,34.694
358.5,722.89,35.219
359,723.41,35.229
359.5,723.88,34.89
360,724.39,35.51
360.5,724.91,35.355
361,725.37,35.625
361.5,725.91,35.501
362,726.4,35.556
362.5,726.86,35.964
363,727.41,35.577
363.5,727.9,35.655
364,728.38,35.925
364.5,728.9,35.995
365,729.36,36.203
365.5,729.86,36.431
366,730.38,36.643
366.5,730.86,36.631
367,731.36,36.429
367.5,731.88,36.467
368,732.4,36.448
368.5,732.87,36.694
369,733.36,36.669
369.5,733.87,36.585
370,734.38,37.095
370.5,734.92,37.114
371,735.46,36.89
371.5,735.94,37.364
372,736.42,37.448
372.5,736.91,37.521
373,737.4,37.867
373.5,737.96,37.718
374,738.43,38.054
374.5,738.94,37.819
375,739.49,37.908
375.5,739.96,38.131
376,740.48,38.079
376.5,740.98,38.377
377,741.47,38.56
377.5,742.02,38.657
378,742.54,38.916
378.5,742.98,39.032
379,743.48,38.879
379.5,743.99,39.119
380,744.49,39.145
380.5,744.99,39.388
381,745.54,39.423
381.5,746,39.113
382,746.51,39.675
382.5,746.97,39.663
383,747.5,39.657
383.5,748.01,39.581
384,748.5,39.579
384.5,749.01,39.715
385,749.51,39.877
385.5,750.02,39.943
386,750.54,39.744
386.5,751.06,39.693
387,751.53,40.323
387.5,752.01,40.089
388,752.55,40.352
388.5,753.05,39.966
389,753.56,40.124
389.5,754.03,40.181
390,754.54,40.164
390.5,755.04,39.982
391,755.58,40.138
391.5,756.09,40.7
392,756.61,40.469
392.5,757.12,40.376
393,757.6,40.528
393.5,758.11,40.855
394,758.62,40.851
394.5,759.12,41.046
395,759.59,41.298
395.5,760.17,40.907
396,760.64,40.873
396.5,761.19,41.396
397,761.65,41.04
397.5,762.18,41.427
398,762.67,41.62
398.5,763.14,41.329
399,763.7,41.507
399.5,764.2,41.866
400,764.68,41.663
400.5,765.17,41.872
401,765.67,42.424
401.5,766.18,42.502
402,766.68,42.335
402.5,767.21,42.581
403,767.68,42.06
403.5,768.22,42.424
404,768.72,42.642
404.5,769.23,42.704
405,769.72,42.649
405.5,770.25,42.739
406,770.73,42.818
406.5,771.26,42.693
407,771.72,42.896
407.5,772.23,43.247
408,772.78,42.858
408.5,773.27,42.976
409,773.77,42.648
409.5,774.27,43.123
410,774.78,43.41
410.5,775.3,43.2
411,775.83,43.366
411.5,776.34,43.46
412,776.89,43.969
412.5,777.34,43.68
413,777.87,44.009
413.5,778.36,43.491
414,778.87,43.572
414.5,779.35,43.387
415,779.87,43.736
415.5,780.36,43.774
416,780.89,43.81
416.5,781.43,43.773
417,781.93,43.337
417.5,782.41,43.924
418,782.93,43.674
418.5,783.43,43.871
419,783.94,43.852
419.5,784.43,44.125
420,784.95,43.891
420.5,785.46,44.33
421,785.94,44.51
421.5,786.44,44.578
422,786.97,44.428
422.5,787.47,44.695
423,788,45.093
423.5,788.48,45.126
424,788.98,45.039
424.5,789.46,45.098
425,789.97,45.663
425.5,790.49,45.776
426,790.98,45.539
426.5,791.51,46.146
427,791.99,45.897
427.5,792.51,46.117
428,793.06,46.241
428.5,793.53,46.056
429,794.06,46.177
429.5,794.58,46.751
430,795.09,46.523
430.5,795.61,47.003
431,796.12,46.646
431.5,796.65,47.404
432,797.2,47.304
432.5,797.68,47.392
433,798.19,47.714
433.5,798.71,47.496
434,799.2,47.724
434.5,799.72,47.914
435,800.2,48.088
435.5,800.76,48.066
436,801.27,48.17
436.5,801.77,48.399
437,802.3,48.44
437.5,802.83,48.65
438,803.31,48.846
438.5,803.82,49.185
439,804.36,49.652
439.5,804.85,49.611
440,805.39,49.421
440.5,805.86,49.65
441,806.41,49.889
441.5,806.91,50.431
442,807.45,50.344
442.5,807.94,50.369
443,808.43,50.864
443.5,808.94,50.566
444,809.49,50.495
444.5,809.98,50.9
445,810.51,50.473
445.5,811.07,50.422
446,811.53,50.792
446.5,812.08,50.445
447,812.6,50.52
447.5,813.1,50.17
448,813.59,49.837
448.5,814.12,49.981
449,814.63,49.536
449.5,815.15,49.243
450,815.71,49.158
450.5,816.24,49.024
451,816.71,48.794
451.5,817.23,48.371
452,817.75,48.202
452.5,818.29,48.016
453,818.77,47.684
453.5,819.3,47.368
454,819.83,47.162
454.5,820.3,46.651
455,820.81,46.106
455.5,821.33,45.754
456,821.85,45.134
456.5,822.33,44.618
457,822.86,43.782
457.5,823.37,42.963
458,823.91,42.244
458.5,824.37,41.533
459,824.86,40.543
459.5,825.35,39.62
460,825.86,38.334
460.5,826.37,37.562
461,826.86,36.653
461.5,827.37,35.881
462,827.88,34.909
462.5,828.37,33.768
463,828.83,33.29
463.5,829.31,32.207
464,829.8,31.43
464.5,830.35,30.318
465,830.86,29.538
465.5,831.32,28.685
466,831.8,27.813
466.5,832.3,26.651
467,832.77,25.77
467.5,833.28,24.724
468,833.74,24.072
468.5,834.2,23.191
469,834.72,22.231
469.5,835.18,20.92
470,835.67,19.949
470.5,836.16,19.228
471,836.63,18.987
471.5,837.12,17.919
472,837.63,17.008
472.5,838.09,16.215
473,838.6,15.516
473.5,839.05,14.491
474,839.52,14.271
474.5,840.01,13.256
475,840.47,13.282
475.5,840.93,12.37
476,841.42,11.486
476.5,841.91,10.981
477,842.36,10.78
477.5,842.87,9.912
478,843.29,9.453
478.5,843.78,8.987
479,844.23,8.663
479.5,844.7,8.318
480,845.19,7.92
480.5,845.62,7.806
481,846.1,7.323
481.5,846.54,6.65
482,847.01,6.273
482.5,847.51,6.276
483,848.05,5.701
483.5,848.51,5.481
484,848.99,5.53
484.5,849.44,4.964
485,849.91,4.308
485.5,850.38,4.863
486,850.87,4.775
486.5,851.34,4.653
487,851.79,4.567
487.5,852.28,3.919
488,852.79,3.936
488.5,853.26,3.929
489,853.77,3.878
489.5,854.24,3.499
490,854.73,3.703
490.5,855.22,3.381
491,855.7,3.193
491.5,856.23,3.241
492,856.71,2.837
492.5,857.22,3.128
493,857.68,2.723
493.5,858.21,2.573
494,858.66,2.257
494.5,859.16,1.724
495,859.66,2.21
495.5,860.14,1.94
496,860.63,1.968
496.5,861.15,1.903
497,861.63,1.472
497.5,862.1,1.606
498,862.59,1.546
498.5,863.09,1.522
499,863.61,1.695
499.5,864.08,1.64
500,864.59,1.922
500.5,865.05,1.409
501,865.59,1.67
501.5,866.11,1.434
502,866.57,1.531
502.5,867.07,1.531
503,867.54,1.06
503.5,868.06,1.469
504,868.59,1.229
504.5,869.1,1.441
505,869.59,1.097
505.5,870.11,0.89
506,870.6,1.113
506.5,871.15,0.985
507,871.63,0.676
507.5,872.15,0.948
508,872.64,0.852
508.5,873.18,0.798
509,873.7,0.659
509.5,874.17,0.473
510,874.7,0.398
510.5,875.22,0.512
511,875.72,0.488
511.5,876.23,0.466
512,876.78,0.358
512.5,877.27,0.353
513,877.84,0.289
513.5,878.34,0.041
514,878.82,0.596
514.5,879.33,0.685
515,879.91,0.674
515.5,880.36,0.488
516,880.9,1.067
516.5,881.43,0.789
517,881.97,0.958
517.5,882.45,1.208
518,882.97,1.091
518.5,883.49,1.024
519,884.01,1.032
519.5,884.55,1.045
520,885.03,1.03
520.5,885.58,0.804
521,886.06,0.79
521.5,886.6,0.606
522,887.13,0.343
522.5,887.61,0.396
523,888.14,0.594
523.5,888.72,0.16
524,889.19,0.172
524.5,889.69,0.152
525,890.25,-0.383
525.5,890.76,-0.797
526,891.31,0.003
526.5,891.86,-0.347
527,892.36,-0.366
527.5,892.89,-0.076
528,893.41,-0.515
528.5,893.95,-0.316
529,894.46,-0.371
529.5,894.96,-0.429
530,895.54,0.035
530.5,896.08,-0.041
531,896.58,-0.005
531.5,897.14,-0.011
532,897.64,0.463
532.5,898.18,0.571
533,898.71,1.276
533.5,899.25,1.35
534,899.75,1.172
534.5,900.3,1.308
535,900.84,1.625
535.5,901.37,1.375
536,901.88,1.381
536.5,902.42,1.318
537,902.88,1.492
537.5,903.45,1.437
538,903.98,1.729
538.5,904.54,1.771
539,905.05,1.638
539.5,905.58,1.549
540,906.06,1.282
540.5,906.6,1.391
541,907.15,1.362
541.5,907.62,1.359
542,908.16,1.417
542.5,908.7,1.041
543,909.19,1.027
543.5,909.73,1.06
544,910.26,0.974
544.5,910.82,0.725
545,911.34,0.746
545.5,911.87,0.425
546,912.39,0.46
546.5,912.89,0.327
547,913.44,0.247
547.5,913.96,0.324
548,914.45,0.095
548.5,915,-0.215
549,915.53,0.055
549.5,916.08,0.037
550,916.63,-0.112
550.5,917.16,0.043
551,917.68,0.131
551.5,918.26,0.008
552,918.74,-0.428
552.5,919.3,-0.386
553,919.77,-0.201
553.5,920.32,-0.43
554,920.83,-0.653
554.5,921.37,-0.746
555,921.9,-0.713
555.5,922.43,-0.862
556,922.97,-1.225
556.5,923.47,-1.18
557,924.02,-1.082
557.5,924.53,-0.926
558,925.08,-0.644
558.5,925.57,-1.026
559,926.11,-0.966
559.5,926.61,-0.957
560,927.14,-0.865
560.5,927.69,-0.543
561,928.21,-0.824
561.5,928.71,-0.436
562,929.24,0.208
562.5,929.78,0.047
563,930.3,0.677
563.5,930.83,0.466
564,931.37,1.159
564.5,931.87,1.127
565,932.42,1.458
565.5,932.95,1.527
566,933.44,1.248
566.5,933.97,1.492
567,934.46,1.579
567.5,935.03,1.758
568,935.56,1.898
568.5,936.08,1.702
569,936.63,1.926
569.5,937.17,1.641
570,937.73,1.617
570.5,938.26,1.804
571,938.77,1.793
571.5,939.28,1.755
572,939.76,1.612
572.5,940.33,1.744
573,940.86,1.589
573.5,941.39,1.167
574,941.93,1.244
574.5,942.44,1.409
575,942.93,1.765
575.5,943.48,1.518
576,943.97,1.256
576.5,944.49,0.958
577,945.02,1.309
577.5,945.53,0.99
578,946.11,1.001
578.5,946.6,1.074
579,947.12,0.946
579.5,947.61,0.658
580,948.13,1.153
580.5,948.69,0.757
581,949.23,0.736
581.5,949.75,0.479
582,950.25,0.761
582.5,950.79,0.631
583,951.28,0.205
583.5,951.85,0.337
584,952.36,0.314
584.5,952.89,0.406
585,953.4,0.569
585.5,953.96,0.356
586,954.43,0.511
586.5,954.97,-0.06
587,955.53,0.086
587.5,956.05,0.083
588,956.56,0.108
588.5,957.09,0.132
589,957.6,0.019
589.5,958.15,-0.029
590,958.66,-0.063
590.5,959.13,-0.244
591,959.7,-0.096
591.5,960.21,-0.192
592,960.76,-0.023
592.5,961.25,-0.224
593,961.8,-0.342
593.5,962.33,-0.414
594,962.88,-0.564
594.5,963.4,-0.241
595,963.88,-0.462
595.5,964.47,-0.532
596,964.97,-0.451
596.5,965.48,-0.13
597,965.99,-0.123
597.5,966.52,-0.052
598,967.01,-0.083
598.5,967.54,-0.488
599,968.07,-0.169
599.5,968.57,-0.223
600,969.13,-0.526
600.5,969.63,-0.413
601,970.15,-0.033
601.5,970.64,-0.349
602,971.21,-0.483
602.5,971.71,-0.367
603,972.23,-0.479
603.5,972.76,-0.909
604,973.31,-0.227
604.5,973.8,-0.441
605,974.34,-0.545
605.5,974.88,-0.374
606,975.38,-0.612
606.5,975.87,-0.402
607,976.43,-0.511
607.5,976.91,-0.461
608,977.46,-0.496
608.5,977.99,-0.692
609,978.55,-0.617
609.5,979.05,-0.799
610,979.54,-0.803
610.5,980.07,-0.666
611,980.59,-0.438
611.5,981.1,-0.383
612,981.69,-0.383
612.5,982.18,-0.629
613,982.71,-0.565
613.5,983.22,-0.492
614,983.73,-0.512
614.5,984.28,-0.572
615,984.78,-0.573
615.5,985.33,-0.78
616,985.83,-0.792
616.5,986.37,-0.597
617,986.87,-0.808
617.5,987.4,-0.571
618,987.9,-0.289
618.5,988.44,-0.68
619,988.96,-0.606
619.5,989.48,-0.534
620,990.03,-0.789
620.5,990.55,-0.64
621,991.08,-0.414
621.5,991.55,-0.753
622,992.09,-0.531
622.5,992.64,-0.299
623,993.16,-0.602
623.5,993.69,-0.13
624,994.2,-0.241
624.5,994.73,0
