Time (s),Temperature (K),HRR (W/g)
128.5,543.03,33.081
129,543.51,33.549
129.5,544.04,33.522
130,544.51,33.895
130.5,545.02,34.27
131,545.55,34.458
131.5,546.04,34.636
132,546.51,34.624
132.5,547.05,35.25
133,547.53,35.001
133.5,548.01,35.12
134,548.52,35.676
134.5,549.05,35.491
135,549.5,36.073
135.5,550.03,36.425
136,550.5,36.092
136.5,551.02,36.223
137,551.57,36.453
137.5,552.03,36.586
138,552.54,36.843
138.5,553,36.894
139,553.49,36.92
139.5,553.98,37.39
140,554.51,37.096
140.5,554.99,37.622
141,555.48,38.121
141.5,555.97,37.845
142,556.5,38.094
142.5,556.97,38.803
143,557.48,38.562
143.5,557.97,39.007
144,558.47,39.095
144.5,558.94,39.257
145,559.46,39.123
145.5,559.95,39.036
146,560.46,39.248
146.5,560.93,39.225
147,561.41,39.366
147.5,561.93,39.784
148,562.4,39.822
148.5,562.92,39.889
149,563.38,39.687
149.5,563.92,39.36
150,564.36,39.97
150.5,564.88,39.649
151,565.37,40.469
151.5,565.85,40.284
152,566.35,40.432
152.5,566.86,40.262
153,567.32,39.927
153.5,567.84,40.372
154,568.34,40.665
154.5,568.81,40.662
155,569.32,40.619
155.5,569.81,40.383
156,570.3,41.039
156.5,570.78,40.218
157,571.3,41.329
157.5,571.81,41.433
158,572.31,41.42
158.5,572.82,41.392
159,573.31,41.334
159.5,573.77,41.493
160,574.3,41.757
160.5,574.79,42.06
161,575.29,42.069
161.5,575.76,41.842
162,576.25,42.408
162.5,576.74,42.231
163,577.27,42.747
163.5,577.77,42.954
164,578.26,43.126
164.5,578.74,42.946
165,579.18,43.496
165.5,579.71,43.403
166,580.2,43.558
166.5,580.69,44.077
167,581.24,43.96
167.5,581.72,43.985
168,582.16,44.436
168.5,582.66,45.081
169,583.11,45.092
169.5,583.66,45.735
170,584.11,45.854
170.5,584.58,46.026
171,585.08,46.473
171.5,585.59,47.311
172,586.04,46.856
172.5,586.59,47.584
173,587.07,48.148
173.5,587.59,48.253
174,588.1,48.785
174.5,588.54,48.814
175,589.04,49.359
175.5,589.52,49.745
176,590.04,50.353
176.5,590.52,50.606
177,591.03,51.14
177.5,591.56,51.23
178,592.02,52.416
178.5,592.53,52.526
179,593.04,52.984
179.5,593.53,53.022
180,594,53.9
180.5,594.52,54.426
181,595.01,54.557
181.5,595.51,55.301
182,596,55.708
182.5,596.49,56.252
183,596.99,57.013
183.5,597.48,57.507
184,597.96,57.491
184.5,598.45,58.414
185,598.95,58.644
185.5,599.46,59.611
186,600,60.221
186.5,600.46,60.048
187,600.96,60.883
187.5,601.45,61.327
188,601.93,61.539
188.5,602.42,62.007
189,602.94,62.843
189.5,603.4,63.69
190,603.9,63.761
190.5,604.39,64.378
191,604.88,64.809
191.5,605.4,65.344
192,605.89,65.876
192.5,606.39,66.471
193,606.89,67.399
193.5,607.4,67.61
194,607.88,67.965
194.5,608.36,68.185
195,608.87,69.356
195.5,609.37,69.79
196,609.9,70.106
196.5,610.34,70.884
197,610.86,71.241
197.5,611.34,71.42
198,611.88,71.868
198.5,612.34,72.351
199,612.85,72.466
199.5,613.37,73.394
200,613.82,73.69
200.5,614.36,74.337
201,614.84,74.935
201.5,615.36,75.219
202,615.85,75.891
202.5,616.38,75.976
203,616.89,76.729
203.5,617.38,77.36
204,617.84,77.809
204.5,618.31,78.507
205,618.85,79.064
205.5,619.38,79.268
206,619.84,79.962
206.5,620.37,80.199
207,620.89,80.756
207.5,621.38,81.498
208,621.85,81.591
208.5,622.33,82.282
209,622.83,82.884
209.5,623.34,83.011
210,623.83,83.684
210.5,624.31,83.853
211,624.83,84.508
211.5,625.34,84.581
212,625.85,85.36
212.5,626.34,85.642
213,626.85,86.11
213.5,627.39,86.703
214,627.88,86.748
214.5,628.36,87.234
215,628.84,87.51
215.5,629.38,88.023
216,629.87,88.27
216.5,630.39,87.66
217,630.82,87.515
217.5,631.37,84.728
218,631.88,83.022
218.5,632.43,83.414
219,632.93,83.511
219.5,633.41,84.165
220,633.94,84.813
220.5,634.42,85.538
221,634.98,85.862
221.5,635.44,86.617
222,635.93,86.999
222.5,636.46,86.512
223,636.96,86.739
223.5,637.46,86.514
224,637.97,87.316
224.5,638.47,87.827
225,638.94,88.953
225.5,639.46,89.285
226,639.95,89.804
226.5,640.44,90.154
227,640.95,91.159
227.5,641.47,91.801
228,642.01,91.857
228.5,642.52,93.247
229,643,93.586
229.5,643.47,94.242
230,643.99,94.856
230.5,644.47,95.396
231,644.95,95.637
231.5,645.52,96.352
232,645.99,96.865
232.5,646.5,97.975
233,646.98,98.876
233.5,647.49,99.386
234,647.99,99.638
234.5,648.52,100.447
235,648.99,101.615
235.5,649.51,101.751
236,650.04,102.579
236.5,650.55,103.497
237,650.99,103.679
237.5,651.58,104.545
238,652.05,104.85
238.5,652.52,105.46
239,653.04,106.391
239.5,653.49,107.086
240,654,107.776
240.5,654.53,107.793
241,654.98,108.791
241.5,655.51,109.296
242,655.98,110.093
242.5,656.53,110.322
243,657.06,110.834
243.5,657.56,111.68
244,658.05,111.995
244.5,658.56,112.621
245,659.06,113.075
245.5,659.57,113.174
246,660.04,113.203
246.5,660.58,113.557
247,661.06,113.714
247.5,661.57,113.6
248,662.07,113.897
248.5,662.58,114.266
249,663.08,114.195
249.5,663.57,113.889
250,664.08,113.73
250.5,664.57,113.656
251,665.09,112.795
251.5,665.59,112.445
252,666.12,111.966
252.5,666.61,111.583
253,667.12,110.582
253.5,667.62,109.565
254,668.11,108.575
254.5,668.61,107.976
255,669.13,106.715
255.5,669.65,105.744
256,670.12,104.764
256.5,670.66,103.658
257,671.16,101.965
257.5,671.62,100.495
258,672.17,99.288
258.5,672.68,97.755
259,673.19,96.122
259.5,673.7,94.667
260,674.2,92.901
260.5,674.75,91.099
261,675.23,88.759
261.5,675.73,87.343
262,676.27,85.377
262.5,676.73,83.359
263,677.25,81.01
263.5,677.75,78.929
264,678.25,76.927
264.5,678.77,74.637
265,679.27,73.124
265.5,679.79,70.732
266,680.28,68.834
266.5,680.81,66.613
267,681.3,64.637
267.5,681.84,62.292
268,682.31,60.115
268.5,682.84,58.438
269,683.35,56.247
269.5,683.82,54.151
270,684.35,52.327
270.5,684.82,50.449
271,685.38,48.359
271.5,685.81,46.985
272,686.35,44.743
272.5,686.85,43.122
273,687.37,41.73
273.5,687.87,40.129
274,688.39,38.849
274.5,688.89,37.197
275,689.38,36.017
275.5,689.88,34.607
276,690.38,33.159
276.5,690.86,31.851
277,691.41,30.615
277.5,691.88,29.462
278,692.42,28.586
278.5,692.92,27.274
279,693.44,26.732
279.5,693.94,25.187
280,694.45,24.697
280.5,694.99,23.822
281,695.48,23.33
281.5,696.03,22.526
282,696.51,22.203
282.5,697,21.628
283,697.51,20.902
283.5,698.02,20.791
284,698.49,20.06
284.5,698.98,19.241
285,699.51,18.846
285.5,700.02,18.687
286,700.51,18.254
286.5,701.04,17.851
287,701.51,17.921
287.5,702.02,17.543
288,702.55,16.914
288.5,703.05,16.981
289,703.54,16.365
289.5,704.07,16.407
290,704.52,15.645
290.5,705.03,15.407
291,705.56,15.379
291.5,706.04,15.344
292,706.54,14.857
292.5,707.07,14.948
293,707.58,14.541
293.5,708.09,14.483
294,708.6,14.408
294.5,709.1,13.801
295,709.61,13.953
295.5,710.12,13.656
296,710.6,13.494
296.5,711.11,13.289
297,711.61,13.292
297.5,712.13,13.258
298,712.66,12.974
298.5,713.16,12.749
299,713.64,12.617
299.5,714.15,12.812
300,714.67,12.717
300.5,715.22,12.711
301,715.73,12.192
301.5,716.22,12.188
302,716.72,12.577
302.5,717.26,11.865
303,717.76,12.25
303.5,718.27,12.109
304,718.82,12.026
304.5,719.27,11.456
305,719.8,11.168
305.5,720.3,11.44
306,720.83,11.596
306.5,721.35,11.269
307,721.82,11.025
307.5,722.3,10.872
308,722.81,10.768
308.5,723.32,10.511
309,723.83,10.229
309.5,724.41,10.525
310,724.88,10.419
310.5,725.4,10.527
311,725.87,10.217
311.5,726.38,10.532
312,726.88,10.479
312.5,727.37,10.152
313,727.9,9.748
313.5,728.38,10.107
314,728.88,9.903
314.5,729.38,10.136
315,729.92,9.561
315.5,730.43,9.692
316,730.95,9.514
316.5,731.45,9.571
317,731.95,9.891
317.5,732.46,9.835
318,732.96,9.542
318.5,733.47,9.173
319,733.97,9.24
319.5,734.47,9.075
320,735.01,8.975
320.5,735.53,9.038
321,736.07,9.062
321.5,736.58,9.432
322,737.07,9.386
322.5,737.59,8.753
323,738.11,8.783
323.5,738.58,8.912
324,739.08,8.741
324.5,739.59,8.464
325,740.11,8.53
325.5,740.64,7.98
326,741.1,8.035
326.5,741.63,7.778
327,742.14,7.184
327.5,742.65,7.469
328,743.14,7.72
328.5,743.67,7.551
329,744.15,7.55
329.5,744.69,7.173
330,745.19,7.293
330.5,745.65,7.005
331,746.16,6.5
331.5,746.68,6.347
332,747.16,6.853
332.5,747.68,6.23
333,748.2,6.484
333.5,748.72,6.251
334,749.2,6.191
334.5,749.73,6.243
335,750.24,6.523
335.5,750.76,5.937
336,751.25,6.221
336.5,751.77,6.115
337,752.23,5.883
337.5,752.75,6.085
338,753.23,6.231
338.5,753.78,5.946
339,754.27,5.787
339.5,754.77,6.394
340,755.29,6.024
340.5,755.81,5.945
341,756.32,6.084
341.5,756.87,5.547
342,757.36,5.966
342.5,757.87,5.772
343,758.34,5.253
343.5,758.86,5.815
344,759.38,5.877
344.5,759.83,4.864
345,760.37,5.414
345.5,760.89,5.186
346,761.43,5.082
346.5,761.89,5.133
347,762.42,4.899
347.5,762.93,4.925
348,763.42,4.618
348.5,763.9,4.457
349,764.41,4.843
349.5,764.92,4.922
350,765.42,4.545
350.5,765.94,4.392
351,766.4,4.693
351.5,766.89,4.566
352,767.45,4.379
352.5,767.94,4.392
353,768.47,3.983
353.5,768.95,3.781
354,769.49,3.674
354.5,769.98,3.429
355,770.51,3.374
355.5,771,3.787
356,771.52,3.629
356.5,772.01,3.003
357,772.55,3.234
357.5,773.01,3.079
358,773.58,3.1
358.5,773.99,2.883
359,774.55,2.803
359.5,775.06,2.651
360,775.57,2.845
360.5,776.11,3.045
361,776.6,2.515
361.5,777.12,2.639
362,777.62,1.97
362.5,778.15,2.232
363,778.64,2.671
363.5,779.13,2.55
364,779.62,2.765
364.5,780.17,2.642
365,780.68,2.292
365.5,781.18,2.064
366,781.75,2.514
366.5,782.24,2.313
367,782.73,2.486
367.5,783.22,2.299
368,783.73,2.516
368.5,784.24,2.381
369,784.75,2.285
369.5,785.26,2.428
370,785.75,2.473
370.5,786.23,2.334
371,786.73,2.695
371.5,787.24,2.228
372,787.78,2.208
372.5,788.3,2.31
373,788.76,2.05
373.5,789.27,2.139
374,789.8,2.477
374.5,790.3,2.234
375,790.8,2.16
375.5,791.28,2.079
376,791.86,2.493
376.5,792.35,2.306
377,792.86,2.244
377.5,793.36,2.33
378,793.87,1.866
378.5,794.39,2.222
379,794.94,1.667
379.5,795.43,1.646
380,795.94,1.453
380.5,796.43,1.9
381,796.96,1.193
381.5,797.5,1.387
382,797.97,1.429
382.5,798.49,1.342
383,798.97,1.405
383.5,799.5,1.067
384,800.03,1.663
384.5,800.52,0.998
385,801.06,1.637
385.5,801.56,0.862
386,802.03,1.122
386.5,802.57,1.243
387,803.08,1.278
387.5,803.57,1.39
388,804.08,1.241
388.5,804.6,1.43
389,805.13,1.874
389.5,805.61,1.482
390,806.11,1.023
390.5,806.59,1.11
391,807.14,1.575
391.5,807.65,1.297
392,808.17,1.789
392.5,808.68,1.666
393,809.18,1.498
393.5,809.72,1.336
394,810.2,1.802
394.5,810.73,1.78
395,811.24,1.505
395.5,811.75,1.096
396,812.27,1.386
396.5,812.79,1.072
397,813.3,1.202
397.5,813.82,1.109
398,814.3,0.769
398.5,814.81,1.136
399,815.32,1.209
399.5,815.84,0.885
400,816.37,0.707
400.5,816.86,1.041
401,817.34,1.184
401.5,817.91,0.704
402,818.42,1.477
402.5,818.9,0.936
403,819.42,0.785
403.5,819.91,1.089
404,820.45,1.376
404.5,820.93,1.348
405,821.44,1.574
405.5,821.95,1.239
406,822.44,0.765
406.5,823.01,0.866
407,823.48,0.457
407.5,824,1.031
408,824.49,1.156
408.5,825,0.73
409,825.51,1.089
409.5,826,0.913
410,826.55,0.321
410.5,827.07,0.186
411,827.56,1.201
411.5,828.08,1.589
412,828.62,1.423
412.5,829.13,0.654
413,829.61,1.183
413.5,830.16,0.966
414,830.66,0.639
414.5,831.17,1.158
415,831.69,0.651
415.5,832.2,1.318
416,832.68,0.949
416.5,833.24,0.874
417,833.71,0.677
417.5,834.25,1.431
418,834.77,0.659
418.5,835.2,0.486
419,835.75,1.295
419.5,836.29,1.101
420,836.83,0.733
420.5,837.37,0.629
421,837.88,0.004
421.5,838.35,0.408
422,838.84,0.47
422.5,839.4,-0.188
423,839.91,0.12
423.5,840.46,0.226
424,840.97,0.114
424.5,841.47,0.218
425,841.91,0.225
425.5,842.43,0.08
426,842.87,0.441
426.5,843.53,0.2
427,843.98,0.307
427.5,844.52,0.258
428,845.08,0.195
428.5,845.46,0.122
429,846.04,0.204
429.5,846.5,0.038
430,847.07,0.024
430.5,847.58,0.262
431,848.09,-0.068
431.5,848.54,0.288
432,849.13,0.385
432.5,849.63,0.678
433,850.08,0.783
433.5,850.65,0.266
434,851.17,0.284
434.5,851.61,0.655
435,852.19,0.185
435.5,852.71,0.487
436,853.19,0.777
436.5,853.75,0.38
437,854.24,0.587
437.5,854.74,0.409
438,855.31,0.726
438.5,855.81,0.852
439,856.34,0.676
439.5,856.86,0.821
440,857.31,0.912
440.5,857.88,0.565
441,858.41,0.563
441.5,858.9,0.96
442,859.44,0.886
442.5,859.99,0.646
443,860.44,0.612
443.5,860.97,0.699
444,861.52,0.933
444.5,862.07,0.472
445,862.57,0.549
445.5,863.12,0.96
446,863.59,0.446
446.5,864.07,0.288
447,864.62,0.627
447.5,865.15,0.774
448,865.64,0.655
448.5,866.15,0.803
449,866.69,0.659
449.5,867.19,0.794
450,867.71,0.983
450.5,868.25,0.805
451,868.75,0.591
451.5,869.28,0.784
452,869.82,0.748
452.5,870.32,0.743
453,870.84,0.373
453.5,871.36,0.38
454,871.88,0.239
454.5,872.4,0.572
455,872.92,0.271
455.5,873.46,0.272
456,873.97,0.528
456.5,874.52,0.103
457,875.05,0.073
457.5,875.56,0.066
458,876.05,0.35
458.5,876.61,0.279
459,877.1,0.024
459.5,877.63,0.306
460,878.18,0.029
460.5,878.65,0.173
461,879.21,0.06
461.5,879.75,-0.426
462,880.23,0.1
462.5,880.77,0.349
463,881.24,-0.084
463.5,881.79,0.374
464,882.31,0.203
464.5,882.82,0.255
465,883.31,0.321
465.5,883.84,0.476
466,884.38,0.243
466.5,884.92,0.587
467,885.41,0.452
467.5,885.99,0.423
468,886.49,0.502
468.5,887,0.736
469,887.48,0.088
469.5,888.06,0.112
470,888.59,0.446
470.5,889.09,0.053
471,889.62,0.479
471.5,890.12,0.367
472,890.67,0.167
472.5,891.16,-0.058
473,891.67,0.373
473.5,892.22,0.602
474,892.72,0.62
474.5,893.24,0.718
475,893.8,0.808
475.5,894.3,0.762
476,894.84,0.91
476.5,895.34,1.103
477,895.9,1.064
477.5,896.42,0.97
478,896.95,0.98
478.5,897.48,0.645
479,897.99,0.671
479.5,898.5,1.099
480,899.04,0.493
480.5,899.56,0.313
481,900.1,0.198
481.5,900.58,0.229
482,901.12,0.187
482.5,901.63,0.301
483,902.13,0.047
483.5,902.65,-0.242
484,903.17,-0.143
484.5,903.72,0.336
485,904.25,0.485
485.5,904.74,-0.316
486,905.27,-0.11
486.5,905.8,-0.309
487,906.34,0.025
487.5,906.83,-0.106
488,907.37,-0.333
488.5,907.87,-0.233
489,908.41,0.02
489.5,908.92,-0.168
490,909.42,0.08
490.5,909.94,0.28
491,910.44,-0.152
491.5,911,-0.018
492,911.55,-0.086
492.5,912.06,-0.027
493,912.56,0.203
493.5,913.05,0.089
494,913.57,-0.107
494.5,914.11,0.338
495,914.6,0.41
495.5,915.12,0.059
496,915.65,-0.012
496.5,916.21,0.153
497,916.73,0.238
497.5,917.24,0.249
498,917.76,0.203
498.5,918.29,0.659
499,918.79,0.198
499.5,919.31,-0.087
500,919.84,0.093
500.5,920.33,0.201
501,920.87,0.367
501.5,921.41,0.206
502,921.9,0.209
502.5,922.4,0.35
503,922.92,0.553
503.5,923.42,0.73
504,923.99,0.317
504.5,924.5,0.228
505,924.99,0.729
505.5,925.49,0.636
506,926,1.116
506.5,926.52,0.847
507,927.06,0.99
507.5,927.56,0.764
508,928.09,0.843
508.5,928.58,1.084
509,929.13,0.674
509.5,929.65,0.806
510,930.14,0.939
510.5,930.65,0.293
511,931.15,0.539
511.5,931.72,0.485
512,932.2,0.646
512.5,932.73,0.297
513,933.26,0.322
513.5,933.76,0.317
514,934.29,0.51
514.5,934.81,0.231
515,935.3,0.16
515.5,935.84,0.291
516,936.39,0.298
516.5,936.89,0.257
517,937.43,0.48
517.5,937.93,0.239
518,938.49,0.149
518.5,939.01,0.231
519,939.47,0.149
519.5,940.02,0.112
520,940.51,-0.011
520.5,941.01,0.225
521,941.59,0.054
521.5,942.08,0.205
522,942.6,-0.282
522.5,943.14,0.13
523,943.66,-0.041
523.5,944.21,0.091
524,944.7,0.594
524.5,945.2,0.128
525,945.73,0.044
525.5,946.24,-0.148
526,946.74,-0.098
526.5,947.28,0.263
527,947.81,0.273
527.5,948.28,0.098
528,948.86,0.058
528.5,949.33,0.208
529,949.92,0.41
529.5,950.42,0.618
530,950.92,0.398
530.5,951.46,0.208
531,951.97,0.472
531.5,952.44,0.459
532,953.01,0.939
532.5,953.54,0.645
533,954.03,0.634
533.5,954.57,1.081
534,955.08,0.33
534.5,955.6,0.545
535,956.15,0.556
535.5,956.66,0.43
536,957.23,0.507
536.5,957.74,0.523
537,958.27,0.421
537.5,958.72,0.475
538,959.28,0.262
538.5,959.79,0.381
539,960.33,0.03
539.5,960.87,0.899
540,961.36,0.492
540.5,961.87,0.371
541,962.43,1.15
541.5,962.91,0.583
542,963.44,0.443
542.5,963.94,1.05
543,964.46,0.486
543.5,964.98,0.631
544,965.46,0.79
544.5,966.04,0.799
545,966.54,0.797
545.5,967.07,0.381
546,967.54,0.785
546.5,968.09,0.502
547,968.6,0.563
547.5,969.09,0.233
548,969.6,-0.231
548.5,970.15,-0.048
549,970.65,0.388
549.5,971.16,0.34
550,971.65,0.028
550.5,972.18,0.389
551,972.72,0.013
551.5,973.25,0.382
552,973.75,0.418
552.5,974.26,0.194
553,974.79,0.427
553.5,975.33,0.005
554,975.83,0.271
554.5,976.35,-0.02
555,976.85,0.349
555.5,977.37,0.34
556,977.91,0.338
556.5,978.39,0.285
557,978.9,0.087
557.5,979.46,-0.075
558,979.97,-0.009
558.5,980.47,0.277
559,981.01,0.579
559.5,981.5,0.478
560,982.05,0.593
560.5,982.59,0.311
561,983.11,0.141
561.5,983.61,0.359
562,984.12,0.162
562.5,984.63,0.251
563,985.18,0.277
563.5,985.69,-0.079
564,986.22,0.297
564.5,986.71,0.056
565,987.22,0.317
565.5,987.77,0.149
566,988.26,0.091
566.5,988.81,0.293
567,989.32,0.349
567.5,989.83,0.048
568,990.32,0.313
568.5,990.91,0.004
569,991.4,-0.306
569.5,991.9,-0.135
570,992.41,-0.129
570.5,992.94,-0.268
571,993.45,0.071
571.5,994,0.599
572,994.52,0.124
572.5,995.03,0.215
573,995.55,0.312
573.5,996.07,0.287
574,996.59,0.107
574.5,997.12,0.234
575,997.64,-0.121
575.5,998.19,0.78
576,998.7,0.271
576.5,999.22,0.121
577,999.74,0.173
577.5,1000.22,0.515
578,1000.76,0.244
578.5,1001.31,0.297
579,1001.82,0.079
579.5,1002.34,0.337
580,1002.85,0.453
580.5,1003.38,0.014
581,1003.92,0.256
581.5,1004.41,0.007
582,1004.94,0.174
582.5,1005.46,-0.189
583,1006.01,0.124
583.5,1006.54,-0.07
584,1007.05,-0.274
584.5,1007.58,-0.42
585,1008.06,-0.463
585.5,1008.58,0.149
586,1009.14,0
