Time (s),Temperature (K),Mass (mg)
0,383,4.921
13,383.5,4.922
17,384,4.922
20,384.5,4.922
24,385,4.923
28,385.5,4.923
31,386,4.923
34,386.5,4.923
38,387,4.923
41,387.5,4.923
44,388,4.923
48,388.5,4.923
51,389,4.923
54,389.5,4.923
57,390,4.923
60,390.5,4.923
63,391,4.923
66,391.5,4.923
70,392,4.923
73,392.5,4.923
76,393,4.923
79,393.5,4.923
82,394,4.923
85,394.5,4.923
88,395,4.923
91,395.5,4.923
94,396,4.923
97,396.5,4.923
100,397,4.922
103,397.5,4.922
106,398,4.922
109,398.5,4.922
112,399,4.922
115,399.5,4.922
118,400,4.922
121,400.5,4.922
124,401,4.922
127,401.5,4.922
130,402,4.922
133,402.5,4.922
136,403,4.922
139,403.5,4.922
142,404,4.922
145,404.5,4.922
148,405,4.922
151,405.5,4.922
154,406,4.921
157,406.5,4.921
160,407,4.921
163,407.5,4.921
166,408,4.921
169,408.5,4.921
172,409,4.921
175,409.5,4.921
178,410,4.921
181,410.5,4.921
184,411,4.921
187,411.5,4.921
190,412,4.921
193,412.5,4.92
196,413,4.92
198,413.5,4.92
201,414,4.92
204,414.5,4.92
207,415,4.92
210,415.5,4.92
213,416,4.92
216,416.5,4.92
219,417,4.919
222,417.5,4.919
225,418,4.919
228,418.5,4.919
231,419,4.919
234,419.5,4.919
237,420,4.919
240,420.5,4.918
243,421,4.918
246,421.5,4.918
249,422,4.918
252,422.5,4.918
255,423,4.918
258,423.5,4.918
261,424,4.917
264,424.5,4.917
267,425,4.917
270,425.5,4.917
273,426,4.917
276,426.5,4.917
279,427,4.916
282,427.5,4.916
285,428,4.916
288,428.5,4.916
291,429,4.916
294,429.5,4.915
297,430,4.915
300,430.5,4.915
303,431,4.915
306,431.5,4.915
309,432,4.914
312,432.5,4.914
315,433,4.914
318,433.5,4.914
321,434,4.913
324,434.5,4.913
327,435,4.913
330,435.5,4.913
333,436,4.912
336,436.5,4.912
339,437,4.912
342,437.5,4.911
345,438,4.911
348,438.5,4.911
351,439,4.91
354,439.5,4.91
357,440,4.91
360,440.5,4.909
363,441,4.909
366,441.5,4.909
369,442,4.908
372,442.5,4.908
375,443,4.908
378,443.5,4.907
381,444,4.907
384,444.5,4.906
387,445,4.906
390,445.5,4.906
392,446,4.905
395,446.5,4.905
398,447,4.904
401,447.5,4.904
404,448,4.904
407,448.5,4.903
410,449,4.903
413,449.5,4.902
416,450,4.902
419,450.5,4.901
422,451,4.901
425,451.5,4.9
428,452,4.899
431,452.5,4.899
434,453,4.898
437,453.5,4.898
440,454,4.897
443,454.5,4.897
446,455,4.896
449,455.5,4.895
452,456,4.895
455,456.5,4.894
458,457,4.893
461,457.5,4.893
464,458,4.892
