Time (s),Temperature (K),Mass (mg)
0,383,4.993
24,383.5,4.993
41,384,4.993
57,384.5,4.993
72,385,4.993
88,385.5,4.993
103,386,4.993
118,386.5,4.993
133,387,4.993
148,387.5,4.993
163,388,4.992
178,388.5,4.992
193,389,4.992
208,389.5,4.992
223,390,4.992
238,390.5,4.992
253,391,4.992
268,391.5,4.992
283,392,4.992
298,392.5,4.992
313,393,4.991
328,393.5,4.991
343,394,4.991
358,394.5,4.991
373,395,4.991
388,395.5,4.991
403,396,4.991
418,396.5,4.991
433,397,4.99
448,397.5,4.99
462,398,4.99
477,398.5,4.99
492,399,4.99
508,399.5,4.99
522,400,4.989
537,400.5,4.989
553,401,4.989
567,401.5,4.989
582,402,4.989
597,402.5,4.989
612,403,4.988
627,403.5,4.988
642,404,4.988
657,404.5,4.988
672,405,4.987
687,405.5,4.987
702,406,4.987
717,406.5,4.987
732,407,4.987
747,407.5,4.986
762,408,4.986
777,408.5,4.986
792,409,4.986
807,409.5,4.985
822,410,4.985
837,410.5,4.985
852,411,4.984
867,411.5,4.984
882,412,4.984
897,412.5,4.984
912,413,4.983
927,413.5,4.983
942,414,4.983
957,414.5,4.982
972,415,4.982
987,415.5,4.982
1002,416,4.981
1017,416.5,4.981
1032,417,4.981
1047,417.5,4.98
1062,418,4.98
1077,418.5,4.98
1092,419,4.979
1107,419.5,4.979
1122,420,4.978
1137,420.5,4.978
1152,421,4.977
1167,421.5,4.977
1182,422,4.977
1197,422.5,4.976
1211,423,4.976
1226,423.5,4.975
1242,424,4.975
1257,424.5,4.974
1271,425,4.974
1286,425.5,4.973
1302,426,4.973
1316,426.5,4.972
1331,427,4.972
1346,427.5,4.971
1361,428,4.971
1376,428.5,4.97
1391,429,4.969
1406,429.5,4.969
1421,430,4.968
1436,430.5,4.968
1451,431,4.967
1466,431.5,4.966
1481,432,4.966
1496,432.5,4.965
1511,433,4.964
1526,433.5,4.964
1541,434,4.963
1556,434.5,4.962
1571,435,4.962
1586,435.5,4.961
1601,436,4.96
1616,436.5,4.96
1631,437,4.959
1646,437.5,4.958
1661,438,4.958
1676,438.5,4.957
1691,439,4.956
1706,439.5,4.955
1721,440,4.954
1736,440.5,4.953
1751,441,4.953
1766,441.5,4.952
1781,442,4.951
1796,442.5,4.95
1811,443,4.949
1826,443.5,4.948
1841,444,4.948
1856,444.5,4.947
1871,445,4.946
1886,445.5,4.945
1901,446,4.944
1916,446.5,4.943
1931,447,4.942
1946,447.5,4.941
1961,448,4.94
1976,448.5,4.939
1991,449,4.939
2006,449.5,4.938
2021,450,4.937
2036,450.5,4.936
2051,451,4.935
2066,451.5,4.934
2081,452,4.933
2096,452.5,4.932
2111,453,4.931
2126,453.5,4.93
2141,454,4.929
2156,454.5,4.928
2171,455,4.927
2186,455.5,4.925
2201,456,4.924
2216,456.5,4.923
2231,457,4.922
2246,457.5,4.921
2261,458,4.92
2276,458.5,4.919
2291,459,4.917
2305,459.5,4.916
2321,460,4.915
2336,460.5,4.914
2351,461,4.913
2366,461.5,4.911
2381,462,4.91
2395,462.5,4.909
2411,463,4.908
2425,463.5,4.906
2441,464,4.905
2455,464.5,4.904
2470,465,4.902
2485,465.5,4.901
2500,466,4.899
2515,466.5,4.898
2531,467,4.897
2545,467.5,4.895
2560,468,4.894
2575,468.5,4.892
2590,469,4.89
2605,469.5,4.889
2620,470,4.888
2635,470.5,4.886
2650,471,4.884
2665,471.5,4.883
2680,472,4.881
2695,472.5,4.879
2710,473,4.878
2725,473.5,4.876
2740,474,4.874
2755,474.5,4.872
2770,475,4.871
2785,475.5,4.869
2800,476,4.867
2815,476.5,4.865
2830,477,4.863
2845,477.5,4.861
2860,478,4.86
2875,478.5,4.858
2890,479,4.855
2905,479.5,4.853
2920,480,4.852
2935,480.5,4.85
2950,481,4.847
2965,481.5,4.845
2980,482,4.843
2995,482.5,4.841
3010,483,4.839
3025,483.5,4.836
3040,484,4.834
3055,484.5,4.832
3070,485,4.829
3085,485.5,4.827
3100,486,4.825
3115,486.5,4.822
3130,487,4.82
3145,487.5,4.818
