Time (s),Temperature (K),HRR (W/g)
66,454.99,8.184
66.5,455.48,8.367
67,455.97,7.812
67.5,456.44,7.93
68,456.94,8.402
68.5,457.44,8.426
69,457.98,8.702
69.5,458.43,8.669
70,458.95,8.646
70.5,459.43,8.904
71,459.97,8.963
71.5,460.45,9.095
72,460.97,9.488
72.5,461.44,9.566
73,461.96,10.025
73.5,462.43,10.4
74,462.94,10.549
74.5,463.49,10.714
75,463.97,10.624
75.5,464.52,11.234
76,465,11.104
76.5,465.54,11.402
77,466.07,11.696
77.5,466.52,11.87
78,467.08,12.323
78.5,467.56,12.352
79,468.06,12.607
79.5,468.6,12.643
80,469.1,12.643
80.5,469.61,12.73
81,470.12,12.81
81.5,470.63,13.134
82,471.15,13.557
82.5,471.61,13.603
83,472.16,13.317
83.5,472.65,13.538
84,473.18,13.786
84.5,473.7,13.185
85,474.19,13.215
85.5,474.71,13.623
86,475.21,13.613
86.5,475.8,13.644
87,476.26,14.323
87.5,476.76,14.321
88,477.26,14.253
88.5,477.82,14.599
89,478.3,14.666
89.5,478.81,14.529
90,479.34,14.48
90.5,479.85,14.907
91,480.34,14.986
91.5,480.9,15.114
92,481.38,15.099
92.5,481.92,15.052
93,482.45,15.276
93.5,482.95,15.432
94,483.52,15.452
94.5,484,15.323
95,484.51,15.675
95.5,485.04,15.374
96,485.56,15.478
96.5,486.08,15.863
97,486.59,15.541
97.5,487.1,15.7
98,487.66,15.613
98.5,488.19,15.676
99,488.71,15.924
99.5,489.17,15.918
100,489.75,16.034
100.5,490.26,15.85
101,490.79,16.376
101.5,491.3,15.865
102,491.82,16.287
102.5,492.3,16.511
103,492.9,16.375
103.5,493.38,16.162
104,493.91,16.591
104.5,494.42,16.492
105,494.97,16.169
105.5,495.47,16.484
106,496.01,16.423
106.5,496.51,16.681
107,497.02,16.358
107.5,497.51,16.325
108,498.04,16.665
108.5,498.62,16.528
109,499.09,16.642
109.5,499.63,16.836
110,500.11,16.698
110.5,500.64,16.988
111,501.14,16.921
111.5,501.68,17.271
112,502.18,17.898
112.5,502.72,17.485
113,503.25,17.941
113.5,503.74,17.994
114,504.33,18.477
114.5,504.81,18.457
115,505.35,18.753
115.5,505.83,18.908
116,506.36,19.236
116.5,506.91,19.611
117,507.37,19.398
117.5,507.92,19.778
118,508.45,19.425
118.5,508.94,19.665
119,509.51,19.563
119.5,510.03,19.605
120,510.55,19.889
120.5,511.08,20.268
121,511.59,20.201
121.5,512.1,20.607
122,512.59,20.757
122.5,513.13,20.97
123,513.63,21.11
123.5,514.21,21.46
124,514.74,21.885
124.5,515.23,22.076
125,515.75,22.273
125.5,516.2,22.343
126,516.75,22.579
126.5,517.28,22.695
127,517.76,23.287
127.5,518.27,23.132
128,518.8,23.335
128.5,519.29,23.33
129,519.8,23.76
129.5,520.32,23.971
130,520.86,23.976
130.5,521.34,23.906
131,521.9,24.097
131.5,522.37,24.391
132,522.89,24.586
132.5,523.4,24.761
133,523.91,25.352
133.5,524.47,25.446
134,524.93,25.656
134.5,525.47,25.991
135,525.97,26.398
135.5,526.49,26.951
136,527,26.998
136.5,527.54,27.152
137,528.06,27.483
137.5,528.53,27.659
138,529.08,27.94
138.5,529.58,28.387
139,530.12,28.56
139.5,530.63,29.044
140,531.16,29.198
140.5,531.65,29.7
141,532.16,30.031
141.5,532.64,30.303
142,533.19,30.278
142.5,533.67,30.993
143,534.18,30.89
143.5,534.67,31.205
144,535.21,31.314
144.5,535.76,31.871
145,536.25,31.884
145.5,536.74,32.391
146,537.25,33.137
146.5,537.78,33.466
147,538.25,33.632
147.5,538.76,34.252
148,539.3,34.383
148.5,539.77,34.517
149,540.24,34.902
149.5,540.77,35.451
150,541.27,35.234
150.5,541.75,35.767
151,542.26,35.734
151.5,542.79,36.224
152,543.29,36.651
152.5,543.78,36.865
153,544.28,37.27
153.5,544.77,37.229
154,545.29,38.086
154.5,545.79,37.608
155,546.27,38.261
155.5,546.76,38.447
156,547.23,38.876
156.5,547.81,39.193
157,548.29,39.421
157.5,548.79,39.869
158,549.32,39.866
158.5,549.8,40.022
159,550.37,40.623
159.5,550.86,40.45
160,551.32,40.762
160.5,551.85,40.98
161,552.34,40.641
161.5,552.79,41.078
162,553.32,41.227
162.5,553.85,41.233
163,554.34,41.462
163.5,554.79,41.925
164,555.32,41.751
164.5,555.9,42.107
165,556.33,42.125
165.5,556.82,42.506
166,557.34,42.729
166.5,557.82,43.186
167,558.29,42.867
167.5,558.8,42.871
168,559.34,42.98
168.5,559.78,42.711
169,560.28,43.096
169.5,560.78,43.11
170,561.29,43.288
170.5,561.75,43.144
171,562.27,43.033
171.5,562.77,42.756
172,563.3,43.344
172.5,563.78,43.483
173,564.28,43.305
173.5,564.78,43.4
174,565.25,43.581
174.5,565.77,43.848
175,566.25,43.833
175.5,566.72,43.955
176,567.22,44.382
176.5,567.76,44.45
177,568.22,44.432
177.5,568.73,44.903
178,569.24,45.19
178.5,569.77,45.203
179,570.22,45.133
179.5,570.75,45.932
180,571.29,45.714
180.5,571.81,45.945
181,572.28,45.976
181.5,572.78,46.187
182,573.28,46.403
182.5,573.78,46.315
183,574.27,46.415
183.5,574.76,46.755
184,575.27,46.981
184.5,575.76,47.376
185,576.28,47.649
185.5,576.76,47.711
186,577.21,47.971
186.5,577.72,47.709
187,578.21,48.153
187.5,578.71,48.383
188,579.24,48.546
188.5,579.75,49.274
189,580.26,49.515
189.5,580.76,49.74
190,581.25,50.066
190.5,581.7,50.411
191,582.18,50.736
191.5,582.69,50.958
192,583.16,51.462
192.5,583.7,51.637
193,584.19,52.021
193.5,584.69,52.331
194,585.17,53.037
194.5,585.66,53.305
195,586.13,53.69
195.5,586.66,53.957
196,587.18,54.312
196.5,587.67,54.651
197,588.15,55.667
197.5,588.64,55.908
198,589.15,56.147
198.5,589.63,56.46
199,590.14,57.12
199.5,590.65,57.389
200,591.12,57.948
200.5,591.66,58.568
201,592.17,58.992
201.5,592.63,59.324
202,593.15,59.757
202.5,593.71,60.341
203,594.16,60.779
203.5,594.64,61.085
204,595.16,61.865
204.5,595.64,61.994
205,596.1,62.915
205.5,596.61,63.332
206,597.15,63.539
206.5,597.62,64.14
207,598.13,64.546
207.5,598.63,64.866
208,599.1,65.403
208.5,599.63,66.092
209,600.12,66.5
209.5,600.62,67.014
210,601.12,67.846
210.5,601.61,68.332
211,602.07,68.831
211.5,602.59,69.482
212,603.05,69.623
212.5,603.54,70.048
213,604.04,70.848
213.5,604.56,71.295
214,605,71.847
214.5,605.54,72.432
215,606.07,72.722
215.5,606.57,73.014
216,607.02,73.473
216.5,607.56,73.56
217,608.06,73.992
217.5,608.57,74.704
218,609.06,74.9
218.5,609.51,75.789
219,610.05,75.639
219.5,610.53,76.376
220,611,76.565
220.5,611.55,77.151
221,612.04,77.454
221.5,612.52,78.283
222,613.06,78.507
222.5,613.52,79.159
223,614.06,79.358
223.5,614.57,79.678
224,615.03,80.421
224.5,615.58,80.632
225,616.07,81.282
225.5,616.54,81.688
226,617.04,82.366
226.5,617.53,82.735
227,618.01,83.519
227.5,618.51,83.842
228,619.02,84.327
228.5,619.54,84.918
229,620.01,85.546
229.5,620.55,85.601
230,621.05,86.143
230.5,621.56,86.933
231,622.08,87.113
231.5,622.56,87.752
232,623.03,88.309
232.5,623.52,88.74
233,624,89.288
233.5,624.55,89.527
234,625.06,89.723
234.5,625.56,90.485
235,626.06,91.116
235.5,626.55,91.462
236,627.06,91.952
236.5,627.56,92.781
237,628.05,93.107
237.5,628.59,93.644
238,629.05,94.014
238.5,629.57,94.574
239,630.06,94.944
239.5,630.59,95.536
240,631.09,95.982
240.5,631.61,96.676
241,632.12,96.833
241.5,632.59,97.702
242,633.13,98.486
242.5,633.64,98.594
243,634.16,98.971
243.5,634.62,99.739
244,635.17,100.326
244.5,635.66,100.446
245,636.14,101.006
245.5,636.65,101.512
246,637.17,102.317
246.5,637.64,102.8
247,638.2,103.246
247.5,638.68,104.151
248,639.18,104.939
248.5,639.68,105.1
249,640.18,105.78
249.5,640.7,106.242
250,641.17,106.662
250.5,641.67,107.47
251,642.21,108.171
251.5,642.69,108.574
252,643.2,109.089
252.5,643.7,110.092
253,644.18,110.865
253.5,644.69,111
254,645.18,111.735
254.5,645.71,112.404
255,646.24,112.702
255.5,646.7,113.441
256,647.17,113.782
256.5,647.68,114.316
257,648.23,114.841
257.5,648.72,115.22
258,649.22,115.939
258.5,649.72,116.728
259,650.23,117.296
259.5,650.74,117.678
260,651.26,118.33
260.5,651.78,119.103
261,652.29,119.566
261.5,652.73,119.912
262,653.23,120.4
262.5,653.75,120.93
263,654.22,121.454
263.5,654.77,121.742
264,655.25,121.782
264.5,655.78,121.939
265,656.28,121.817
265.5,656.79,121.545
266,657.31,121.6
266.5,657.8,121.282
267,658.31,121.016
267.5,658.81,120.256
268,659.32,120.126
268.5,659.86,119.214
269,660.34,118.87
269.5,660.83,118.219
270,661.35,117.482
270.5,661.85,116.407
271,662.38,115.752
271.5,662.89,114.605
272,663.36,113.418
272.5,663.85,112.298
273,664.36,111.533
273.5,664.85,110.259
274,665.36,109.105
274.5,665.88,107.787
275,666.42,106.226
275.5,666.89,104.676
276,667.43,103.361
276.5,667.94,101.847
277,668.45,100.005
277.5,668.95,98.203
278,669.5,96.25
278.5,669.95,94.351
279,670.49,92.34
279.5,671.02,90.182
280,671.47,88.306
280.5,671.99,86.53
281,672.51,84.549
281.5,672.99,82.469
282,673.53,80.034
282.5,674.07,77.867
283,674.57,75.565
283.5,675.11,73.382
284,675.6,71.227
284.5,676.1,68.88
285,676.6,66.754
285.5,677.1,64.647
286,677.63,62.738
286.5,678.14,60.717
287,678.66,58.804
287.5,679.12,56.45
288,679.69,54.614
288.5,680.2,52.745
289,680.72,50.583
289.5,681.21,49.148
290,681.72,47.291
290.5,682.22,45.732
291,682.74,43.847
291.5,683.19,42.384
292,683.74,41.152
292.5,684.23,39.539
293,684.74,38.272
293.5,685.24,36.761
294,685.74,35.794
294.5,686.27,34.552
295,686.76,33.503
295.5,687.26,32.567
296,687.79,31.306
296.5,688.3,30.678
297,688.84,29.456
297.5,689.32,29.08
298,689.87,28.21
298.5,690.35,27.213
299,690.86,26.746
299.5,691.37,26.03
300,691.89,25.382
300.5,692.46,24.829
301,692.92,24.116
301.5,693.44,23.639
302,693.98,23.216
302.5,694.48,22.297
303,695.03,22.098
303.5,695.48,21.758
304,696.04,21.36
304.5,696.52,20.813
305,697.05,20.333
305.5,697.57,19.9
306,698.08,19.666
306.5,698.57,19.499
307,699.07,18.936
307.5,699.59,18.737
308,700.12,18.495
308.5,700.62,18.089
309,701.12,17.788
309.5,701.66,17.652
310,702.15,17.383
310.5,702.64,17.076
311,703.19,16.846
311.5,703.66,16.59
312,704.18,16.151
312.5,704.68,16.049
313,705.18,15.554
313.5,705.7,15.493
314,706.18,15.603
314.5,706.74,15.138
315,707.24,15.058
315.5,707.73,14.702
316,708.24,14.489
316.5,708.74,14.386
317,709.26,14.471
317.5,709.75,14.261
318,710.26,14.126
318.5,710.77,13.801
319,711.27,13.773
319.5,711.81,13.51
320,712.26,13.134
320.5,712.8,13.222
321,713.31,12.618
321.5,713.78,12.238
322,714.3,12.019
322.5,714.84,12.003
323,715.36,11.86
323.5,715.86,11.496
324,716.31,11.044
324.5,716.82,10.596
325,717.34,10.619
325.5,717.82,10.062
326,718.32,10.263
326.5,718.87,10.02
327,719.36,9.858
327.5,719.83,9.879
328,720.38,10.026
328.5,720.87,9.949
329,721.36,9.518
329.5,721.86,9.528
330,722.37,9.198
330.5,722.9,9.551
331,723.43,9.48
331.5,723.91,9.521
332,724.39,9.432
332.5,724.88,9.105
333,725.4,9.273
333.5,725.9,9.247
334,726.39,9.46
334.5,726.91,8.968
335,727.43,9.264
335.5,727.94,9.257
336,728.42,9.144
336.5,728.92,9.052
337,729.42,9.316
337.5,729.93,9.404
338,730.44,9.466
338.5,730.93,9.52
339,731.45,8.805
339.5,731.93,9.066
340,732.49,9.297
340.5,732.94,9.154
341,733.46,9.098
341.5,733.93,9.117
342,734.44,8.968
342.5,734.98,8.979
343,735.52,8.877
343.5,736.04,8.522
344,736.55,8.906
344.5,737.02,8.528
345,737.53,8.411
345.5,738.05,8.26
346,738.55,8.497
346.5,739.05,8.219
347,739.57,8.021
347.5,740.04,8.318
348,740.55,8.015
348.5,741.05,8.146
349,741.52,7.807
349.5,742.1,7.874
350,742.6,7.785
350.5,743.11,7.708
351,743.61,7.1
351.5,744.06,7.153
352,744.61,6.976
352.5,745.06,7.022
353,745.63,7.011
353.5,746.01,6.886
354,746.59,6.847
354.5,747.07,6.836
355,747.58,6.605
355.5,748.1,6.589
356,748.59,6.457
356.5,749.14,6.342
357,749.62,6.143
357.5,750.09,6.201
358,750.63,5.865
358.5,751.11,6.038
359,751.65,5.891
359.5,752.15,5.614
360,752.64,5.936
360.5,753.13,5.672
361,753.66,5.579
361.5,754.16,5.534
362,754.64,5.389
362.5,755.22,5.263
363,755.68,5.437
363.5,756.15,5.509
364,756.74,5.165
364.5,757.23,5.161
365,757.69,5.265
365.5,758.23,5.049
366,758.71,5.228
366.5,759.18,5.155
367,759.73,4.728
367.5,760.25,4.989
368,760.76,4.672
368.5,761.26,4.422
369,761.76,4.57
369.5,762.25,4.368
370,762.78,4.317
370.5,763.29,4.122
371,763.79,4.42
371.5,764.26,4.255
372,764.76,4.016
372.5,765.22,3.954
373,765.77,3.995
373.5,766.26,3.891
374,766.79,3.479
374.5,767.27,3.662
375,767.8,3.363
375.5,768.32,3.712
376,768.79,3.477
376.5,769.3,3.53
377,769.83,3.33
377.5,770.31,3.26
378,770.8,2.824
378.5,771.33,2.609
379,771.83,3.101
379.5,772.39,2.848
380,772.83,2.811
380.5,773.36,2.656
381,773.86,2.787
381.5,774.37,2.658
382,774.91,2.372
382.5,775.43,2.385
383,775.91,2.496
383.5,776.4,2.026
384,776.94,2.17
384.5,777.47,1.947
385,777.94,1.84
385.5,778.43,1.84
386,778.93,1.711
386.5,779.41,1.623
387,779.93,1.117
387.5,780.47,1.102
388,780.95,0.901
388.5,781.43,1.117
389,781.98,1.048
389.5,782.48,0.811
390,782.98,1.173
390.5,783.44,1.089
391,783.99,1.208
391.5,784.49,0.847
392,784.97,0.921
392.5,785.44,1.027
393,785.97,1.087
393.5,786.49,1.211
394,787.03,1.096
394.5,787.47,0.712
395,788.01,1.206
395.5,788.51,0.968
396,789,1.056
396.5,789.49,0.919
397,789.96,0.806
397.5,790.48,0.899
398,791.05,1.014
398.5,791.49,1.006
399,792.01,1.113
399.5,792.53,1.041
400,793,1.31
400.5,793.57,1.224
401,794.11,1.354
401.5,794.59,1.105
402,795.1,1.551
402.5,795.61,1.801
403,796.11,1.324
403.5,796.62,1.564
404,797.12,1.805
404.5,797.67,1.669
405,798.17,1.831
405.5,798.68,1.46
406,799.17,1.631
406.5,799.6,1.704
407,800.23,1.758
407.5,800.7,2.118
408,801.25,1.695
408.5,801.7,1.727
409,802.19,1.695
409.5,802.74,1.673
410,803.21,1.603
410.5,803.75,1.741
411,804.28,2.019
411.5,804.76,1.912
412,805.24,2.017
412.5,805.79,1.715
413,806.24,1.795
413.5,806.81,1.897
414,807.34,1.898
414.5,807.85,1.85
415,808.33,1.888
415.5,808.8,2.148
416,809.37,2.101
416.5,809.9,1.945
417,810.42,1.618
417.5,810.9,1.706
418,811.4,1.662
418.5,811.87,1.648
419,812.43,1.737
419.5,812.96,1.49
420,813.5,1.486
420.5,813.97,1.611
421,814.46,1.363
421.5,814.99,1.232
422,815.5,1.767
422.5,816.01,1.494
423,816.56,1.695
423.5,817.03,1.539
424,817.53,1.875
424.5,818.05,1.737
425,818.56,1.625
425.5,819.05,1.954
426,819.59,1.759
426.5,820.09,1.989
427,820.61,2.002
427.5,821.13,1.743
428,821.62,1.858
428.5,822.14,1.974
429,822.6,1.455
429.5,823.2,1.599
430,823.69,1.62
430.5,824.15,1.485
431,824.7,1.372
431.5,825.2,1.578
432,825.7,1.383
432.5,826.21,1.096
433,826.69,1.307
433.5,827.25,1.012
434,827.74,0.608
434.5,828.23,0.465
435,828.79,0.789
435.5,829.26,0.517
436,829.78,0.269
436.5,830.31,0.674
437,830.81,0.541
437.5,831.36,0.664
438,831.84,0.597
438.5,832.34,0.428
439,832.88,0.126
439.5,833.37,0.128
440,833.87,-0.138
440.5,834.41,-0.045
441,834.9,-0.055
441.5,835.44,-0.69
442,835.95,-0.799
442.5,836.48,-0.912
443,836.98,-0.782
443.5,837.52,-1.206
444,838.02,-1.085
444.5,838.56,-1.386
445,839.04,-1.423
445.5,839.52,-1.332
446,840.04,-1.584
446.5,840.53,-1.46
447,841.06,-1.335
447.5,841.6,-1.104
448,842.12,-1.112
448.5,842.6,-1.308
449,843.15,-0.87
449.5,843.66,-0.957
450,844.17,-0.673
450.5,844.67,-0.943
451,845.17,-0.683
451.5,845.7,-1.039
452,846.21,-0.597
452.5,846.7,-0.471
453,847.21,-0.534
453.5,847.73,-0.429
454,848.26,-0.473
454.5,848.77,-0.176
455,849.27,-0.119
455.5,849.79,-0.398
456,850.3,-0.177
456.5,850.8,-0.302
457,851.34,-0.445
457.5,851.86,0.061
458,852.35,-0.382
458.5,852.89,0.118
459,853.35,0.15
459.5,853.9,-0.306
460,854.47,-0.022
460.5,854.94,0.258
461,855.51,0.214
461.5,855.94,0.275
462,856.53,0.403
462.5,857.04,0.158
463,857.52,0.397
463.5,858,0.48
464,858.56,0.701
464.5,859.07,0.95
465,859.58,0.644
465.5,860.1,0.442
466,860.65,0.707
466.5,861.13,0.637
467,861.64,0.647
467.5,862.14,0.778
468,862.66,0.481
468.5,863.17,0.832
469,863.7,0.803
469.5,864.24,0.697
470,864.7,0.63
470.5,865.18,0.53
471,865.69,0.433
471.5,866.21,0.292
472,866.74,0.426
472.5,867.25,0.321
473,867.74,0.395
473.5,868.23,0.417
474,868.81,0.328
474.5,869.28,0.102
475,869.84,0.276
475.5,870.31,0.266
476,870.9,0.374
476.5,871.4,0.224
477,871.91,0.206
477.5,872.4,0.231
478,872.92,0.064
478.5,873.47,0.203
479,873.95,-0.116
479.5,874.48,0.074
480,874.99,-0.115
480.5,875.5,-0.005
481,876.03,0.045
481.5,876.48,-0.065
482,877.07,0.132
482.5,877.58,0.28
483,878.12,0.242
483.5,878.61,0.285
484,879.13,0.586
484.5,879.65,0.343
485,880.18,0.223
485.5,880.69,0.207
486,881.23,0.354
486.5,881.71,0.322
487,882.21,0.385
487.5,882.75,0.517
488,883.29,0.637
488.5,883.8,0.612
489,884.31,0.462
489.5,884.81,0.453
490,885.34,0.656
490.5,885.86,0.413
491,886.37,0.328
491.5,886.84,0.159
492,887.35,0.404
492.5,887.92,0.175
493,888.42,0.063
493.5,888.92,-0.219
494,889.47,-0.132
494.5,889.93,-0.066
495,890.47,-0.094
495.5,891,-0.064
496,891.48,-0.458
496.5,892,-0.009
497,892.54,-0.085
497.5,893.03,0.049
498,893.52,0.065
498.5,894.05,-0.097
499,894.6,-0.194
499.5,895.1,-0.251
500,895.64,-0.246
500.5,896.2,-0.082
501,896.69,-0.078
501.5,897.19,-0.14
502,897.7,-0.151
502.5,898.25,-0.601
503,898.75,-0.599
503.5,899.29,-1.253
504,899.78,-1.083
504.5,900.31,-1.3
505,900.83,-1.093
505.5,901.34,-1.61
506,901.89,-1.592
506.5,902.35,-1.619
507,902.92,-1.974
507.5,903.41,-1.766
508,903.93,-2.006
508.5,904.43,-2.158
509,904.97,-2.235
509.5,905.5,-1.906
510,905.97,-2.243
510.5,906.49,-2.049
511,907.02,-2.103
511.5,907.53,-1.985
512,908.05,-2.08
512.5,908.55,-1.887
513,909.05,-1.843
513.5,909.6,-1.317
514,910.1,-1.612
514.5,910.61,-1.383
515,911.16,-1.564
515.5,911.67,-1.742
516,912.14,-1.607
516.5,912.69,-1.479
517,913.18,-1.436
517.5,913.7,-1.387
518,914.21,-1.444
518.5,914.73,-1.417
519,915.27,-1.372
519.5,915.81,-1.374
520,916.34,-1.132
520.5,916.89,-1.239
521,917.32,-1.333
521.5,917.88,-1.182
522,918.42,-0.689
522.5,918.93,-0.907
523,919.42,-1.092
523.5,919.96,-0.947
524,920.49,-0.773
524.5,920.98,-1.016
525,921.51,-0.923
525.5,922.02,-0.78
526,922.58,-0.975
526.5,923.05,-0.669
527,923.6,-0.736
527.5,924.07,-0.842
528,924.62,-0.564
528.5,925.12,-0.371
529,925.65,-0.416
529.5,926.12,-0.32
530,926.62,0.044
530.5,927.15,-0.369
531,927.68,-0.066
531.5,928.18,0.092
532,928.72,0.261
532.5,929.23,0.094
533,929.74,0.208
533.5,930.26,0.625
534,930.83,-0.061
534.5,931.27,0.577
535,931.84,0.452
535.5,932.32,0.43
536,932.81,0.213
536.5,933.37,0.442
537,933.88,0.326
537.5,934.41,0.24
538,934.91,0.179
538.5,935.44,0.214
539,935.99,0.01
539.5,936.48,0.1
540,937.02,0.423
540.5,937.51,0.158
541,938.09,0.211
541.5,938.6,0.163
542,939.12,-0.02
542.5,939.63,0.217
543,940.15,-0.22
543.5,940.63,-0.453
544,941.15,-0.155
544.5,941.68,-0.049
545,942.19,0.168
545.5,942.69,-0.35
546,943.24,-0.089
546.5,943.78,-0.127
547,944.26,-0.229
547.5,944.78,-0.003
548,945.34,-0.002
548.5,945.8,0.218
549,946.33,0.111
549.5,946.87,0.235
550,947.36,0.068
550.5,947.84,0.212
551,948.39,0.043
551.5,948.91,-0.124
552,949.42,-0.181
552.5,949.95,-0.594
553,950.45,-0.167
553.5,951.01,-0.439
554,951.48,-0.549
554.5,952.03,-0.676
555,952.55,-0.715
555.5,953.1,-0.583
556,953.59,-0.674
556.5,954.12,-0.88
557,954.64,-0.582
557.5,955.17,-0.386
558,955.67,-0.485
558.5,956.19,-0.343
559,956.71,-0.302
559.5,957.23,-0.274
560,957.78,-0.883
560.5,958.27,-0.517
561,958.82,-0.702
561.5,959.32,-0.919
562,959.83,-0.925
562.5,960.35,-1.25
563,960.84,-1.455
563.5,961.4,-1.149
564,961.94,-1.652
564.5,962.44,-1.912
565,962.97,-1.761
565.5,963.47,-2.354
566,963.98,-2.13
566.5,964.49,-2.214
567,965,-2.752
567.5,965.53,-2.776
568,966.05,-3.015
568.5,966.54,-2.851
569,967.04,-3.006
569.5,967.59,-3.134
570,968.1,-3.111
570.5,968.57,-2.713
571,969.11,-2.65
571.5,969.64,-2.78
572,970.13,-2.441
572.5,970.63,-2.253
573,971.18,-2.078
573.5,971.69,-2.248
574,972.22,-2.024
574.5,972.76,-2.083
575,973.26,-1.851
575.5,973.78,-1.818
576,974.28,-1.608
576.5,974.8,-2
577,975.35,-1.953
577.5,975.87,-1.711
578,976.37,-1.837
578.5,976.88,-1.902
579,977.45,-1.829
579.5,977.96,-1.875
580,978.42,-1.799
580.5,978.96,-1.818
581,979.46,-1.574
581.5,980.02,-1.55
582,980.51,-1.459
582.5,981.05,-1.525
583,981.57,-1.281
583.5,982.12,-1.4
584,982.62,-1.498
584.5,983.16,-1.053
585,983.67,-1.092
585.5,984.22,-0.894
586,984.7,-1.16
586.5,985.18,-1.175
587,985.71,-0.791
587.5,986.24,-0.644
588,986.79,-0.753
588.5,987.31,-0.687
589,987.81,-0.694
589.5,988.35,-0.641
590,988.87,-0.445
590.5,989.37,0.211
591,989.88,0.053
591.5,990.45,-0.486
592,990.95,-0.256
592.5,991.46,-0.495
593,992.01,-0.369
593.5,992.52,-0.251
594,993.03,-0.512
594.5,993.53,-0.501
595,994.09,-0.444
595.5,994.6,-0.445
596,995.13,-0.702
596.5,995.66,-0.601
597,996.17,-0.624
597.5,996.69,-0.178
598,997.22,-0.187
598.5,997.74,-0.409
599,998.24,-0.259
599.5,998.8,-0.263
600,999.33,-0.273
600.5,999.86,-0.26
601,1000.39,0.099
601.5,1000.91,-0.525
602,1001.45,-0.002
602.5,1001.98,0.02
603,1002.47,-0.49
603.5,1003,0.019
604,1003.52,-0.131
604.5,1004.02,-0.226
605,1004.57,0.146
605.5,1005.11,-0.123
606,1005.64,-0.091
606.5,1006.14,0.027
607,1006.69,-0.176
607.5,1007.24,0
