Time (s),Temperature (K),HRR (W/g)
137.5,557.27,48.775
138,557.73,49.02
138.5,558.23,49.466
139,558.73,49.672
139.5,559.23,49.598
140,559.73,50.394
140.5,560.26,50.535
141,560.73,51.043
141.5,561.24,51.208
142,561.71,51.54
142.5,562.21,51.487
143,562.72,51.785
143.5,563.23,52.188
144,563.76,52.454
144.5,564.22,52.733
145,564.69,53.121
145.5,565.22,53.503
146,565.75,53.786
146.5,566.17,53.993
147,566.71,54.197
147.5,567.16,54.676
148,567.7,55.107
148.5,568.18,55.225
149,568.7,55.526
149.5,569.19,55.794
150,569.69,56.168
150.5,570.18,56.846
151,570.69,56.841
151.5,571.22,57.509
152,571.74,57.513
152.5,572.25,57.961
153,572.7,58.157
153.5,573.25,58.576
154,573.7,59.129
154.5,574.21,59.449
155,574.7,59.811
155.5,575.22,59.915
156,575.71,60.463
156.5,576.22,60.732
157,576.71,61.158
157.5,577.2,61.387
158,577.73,62.012
158.5,578.21,62.413
159,578.72,62.935
159.5,579.25,63.227
160,579.74,63.876
160.5,580.22,64.239
161,580.72,65.41
161.5,581.21,65.485
162,581.69,66.487
162.5,582.15,66.608
163,582.65,67.288
163.5,583.18,67.86
164,583.66,68.519
164.5,584.17,68.92
165,584.67,69.619
165.5,585.19,70.228
166,585.68,71.281
166.5,586.18,71.522
167,586.68,72.146
167.5,587.17,72.664
168,587.67,73.121
168.5,588.16,73.931
169,588.67,74.523
169.5,589.15,75.051
170,589.67,75.64
170.5,590.11,76.512
171,590.66,77.16
171.5,591.15,77.709
172,591.66,78.274
172.5,592.17,78.752
173,592.7,79.74
173.5,593.2,80.268
174,593.67,81.445
174.5,594.17,81.967
175,594.65,82.624
175.5,595.17,83.26
176,595.7,83.62
176.5,596.19,84.487
177,596.68,85.213
177.5,597.17,85.835
178,597.7,86.752
178.5,598.16,87.395
179,598.68,88.112
179.5,599.2,88.639
180,599.68,89.402
180.5,600.2,90.202
181,600.73,91.007
181.5,601.2,92.03
182,601.69,92.528
182.5,602.22,93.236
183,602.68,94.266
183.5,603.18,94.607
184,603.68,95.816
184.5,604.21,96.544
185,604.7,97.511
185.5,605.22,98.217
186,605.7,98.921
186.5,606.21,99.621
187,606.73,100.832
187.5,607.24,101.818
188,607.74,103.01
188.5,608.23,103.793
189,608.77,104.919
189.5,609.26,105.88
190,609.75,106.957
190.5,610.26,107.991
191,610.81,109.239
191.5,611.33,110.264
192,611.82,111.424
192.5,612.32,112.65
193,612.78,114.2
193.5,613.32,115.265
194,613.89,116.275
194.5,614.37,117.679
195,614.88,118.821
195.5,615.43,120.12
196,615.9,121.379
196.5,616.38,122.694
197,616.91,123.873
197.5,617.4,125.035
198,617.96,126.29
198.5,618.41,127.471
199,618.93,128.783
199.5,619.48,130.084
200,619.97,131.257
200.5,620.5,132.173
201,621.02,133.24
201.5,621.53,134.009
202,622.03,135.058
202.5,622.53,135.932
203,623.07,136.674
203.5,623.55,137.275
204,624.09,137.774
204.5,624.6,138.178
205,625.12,138.711
205.5,625.64,138.821
206,626.15,139.35
206.5,626.67,139.012
207,627.19,139.116
207.5,627.7,138.871
208,628.24,138.499
208.5,628.74,138.139
209,629.25,137.542
209.5,629.77,137.043
210,630.31,136.363
210.5,630.78,135.238
211,631.34,134.24
211.5,631.85,132.905
212,632.37,131.771
212.5,632.92,130.311
213,633.41,129.006
213.5,633.94,127.842
214,634.47,126.079
214.5,635.03,124.467
215,635.52,122.562
215.5,636.05,120.702
216,636.52,119.049
216.5,637.01,117.108
217,637.55,115.102
217.5,638.12,113.072
218,638.63,110.76
218.5,639.1,108.285
219,639.64,106.651
219.5,640.19,104.074
220,640.74,102.264
220.5,641.22,99.852
221,641.76,97.792
221.5,642.27,95.653
222,642.78,93.29
222.5,643.33,91.126
223,643.86,88.92
223.5,644.36,87.095
224,644.85,85.081
224.5,645.39,83.361
225,645.91,80.997
225.5,646.46,79.034
226,646.95,77.309
226.5,647.5,75.494
227,648.03,73.873
227.5,648.53,72.078
228,649.03,70.252
228.5,649.57,68.747
229,650.05,67.275
229.5,650.62,65.578
230,651.13,64.359
230.5,651.67,62.777
231,652.16,61.147
231.5,652.66,60.052
232,653.16,58.961
232.5,653.7,58.058
233,654.2,56.559
233.5,654.72,55.59
234,655.25,54.349
234.5,655.78,53.265
235,656.26,52.512
235.5,656.79,51.539
236,657.29,50.756
236.5,657.81,50.008
237,658.36,49.547
237.5,658.83,48.43
238,659.36,47.892
238.5,659.86,47.072
239,660.39,46.633
239.5,660.9,46.126
240,661.41,45.6
240.5,661.93,45.154
241,662.42,44.825
241.5,662.91,44.151
242,663.45,43.937
242.5,663.94,43.242
243,664.43,43.102
243.5,664.93,42.568
244,665.46,42.561
244.5,665.94,42.652
245,666.44,42.119
245.5,666.96,41.809
246,667.48,41.782
246.5,667.97,41.123
247,668.5,41.004
247.5,669.01,41.265
248,669.49,40.886
248.5,670,40.832
249,670.47,40.224
249.5,671,40.14
250,671.47,39.569
250.5,671.99,39.688
251,672.5,39.791
251.5,672.97,39.254
252,673.49,39.445
252.5,674.03,39.093
253,674.49,39.063
253.5,675.03,38.561
254,675.53,38.342
254.5,675.99,38.231
255,676.5,37.89
255.5,676.97,38.001
256,677.54,37.625
256.5,677.96,37.44
257,678.48,37.42
257.5,678.99,37.467
258,679.48,37.286
258.5,679.95,36.905
259,680.5,36.92
259.5,680.97,37.117
260,681.46,36.988
260.5,681.92,36.718
261,682.44,36.651
261.5,682.93,36.634
262,683.49,36.367
262.5,683.93,36.295
263,684.41,36.412
263.5,684.87,36.217
264,685.39,36.285
264.5,685.9,36.04
265,686.39,35.777
265.5,686.85,36.173
266,687.37,35.738
266.5,687.84,35.705
267,688.3,35.691
267.5,688.81,35.365
268,689.3,35.755
268.5,689.78,35.636
269,690.32,35.31
269.5,690.79,35.377
270,691.3,35.631
270.5,691.78,35.597
271,692.27,35.47
271.5,692.77,35.444
272,693.27,35.616
272.5,693.74,35.583
273,694.26,35.218
273.5,694.74,35.359
274,695.27,35.392
274.5,695.79,35.118
275,696.27,35.132
275.5,696.74,35.413
276,697.26,35.225
276.5,697.74,35.068
277,698.26,35.16
277.5,698.7,34.868
278,699.2,34.914
278.5,699.69,34.939
279,700.15,35.234
279.5,700.69,35.18
280,701.17,34.828
280.5,701.68,35.391
281,702.16,35.341
281.5,702.63,35.308
282,703.18,35.319
282.5,703.61,35.322
283,704.13,35.636
283.5,704.61,35.636
284,705.11,35.364
284.5,705.55,35.755
285,706.08,35.931
285.5,706.56,35.846
286,707.07,35.978
286.5,707.59,36.276
287,708.05,35.967
287.5,708.59,36.313
288,709.09,36.172
288.5,709.56,36.451
289,710.05,36.239
289.5,710.61,36.562
290,711.04,36.448
290.5,711.55,36.889
291,712.07,36.879
291.5,712.59,37.051
292,713.07,37.329
292.5,713.6,37.448
293,714.08,37.829
293.5,714.62,38.309
294,715.09,38.301
294.5,715.59,38.286
295,716.1,38.457
295.5,716.6,38.611
296,717.1,38.628
296.5,717.61,39.093
297,718.1,39.347
297.5,718.6,39.382
298,719.14,39.23
298.5,719.62,39.311
299,720.14,39.643
299.5,720.61,39.891
300,721.13,39.943
300.5,721.63,39.981
301,722.13,40.075
301.5,722.65,40.603
302,723.11,40.651
302.5,723.69,40.52
303,724.21,40.818
303.5,724.7,40.667
304,725.21,41.204
304.5,725.69,41.276
305,726.19,41.383
305.5,726.72,41.528
306,727.24,41.33
306.5,727.69,41.568
307,728.24,41.818
307.5,728.75,41.674
308,729.23,41.876
308.5,729.78,41.997
309,730.26,42.209
309.5,730.84,42.44
310,731.33,42.276
310.5,731.83,42.55
311,732.33,42.526
311.5,732.86,42.915
312,733.38,43.129
312.5,733.88,43.63
313,734.37,43.599
313.5,734.91,43.284
314,735.46,43.796
314.5,735.98,43.491
315,736.47,43.732
315.5,736.98,43.952
316,737.52,44.126
316.5,738.04,44.363
317,738.57,44.186
317.5,739.08,44.804
318,739.57,44.957
318.5,740.13,44.994
319,740.62,45.408
319.5,741.12,45.69
320,741.63,45.775
320.5,742.15,46.107
321,742.67,45.921
321.5,743.21,46.275
322,743.7,46.554
322.5,744.21,46.743
323,744.72,47.01
323.5,745.23,47.317
324,745.72,47.347
324.5,746.24,47.454
325,746.78,48.068
325.5,747.26,48.377
326,747.77,48.805
326.5,748.3,48.934
327,748.77,49.389
327.5,749.35,49.921
328,749.81,50.522
328.5,750.36,50.965
329,750.89,51.541
329.5,751.42,52.036
330,751.93,52.237
330.5,752.48,52.742
331,752.97,53.679
331.5,753.49,54.565
332,754.04,54.986
332.5,754.57,55.98
333,755.09,55.908
333.5,755.62,56.853
334,756.14,57.986
334.5,756.71,59.757
335,757.21,61.419
335.5,757.73,63.328
336,758.25,65.668
336.5,758.78,67.843
337,759.32,70.134
337.5,759.89,72.775
338,760.48,75.049
338.5,761.02,77.017
339,761.6,78.23
339.5,762.11,79.613
340,762.7,80.461
340.5,763.25,81.292
341,763.81,82.247
341.5,764.33,82.4
342,764.84,82.577
342.5,765.38,82.867
343,765.95,82.445
343.5,766.46,81.389
344,767.04,80.482
344.5,767.56,78.911
345,768.11,76.999
345.5,768.62,75.059
346,769.13,72.78
346.5,769.69,70.253
347,770.24,67.844
347.5,770.71,64.776
348,771.19,62.521
348.5,771.67,59.459
349,772.2,56.828
349.5,772.72,54.683
350,773.18,52.589
350.5,773.69,50.927
351,774.18,48.938
351.5,774.63,47.457
352,775.14,45.78
352.5,775.68,44.317
353,776.18,43.421
353.5,776.63,42.277
354,777.13,41.486
354.5,777.6,40.769
355,778.09,39.718
355.5,778.56,39.088
356,779.03,38.511
356.5,779.47,37.91
357,779.98,37.46
357.5,780.44,37.006
358,780.9,36.181
358.5,781.4,36.111
359,781.84,35.636
359.5,782.3,35.117
360,782.8,34.654
360.5,783.27,34.239
361,783.76,33.869
361.5,784.16,33.496
362,784.64,33.273
362.5,785.14,33.241
363,785.59,32.88
363.5,786.07,32.978
364,786.55,32.616
364.5,786.99,32.24
365,787.44,32.416
365.5,787.92,32.357
366,788.42,32.336
366.5,788.85,31.939
367,789.33,31.908
367.5,789.8,31.696
368,790.28,31.187
368.5,790.73,31.083
369,791.24,30.43
369.5,791.68,30.319
370,792.13,29.87
370.5,792.66,29.721
371,793.13,29.331
371.5,793.62,28.539
372,794.06,28.765
372.5,794.56,28.12
373,795.02,27.784
373.5,795.49,27.292
374,796,26.884
374.5,796.48,26.446
375,796.93,25.902
375.5,797.42,25.202
376,797.83,24.841
376.5,798.36,24.437
377,798.79,23.701
377.5,799.28,23.14
378,799.75,22.856
378.5,800.25,21.958
379,800.65,21.595
379.5,801.15,21.127
380,801.6,20.285
380.5,802.08,19.756
381,802.53,19.154
381.5,803,18.757
382,803.49,18.585
382.5,803.94,17.629
383,804.39,17.416
383.5,804.87,16.477
384,805.34,15.832
384.5,805.82,15.723
385,806.26,15.061
385.5,806.72,14.673
386,807.19,14.601
386.5,807.66,14.234
387,808.15,13.876
387.5,808.59,13.453
388,809.09,12.893
388.5,809.5,12.69
389,809.97,12.639
389.5,810.45,12.387
390,810.96,11.868
390.5,811.4,11.684
391,811.87,11.551
391.5,812.37,11.166
392,812.84,11.147
392.5,813.3,10.895
393,813.76,10.791
393.5,814.21,10.645
394,814.68,10.627
394.5,815.16,10.257
395,815.64,9.948
395.5,816.15,9.397
396,816.6,9.328
396.5,817.11,8.96
397,817.65,8.901
397.5,818.03,8.713
398,818.53,8.621
398.5,818.99,8.228
399,819.52,7.974
399.5,819.95,7.95
400,820.47,7.949
400.5,820.97,7.444
401,821.41,7.454
401.5,821.89,7.352
402,822.36,7.033
402.5,822.85,6.934
403,823.34,6.633
403.5,823.85,6.634
404,824.32,6.802
404.5,824.83,6.407
405,825.26,6.135
405.5,825.78,6.089
406,826.27,5.784
406.5,826.74,5.445
407,827.25,5.537
407.5,827.69,5.3
408,828.2,5.261
408.5,828.68,5.249
409,829.16,4.879
409.5,829.68,4.557
410,830.19,4.196
410.5,830.66,4.174
411,831.17,3.658
411.5,831.68,3.639
412,832.18,3.55
412.5,832.68,3.154
413,833.15,2.887
413.5,833.63,2.415
414,834.13,2.109
414.5,834.63,1.878
415,835.19,1.68
415.5,835.63,1.588
416,836.18,1.808
416.5,836.68,1.638
417,837.21,1.624
417.5,837.71,1.696
418,838.22,1.27
418.5,838.66,1.443
419,839.21,1.723
419.5,839.68,1.859
420,840.21,1.959
420.5,840.75,2.05
421,841.26,2.095
421.5,841.76,1.869
422,842.27,1.733
422.5,842.74,1.762
423,843.3,2.049
423.5,843.82,2.077
424,844.31,2.067
424.5,844.85,1.851
425,845.33,1.873
425.5,845.83,1.462
426,846.36,1.65
426.5,846.85,1.879
427,847.4,1.608
427.5,847.9,1.871
428,848.46,1.812
428.5,848.99,1.56
429,849.48,1.382
429.5,849.99,1.034
430,850.51,1.02
430.5,851.04,1.284
431,851.56,0.939
431.5,852.03,1.129
432,852.58,0.988
432.5,853.13,0.699
433,853.63,0.946
433.5,854.15,0.629
434,854.67,0.402
434.5,855.2,0.465
435,855.78,0.101
435.5,856.28,0.539
436,856.82,0.692
436.5,857.36,0.552
437,857.86,0.687
437.5,858.36,0.578
438,858.9,0.78
438.5,859.47,0.992
439,859.98,0.967
439.5,860.49,1.628
440,861.04,1.673
440.5,861.52,0.39
441,862.05,-0.401
441.5,862.59,-0.549
442,863.15,-0.299
442.5,863.65,1.362
443,864.21,1.195
443.5,864.7,0.762
444,865.22,1.284
444.5,865.76,-0.147
445,866.28,-0.366
445.5,866.8,-0.832
446,867.33,-1.046
446.5,867.82,0.621
447,868.4,0.659
447.5,868.94,0.576
448,869.42,0.176
448.5,869.96,0.424
449,870.56,-1.417
449.5,871.02,-1.082
450,871.55,-0.124
450.5,872.08,0.041
451,872.57,0.313
451.5,873.13,-0.04
452,873.72,-0.042
452.5,874.17,-0.012
453,874.76,-0.352
453.5,875.44,-0.257
454,875.86,-0.399
454.5,876.31,-0.27
455,876.84,-0.493
455.5,877.38,-0.562
456,877.9,-0.76
456.5,878.46,-0.641
457,878.95,-0.747
457.5,879.5,-0.898
458,880.06,-0.616
458.5,880.51,-0.789
459,881.09,-0.701
459.5,881.6,-0.54
460,882.16,-0.509
460.5,882.68,-0.858
461,883.26,-0.547
461.5,883.78,-0.409
462,884.29,-0.068
462.5,884.86,-0.731
463,885.38,-1.128
463.5,885.87,-1.797
464,886.4,-0.052
464.5,886.94,0.357
465,887.43,0.192
465.5,887.99,0.68
466,888.5,0.812
466.5,889.03,0.913
467,889.61,0.732
467.5,890.11,0.678
468,890.67,0.45
468.5,891.17,0.647
469,891.71,0.345
469.5,892.25,0.039
470,892.84,0.372
470.5,893.34,0.277
471,893.91,-0.001
471.5,894.39,-0.113
472,894.9,-0.14
472.5,895.47,0.096
473,895.99,0.022
473.5,896.6,0.078
474,897.08,-0.072
474.5,897.64,-0.283
475,898.13,-0.274
475.5,898.65,-0.451
476,899.18,-0.545
476.5,899.72,-0.55
477,900.21,-0.419
477.5,900.78,-0.554
478,901.3,-0.539
478.5,901.82,-0.848
479,902.35,-0.596
479.5,902.9,-0.755
480,903.46,-0.708
480.5,903.94,-0.711
481,904.49,-0.369
481.5,904.93,-0.676
482,905.56,-0.817
482.5,906,-1.231
483,906.57,-0.904
483.5,907.06,-1.022
484,907.57,-1.055
484.5,908.13,-1.811
485,908.66,-1.563
485.5,909.18,-1.447
486,909.67,-1.422
486.5,910.26,-1.278
487,910.73,-1.498
487.5,911.28,-1.507
488,911.82,-1.533
488.5,912.35,-1.521
489,912.84,-1.756
489.5,913.39,-1.543
490,913.84,-1.332
490.5,914.44,-1.523
491,914.92,-1.201
491.5,915.5,-1.314
492,916.11,-1.243
492.5,916.55,-1.29
493,917.08,-1.045
493.5,917.63,-0.804
494,918.15,-0.753
494.5,918.66,-0.505
495,919.19,-0.677
495.5,919.68,-0.76
496,920.2,-0.827
496.5,920.74,-0.541
497,921.27,-0.343
497.5,921.78,0.001
498,922.35,0.342
498.5,922.89,0.162
499,923.43,-0.012
499.5,923.99,0.293
500,924.5,0.336
500.5,925.01,0.137
501,925.47,0.171
501.5,926.05,0.352
502,926.52,0.148
502.5,927.06,0.246
503,927.55,0.574
503.5,928.07,0.189
504,928.61,0.213
504.5,929.17,-0.019
505,929.68,0.062
505.5,930.2,0.273
506,930.77,-0.193
506.5,931.27,-0.3
507,931.74,-0.255
507.5,932.28,-0.551
508,932.82,-0.732
508.5,933.29,-0.652
509,933.86,-0.334
509.5,934.39,-0.387
510,934.89,-0.228
510.5,935.45,-0.509
511,935.94,-0.64
511.5,936.51,-0.773
512,937.04,-0.83
512.5,937.56,-0.671
513,938.05,-0.657
513.5,938.66,-0.558
514,939.11,-0.744
514.5,939.66,-0.803
515,940.19,-0.732
515.5,940.69,-0.898
516,941.21,-0.632
516.5,941.73,-0.347
517,942.29,-0.086
517.5,942.78,-0.302
518,943.26,-0.556
518.5,943.81,-0.767
519,944.37,-0.645
519.5,944.88,-0.597
520,945.38,-0.375
520.5,945.93,-0.835
521,946.41,-1.015
521.5,946.93,-0.951
522,947.4,-1.024
522.5,947.95,-1.166
523,948.49,-1.446
523.5,949.02,-1.357
524,949.56,-0.895
524.5,950.06,-1.164
525,950.6,-1.337
525.5,951.08,-1.13
526,951.62,-1.177
526.5,952.12,-1.156
527,952.66,-1.164
527.5,953.16,-1.187
528,953.69,-1.151
528.5,954.21,-1.137
529,954.75,-1.526
529.5,955.3,-1.198
530,955.75,-1.502
530.5,956.31,-1.219
531,956.87,-1.357
531.5,957.35,-1.398
532,957.87,-1.54
532.5,958.42,-1.626
533,958.91,-1.459
533.5,959.49,-1.256
534,959.95,-1.355
534.5,960.5,-1.125
535,961,-1.062
535.5,961.57,-1.256
536,962.1,-1.309
536.5,962.59,-1.021
537,963.1,-1.322
537.5,963.64,-1.01
538,964.16,-1.251
538.5,964.67,-0.948
539,965.24,-1.062
539.5,965.76,-1.171
540,966.23,-1.2
540.5,966.76,-1.163
541,967.26,-0.891
541.5,967.76,-1.218
542,968.33,-1.168
542.5,968.86,-1.338
543,969.35,-1.162
543.5,969.86,-0.92
544,970.39,-0.828
544.5,970.93,-0.896
545,971.4,-0.842
545.5,971.95,-0.763
546,972.44,-0.631
546.5,973,-0.16
547,973.52,-0.386
547.5,974.06,-0.351
548,974.55,-0.403
548.5,975.05,-0.354
549,975.59,-0.506
549.5,976.1,-0.432
550,976.63,-0.59
550.5,977.11,-0.686
551,977.68,-0.483
551.5,978.22,-0.521
552,978.76,-0.441
552.5,979.22,-0.238
553,979.75,-0.46
553.5,980.27,-0.399
554,980.77,-0.271
554.5,981.3,-0.213
555,981.87,-0.527
555.5,982.33,-0.528
556,982.86,-0.513
556.5,983.35,-0.074
557,983.94,-0.202
557.5,984.39,-0.072
558,984.97,-0.178
558.5,985.46,-0.299
559,985.98,-0.08
559.5,986.47,-0.25
560,987.02,-0.504
560.5,987.52,-0.13
561,988.05,-0.008
561.5,988.57,-0.022
562,989.08,0.019
562.5,989.6,-0.338
563,990.07,-0.436
563.5,990.58,-0.38
564,991.11,-0.116
564.5,991.66,-0.098
565,992.19,0.023
565.5,992.71,-0.178
566,993.18,-0.018
566.5,993.74,0.104
567,994.3,-0.019
567.5,994.76,-0.008
568,995.32,0.162
568.5,995.79,0.317
569,996.34,0.068
569.5,996.88,0.086
570,997.38,0
