Time (s),Temperature (K),Mass (mg)
0,383,4.615
15,383.5,4.615
23,384,4.616
30,384.5,4.616
37,385,4.616
43,385.5,4.616
50,386,4.616
56,386.5,4.616
62,387,4.616
68,387.5,4.616
75,388,4.616
81,388.5,4.616
87,389,4.616
93,389.5,4.616
99,390,4.616
105,390.5,4.616
111,391,4.616
117,391.5,4.616
123,392,4.616
129,392.5,4.616
135,393,4.616
141,393.5,4.616
147,394,4.615
153,394.5,4.615
159,395,4.615
165,395.5,4.615
171,396,4.615
177,396.5,4.615
183,397,4.615
189,397.5,4.615
195,398,4.615
201,398.5,4.615
207,399,4.615
213,399.5,4.615
219,400,4.615
225,400.5,4.615
231,401,4.615
237,401.5,4.615
243,402,4.614
249,402.5,4.614
255,403,4.614
261,403.5,4.614
267,404,4.614
273,404.5,4.614
279,405,4.614
285,405.5,4.614
290,406,4.614
297,406.5,4.614
303,407,4.613
308,407.5,4.613
314,408,4.613
320,408.5,4.613
326,409,4.613
332,409.5,4.613
338,410,4.613
344,410.5,4.613
350,411,4.612
356,411.5,4.612
362,412,4.612
368,412.5,4.612
374,413,4.612
380,413.5,4.612
386,414,4.612
392,414.5,4.611
398,415,4.611
404,415.5,4.611
410,416,4.611
416,416.5,4.611
422,417,4.611
428,417.5,4.61
434,418,4.61
440,418.5,4.61
446,419,4.61
452,419.5,4.61
458,420,4.609
464,420.5,4.609
470,421,4.609
476,421.5,4.609
482,422,4.609
488,422.5,4.608
494,423,4.608
500,423.5,4.608
506,424,4.607
512,424.5,4.607
518,425,4.607
524,425.5,4.607
530,426,4.606
536,426.5,4.606
542,427,4.606
548,427.5,4.605
554,428,4.605
560,428.5,4.605
566,429,4.605
572,429.5,4.604
578,430,4.604
584,430.5,4.604
590,431,4.603
596,431.5,4.603
602,432,4.603
608,432.5,4.602
614,433,4.602
620,433.5,4.601
626,434,4.601
632,434.5,4.601
637,435,4.6
644,435.5,4.6
650,436,4.599
655,436.5,4.599
661,437,4.599
667,437.5,4.598
673,438,4.598
679,438.5,4.597
685,439,4.597
691,439.5,4.596
697,440,4.596
703,440.5,4.595
709,441,4.595
715,441.5,4.594
721,442,4.594
727,442.5,4.593
733,443,4.593
739,443.5,4.592
745,444,4.592
751,444.5,4.591
757,445,4.59
763,445.5,4.59
769,446,4.589
775,446.5,4.589
781,447,4.588
787,447.5,4.587
793,448,4.587
799,448.5,4.586
805,449,4.586
811,449.5,4.585
817,450,4.584
823,450.5,4.584
829,451,4.583
835,451.5,4.582
841,452,4.582
847,452.5,4.581
853,453,4.58
859,453.5,4.58
865,454,4.579
871,454.5,4.578
877,455,4.577
883,455.5,4.577
889,456,4.576
895,456.5,4.575
901,457,4.574
907,457.5,4.574
913,458,4.573
919,458.5,4.572
925,459,4.571
931,459.5,4.57
937,460,4.57
943,460.5,4.569
949,461,4.568
955,461.5,4.567
961,462,4.566
967,462.5,4.565
973,463,4.564
979,463.5,4.563
985,464,4.563
991,464.5,4.562
997,465,4.561
1003,465.5,4.56
1009,466,4.559
1015,466.5,4.558
1021,467,4.557
1027,467.5,4.556
1033,468,4.555
1039,468.5,4.554
1045,469,4.553
1051,469.5,4.552
1057,470,4.551
1063,470.5,4.55
1069,471,4.548
1075,471.5,4.547
1081,472,4.546
1087,472.5,4.545
1093,473,4.544
1099,473.5,4.543
1105,474,4.542
1111,474.5,4.541
1117,475,4.539
1123,475.5,4.538
1128,476,4.537
1134,476.5,4.536
1141,477,4.534
1147,477.5,4.533
1152,478,4.532
1159,478.5,4.531
1164,479,4.529
1170,479.5,4.528
1176,480,4.527
1182,480.5,4.525
1188,481,4.524
1194,481.5,4.523
1200,482,4.521
1206,482.5,4.52
1212,483,4.518
1218,483.5,4.517
1224,484,4.515
1230,484.5,4.514
1236,485,4.512
1242,485.5,4.511
1248,486,4.509
1254,486.5,4.508
1260,487,4.506
1266,487.5,4.504
1272,488,4.503
1278,488.5,4.501
1284,489,4.499
1290,489.5,4.498
1296,490,4.496
1302,490.5,4.494
1308,491,4.492
1314,491.5,4.491
1320,492,4.489
1326,492.5,4.487
1332,493,4.485
1338,493.5,4.483
1344,494,4.481
1350,494.5,4.479
1356,495,4.477
1362,495.5,4.475
1368,496,4.473
1374,496.5,4.471
1380,497,4.469
1386,497.5,4.467
1392,498,4.465
1398,498.5,4.463
1404,499,4.461
1410,499.5,4.458
1416,500,4.456
1422,500.5,4.454
1428,501,4.452
1434,501.5,4.449
1440,502,4.447
1446,502.5,4.445
1452,503,4.442
1458,503.5,4.44
1464,504,4.437
1470,504.5,4.434
1476,505,4.432
1482,505.5,4.429
1488,506,4.427
1494,506.5,4.424
1500,507,4.421
1506,507.5,4.418
1512,508,4.416
1518,508.5,4.413
1524,509,4.41
1530,509.5,4.407
1536,510,4.404
1542,510.5,4.4
1548,511,4.397
1554,511.5,4.394
1560,512,4.391
1566,512.5,4.388
1572,513,4.385
1578,513.5,4.381
1584,514,4.378
1590,514.5,4.374
1596,515,4.371
1602,515.5,4.367
1608,516,4.364
1614,516.5,4.36
1619,517,4.357
1626,517.5,4.353
1632,518,4.349
1637,518.5,4.346
1643,519,4.342
1649,519.5,4.338
1655,520,4.334
1661,520.5,4.33
1667,521,4.326
1673,521.5,4.322
1679,522,4.318
1685,522.5,4.313
1691,523,4.309
1697,523.5,4.304
1703,524,4.3
1709,524.5,4.296
1715,525,4.291
1721,525.5,4.287
1727,526,4.282
1733,526.5,4.277
1739,527,4.273
1745,527.5,4.268
1751,528,4.263
1757,528.5,4.258
1763,529,4.253
1769,529.5,4.248
1775,530,4.243
1781,530.5,4.238
1787,531,4.233
1793,531.5,4.228
1799,532,4.223
1805,532.5,4.218
1811,533,4.212
1817,533.5,4.207
1823,534,4.202
1829,534.5,4.196
1835,535,4.191
1841,535.5,4.185
1847,536,4.18
1853,536.5,4.174
1859,537,4.169
1865,537.5,4.163
1871,538,4.157
1877,538.5,4.151
1883,539,4.146
1889,539.5,4.14
1895,540,4.134
1901,540.5,4.128
1907,541,4.122
1913,541.5,4.116
1919,542,4.11
1925,542.5,4.103
1931,543,4.097
1937,543.5,4.091
1943,544,4.084
1949,544.5,4.078
1955,545,4.072
1961,545.5,4.065
1967,546,4.059
1973,546.5,4.052
1979,547,4.045
1985,547.5,4.039
1991,548,4.032
1997,548.5,4.025
2003,549,4.018
2009,549.5,4.011
2015,550,4.004
2021,550.5,3.997
2027,551,3.99
2033,551.5,3.983
2039,552,3.975
2045,552.5,3.968
2051,553,3.96
2057,553.5,3.953
2063,554,3.945
2069,554.5,3.938
2075,555,3.93
2081,555.5,3.922
2087,556,3.914
2093,556.5,3.906
2099,557,3.898
2105,557.5,3.89
2111,558,3.882
2117,558.5,3.874
2123,559,3.865
2129,559.5,3.857
2135,560,3.848
2141,560.5,3.84
2147,561,3.831
2153,561.5,3.822
2159,562,3.813
2165,562.5,3.804
2171,563,3.795
2176,563.5,3.787
2182,564,3.778
2188,564.5,3.768
2194,565,3.759
2200,565.5,3.749
2206,566,3.74
2212,566.5,3.73
2218,567,3.72
2224,567.5,3.71
2230,568,3.699
2236,568.5,3.689
2242,569,3.678
2248,569.5,3.668
2254,570,3.657
2260,570.5,3.646
2266,571,3.635
2272,571.5,3.624
2278,572,3.612
2284,572.5,3.601
2290,573,3.589
2296,573.5,3.577
2302,574,3.565
2308,574.5,3.553
2314,575,3.541
2320,575.5,3.528
2326,576,3.516
2332,576.5,3.503
2338,577,3.49
2344,577.5,3.477
2350,578,3.463
2356,578.5,3.45
2362,579,3.436
2368,579.5,3.422
2374,580,3.408
2380,580.5,3.393
2386,581,3.379
2392,581.5,3.364
2398,582,3.349
2404,582.5,3.334
2410,583,3.318
2416,583.5,3.303
2422,584,3.287
2428,584.5,3.271
2434,585,3.254
2440,585.5,3.238
2446,586,3.221
2452,586.5,3.203
2458,587,3.186
2464,587.5,3.168
2470,588,3.15
2476,588.5,3.132
2482,589,3.114
2488,589.5,3.095
2494,590,3.076
2500,590.5,3.056
2506,591,3.037
2512,591.5,3.016
2518,592,2.996
2524,592.5,2.975
2530,593,2.954
2536,593.5,2.932
2542,594,2.909
2548,594.5,2.887
2554,595,2.863
2560,595.5,2.839
2566,596,2.815
2572,596.5,2.79
2578,597,2.764
2584,597.5,2.737
2590,598,2.71
2596,598.5,2.682
2602,599,2.653
2608,599.5,2.624
2614,600,2.593
2620,600.5,2.562
2626,601,2.53
2632,601.5,2.497
2638,602,2.464
2644,602.5,2.429
2650,603,2.395
2656,603.5,2.359
2662,604,2.323
2668,604.5,2.287
2674,605,2.251
2680,605.5,2.215
2686,606,2.179
2692,606.5,2.144
2698,607,2.109
2704,607.5,2.074
2709,608,2.046
2715,608.5,2.014
2721,609,1.982
2727,609.5,1.952
2733,610,1.923
2739,610.5,1.896
2745,611,1.87
2751,611.5,1.845
2757,612,1.822
2763,612.5,1.8
2769,613,1.779
2775,613.5,1.76
2781,614,1.742
2787,614.5,1.725
2793,615,1.709
2799,615.5,1.694
2805,616,1.681
2811,616.5,1.667
2817,617,1.655
2823,617.5,1.643
2829,618,1.631
2835,618.5,1.62
2841,619,1.61
2847,619.5,1.6
2853,620,1.59
2859,620.5,1.581
2865,621,1.571
2871,621.5,1.562
2877,622,1.554
2883,622.5,1.545
2889,623,1.537
2895,623.5,1.529
2901,624,1.521
2907,624.5,1.513
2913,625,1.506
2919,625.5,1.499
2925,626,1.491
2931,626.5,1.484
2937,627,1.477
2943,627.5,1.47
2949,628,1.464
2955,628.5,1.457
2961,629,1.451
2967,629.5,1.444
2973,630,1.438
2979,630.5,1.432
2985,631,1.426
2991,631.5,1.42
2997,632,1.414
3003,632.5,1.408
3009,633,1.403
3015,633.5,1.397
3021,634,1.391
3027,634.5,1.386
3033,635,1.38
3039,635.5,1.375
3045,636,1.369
3051,636.5,1.364
3057,637,1.359
3063,637.5,1.354
3069,638,1.349
3075,638.5,1.344
3081,639,1.339
3087,639.5,1.334
3093,640,1.329
3099,640.5,1.324
3105,641,1.319
3111,641.5,1.314
3117,642,1.309
3123,642.5,1.305
3129,643,1.3
3135,643.5,1.295
3141,644,1.29
3147,644.5,1.286
3153,645,1.281
3159,645.5,1.277
3165,646,1.272
3171,646.5,1.268
3177,647,1.263
3183,647.5,1.258
3189,648,1.254
3195,648.5,1.249
3201,649,1.245
3207,649.5,1.241
3212,650,1.237
3219,650.5,1.232
3225,651,1.227
3230,651.5,1.224
3237,652,1.219
3242,652.5,1.215
3249,653,1.21
3254,653.5,1.206
3260,654,1.202
3266,654.5,1.198
3272,655,1.194
3278,655.5,1.19
3284,656,1.185
3290,656.5,1.181
3296,657,1.177
3302,657.5,1.173
3308,658,1.168
3314,658.5,1.164
3320,659,1.16
3326,659.5,1.156
3332,660,1.152
3338,660.5,1.148
3344,661,1.144
3350,661.5,1.139
3356,662,1.135
3362,662.5,1.131
3368,663,1.127
3374,663.5,1.123
3380,664,1.119
3386,664.5,1.115
3392,665,1.111
3398,665.5,1.107
3404,666,1.103
3410,666.5,1.099
3416,667,1.095
3422,667.5,1.09
3428,668,1.086
3434,668.5,1.082
3440,669,1.078
3446,669.5,1.074
3452,670,1.07
3458,670.5,1.066
3464,671,1.062
3470,671.5,1.058
3476,672,1.054
3482,672.5,1.05
3488,673,1.046
3494,673.5,1.042
3500,674,1.038
3506,674.5,1.034
3512,675,1.029
3518,675.5,1.025
3524,676,1.021
3530,676.5,1.017
3536,677,1.013
3542,677.5,1.009
3548,678,1.005
3554,678.5,1.001
3560,679,0.997
3566,679.5,0.992
3572,680,0.988
3578,680.5,0.984
3584,681,0.98
3590,681.5,0.976
3596,682,0.972
3602,682.5,0.967
3608,683,0.963
3614,683.5,0.959
3620,684,0.955
3626,684.5,0.95
3632,685,0.946
3638,685.5,0.942
3644,686,0.937
3650,686.5,0.933
3656,687,0.929
3662,687.5,0.924
3668,688,0.92
3674,688.5,0.916
3680,689,0.911
3686,689.5,0.907
3692,690,0.902
3698,690.5,0.898
3704,691,0.893
3710,691.5,0.889
3716,692,0.884
