Time (s),Temperature (K),HRR (W/g)
58.5,448.28,12.193
59,448.78,12.225
59.5,449.23,12.528
60,449.76,12.432
60.5,450.2,12.633
61,450.71,12.558
61.5,451.24,12.811
62,451.7,12.701
62.5,452.23,12.597
63,452.7,12.496
63.5,453.17,12.666
64,453.71,13.093
64.5,454.17,12.562
65,454.71,12.589
65.5,455.13,12.52
66,455.67,13.062
66.5,456.17,13.009
67,456.67,12.892
67.5,457.21,13.12
68,457.68,12.957
68.5,458.2,13.085
69,458.71,13.344
69.5,459.16,13.585
70,459.71,13.871
70.5,460.21,14.065
71,460.73,13.976
71.5,461.22,14.382
72,461.74,14.383
72.5,462.23,14.646
73,462.73,14.69
73.5,463.24,15.106
74,463.81,15.193
74.5,464.3,15.227
75,464.81,15.286
75.5,465.32,15.123
76,465.84,15.504
76.5,466.38,15.468
77,466.87,15.808
77.5,467.38,16.243
78,467.88,16.298
78.5,468.4,16.383
79,468.94,16.813
79.5,469.46,16.758
80,469.96,16.73
80.5,470.46,16.8
81,471.01,17.446
81.5,471.51,17.398
82,472.02,17.455
82.5,472.58,17.654
83,473.06,18.225
83.5,473.56,18.513
84,474.13,18.247
84.5,474.64,18.567
85,475.17,18.306
85.5,475.65,18.954
86,476.15,18.722
86.5,476.69,18.968
87,477.18,19.029
87.5,477.71,19.134
88,478.23,19.156
88.5,478.78,19.089
89,479.32,19.31
89.5,479.77,19.342
90,480.29,19.745
90.5,480.83,19.804
91,481.31,20.178
91.5,481.86,20.128
92,482.41,19.825
92.5,482.91,19.425
93,483.45,19.576
93.5,483.98,19.765
94,484.53,19.992
94.5,485.01,20.323
95,485.58,20.246
95.5,486.05,20.106
96,486.58,20.226
96.5,487.13,20.701
97,487.65,20.686
97.5,488.16,20.76
98,488.67,20.877
98.5,489.21,20.893
99,489.76,21.139
99.5,490.23,21.211
100,490.77,21.491
100.5,491.34,21.1
101,491.86,20.934
101.5,492.37,21.387
102,492.87,21.306
102.5,493.41,21.337
103,493.94,21.316
103.5,494.46,21.626
104,494.97,21.627
104.5,495.49,21.43
105,496,21.408
105.5,496.53,21.89
106,497.05,21.662
106.5,497.59,21.989
107,498.12,22.073
107.5,498.62,21.946
108,499.17,22.231
108.5,499.68,22.446
109,500.17,22.185
109.5,500.72,23.196
110,501.18,22.819
110.5,501.71,23.065
111,502.26,23.121
111.5,502.75,22.692
112,503.29,23.501
112.5,503.8,23.206
113,504.33,23.67
113.5,504.85,23.466
114,505.42,23.788
114.5,505.91,23.863
115,506.4,23.807
115.5,506.92,24.461
116,507.44,24.735
116.5,508.03,24.983
117,508.55,24.969
117.5,509.07,24.826
118,509.6,24.919
118.5,510.14,25.159
119,510.63,25.553
119.5,511.17,25.626
120,511.67,25.542
120.5,512.22,26.301
121,512.71,26.173
121.5,513.24,26.78
122,513.75,26.783
122.5,514.26,27.217
123,514.77,27.288
123.5,515.32,27.743
124,515.83,28.147
124.5,516.34,27.757
125,516.86,28.215
125.5,517.37,28.603
126,517.87,28.875
126.5,518.39,29.266
127,518.88,29.136
127.5,519.42,29.441
128,519.9,29.662
128.5,520.45,29.982
129,520.92,30.345
129.5,521.47,30.663
130,522,30.781
130.5,522.52,31.272
131,523.03,31.728
131.5,523.54,31.873
132,524.09,31.843
132.5,524.56,32.379
133,525.07,32.932
133.5,525.62,33.001
134,526.14,33.174
134.5,526.62,33.401
135,527.15,33.486
135.5,527.67,33.783
136,528.18,34.241
136.5,528.67,34.819
137,529.22,34.908
137.5,529.73,35.454
138,530.26,35.596
138.5,530.8,35.633
139,531.28,35.965
139.5,531.81,36.36
140,532.3,36.794
140.5,532.83,37.181
141,533.34,37.161
141.5,533.82,38.029
142,534.33,37.554
142.5,534.85,38.014
143,535.36,38.384
143.5,535.87,39.048
144,536.42,39.36
144.5,536.89,39.5
145,537.42,39.652
145.5,537.92,40.34
146,538.41,40.185
146.5,538.91,40.802
147,539.4,41.092
147.5,539.93,41.137
148,540.44,41.867
148.5,540.94,41.924
149,541.44,42.589
149.5,541.94,42.846
150,542.42,43.354
150.5,542.94,43.344
151,543.47,43.905
151.5,543.95,44.205
152,544.51,44.614
152.5,544.94,44.82
153,545.48,45.664
153.5,545.98,45.785
154,546.51,45.545
154.5,546.99,46.309
155,547.45,46.009
155.5,548.04,46.662
156,548.52,46.76
156.5,549.03,47.021
157,549.52,47.019
157.5,549.99,47.441
158,550.53,47.809
158.5,551.05,48.246
159,551.56,48.42
159.5,552.02,48.562
160,552.52,49.084
160.5,553.02,49.286
161,553.54,49.431
161.5,554.03,49.988
162,554.52,50.005
162.5,555.06,50.754
163,555.57,50.921
163.5,556.09,50.859
164,556.57,50.869
164.5,557.05,51.42
165,557.57,51.535
165.5,558.04,51.976
166,558.56,52.173
166.5,559.02,52.544
167,559.53,53.204
167.5,560.03,53.016
168,560.54,53.062
168.5,561.05,53.986
169,561.51,53.68
169.5,561.97,54.562
170,562.51,54.101
170.5,563.03,54.824
171,563.49,54.234
171.5,564.02,54.665
172,564.5,54.736
172.5,565,55.498
173,565.46,55.721
173.5,565.96,56.039
174,566.46,56.678
174.5,566.99,56.384
175,567.45,56.563
175.5,567.96,56.649
176,568.49,56.924
176.5,568.98,57.121
177,569.46,57.375
177.5,569.94,57.641
178,570.47,57.789
178.5,570.96,57.985
179,571.54,58.646
179.5,572.02,58.772
180,572.49,59.645
180.5,572.97,59.494
181,573.55,59.685
181.5,574,60.009
182,574.47,60.327
182.5,574.97,60.938
183,575.5,61.33
183.5,575.99,62.335
184,576.49,62.27
184.5,576.99,62.936
185,577.44,62.934
185.5,577.98,63.836
186,578.44,64.082
186.5,578.95,64.39
187,579.47,65.248
187.5,579.96,65.575
188,580.48,65.824
188.5,580.96,66.628
189,581.46,66.686
189.5,581.95,66.977
190,582.42,68.037
190.5,582.96,68.48
191,583.44,68.732
191.5,583.96,69.437
192,584.45,69.712
192.5,584.93,70.402
193,585.41,70.891
193.5,585.92,71.518
194,586.38,72.262
194.5,586.88,72.551
195,587.42,73.232
195.5,587.96,73.786
196,588.42,74.633
196.5,588.94,75.25
197,589.41,76.162
197.5,589.91,76.767
198,590.4,77.3
198.5,590.9,77.659
199,591.37,78.786
199.5,591.89,79.133
200,592.43,80.056
200.5,592.96,80.752
201,593.43,81.322
201.5,593.93,82.372
202,594.48,83.118
202.5,594.94,84.452
203,595.42,84.721
203.5,595.96,85.24
204,596.44,85.727
204.5,596.95,86.356
205,597.46,87.124
205.5,597.98,87.817
206,598.46,88.802
206.5,598.98,89.366
207,599.45,90.093
207.5,599.95,90.687
208,600.49,91.724
208.5,600.97,92.327
209,601.46,93.194
209.5,601.96,93.891
210,602.47,94.34
210.5,602.9,95.255
211,603.47,95.963
211.5,603.93,96.711
212,604.42,97.47
212.5,604.96,98.589
213,605.43,99.235
213.5,605.97,100.083
214,606.46,100.588
214.5,606.99,101.593
215,607.45,102.602
215.5,607.96,103.675
216,608.43,104.101
216.5,608.96,105.158
217,609.41,106.141
217.5,609.97,107.109
218,610.46,108.001
218.5,610.97,108.821
219,611.48,110.099
219.5,612,111.252
220,612.48,112.475
220.5,613,113.434
221,613.52,114.612
221.5,614.02,115.766
222,614.56,116.942
222.5,615.06,118.731
223,615.55,119.36
223.5,616.07,120.779
224,616.56,121.741
224.5,617.08,122.511
225,617.56,123.761
225.5,618.07,124.601
226,618.58,125.8
226.5,619.1,126.715
227,619.61,128.363
227.5,620.1,128.697
228,620.61,129.996
228.5,621.13,131.372
229,621.66,132.501
229.5,622.2,133.295
230,622.68,134.136
230.5,623.19,135.25
231,623.67,136.196
231.5,624.18,136.478
232,624.71,137.376
232.5,625.21,137.999
233,625.71,138.55
233.5,626.22,139.161
234,626.73,139.115
234.5,627.24,139.91
235,627.75,139.833
235.5,628.29,139.631
236,628.75,139.798
236.5,629.24,139.462
237,629.78,139.299
237.5,630.29,139.043
238,630.81,138.253
238.5,631.33,137.788
239,631.86,137.457
239.5,632.4,136.496
240,632.9,135.048
240.5,633.42,134.459
241,633.94,132.977
241.5,634.49,131.367
242,634.98,130.214
242.5,635.51,128.929
243,635.98,127.202
243.5,636.51,125.745
244,637.03,123.508
244.5,637.53,121.599
245,638.04,119.709
245.5,638.6,117.516
246,639.11,116.015
246.5,639.66,113.929
247,640.12,112.09
247.5,640.66,109.822
248,641.15,107.883
248.5,641.67,106.114
249,642.2,103.641
249.5,642.74,101.995
250,643.23,100.136
250.5,643.7,97.909
251,644.26,95.408
251.5,644.75,93.283
252,645.33,91.425
252.5,645.8,89.658
253,646.32,87.843
253.5,646.81,85.771
254,647.34,83.72
254.5,647.87,81.882
255,648.39,80.212
255.5,648.9,78.53
256,649.42,76.664
256.5,649.95,75.043
257,650.43,73.952
257.5,650.98,72.28
258,651.45,70.597
258.5,651.99,69.105
259,652.48,68.044
259.5,653.01,66.527
260,653.5,65.286
260.5,654.01,63.825
261,654.53,63.254
261.5,655.06,61.56
262,655.52,60.751
262.5,656.05,59.612
263,656.57,58.387
263.5,657.08,57.912
264,657.59,56.772
264.5,658.15,55.864
265,658.63,54.83
265.5,659.16,54.138
266,659.65,53.243
266.5,660.17,52.575
267,660.66,51.361
267.5,661.15,50.878
268,661.71,50.53
268.5,662.19,49.881
269,662.74,49.013
269.5,663.24,48.554
270,663.69,47.866
270.5,664.24,47.412
271,664.7,46.961
271.5,665.23,46.582
272,665.75,46.212
272.5,666.2,45.706
273,666.75,45.52
273.5,667.24,45.723
274,667.75,44.604
274.5,668.25,44.719
275,668.77,44.571
275.5,669.29,44.704
276,669.82,44.254
276.5,670.27,43.998
277,670.8,43.731
277.5,671.26,43.847
278,671.8,43.666
278.5,672.26,43.451
279,672.74,43.622
279.5,673.28,43.644
280,673.81,43.569
280.5,674.28,43.66
281,674.78,43.503
281.5,675.35,43.248
282,675.82,43.454
282.5,676.29,43.409
283,676.81,43.499
283.5,677.36,43.089
284,677.85,42.94
284.5,678.3,42.976
285,678.83,42.916
285.5,679.34,42.378
286,679.82,42.651
286.5,680.33,42.263
287,680.82,42.244
287.5,681.34,41.924
288,681.83,41.869
288.5,682.33,41.97
289,682.84,41.869
289.5,683.34,41.829
290,683.82,41.446
290.5,684.31,41.425
291,684.81,41.613
291.5,685.32,41.347
292,685.81,41.529
292.5,686.32,41.381
293,686.81,41.08
293.5,687.28,40.769
294,687.77,40.812
294.5,688.27,40.483
295,688.77,40.467
295.5,689.27,40.099
296,689.79,40.043
296.5,690.23,40.124
297,690.75,39.712
297.5,691.24,39.911
298,691.75,39.682
298.5,692.26,39.911
299,692.77,39.793
299.5,693.22,39.595
300,693.77,39.962
300.5,694.25,39.44
301,694.78,39.458
301.5,695.3,39.481
302,695.76,39.49
302.5,696.27,39.871
303,696.75,39.704
303.5,697.25,39.655
304,697.73,39.651
304.5,698.26,39.379
305,698.71,39.421
305.5,699.23,39.641
306,699.75,39.29
306.5,700.27,39.648
307,700.71,39.562
307.5,701.25,39.324
308,701.75,39.378
308.5,702.21,39.504
309,702.74,39.415
309.5,703.24,39.45
310,703.72,39.401
310.5,704.19,40.199
311,704.68,39.878
311.5,705.18,40.338
312,705.67,40.016
312.5,706.16,39.836
313,706.63,39.875
313.5,707.16,39.862
314,707.62,40.228
314.5,708.16,40.244
315,708.64,39.928
315.5,709.14,40.221
316,709.61,40.787
316.5,710.14,40.34
317,710.62,41.211
317.5,711.12,40.773
318,711.67,41.143
318.5,712.1,41.385
319,712.63,41.292
319.5,713.14,41.4
320,713.62,41.136
320.5,714.16,41.287
321,714.62,41.626
321.5,715.17,42.039
322,715.64,42.124
322.5,716.16,42.099
323,716.68,42.087
323.5,717.12,42.154
324,717.65,42.601
324.5,718.16,42.905
325,718.61,42.488
325.5,719.13,42.719
326,719.71,42.885
326.5,720.21,42.638
327,720.68,42.77
327.5,721.22,42.998
328,721.71,43.396
328.5,722.2,43.801
329,722.71,43.758
329.5,723.22,44.016
330,723.7,44.009
330.5,724.21,43.803
331,724.71,44.547
331.5,725.22,44.639
332,725.73,44.557
332.5,726.21,44.497
333,726.75,44.617
333.5,727.27,44.763
334,727.78,45.148
334.5,728.25,44.829
335,728.77,45.253
335.5,729.26,45.615
336,729.75,45.599
336.5,730.3,46.024
337,730.82,46.315
337.5,731.31,46.334
338,731.84,46.108
338.5,732.35,46.218
339,732.86,46.452
339.5,733.36,46.474
340,733.86,46.804
340.5,734.37,47.413
341,734.9,47.608
341.5,735.43,48.114
342,735.93,48.055
342.5,736.43,48.104
343,736.9,48.054
343.5,737.46,48.445
344,738.01,48.788
344.5,738.44,49.087
345,739,49.084
345.5,739.5,49.342
346,740.05,48.944
346.5,740.5,49.563
347,741.05,49.712
347.5,741.56,50.147
348,742.06,50.348
348.5,742.53,50.389
349,743.02,50.678
349.5,743.55,50.978
350,744.04,51.047
350.5,744.58,51.105
351,745.08,51.664
351.5,745.59,51.773
352,746.03,52.059
352.5,746.61,52.431
353,747.11,52.414
353.5,747.66,52.511
354,748.16,53.252
354.5,748.64,53.401
355,749.16,53.737
355.5,749.66,53.559
356,750.19,53.788
356.5,750.73,54.277
357,751.17,54.348
357.5,751.71,54.761
358,752.24,55.051
358.5,752.74,55.124
359,753.25,55.099
359.5,753.75,55.523
360,754.3,55.769
360.5,754.8,56.239
361,755.33,56.732
361.5,755.83,56.256
362,756.36,56.604
362.5,756.88,57.016
363,757.39,56.816
363.5,757.94,57.532
364,758.43,58.355
364.5,758.95,59.274
365,759.48,59.501
365.5,759.99,59.947
366,760.51,60.001
366.5,761.03,60.079
367,761.59,60.745
367.5,762.08,61.43
368,762.6,61.928
368.5,763.11,62.177
369,763.63,63.525
369.5,764.14,64.462
370,764.66,65.559
370.5,765.19,67.58
371,765.71,70.088
371.5,766.19,72.987
372,766.74,75.955
372.5,767.3,78.693
373,767.89,80.944
373.5,768.42,83.436
374,768.96,85.219
374.5,769.5,86.904
375,770.05,87.458
375.5,770.62,86.979
376,771.17,86.068
376.5,771.71,84.022
377,772.27,82.308
377.5,772.75,80.57
378,773.26,79.326
378.5,773.74,78.375
379,774.25,76.551
379.5,774.81,75.23
380,775.35,73.438
380.5,775.97,71.104
381,776.53,69.495
381.5,777.04,67.228
382,777.51,64.997
382.5,777.97,62.779
383,778.49,60.409
383.5,778.96,58.299
384,779.49,56.201
384.5,779.97,54.251
385,780.47,52.191
385.5,780.97,50.66
386,781.46,48.838
386.5,781.98,46.768
387,782.44,45.585
387.5,782.91,44.727
388,783.42,44.416
388.5,783.88,44.425
389,784.36,44.912
389.5,784.81,45.905
390,785.31,47.464
390.5,785.78,48.656
391,786.32,50.376
391.5,786.86,51.558
392,787.33,52.075
392.5,787.79,52.077
393,788.32,51.243
393.5,788.81,49.99
394,789.33,48.58
394.5,789.85,46.518
395,790.28,44.019
395.5,790.75,40.993
396,791.22,38.815
396.5,791.69,36.384
397,792.19,33.78
397.5,792.64,31.842
398,793.13,30.096
398.5,793.62,28.245
399,794.03,26.913
399.5,794.53,24.946
400,794.98,23.595
400.5,795.47,22.303
401,795.95,21.018
401.5,796.38,19.675
402,796.85,19.269
402.5,797.3,18.203
403,797.72,17.513
403.5,798.24,16.887
404,798.71,15.791
404.5,799.15,15.248
405,799.63,14.689
405.5,800.07,14.382
406,800.53,13.951
406.5,800.99,13.461
407,801.46,13.204
407.5,801.92,12.689
408,802.38,11.844
408.5,802.84,11.511
409,803.3,11.686
409.5,803.8,11.001
410,804.25,10.566
410.5,804.69,10.864
411,805.14,10.059
411.5,805.61,9.365
412,806.06,9.238
412.5,806.52,8.965
413,807.01,8.631
413.5,807.46,8.582
414,807.93,8.026
414.5,808.4,7.253
415,808.89,7.405
415.5,809.34,6.964
416,809.79,6.601
416.5,810.27,6.472
417,810.76,6.272
417.5,811.23,6.309
418,811.69,5.769
418.5,812.17,5.945
419,812.61,5.809
419.5,813.09,5.32
420,813.56,4.841
420.5,814.02,5.192
421,814.49,4.537
421.5,814.99,3.882
422,815.44,3.97
422.5,815.97,3.896
423,816.44,3.769
423.5,816.92,3.481
424,817.38,3.001
424.5,817.86,3.044
425,818.38,2.39
425.5,818.83,2.679
426,819.34,2.458
426.5,819.81,2.136
427,820.31,2.366
427.5,820.8,1.98
428,821.25,1.703
428.5,821.74,1.951
429,822.21,1.641
429.5,822.69,1.55
430,823.19,1.677
430.5,823.68,1.481
431,824.16,1.655
431.5,824.68,1.358
432,825.15,1.574
432.5,825.59,1.39
433,826.11,1.335
433.5,826.58,1.18
434,827.08,1.362
434.5,827.62,0.946
435,828.13,1.323
435.5,828.62,1.031
436,829.14,0.959
436.5,829.64,0.974
437,830.16,0.662
437.5,830.6,0.93
438,831.13,1.023
438.5,831.64,0.8
439,832.13,0.652
439.5,832.61,0.512
440,833.07,0.719
440.5,833.59,0.379
441,834.09,0.769
441.5,834.61,0.575
442,835.1,0.605
442.5,835.6,0.842
443,836.17,0.494
443.5,836.63,0.74
444,837.15,0.785
444.5,837.65,0.639
445,838.21,0.362
445.5,838.71,0.289
446,839.16,0.347
446.5,839.67,0.224
447,840.22,0.131
447.5,840.76,0.357
448,841.24,0.478
448.5,841.78,0.275
449,842.3,0.096
449.5,842.81,-0.083
450,843.29,0.269
450.5,843.8,-0.044
451,844.34,0.298
451.5,844.84,0.009
452,845.37,0.008
452.5,845.84,0.135
453,846.34,0.208
453.5,846.87,0.183
454,847.38,0.291
454.5,847.92,0.371
455,848.41,0.348
455.5,848.96,0.23
456,849.47,0.317
456.5,850,-0.18
457,850.54,-0.225
457.5,851.02,-0.519
458,851.52,-0.381
458.5,852.12,-0.503
459,852.62,-0.313
459.5,853.16,-0.755
460,853.66,-0.723
460.5,854.18,-0.632
461,854.7,-0.677
461.5,855.24,-0.444
462,855.77,-0.317
462.5,856.33,-0.332
463,856.85,-0.322
463.5,857.37,-0.189
464,857.88,-0.324
464.5,858.46,-0.198
465,858.96,-0.183
465.5,859.43,0.059
466,860.02,0.097
466.5,860.51,-0.278
467,861.05,-0.301
467.5,861.55,-0.468
468,862.09,-0.442
468.5,862.61,-0.665
469,863.15,-0.673
469.5,863.69,-1.017
470,864.19,-0.524
470.5,864.73,-0.758
471,865.27,-0.876
471.5,865.79,-0.805
472,866.29,-0.749
472.5,866.78,-0.692
473,867.33,-0.617
473.5,867.9,-0.734
474,868.39,-0.691
474.5,868.92,-1.056
475,869.47,-1.068
475.5,869.98,-0.903
476,870.52,-0.815
476.5,871.04,-0.53
477,871.54,-0.565
477.5,872.09,-0.785
478,872.59,-0.667
478.5,873.18,-1.132
479,873.67,-0.257
479.5,874.21,-0.595
480,874.74,-0.407
480.5,875.23,-0.771
481,875.78,-0.485
481.5,876.35,-0.363
482,876.86,-0.135
482.5,877.41,-0.208
483,877.93,0.18
483.5,878.42,-0.081
484,878.98,-0.282
484.5,879.5,-0.143
485,880.04,-0.651
485.5,880.57,-0.701
486,881.07,-0.597
486.5,881.61,-0.839
487,882.13,-0.66
487.5,882.67,-0.627
488,883.2,-0.928
488.5,883.75,-0.987
489,884.23,-0.884
489.5,884.8,-1.472
490,885.33,-0.962
490.5,885.82,-0.917
491,886.35,-1.003
491.5,886.88,-1.021
492,887.43,-0.884
492.5,887.97,-1.811
493,888.46,-1.158
493.5,889,-1.053
494,889.5,-0.882
494.5,890.06,-0.966
495,890.58,-0.887
495.5,891.09,-1.07
496,891.64,-0.783
496.5,892.15,-0.603
497,892.69,-0.578
497.5,893.19,-0.854
498,893.71,-0.904
498.5,894.2,-0.618
499,894.74,-0.994
499.5,895.27,-0.678
500,895.84,-0.626
500.5,896.39,-0.34
501,896.92,-0.606
501.5,897.43,-0.563
502,897.96,-0.389
502.5,898.53,-0.6
503,899.09,-0.661
503.5,899.57,-0.718
504,900.09,-0.642
504.5,900.63,-0.337
505,901.13,-0.576
505.5,901.64,-0.633
506,902.15,-0.588
506.5,902.65,-0.98
507,903.21,-0.971
507.5,903.72,-0.667
508,904.3,-0.696
508.5,904.79,-0.949
509,905.3,-0.721
509.5,905.81,-1.152
510,906.34,-0.961
510.5,906.87,-1.127
511,907.41,-0.805
511.5,907.93,-0.847
512,908.41,-1.032
512.5,908.96,-0.912
513,909.49,-1.366
513.5,909.97,-0.851
514,910.53,-1.128
514.5,911.05,-0.459
515,911.57,-0.574
515.5,912.12,-1.161
516,912.61,-1.216
516.5,913.13,-1.052
517,913.69,-0.735
517.5,914.18,-0.604
518,914.73,-0.264
518.5,915.25,-0.607
519,915.77,-0.489
519.5,916.28,-0.772
520,916.86,-1.009
520.5,917.35,-0.708
521,917.89,-0.662
521.5,918.43,-0.523
522,918.93,-0.231
522.5,919.46,-0.321
523,919.94,-0.632
523.5,920.49,-0.574
524,920.99,-0.749
524.5,921.51,-0.749
525,922.06,-0.503
525.5,922.55,-0.427
526,923.11,-0.5
526.5,923.61,-0.745
527,924.13,-1.006
527.5,924.66,-0.742
528,925.18,-0.696
528.5,925.7,-0.749
529,926.19,-0.527
529.5,926.71,-0.656
530,927.22,-1.498
530.5,927.77,-1.114
531,928.27,-1.2
531.5,928.8,-1.248
532,929.31,-1.2
532.5,929.84,-1.375
533,930.39,-1.529
533.5,930.89,-1.455
534,931.42,-1.938
534.5,931.96,-1.407
535,932.45,-1.415
535.5,932.96,-1.527
536,933.5,-1.282
536.5,934.03,-1.149
537,934.53,-1.32
537.5,935.04,-1.864
538,935.62,-1.387
538.5,936.12,-1.263
539,936.65,-1.35
539.5,937.16,-1.308
540,937.65,-1.548
540.5,938.22,-1.418
541,938.75,-1.501
541.5,939.23,-1.512
542,939.75,-1.485
542.5,940.27,-1.147
543,940.82,-0.881
543.5,941.29,-1.256
544,941.83,-0.794
544.5,942.34,-0.898
545,942.85,-0.58
545.5,943.36,-0.975
546,943.88,-0.759
546.5,944.42,-0.114
547,944.92,-0.353
547.5,945.41,-0.089
548,945.94,-0.19
548.5,946.46,-0.399
549,946.98,-0.438
549.5,947.49,-0.519
550,947.97,-0.81
550.5,948.52,-0.617
551,949.04,-0.347
551.5,949.54,-0.333
552,950.07,-0.657
552.5,950.6,-0.697
553,951.11,-0.68
553.5,951.63,-0.702
554,952.13,-0.593
554.5,952.68,-0.362
555,953.21,-0.7
555.5,953.69,-0.871
556,954.24,-1.244
556.5,954.79,-1.31
557,955.31,-0.858
557.5,955.84,-0.975
558,956.35,-1.122
558.5,956.86,-1.496
559,957.41,-1.491
559.5,957.92,-1.404
560,958.43,-1.594
560.5,958.94,-1.415
561,959.44,-1.443
561.5,959.95,-1.445
562,960.47,-1.563
562.5,960.98,-1.638
563,961.52,-1.699
563.5,962.09,-1.502
564,962.57,-2.035
564.5,963.1,-1.617
565,963.61,-2.029
565.5,964.13,-1.913
566,964.65,-1.944
566.5,965.15,-2.138
567,965.71,-1.323
567.5,966.22,-1.566
568,966.74,-0.785
568.5,967.25,-1.21
569,967.75,-1.48
569.5,968.29,-1.206
570,968.81,-1.115
570.5,969.35,-1.46
571,969.87,-1.202
571.5,970.36,-1.091
572,970.86,-1.494
572.5,971.39,-1.459
573,971.94,-1.259
573.5,972.44,-1.504
574,972.96,-1.455
574.5,973.5,-1.412
575,974.02,-1.214
575.5,974.49,-1.521
576,975.06,-1.162
576.5,975.59,-1.209
577,976.12,-0.865
577.5,976.69,-0.63
578,977.15,-0.868
578.5,977.7,-0.675
579,978.23,-1.358
579.5,978.71,-0.883
580,979.21,-1.144
580.5,979.75,-0.666
581,980.29,-0.881
581.5,980.78,-0.552
582,981.34,-0.624
582.5,981.83,-1.004
583,982.39,-0.761
583.5,982.89,-0.475
584,983.42,-0.366
584.5,983.94,-0.466
585,984.44,-0.572
585.5,984.99,-0.664
586,985.51,-0.681
586.5,986.02,-0.666
587,986.54,-0.759
587.5,987.05,-0.426
588,987.59,-0.336
588.5,988.1,-0.741
589,988.63,-0.634
589.5,989.14,-0.774
590,989.64,-0.912
590.5,990.17,-0.492
591,990.68,-0.606
591.5,991.23,-0.305
592,991.69,-0.391
592.5,992.27,-0.487
593,992.76,-0.366
593.5,993.28,-0.284
594,993.8,-0.091
594.5,994.34,-0.581
595,994.84,-0.217
595.5,995.38,-0.247
596,995.91,-0.437
596.5,996.43,-0.228
597,996.93,-0.264
597.5,997.46,0.129
598,997.99,-0.587
598.5,998.52,-0.387
599,999.04,-0.052
599.5,999.49,-0.061
600,1000.08,0.02
600.5,1000.61,0.148
601,1001.13,-0.209
601.5,1001.63,0.356
602,1002.19,0
