Time (s),Mass (g),HRR (kW/m2)
860,52.9,61.3
865,52.7,59.4
870,52.5,60.0
875,52.4,61.0
880,52.2,59.4
885,52.0,58.5
890,51.7,60.2
895,51.6,59.3
900,51.4,61.2
905,51.2,62.3
910,51.0,63.4
915,50.8,62.9
920,50.7,64.2
925,50.5,60.2
930,50.3,63.4
935,50.1,62.5
940,49.9,63.8
945,49.7,64.5
950,49.4,65.3
955,49.3,64.3
960,49.1,64.8
965,48.8,65.4
970,48.7,67.6
975,48.5,65.0
980,48.3,65.2
985,48.1,65.7
990,47.9,68.0
995,47.7,66.2
1000,47.4,65.8
1005,47.2,67.2
1010,47.0,65.4
1015,46.8,67.3
1020,46.6,68.1
1025,46.4,69.1
1030,46.3,70.5
1035,46.0,72.3
1040,45.8,69.8
1045,45.6,70.9
1050,45.4,72.3
1055,45.2,72.8
1060,44.8,73.2
1065,44.7,72.2
1070,44.4,71.7
1075,44.3,73.0
1080,44.1,74.3
1085,43.8,75.8
1090,43.7,75.1
1095,43.4,74.4
1100,43.2,77.8
1105,42.8,79.5
1110,42.7,79.1
1115,42.3,78.8
1120,42.2,78.6
1125,42.0,75.0
1130,41.7,75.0
1135,41.4,75.3
1140,41.2,76.8
1145,40.8,77.1
1150,40.7,80.0
1155,40.5,81.6
1160,40.3,79.6
1165,40.0,80.1
1170,39.7,80.2
1175,39.5,81.1
1180,39.3,82.6
1185,39.0,83.6
1190,38.8,81.8
1195,38.5,82.6
1200,38.3,82.3
1205,38.0,81.1
1210,37.8,82.0
1215,37.5,82.8
1220,37.3,83.2
1225,37.0,83.5
1230,36.8,83.4
1235,36.5,86.5
1240,36.2,85.0
1245,36.0,85.6
1250,35.6,87.3
1255,35.5,85.4
1260,35.1,85.0
1265,34.9,86.2
1270,34.6,83.8
1275,34.3,86.8
1280,34.1,87.0
1285,33.8,87.4
1290,33.6,88.6
1295,33.4,85.7
1300,33.0,85.2
1305,32.7,85.3
1310,32.5,86.4
1315,32.3,85.5
1320,32.0,82.4
1325,31.7,80.6
1330,31.5,82.5
1335,31.2,79.7
1340,31.0,84.0
1345,30.7,85.2
1350,30.5,83.7
1355,30.2,86.1
1360,30.0,85.6
1365,29.7,84.6
1370,29.4,79.3
1375,29.2,78.3
1380,29.0,78.9
1385,28.7,80.5
1390,28.6,81.8
1395,28.3,80.3
1400,28.0,80.4
1405,27.8,79.1
1410,27.5,77.9
1415,27.3,76.9
1420,27.1,76.8
1425,26.8,76.1
1430,26.6,74.1
1435,26.4,73.8
1440,26.2,72.9
1445,26.0,71.3
1450,25.8,71.5
1455,25.5,72.7
1460,25.3,71.5
1465,25.1,69.2
1470,24.9,69.4
1475,24.7,67.1
1480,24.5,64.7
1485,24.3,65.0
1490,24.1,65.5
1495,23.9,65.3
1500,23.8,64.1
1505,23.5,64.3
1510,23.4,61.4
1515,23.3,59.3
1520,23.1,57.5
1525,22.9,59.0
1530,22.8,58.3
1535,22.6,58.6
1540,22.5,57.4
1545,22.3,55.6
1550,22.1,53.9
1555,22.0,53.3
1560,21.8,54.2
1565,21.7,50.4
1570,21.6,51.0
1575,21.4,50.1
1580,21.3,47.7
1585,21.2,47.2
1590,21.0,45.5
1595,20.9,45.8
1600,20.8,44.2
1605,20.7,44.2
1610,20.6,44.9
1615,20.4,42.7
1620,20.3,41.2
1625,20.2,41.5
1630,20.1,39.7
1635,20.0,36.5
1640,19.9,37.1
1645,19.8,37.7
1650,19.6,35.5
1655,19.6,35.4
1660,19.5,33.3
1665,19.4,35.3
1670,19.3,35.2
1675,19.2,35.3
1680,19.1,33.3
1685,19.0,30.2
1690,18.9,30.0
1695,18.9,30.5
1700,18.8,28.5
1705,18.7,29.6
1710,18.6,28.3
1715,18.6,28.7
1720,18.5,27.9
1725,18.5,26.7
1730,18.4,26.2
1735,18.3,24.2
1740,18.3,24.9
1745,18.2,28.1
1750,18.1,27.2
1755,18.0,27.2
1760,17.9,26.0
1765,17.9,27.8
1770,17.8,27.6
1775,17.8,28.9
1780,17.7,28.3
1785,17.7,26.3
1790,17.6,25.9
1795,17.5,24.3
1800,17.5,24.0
1805,17.4,25.1
1810,17.3,23.8
1815,17.3,24.7
1820,17.3,24.5
1825,17.2,23.6
1830,17.2,23.8
1835,17.1,23.3
1840,17.0,22.6
1845,17.1,21.3
1850,17.0,21.1
1855,16.9,21.6
1860,17.0,21.8
1865,16.8,21.4
1870,16.8,20.4
1875,16.8,20.3
1880,16.7,20.0
1885,16.6,20.2
1890,16.6,20.7
