Time (s),Temperature (C),HRR (W/g)
185.5,227.492,22.607
186,227.989,22.545
186.5,228.534,22.9
187,229.033,23.533
187.5,229.573,23.125
188,230.095,23.586
188.5,230.588,23.644
189,231.18,24.132
189.5,231.656,24.117
190,232.203,24.419
190.5,232.679,24.579
191,233.213,24.912
191.5,233.764,25.292
192,234.221,25.084
192.5,234.772,25.469
193,235.304,25.122
193.5,235.794,25.367
194,236.355,25.27
194.5,236.882,25.317
195,237.4,25.606
195.5,237.931,25.99
196,238.443,25.929
196.5,238.948,26.34
197,239.444,26.495
197.5,239.978,26.713
198,240.479,26.858
198.5,241.057,27.213
199,241.592,27.644
199.5,242.078,27.84
200,242.596,28.042
200.5,243.053,28.117
201,243.597,28.358
201.5,244.125,28.48
202,244.611,29.077
202.5,245.122,28.927
203,245.649,29.135
203.5,246.141,29.135
204,246.65,29.57
204.5,247.173,29.787
205,247.713,29.797
205.5,248.19,29.732
206,248.746,29.928
206.5,249.224,30.227
207,249.737,30.427
207.5,250.249,30.608
208,250.763,31.204
208.5,251.324,31.303
209,251.778,31.518
209.5,252.319,31.858
210,252.823,32.27
210.5,253.341,32.829
211,253.852,32.881
211.5,254.394,33.04
212,254.912,33.376
212.5,255.379,33.557
213,255.933,33.843
213.5,256.434,34.296
214,256.97,34.474
214.5,257.483,34.963
215,258.014,35.122
215.5,258.495,35.629
216,259.005,35.966
216.5,259.494,36.243
217,260.044,36.223
217.5,260.52,36.943
218,261.03,36.845
218.5,261.522,37.165
219,262.057,37.28
219.5,262.61,37.842
220,263.101,37.86
220.5,263.586,38.372
221,264.095,39.123
221.5,264.626,39.457
222,265.1,39.629
222.5,265.609,40.254
223,266.15,40.39
223.5,266.617,40.529
224,267.086,40.919
224.5,267.617,41.473
225,268.117,41.262
225.5,268.597,41.8
226,269.108,41.772
226.5,269.637,42.267
227,270.137,42.699
227.5,270.628,42.918
228,271.125,43.329
228.5,271.616,43.293
229,272.14,44.155
229.5,272.639,43.682
230,273.12,44.34
230.5,273.606,44.531
231,274.08,44.966
231.5,274.664,45.288
232,275.14,45.521
232.5,275.635,45.974
233,276.172,45.976
233.5,276.651,46.138
234,277.216,46.744
234.5,277.712,46.576
235,278.169,46.893
235.5,278.703,47.116
236,279.187,46.782
236.5,279.643,47.225
237,280.166,47.379
237.5,280.703,47.39
238,281.19,47.624
238.5,281.641,48.092
239,282.174,47.923
239.5,282.746,48.285
240,283.176,48.308
240.5,283.674,48.694
241,284.191,48.922
241.5,284.67,49.384
242,285.139,49.07
242.5,285.646,49.08
243,286.185,49.194
243.5,286.631,48.93
244,287.134,49.32
244.5,287.63,49.339
245,288.144,49.522
245.5,288.595,49.384
246,289.116,49.278
246.5,289.615,49.006
247,290.147,49.599
247.5,290.629,49.743
248,291.126,49.571
248.5,291.632,49.671
249,292.104,49.857
249.5,292.619,50.129
250,293.102,50.119
250.5,293.574,50.246
251,294.073,50.679
251.5,294.614,50.752
252,295.07,50.739
252.5,295.579,51.215
253,296.087,51.507
253.5,296.622,51.525
254,297.069,51.461
254.5,297.601,52.265
255,298.137,52.052
255.5,298.664,52.288
256,299.133,52.324
256.5,299.625,52.54
257,300.131,52.762
257.5,300.633,52.679
258,301.116,52.784
258.5,301.613,53.129
259,302.122,53.36
259.5,302.612,53.76
260,303.132,54.039
260.5,303.606,54.106
261,304.064,54.371
261.5,304.567,54.114
262,305.063,54.563
262.5,305.563,54.799
263,306.086,54.967
263.5,306.597,55.7
264,307.108,55.946
264.5,307.611,56.176
265,308.103,56.507
265.5,308.546,56.858
266,309.03,57.188
266.5,309.543,57.415
267,310.008,57.924
267.5,310.546,58.104
268,311.037,58.493
268.5,311.544,58.809
269,312.021,59.52
269.5,312.506,59.793
270,312.981,60.183
270.5,313.509,60.455
271,314.027,60.815
271.5,314.521,61.16
272,314.999,62.181
272.5,315.485,62.427
273,316.001,62.671
273.5,316.482,62.989
274,316.988,63.654
274.5,317.503,63.929
275,317.968,64.493
275.5,318.512,65.118
276,319.016,65.547
276.5,319.482,65.884
277,320.001,66.322
277.5,320.561,66.912
278,321.005,67.355
278.5,321.486,67.666
279,322.006,68.451
279.5,322.493,68.585
280,322.951,69.512
280.5,323.459,69.934
281,323.995,70.146
281.5,324.47,70.752
282,324.979,71.163
282.5,325.478,71.488
283,325.949,72.031
283.5,326.482,72.725
284,326.968,73.138
284.5,327.474,73.657
285,327.971,74.494
285.5,328.46,74.985
286,328.915,75.49
286.5,329.442,76.146
287,329.903,76.292
287.5,330.387,76.722
288,330.888,77.527
288.5,331.414,77.979
289,331.851,78.537
289.5,332.386,79.127
290,332.921,79.422
290.5,333.424,79.719
291,333.873,80.183
291.5,334.413,80.275
292,334.914,80.713
292.5,335.419,81.43
293,335.906,81.631
293.5,336.362,82.525
294,336.897,82.38
294.5,337.377,83.123
295,337.854,83.317
295.5,338.399,83.908
296,338.894,84.216
296.5,339.372,85.05
297,339.91,85.279
297.5,340.365,85.937
298,340.906,86.141
298.5,341.422,86.466
299,341.878,87.214
299.5,342.425,87.43
300,342.915,88.085
300.5,343.391,88.497
301,343.891,89.18
301.5,344.379,89.554
302,344.863,90.343
302.5,345.361,90.671
303,345.869,91.161
303.5,346.391,91.758
304,346.864,92.391
304.5,347.399,92.451
305,347.902,92.998
305.5,348.411,93.793
306,348.929,93.978
306.5,349.407,94.623
307,349.884,95.185
307.5,350.366,95.621
308,350.847,96.174
308.5,351.402,96.418
309,351.913,96.62
309.5,352.406,97.387
310,352.909,98.023
310.5,353.4,98.374
311,353.908,98.869
311.5,354.407,99.703
312,354.904,100.035
312.5,355.438,100.577
313,355.903,100.952
313.5,356.418,101.517
314,356.906,101.892
314.5,357.439,102.489
315,357.94,102.941
315.5,358.455,103.64
316,358.966,103.802
316.5,359.435,104.676
317,359.975,105.465
317.5,360.494,105.578
318,361.005,105.961
318.5,361.474,106.734
319,362.02,107.326
319.5,362.513,107.451
320,362.99,108.016
320.5,363.5,108.527
321,364.022,109.338
321.5,364.487,109.826
322,365.048,110.277
322.5,365.531,111.187
323,366.034,111.98
323.5,366.527,112.146
324,367.034,112.832
324.5,367.55,113.299
325,368.024,113.724
325.5,368.524,114.537
326,369.059,115.243
326.5,369.541,115.652
327,370.05,116.172
327.5,370.547,117.18
328,371.034,117.958
328.5,371.539,118.098
329,372.033,118.838
329.5,372.556,119.513
330,373.094,119.816
330.5,373.553,120.56
331,374.021,120.906
331.5,374.528,121.445
332,375.075,121.975
332.5,375.572,122.36
333,376.074,123.084
333.5,376.568,123.878
334,377.081,124.451
334.5,377.587,124.838
335,378.113,125.495
335.5,378.628,126.274
336,379.138,126.742
336.5,379.579,127.093
337,380.076,127.586
337.5,380.598,128.121
338,381.071,128.65
338.5,381.622,128.944
339,382.103,128.989
339.5,382.625,129.151
340,383.126,129.034
340.5,383.641,128.767
341,384.156,128.828
341.5,384.653,128.515
342,385.157,128.254
342.5,385.662,127.499
343,386.173,127.374
343.5,386.714,126.467
344,387.185,126.129
344.5,387.681,125.483
345,388.2,124.751
345.5,388.697,123.681
346,389.231,123.031
346.5,389.742,121.889
347,390.213,120.708
347.5,390.703,119.593
348,391.212,118.833
348.5,391.698,117.564
349,392.213,116.415
349.5,392.734,115.102
350,393.267,113.547
350.5,393.744,112.002
351,394.28,110.692
351.5,394.793,109.183
352,395.303,107.346
352.5,395.8,105.549
353,396.349,103.602
353.5,396.796,101.708
354,397.339,99.702
354.5,397.868,97.549
355,398.323,95.678
355.5,398.844,93.908
356,399.364,91.932
356.5,399.84,89.857
357,400.375,87.427
357.5,400.92,85.265
358,401.419,82.968
358.5,401.959,80.791
359,402.446,78.641
359.5,402.945,76.299
360,403.449,74.178
360.5,403.951,72.076
361,404.475,70.172
361.5,404.994,68.157
362,405.51,66.249
362.5,405.967,63.9
363,406.536,62.069
363.5,407.054,60.205
364,407.569,58.048
364.5,408.063,56.619
365,408.565,54.767
365.5,409.07,53.213
366,409.588,51.333
366.5,410.036,49.875
367,410.586,48.648
367.5,411.078,47.041
368,411.59,45.779
368.5,412.085,44.273
369,412.593,43.311
369.5,413.117,42.074
370,413.608,41.03
370.5,414.111,40.1
371,414.636,38.844
371.5,415.146,38.221
372,415.694,37.004
372.5,416.168,36.633
373,416.715,35.769
373.5,417.197,34.777
374,417.712,34.315
374.5,418.223,33.604
375,418.736,32.961
375.5,419.307,32.413
376,419.77,31.706
376.5,420.289,31.234
377,420.83,30.816
377.5,421.327,29.902
378,421.881,29.708
378.5,422.33,29.373
379,422.89,28.981
379.5,423.368,28.439
380,423.898,27.964
380.5,424.416,27.536
381,424.926,27.307
381.5,425.42,27.145
382,425.924,26.588
382.5,426.438,26.394
383,426.97,26.157
383.5,427.472,25.756
384,427.966,25.46
384.5,428.51,25.329
385,428.995,25.066
385.5,429.485,24.764
386,430.044,24.539
386.5,430.508,24.288
387,431.027,23.854
387.5,431.525,23.758
388,432.034,23.268
388.5,432.546,23.212
389,433.027,23.327
389.5,433.588,22.867
390,434.085,22.792
390.5,434.582,22.442
391,435.092,22.234
391.5,435.59,22.136
392,436.105,22.226
392.5,436.595,22.021
393,437.105,21.891
393.5,437.623,21.572
394,438.116,21.549
394.5,438.662,21.291
395,439.114,20.92
395.5,439.648,21.013
396,440.158,20.414
396.5,440.627,20.04
397,441.15,19.826
397.5,441.688,19.815
398,442.21,19.677
398.5,442.705,19.318
399,443.157,18.871
399.5,443.668,18.429
400,444.187,18.457
400.5,444.67,17.905
401,445.173,18.111
401.5,445.721,17.873
402,446.209,17.716
402.5,446.68,17.743
403,447.225,17.895
403.5,447.715,17.823
404,448.207,17.397
404.5,448.714,17.412
405,449.219,17.088
405.5,449.745,17.446
406,450.276,17.38
406.5,450.764,17.426
407,451.235,17.342
407.5,451.733,17.02
408,452.247,17.194
408.5,452.749,17.173
409,453.241,17.391
409.5,453.764,16.904
410,454.275,17.205
410.5,454.786,17.203
411,455.273,17.096
411.5,455.765,17.009
412,456.265,17.278
412.5,456.779,17.371
413,457.286,17.438
413.5,457.784,17.497
414,458.299,16.788
414.5,458.779,17.054
415,459.341,17.29
415.5,459.793,17.152
416,460.306,17.101
416.5,460.784,17.125
417,461.291,16.982
417.5,461.834,16.998
418,462.371,16.901
418.5,462.885,16.551
419,463.396,16.94
419.5,463.865,16.568
420,464.384,16.456
420.5,464.899,16.31
421,465.398,16.552
421.5,465.898,16.279
422,466.419,16.086
422.5,466.891,16.389
423,467.396,16.091
423.5,467.903,16.227
424,468.366,15.893
424.5,468.945,15.965
425,469.445,15.881
425.5,469.961,15.81
426,470.458,15.207
426.5,470.906,15.265
427,471.46,15.093
427.5,471.908,15.144
428,472.478,15.138
428.5,472.861,15.019
429,473.437,14.985
429.5,473.922,14.979
430,474.433,14.753
430.5,474.954,14.742
431,475.444,14.615
431.5,475.988,14.506
432,476.469,14.312
432.5,476.943,14.375
433,477.48,14.044
433.5,477.963,14.222
434,478.502,14.081
434.5,479.001,13.809
435,479.49,14.136
435.5,479.977,13.877
436,480.508,13.789
436.5,481.011,13.749
437,481.487,13.61
437.5,482.066,13.489
438,482.529,13.668
438.5,483,13.745
439,483.592,13.406
439.5,484.075,13.407
440,484.539,13.517
440.5,485.076,13.306
441,485.56,13.49
441.5,486.033,13.422
442,486.583,13
442.5,487.097,13.266
443,487.609,12.955
443.5,488.109,12.71
444,488.606,12.863
444.5,489.095,12.666
445,489.625,12.62
445.5,490.14,12.43
446,490.641,12.734
446.5,491.105,12.574
447,491.611,12.34
447.5,492.065,12.283
448,492.623,12.329
448.5,493.113,12.23
449,493.639,11.824
449.5,494.124,12.012
450,494.654,11.718
450.5,495.166,12.072
451,495.638,11.842
451.5,496.149,11.901
452,496.683,11.706
452.5,497.157,11.641
453,497.65,11.21
453.5,498.18,11
454,498.675,11.497
454.5,499.238,11.25
455,499.68,11.218
455.5,500.213,11.068
456,500.713,11.204
456.5,501.219,11.08
457,501.755,10.799
457.5,502.283,10.818
458,502.756,10.934
458.5,503.253,10.469
459,503.788,10.618
459.5,504.315,10.4
460,504.786,10.298
460.5,505.275,10.304
461,505.776,10.18
461.5,506.259,10.097
462,506.778,9.596
462.5,507.315,9.586
463,507.797,9.39
463.5,508.282,9.612
464,508.829,9.548
464.5,509.326,9.316
465,509.831,9.683
465.5,510.294,9.604
466,510.839,9.729
466.5,511.338,9.373
467,511.815,9.452
467.5,512.292,9.563
468,512.816,9.628
468.5,513.343,9.757
469,513.876,9.648
469.5,514.324,9.269
470,514.855,9.768
470.5,515.362,9.535
471,515.849,9.628
471.5,516.336,9.496
472,516.812,9.389
472.5,517.331,9.487
473,517.899,9.607
473.5,518.339,9.604
474,518.863,9.716
474.5,519.378,9.649
475,519.851,9.924
475.5,520.422,9.843
476,520.96,9.978
476.5,521.437,9.734
477,521.945,10.185
477.5,522.455,10.44
478,522.957,9.969
478.5,523.471,10.214
479,523.965,10.46
479.5,524.516,10.329
480,525.02,10.496
480.5,525.529,10.131
481,526.021,10.307
481.5,526.45,10.385
482,527.083,10.444
482.5,527.551,10.809
483,528.101,10.391
483.5,528.546,10.429
484,529.042,10.402
484.5,529.589,10.385
485,530.063,10.32
485.5,530.597,10.463
486,531.127,10.746
486.5,531.611,10.645
487,532.087,10.755
487.5,532.644,10.458
488,533.09,10.543
488.5,533.663,10.65
489,534.189,10.656
489.5,534.7,10.614
490,535.183,10.657
490.5,535.654,10.922
491,536.22,10.88
491.5,536.754,10.729
492,537.268,10.407
492.5,537.747,10.501
493,538.249,10.462
493.5,538.718,10.453
494,539.284,10.547
494.5,539.806,10.305
495,540.346,10.306
495.5,540.819,10.437
496,541.312,10.194
496.5,541.843,10.068
497,542.347,10.608
497.5,542.861,10.34
498,543.406,10.547
498.5,543.881,10.396
499,544.378,10.737
499.5,544.904,10.604
500,545.411,10.497
500.5,545.9,10.831
501,546.436,10.642
501.5,546.941,10.877
502,547.462,10.895
502.5,547.975,10.641
503,548.473,10.761
503.5,548.987,10.882
504,549.45,10.369
504.5,550.048,10.518
505,550.536,10.544
505.5,550.997,10.414
506,551.545,10.306
506.5,552.046,10.517
507,552.551,10.328
507.5,553.063,10.046
508,553.537,10.262
508.5,554.103,9.972
509,554.594,9.573
509.5,555.078,9.435
510,555.641,9.765
510.5,556.11,9.498
511,556.629,9.255
511.5,557.164,9.665
512,557.658,9.537
512.5,558.208,9.666
513,558.689,9.604
513.5,559.194,9.44
514,559.732,9.143
514.5,560.218,9.15
515,560.721,8.889
515.5,561.261,8.988
516,561.748,8.983
516.5,562.286,8.353
517,562.803,8.249
517.5,563.326,8.141
518,563.831,8.276
518.5,564.365,7.858
519,564.867,7.984
519.5,565.408,7.688
520,565.888,7.656
520.5,566.371,7.752
521,566.893,7.505
521.5,567.381,7.635
522,567.914,7.765
522.5,568.453,8.001
523,568.965,7.998
523.5,569.449,7.807
524,569.997,8.25
524.5,570.509,8.169
525,571.017,8.458
525.5,571.52,8.193
526,572.022,8.458
526.5,572.547,8.107
527,573.06,8.555
527.5,573.546,8.686
528,574.063,8.628
528.5,574.584,8.738
529,575.113,8.699
529.5,575.62,9.001
530,576.118,9.064
530.5,576.636,8.79
531,577.153,9.016
531.5,577.65,8.896
532,578.185,8.758
532.5,578.711,9.269
533,579.197,8.832
533.5,579.743,9.337
534,580.201,9.374
534.5,580.748,8.923
535,581.318,9.212
535.5,581.792,9.497
536,582.355,9.459
536.5,582.786,9.525
537,583.383,9.658
537.5,583.887,9.418
538,584.373,9.662
538.5,584.849,9.75
539,585.413,9.977
539.5,585.917,10.231
540,586.425,9.93
540.5,586.95,9.733
541,587.497,10.003
541.5,587.981,9.938
542,588.487,9.954
542.5,588.986,10.09
543,589.514,9.798
543.5,590.019,10.154
544,590.554,10.13
544.5,591.088,10.03
545,591.552,9.968
545.5,592.029,9.873
546,592.543,9.781
546.5,593.062,9.645
547,593.593,9.784
547.5,594.096,9.685
548,594.587,9.764
548.5,595.076,9.791
549,595.656,9.707
549.5,596.126,9.486
550,596.686,9.665
550.5,597.164,9.661
551,597.745,9.774
551.5,598.247,9.629
552,598.759,9.616
552.5,599.254,9.646
553,599.772,9.484
553.5,600.323,9.629
554,600.801,9.315
554.5,601.331,9.51
555,601.839,9.326
555.5,602.351,9.441
556,602.882,9.496
556.5,603.327,9.392
557,603.921,9.594
557.5,604.431,9.747
558,604.965,9.714
558.5,605.456,9.762
559,605.98,10.069
559.5,606.496,9.831
560,607.029,9.716
560.5,607.543,9.705
561,608.078,9.857
561.5,608.559,9.83
562,609.061,9.899
562.5,609.601,10.036
563,610.139,10.161
563.5,610.645,10.141
564,611.155,9.996
564.5,611.662,9.992
565,612.191,10.201
565.5,612.713,9.963
566,613.221,9.883
566.5,613.686,9.719
567,614.2,9.969
567.5,614.768,9.745
568,615.269,9.639
568.5,615.769,9.362
569,616.315,9.454
569.5,616.776,9.525
570,617.319,9.502
570.5,617.853,9.537
571,618.327,9.149
571.5,618.85,9.603
572,619.385,9.532
572.5,619.884,9.671
573,620.372,9.692
573.5,620.903,9.536
574,621.448,9.444
574.5,621.945,9.392
575,622.49,9.402
575.5,623.048,9.571
576,623.543,9.58
576.5,624.04,9.524
577,624.547,9.518
577.5,625.102,9.073
578,625.603,9.08
578.5,626.136,8.431
579,626.628,8.606
579.5,627.155,8.395
580,627.68,8.607
580.5,628.193,8.095
581,628.738,8.118
581.5,629.198,8.096
582,629.765,7.746
582.5,630.263,7.96
583,630.781,7.725
583.5,631.278,7.578
584,631.816,7.506
584.5,632.354,7.84
585,632.823,7.508
585.5,633.337,7.708
586,633.867,7.659
586.5,634.379,7.782
587,634.901,7.692
587.5,635.398,7.89
588,635.897,7.939
588.5,636.454,8.471
589,636.945,8.181
589.5,637.455,8.415
590,638.006,8.239
590.5,638.516,8.066
591,638.988,8.207
591.5,639.537,8.34
592,640.033,8.388
592.5,640.552,8.442
593,641.064,8.39
593.5,641.584,8.422
594,642.124,8.473
594.5,642.657,8.476
595,643.186,8.723
595.5,643.743,8.621
596,644.167,8.532
596.5,644.732,8.688
597,645.265,9.187
597.5,645.782,8.974
598,646.274,8.794
598.5,646.805,8.944
599,647.343,9.123
599.5,647.829,8.885
600,648.358,8.984
600.5,648.871,9.132
601,649.431,8.942
601.5,649.902,9.253
602,650.446,9.191
602.5,650.922,9.09
603,651.469,9.374
603.5,651.967,9.572
604,652.502,9.532
604.5,652.972,9.633
605,653.465,10.002
605.5,653.998,9.595
606,654.525,9.903
606.5,655.034,10.066
607,655.566,10.24
607.5,656.079,10.078
608,656.593,10.197
608.5,657.106,10.62
609,657.675,9.939
609.5,658.118,10.582
610,658.69,10.462
610.5,659.174,10.445
611,659.659,10.233
611.5,660.217,10.468
612,660.726,10.357
612.5,661.26,10.276
613,661.758,10.22
613.5,662.293,10.26
614,662.84,10.061
614.5,663.326,10.157
615,663.865,10.485
615.5,664.357,10.225
616,664.936,10.283
616.5,665.45,10.24
617,665.969,10.062
617.5,666.477,10.305
618,667,9.873
618.5,667.484,9.645
619,667.997,9.948
619.5,668.527,10.059
620,669.035,10.281
620.5,669.54,9.769
621,670.088,10.035
621.5,670.629,10.002
622,671.114,9.905
622.5,671.634,10.136
623,672.187,10.143
623.5,672.653,10.368
624,673.183,10.266
624.5,673.719,10.395
625,674.213,10.233
625.5,674.688,10.382
626,675.244,10.219
626.5,675.757,10.057
627,676.267,10.005
627.5,676.795,9.597
628,677.295,10.029
628.5,677.856,9.762
629,678.334,9.658
629.5,678.881,9.536
630,679.399,9.502
630.5,679.951,9.639
631,680.441,9.553
631.5,680.969,9.352
632,681.487,9.656
