Time,Mass,HRR
[s],[g],[kW/m2]
0,70.85,-3.834126252
1,70.75009,-4.100804221
2,70.648704,-1.894555601
3,70.712329,0.725818795
4,70.69939,0.654608302
5,70.645945,-0.544747266
6,70.645062,-0.64757659
7,70.636135,-0.64540509
8,70.630144,0.723462372
9,70.635217,2.038326211
10,70.628875,1.266148068
11,70.63645,-0.152244288
12,70.641443,-0.667752074
13,70.628955,0.462834913
14,70.621758,3.007068243
15,70.623782,3.500294091
16,70.616229,1.613904963
17,70.606057,-0.014468131
18,70.605218,-0.565027895
19,70.608894,0.180489221
20,70.594458,1.516077784
21,70.587111,1.470102928
22,70.594529,-0.167756173
23,70.588652,-1.499740979
24,70.575983,-1.513510674
25,70.578921,-0.419867322
26,70.585489,1.278915848
27,70.57653,0.849242962
28,70.572478,-0.829787758
29,70.577833,-2.006914259
30,70.568687,-2.312123555
31,70.567302,-1.441777482
32,70.565392,0.328316767
33,70.547263,-0.126322494
34,70.552782,-1.833955215
35,70.565849,-2.783451993
36,70.56033,-2.708928244
37,70.546037,-1.109105835
38,70.547494,0.173179261
39,70.555541,-1.079508876
40,70.545413,-3.478853086
41,70.527851,-4.914419525
42,70.531593,-3.909251673
43,70.536787,-1.607849896
44,70.541855,0.566722501
45,70.542105,-0.298608964
46,70.529438,-2.122062484
47,70.52953,-3.159187643
48,70.528099,-2.117314984
49,70.51318,0.237472407
50,70.495778,1.217778578
51,70.499623,-0.148557229
52,70.505472,-2.428747903
53,70.499922,-3.305727157
54,70.492401,-2.639390873
55,70.495426,-0.400370457
56,70.498111,0.731271246
57,70.484764,-0.431182551
58,70.485586,-1.283677334
59,70.490963,-1.072809503
60,70.492152,0.118028727
61,70.494842,1.691000353
62,70.489357,1.213355275
63,70.471669,-0.694211345
64,70.464303,-2.664384263
65,70.471362,-3.005262578
66,70.469166,-1.708567587
67,70.464094,0.259858997
68,70.459594,-0.267834022
69,70.45733,-1.810735836
70,70.46451,-2.999171719
71,70.466088,-2.878850419
72,70.461678,-1.07386761
73,70.466447,0.563694161
74,70.452828,-0.526763536
75,70.45119,-2.439375053
76,70.448738,-3.793012077
77,70.445241,-3.117301275
78,70.442331,-1.044592465
79,70.454858,0.184152384
80,70.453647,-1.211027037
81,70.446063,-3.007088719
82,70.451551,-4.397937661
83,70.441337,-4.313698811
84,70.435111,-1.784249752
85,70.431784,-0.494614981
86,70.429597,-1.949350871
87,70.418259,-3.574233549
88,70.39807,-3.932976693
89,70.404346,-3.108138513
90,70.415188,-1.024594421
91,70.410987,-0.467228777
92,70.396778,-2.155670139
93,70.39795,-3.672448023
94,70.391143,-3.92095866
95,70.376053,-2.792431058
96,70.377164,-0.548568136
97,70.373315,-0.669945252
98,70.374164,-2.603643364
99,70.368043,-3.935528473
100,70.362742,-4.032554113
101,70.364791,-2.719161571
