Time,Mass,HRR
[s],[g],[kW/m2]
0,74.09,1.932255701
1,74.032008,2.450056754
2,73.846538,4.084793808
3,73.783543,6.849875017
4,73.869658,9.992475684
5,73.920321,9.995847229
6,73.920317,8.333095204
7,73.927189,6.690888255
8,73.927225,5.452852942
9,73.923815,5.545370424
10,73.920267,6.292486898
11,73.911464,4.99665647
12,73.902587,3.049607479
13,73.904122,2.084938486
14,73.896127,2.319066986
15,73.888446,4.965653385
16,73.881044,6.688348146
17,73.878398,5.288820387
18,73.872884,3.602357812
19,73.881668,2.945631741
20,73.885621,3.10087109
21,73.88568,5.239728427
22,73.890064,5.756164229
23,73.888607,3.920111847
24,73.882237,2.20375153
25,73.874541,1.706059162
26,73.876038,1.934153528
27,73.877113,3.426627445
28,73.899676,3.225880266
29,73.883577,1.372420639
30,73.866954,-0.519523223
31,73.86912,-1.519183825
32,73.864066,0.036102418
33,73.856314,2.689677126
34,73.850129,2.582336244
35,73.841849,0.764005661
36,73.840983,-0.563873059
37,73.841314,-1.202573212
38,73.836941,-0.355186061
39,73.838418,1.584543107
40,73.828954,0.929954551
41,73.81923,-1.451414203
42,73.822453,-2.633494725
43,73.828295,-2.594709282
44,73.826228,-0.943083367
45,73.815233,0.321699483
46,73.819476,-0.949620436
47,73.821571,-2.034663227
48,73.81859,-2.512289328
49,73.8194,-2.18427741
50,73.812464,-0.310939889
51,73.802233,1.179437103
52,73.798536,0.128294407
53,73.799957,-1.51929141
54,73.798761,-2.375372686
55,73.806308,-1.877030465
56,73.805309,0.089553652
57,73.7976,0.923170276
58,73.799269,-0.521705772
59,73.786731,-2.125295312
60,73.77527,-2.781063973
61,73.784515,-2.020509368
62,73.798823,0.918888611
63,73.785991,1.686499636
64,73.776635,-0.099141131
65,73.782837,-1.047240279
66,73.784629,-1.030236874
67,73.777133,0.162038725
68,73.781453,3.036398322
69,73.785674,3.221922228
70,73.77158,2.131918865
71,73.764318,1.390300684
72,73.762641,0.855314905
73,73.764307,1.747616111
74,73.76082,3.796150236
75,73.765888,3.429234118
76,73.76021,1.448747292
77,73.753955,0.32437045
78,73.76052,-0.152783535
79,73.76331,1.012140336
80,73.750052,2.830991618
81,73.752953,1.880319169
82,73.752544,-0.732432707
83,73.744376,-2.256372142
84,73.735812,-2.183522382
85,73.741967,0.365963023
86,73.742568,2.989209061
87,73.740312,2.553346467
88,73.740689,1.371492902
89,73.742361,0.84018063
90,73.737587,1.345517046
91,73.728216,3.568201272
92,73.728258,4.751297894
93,73.718953,2.781801272
94,73.719975,0.76575148
95,73.724531,-0.430998775
96,73.713372,-0.016990366
97,73.71546,1.840734357
98,73.717643,2.104737353
99,73.709571,0.545153974
100,73.700407,-0.727941128
101,73.684921,-1.019272306
102,73.670711,0.063887272
103,73.664165,2.248171684
104,73.668546,2.185387356
105,73.659867,-0.006527707
106,73.635643,-2.040090278
107,73.622935,-3.140469565
108,73.616208,-3.162979377
109,73.598098,-2.746099613
110,73.685332,-4.621596978
111,73.532764,-8.082149103
112,73.370444,-6.95190699
113,73.376567,-1.947935956
114,73.375726,8.367409288
115,73.343318,20.91248422
116,73.285923,33.30168025
117,73.206908,44.61107625
118,73.126955,58.25086625
119,73.01911,74.86291304
120,72.92494,92.42190633
121,72.828708,109.7537079
122,72.712194,122.0557277
123,72.601267,138.4144643
124,72.49555,159.2394581
125,72.386044,178.0755562
126,72.281956,193.1037778
127,72.176597,208.4115428
128,72.06574,216.5663184
129,71.939605,222.6069518
130,71.825189,227.0085148
131,71.715556,231.2883747
132,71.582363,242.2262856
133,71.460527,249.492822
134,71.344446,262.7860763
135,71.230981,268.2521122
136,71.100411,276.0898748
137,70.96522,275.4402619
138,70.83688,283.5051283
139,70.703668,280.1038305
140,70.586216,284.5526905
141,70.451667,284.7075088
142,70.307318,292.0818066
143,70.189164,302.0946504
144,70.065909,302.4748719
145,69.914315,305.5803684
146,69.780706,309.3792719
147,69.659591,313.8581919
148,69.515385,313.4124792
149,69.375076,317.7938059
150,69.241604,324.3341376
151,69.112554,330.0486898
152,68.968281,316.965949
153,68.825652,320.7487439
154,68.685094,326.6881008
155,68.543268,333.8644503
156,68.412225,330.1199125
157,68.272204,323.5115371
158,68.121171,319.0915365
159,67.977458,329.5439736
160,67.846699,335.0496243
161,67.719467,339.2238173
162,67.584644,334.2009551
163,67.43684,336.5215673
164,67.28726,337.8425212
165,67.145385,342.3634113
166,66.991416,341.7897346
167,66.832757,339.8101246
168,66.670878,340.2658373
169,66.515382,342.0486946
170,66.3636,346.2661629
171,66.204898,350.2339
172,66.051369,359.0370501
173,65.907459,371.9515719
174,65.746627,372.1990634
175,65.573462,374.9832544
176,65.408303,379.4467232
177,65.258651,376.542825
178,65.12395,380.1725546
179,64.956927,385.167081
180,64.78174,381.7966766
181,64.627933,377.5216931
182,64.471775,383.40756
183,64.304675,384.2427009
184,64.137946,385.2759513
185,63.985699,388.9219618
186,63.829255,395.1232923
187,63.65946,397.9176642
188,63.494773,393.9407427
189,63.334029,402.710106
190,63.167796,397.4039797
191,62.993457,391.4077547
192,62.822978,393.4337257
193,62.66343,396.3401269
194,62.497541,400.2312255
195,62.32914,403.3100259
196,62.16205,398.1620906
197,61.996726,394.4725964
198,61.828318,394.8364454
199,61.663883,392.3315913
200,61.483904,404.4950439
201,61.317849,414.6947101
202,61.155189,407.8338891
203,60.982446,407.1902872
204,60.815077,417.4358703
205,60.646234,422.0411507
206,60.472183,415.0264505
207,60.280215,418.4597001
208,60.119108,412.5056718
209,59.954542,407.7949328
210,59.792707,409.9234709
211,59.631993,410.8496319
212,59.447524,411.2027505
213,59.257907,419.5957271
214,59.11065,416.792915
215,58.937019,414.1395261
216,58.73747,405.7541908
217,58.563526,419.4873154
218,58.373733,424.4869858
219,58.181088,430.9517411
220,58.001842,433.7113391
221,57.836509,428.3497208
222,57.660489,437.3035543
223,57.45865,440.9774327
224,57.27173,437.995249
225,57.090134,438.6218421
226,56.898142,441.9581707
227,56.715393,436.5637285
228,56.541736,433.8902712
229,56.359353,430.9917793
230,56.18206,439.3850893
231,56.026709,443.9809593
232,55.827848,448.9863013
233,55.618427,454.6148228
234,55.461632,458.4498496
235,55.284424,458.0394502
236,55.107245,446.3858187
237,54.919838,435.7641295
238,54.710727,448.306817
239,54.529007,467.4306756
240,54.346319,460.2358786
241,54.154577,452.0582902
242,53.946965,447.7933338
243,53.768459,446.3314277
244,53.592244,449.0583345
245,53.40057,450.1864735
246,53.227956,456.1313296
247,53.038568,459.3198906
248,52.840801,467.7054519
249,52.63287,463.7093951
250,52.426241,455.4655496
251,52.236092,461.9913939
252,52.056052,468.5720653
253,51.857615,476.9607447
254,51.636266,468.1532558
255,51.449552,465.9286755
256,51.283064,477.7063084
257,51.080623,473.0262122
258,50.879661,475.9709667
259,50.672802,481.0846131
260,50.46901,470.6244587
261,50.269063,475.9453517
262,50.068581,482.2144179
263,49.870341,493.9054675
264,49.671752,486.3752673
265,49.469613,492.4249072
266,49.276827,501.1433275
267,49.078039,483.4184193
268,48.883717,487.6321118
269,48.644956,493.5698945
270,48.453108,485.4675267
271,48.269723,489.7348678
272,48.059302,491.0351015
273,47.840934,492.270411
274,47.623187,497.7415925
275,47.416113,491.5405682
276,47.213166,491.8211522
277,47.01484,507.1359178
278,46.815178,521.092129
279,46.600514,510.7572372
280,46.385101,510.9149063
281,46.184822,497.4925201
282,45.966513,511.1517829
283,45.755108,517.632458
284,45.551183,500.9070039
285,45.33706,505.1613914
286,45.111378,507.8672033
287,44.899359,509.6731684
288,44.672266,518.1650512
289,44.440896,523.2805251
290,44.236198,532.2033497
291,44.027965,525.0490918
292,43.814174,528.4248725
293,43.595847,525.4602895
294,43.382509,505.9816985
295,43.162727,520.4259048
296,42.945248,529.9859139
297,42.736722,514.7078522
298,42.503306,503.5786729
299,42.254327,513.505385
300,42.039062,540.9625331
301,41.819747,533.3840068
302,41.610035,546.8350285
303,41.385164,537.3458736
304,41.149152,533.1904224
305,40.930094,542.8285433
306,40.714318,524.0854347
307,40.493784,537.7639341
308,40.267363,536.6750752
309,40.055734,525.3279055
310,39.838162,532.7787774
311,39.594232,550.4074215
312,39.365782,540.5362931
313,39.148004,534.3161707
314,38.915635,544.2444881
315,38.677728,553.2644069
316,38.449388,550.5815263
317,38.213169,549.5892374
318,37.983018,550.0730147
319,37.768379,580.7738454
320,37.550533,563.9007837
321,37.305836,550.9788142
322,37.074702,565.5513517
323,36.847593,566.5277247
324,36.617773,559.2558544
325,36.395148,556.0396005
326,36.169899,569.8824721
327,35.940287,579.7488374
328,35.700489,560.6069723
329,35.480858,551.7698603
330,35.250657,547.8436397
331,35.011643,548.566247
332,34.793813,541.8956616
333,34.56194,562.8765934
334,34.320177,565.0662337
335,34.087838,544.7895661
336,33.84758,567.313658
337,33.60888,577.7145346
338,33.383447,582.8001585
339,33.152246,579.0516195
340,32.912151,567.1458586
341,32.677308,573.9568412
342,32.456094,572.3714814
343,32.216322,578.8312499
344,31.991871,578.6398413
345,31.767504,552.9111547
346,31.505446,562.8288195
347,31.264136,572.725888
348,31.031359,568.6745417
349,30.796309,579.4022622
350,30.562491,581.6523873
351,30.326609,547.491004
352,30.088285,541.8864519
353,29.846806,554.4144078
354,29.618899,574.7254925
355,29.386357,583.1734415
356,29.146761,575.9024301
357,28.90789,576.4590973
358,28.653457,582.104123
359,28.402416,584.0086333
360,28.158908,581.7619308
361,27.919916,588.4367194
362,27.674977,595.3494231
363,27.432811,599.8498776
364,27.199521,584.7198735
365,26.952371,603.5917422
366,26.699284,587.3682373
367,26.449012,615.5606577
368,26.195486,596.2692452
369,25.946321,607.6180544
370,25.708154,609.4950847
371,25.462655,628.3668269
372,25.213728,618.2861641
373,24.973273,603.7070463
374,24.72098,610.9110588
375,24.446664,605.9872891
376,24.192834,630.6922142
377,23.939008,630.171739
378,23.66008,608.469125
379,23.399096,603.8306957
380,23.142201,616.5248933
