Time,Mass,HRR
[s],[g],[kW/m2]
0,71.62,0.511768127
1,71.58587,3.038583472
2,71.544939,2.416754352
3,71.712661,0.832620366
4,71.760695,1.609585945
5,71.609214,3.216649308
6,71.502296,2.352316017
7,71.472816,1.145109413
8,71.454467,2.357852585
9,71.455645,3.889164528
10,71.455038,2.610962095
11,71.437325,0.756165453
12,71.427841,-0.288753589
13,71.436799,0.669333259
14,71.416483,2.031196781
15,71.398077,0.345357326
16,71.410866,-0.804951735
17,71.422309,1.540279517
18,71.385495,3.011779287
19,71.339917,1.982546502
20,71.331674,0.777765571
21,71.337609,1.991037384
22,71.354607,4.267622109
23,71.365817,3.329645765
24,71.344048,1.649258154
25,71.353774,1.95870205
26,71.344923,3.862789238
27,71.306927,5.047182625
28,71.32347,3.047726398
29,71.336471,1.481484704
30,71.316564,1.454585796
31,71.333339,3.240653172
32,71.316024,1.893135432
33,71.291251,-0.458199697
34,71.275083,-1.11695444
35,71.280039,-0.162859713
36,71.298419,2.27758765
37,71.313646,1.15334695
38,71.319662,-1.021891788
39,71.312781,0.647344895
40,71.287363,2.51631552
41,71.268089,0.830910012
42,71.262683,-0.730960615
43,71.292619,-0.285095282
44,71.288692,1.34247043
45,71.258562,0.068524683
46,71.237538,-2.197285053
47,71.2498,-2.122335535
48,71.251679,-1.245436895
49,71.23874,1.590064642
50,71.234556,1.185294465
51,71.24113,0.207194838
52,71.252449,1.971862073
53,71.265227,3.33682936
54,71.266375,1.708456654
55,71.237123,0.413660982
56,71.200082,1.30535949
57,71.203757,2.500192519
58,71.228703,1.402504611
59,71.235418,0.386136361
60,71.221418,0.684129537
61,71.216269,2.562178378
62,71.228934,4.41911778
63,71.225546,2.667465227
64,71.206616,0.702024735
65,71.213135,0.305999531
66,71.225252,2.589147724
67,71.430293,2.524388405
68,71.815846,-0.407703218
69,71.572994,-1.817608762
70,71.297544,-1.462265795
71,71.207989,0.574257953
72,71.168915,-0.166749213
73,71.181916,-1.625183217
74,71.174749,0.037514825
75,71.175126,1.597684977
76,71.181715,-0.3990264
77,71.18424,-1.48393239
78,71.159807,1.02894339
79,71.197852,0.140143991
80,71.275322,-1.669838396
81,71.273902,-2.318709756
82,71.220366,-0.734020798
83,71.114537,-0.002168135
84,71.204176,-2.678073877
85,71.291783,-3.348125374
86,71.229691,-0.649459019
87,71.130289,0.119892816
88,71.12071,-1.62172309
89,71.153749,-2.500663091
90,71.159791,-1.994757764
91,71.137783,0.496299467
92,71.129981,-0.610262376
93,71.125677,-2.353937172
94,71.091689,-1.377272015
95,71.107139,0.554766591
96,71.148847,-0.779226631
97,71.118421,-2.40330852
98,71.096582,-1.434594335
99,71.097479,0.689606549
100,71.072974,-0.390789808
101,71.043023,-1.935265381
102,71.046594,-2.316860352
103,71.067249,-0.081103644
104,71.04054,1.38684912
105,71.049145,1.401076274
106,71.012553,2.319615326
107,70.933029,7.65871308
108,70.840058,15.98467455
109,70.798995,19.91575616
110,70.750478,28.27654969
111,70.668052,38.66175625
112,70.597155,57.48943649
113,70.531873,80.25782103
114,70.435813,94.15718183
115,70.336922,111.3500351
116,70.225092,133.9969335
117,70.134322,146.5375699
118,70.057279,156.8027688
119,69.975059,162.7125722
120,69.854807,178.0896902
121,69.749875,198.2734494
122,69.656488,205.445796
123,69.543585,206.5296126
124,69.432831,220.5567259
125,69.338135,224.887404
126,69.231552,226.7663858
127,69.122308,228.4762356
128,68.999883,234.3113139
129,68.876339,242.6914607
130,68.751772,243.3603061
131,68.643828,242.4857174
132,68.556151,250.9428211
133,68.458764,254.07303
134,68.35937,259.6173938
135,68.227631,265.830278
136,68.099052,274.2758745
137,67.971573,276.5957064
138,67.834243,274.6807448
139,67.703891,275.793957
140,67.572462,279.5600058
141,67.469587,279.9065868
142,67.359726,282.2078292
143,67.236252,289.4216906
144,67.117742,285.1445982
145,66.966841,292.7226927
146,66.851633,292.7398385
147,66.726094,292.3107256
148,66.585096,291.9006108
149,66.455683,293.5119137
150,66.340969,299.1204703
151,66.206766,297.8721323
152,66.07583,297.0024382
153,65.968124,302.6188666
154,65.821484,306.4911374
155,65.680659,306.186535
156,65.556985,300.482253
157,65.452909,301.4342469
158,65.326882,306.7534397
159,65.201095,311.6900078
160,65.072075,314.2404135
161,64.935393,317.2685081
162,64.789721,320.4094226
163,64.670134,324.1272828
164,64.514202,322.4733118
165,64.348949,325.2426979
166,64.212798,328.5245029
167,64.103621,326.6744413
168,63.993291,330.3529286
169,63.851209,331.7231749
170,63.670149,335.0892755
171,63.503223,336.5709423
172,63.338784,332.417885
173,63.209548,335.1210436
174,63.101159,338.8965552
175,62.976312,341.9741381
176,62.83496,351.0757697
177,62.676089,345.7138597
178,62.513312,344.8964815
179,62.35757,349.7680174
180,62.232313,349.7015972
181,62.08944,346.0764536
182,61.961589,347.035851
183,61.810545,353.2515205
184,61.671225,355.3616
185,61.526065,356.647475
186,61.381032,355.0153267
187,61.212888,358.9777387
188,61.050756,363.6876967
189,60.902598,362.092283
190,60.754208,367.8295367
191,60.60184,366.9043728
192,60.448149,372.9084567
193,60.299956,375.6383477
194,60.131198,364.6022716
195,59.983177,365.3683316
196,59.853543,369.9768909
197,59.69532,374.954913
198,59.510444,380.7249795
199,59.350633,374.4707754
200,59.228871,377.4034555
201,59.070026,373.6999715
202,58.901393,368.9658229
203,58.760293,369.0547642
204,58.608086,367.8104989
205,58.416299,378.3130497
206,58.221284,381.6895737
207,58.097234,373.7027626
208,57.980225,378.6321357
209,57.791146,379.6046903
210,57.605983,381.3070992
211,57.484125,392.4390936
212,57.321228,395.308658
213,57.160072,402.2480144
214,57.015411,395.2088668
215,56.8169,389.6888245
216,56.645226,388.8473896
217,56.513916,407.2534138
218,56.340054,408.6129089
219,56.191284,395.1839309
220,56.021227,393.5744642
221,55.822568,408.3166769
222,55.668576,406.0558393
223,55.537387,399.3362736
224,55.374181,401.1786931
225,55.186696,404.8080126
226,55.012808,398.8177089
227,54.883633,405.9032113
228,54.696192,401.4271273
229,54.54184,411.066156
230,54.400167,412.5788939
231,54.226903,406.7015352
232,54.068817,404.0647294
233,53.877066,404.8320001
234,53.72088,408.573103
235,53.523081,406.9572382
236,53.327686,422.5431015
237,53.154687,416.4301303
238,53.003323,410.214834
239,52.852998,420.0284907
240,52.651919,423.5772539
241,52.50564,417.1365765
242,52.344768,413.2424555
243,52.158352,423.4831844
244,51.991247,423.7966719
245,51.84743,436.9407625
246,51.680723,431.0651557
247,51.478273,414.5971288
248,51.265402,419.0093578
249,51.072717,428.3477454
250,50.891197,428.4464665
251,50.737414,433.9265771
252,50.561963,436.7520257
253,50.395738,423.8802313
254,50.232299,433.4264201
255,50.058047,440.9723279
256,49.876611,434.9673358
257,49.707968,439.9153796
258,49.530439,444.1959991
259,49.344762,449.7767735
260,49.163301,436.7951429
261,48.967221,443.4170806
262,48.767296,442.4401491
263,48.590393,447.7822824
264,48.414247,443.9118563
265,48.24779,445.0435402
266,48.048686,446.0276699
267,47.853301,440.2185878
268,47.633357,454.4809848
269,47.444045,450.6377883
270,47.269878,457.7295651
271,47.073955,464.2932573
272,46.890956,463.1248708
273,46.71433,473.0118821
274,46.500507,466.8467715
275,46.287667,452.4628185
276,46.104369,461.2313838
277,45.888949,483.6470865
278,45.67043,488.8366224
279,45.477088,492.5498297
280,45.306266,474.9698984
281,45.126209,485.1538982
282,44.930674,474.0925797
283,44.755686,485.8530932
284,44.547699,482.9441993
285,44.317102,476.0052228
286,44.1145,482.9294983
287,43.941126,498.6347724
288,43.752772,493.3491935
289,43.547386,496.3160866
290,43.317682,491.2210115
291,43.104667,502.5796106
292,42.903931,508.3822425
293,42.700769,490.9886477
294,42.494502,492.877428
295,42.268959,493.5910019
296,42.071495,487.8542722
297,41.864653,503.8615459
298,41.673881,513.4157592
299,41.447587,518.1110391
300,41.227749,542.4871035
301,41.000853,532.4221716
302,40.794362,518.1443133
303,40.61044,524.6167701
304,40.410316,525.2593983
305,40.19323,515.8989234
306,39.977119,528.6014313
307,39.745497,531.9314509
308,39.537072,539.921145
309,39.356821,533.0526029
310,39.158066,516.3771278
311,38.92932,525.7695697
312,38.678659,526.1966875
313,38.448161,534.5037435
314,38.2396,537.5835698
315,38.070495,522.245546
316,37.854688,524.6671061
317,37.614508,529.4375741
318,37.413488,530.401263
319,37.221246,524.5344057
320,37.021521,512.9001511
321,36.789883,534.0759079
322,36.555115,528.1045933
323,36.320099,516.3912723
324,36.101963,526.9244712
325,35.889875,527.4813117
326,35.695672,525.9288755
327,35.487178,533.7939986
328,35.267574,515.699766
329,35.056481,514.4714554
330,34.860425,521.56334
331,34.643667,530.5198171
332,34.429352,525.7504875
333,34.205083,538.7577242
334,34.00753,537.3034323
335,33.803293,530.3102046
336,33.576791,525.1390913
337,33.340699,528.6851772
338,33.108643,541.7822237
339,32.921421,544.7435148
340,32.707304,531.0304706
341,32.47542,529.088565
342,32.250568,537.3845792
343,32.054704,532.4445732
344,31.827125,527.5962797
345,31.576836,536.2809902
346,31.36317,546.0644806
347,31.119819,542.2527295
348,30.911799,566.2055082
349,30.704888,559.829427
350,30.457185,541.8905527
351,30.225005,541.1010414
352,30.021485,554.7198464
353,29.841091,556.3712369
354,29.631567,545.7257621
355,29.346805,550.494008
356,29.12703,558.3669289
357,28.904223,565.1536282
358,28.667516,549.742214
359,28.436825,549.0651364
360,28.215263,562.3103599
361,27.991787,569.5392595
362,27.737073,560.1716567
363,27.513395,566.8558473
364,27.330002,571.5028823
365,27.117448,579.4609324
366,26.868793,573.6953798
367,26.571085,576.9975591
368,26.342927,567.2124687
369,26.153475,565.0681696
370,25.917041,566.7000402
371,25.648163,557.7824888
372,25.445127,578.1145232
373,25.230938,581.1497259
374,25.006359,574.6242779
375,24.749617,581.1037942
376,24.502728,589.7637978
377,24.269232,594.8413421
378,24.013879,584.5864378
379,23.76662,579.4427366
380,23.567571,588.9591124
381,23.342188,594.1843407
382,23.05207,602.2720206
383,22.811115,593.3952047
384,22.595254,605.7604152
385,22.349205,605.3124197
386,22.088158,585.678715
387,21.840831,592.1190325
388,21.616784,597.5544338
389,21.359827,608.7049855
390,21.125103,599.1492118
391,20.908845,592.498167
392,20.661056,613.3689701
393,20.393309,604.636209
394,20.137302,591.0450989
395,19.896894,598.4281434
396,19.676728,604.1978524
397,19.428972,600.7590338
398,19.197138,597.9289356
399,18.928263,585.6540414
400,18.688366,614.8589221
401,18.43579,632.9443232
402,18.153476,635.7430735
403,17.902709,619.2117942
404,17.687161,607.5240243
405,17.474666,618.7040181
406,17.21298,610.1743877
407,16.942969,625.352141
408,16.692545,634.591261
409,16.418713,636.5194823
410,16.162561,635.3561551
411,15.918414,617.4245426
412,15.694124,628.9390101
413,15.462715,626.4379641
414,15.190478,613.965134
415,14.938113,623.0241788
416,14.678186,619.793907
417,14.416757,616.7630348
418,14.177614,634.3741253
419,13.942896,621.391997
420,13.668968,634.2876865
421,13.405071,637.8866321
422,13.151087,624.8767275
423,12.896079,640.5194816
424,12.641045,640.7676355
425,12.38944,642.4873564
426,12.127049,642.659923
427,11.862636,612.2541422
428,11.609978,606.6577414
429,11.362456,627.5221182
430,11.098365,622.57634
431,10.831048,609.6750625
432,10.590256,627.0702002
433,10.316776,656.2547444
434,10.066425,667.7005621
435,9.785067,644.0576011
436,9.510701,637.0671387
437,9.256279,649.4053347
438,8.964236,677.9954816
439,8.698281,660.9843538
440,8.457806,644.8930556
441,8.19208,655.1601663
442,7.917011,662.7459471
443,7.671604,662.0531571
444,7.42666,639.7025458
445,7.150052,653.9968161
446,6.894863,656.6320505
447,6.661319,652.7837207
448,6.428117,657.929431
449,6.187042,632.9690654
450,5.923776,634.2499003
451,5.647463,633.1860306
452,5.414754,623.3688424
453,5.185112,627.1137319
454,4.954601,640.7220907
455,4.702852,656.2958369
456,4.431664,637.7288655
457,4.187559,645.1017135
458,3.943548,639.803999
459,3.742471,625.4946025
460,3.530454,620.1365624
461,3.306236,614.9908407
462,3.0609,613.3787934
463,2.843461,607.9750172
464,2.625768,602.925173
465,2.42335,599.4994674
466,2.214936,578.7759385
467,2.03087,580.3415589
468,1.867296,575.8186698
469,1.664271,555.1354937
470,1.463263,560.4041319
471,1.266314,536.0919575
472,1.114372,515.3890137
473,0.966237,507.9624785
474,0.783778,505.1486471
475,0.605398,496.4810613
476,0.447154,475.5918517
477,0.300187,471.0098523
478,0.160134,466.769911
479,0.046962,468.2225535
480,-0.083622,460.7905197
481,-0.170206,447.1811304
482,-0.243207,442.3221238
483,-0.29299,434.7768778
484,-0.350526,396.689604
485,-0.367302,365.5422545
486,-0.377376,341.8886748
487,-0.395827,294.2002879
488,-0.428512,254.7053635
489,-0.411835,215.2327001
490,-0.450316,185.1051932
491,-0.471627,156.3807835
492,-0.45907,121.5523656
493,-0.47657,103.740108
494,-0.487295,89.56275301
495,-0.47084,74.24465012
496,-0.508953,67.64103279
497,-0.52721,59.30696699
498,-0.535458,51.50650694
499,-0.555455,45.19776281
500,-0.520326,40.93388647
501,-0.493212,38.21110656
502,-0.533108,32.77310452
503,-0.550321,29.07737539
504,-0.545748,28.4452725
505,-0.531783,27.35080094
506,-0.53735,25.57029038
507,-0.567853,23.33690839
508,-0.579992,21.32055335
509,-0.592327,21.40587245
510,-0.610025,21.63655368
511,-0.590745,19.32317204
512,-0.579973,17.59555825
513,-0.572635,18.21437155
514,-0.571686,19.3645088
515,-0.595967,16.83526361
516,-0.582792,14.44332659
517,-0.487915,14.17532812
518,-0.631856,15.59080683
519,-0.621318,16.09031613
520,-0.556899,13.29646734
521,-0.534688,10.83760751
522,-0.499194,11.77577386
523,-0.507232,11.0205398
524,-0.539127,8.496619543
525,-0.532752,7.335193649
526,-0.538975,8.278186511
527,-0.530154,9.678460488
528,-0.508141,7.751517807
529,-0.492032,5.06248041
530,-0.481032,4.378849493
531,-0.519055,5.196084728
532,-0.549754,4.537170673
533,-0.536471,1.512583473
534,-0.513002,-0.128598693
535,-0.512619,1.155431216
536,-0.511688,2.844830826
537,-0.521595,1.562575445
538,-0.520371,0.030204867
539,-0.515421,0.508479581
540,-0.536999,1.935898278
541,-0.510689,1.336814256
542,-0.505561,-0.832194539
543,-0.54156,-1.56007113
544,-0.539091,0.744583249
545,-0.533364,0.976866446
546,-0.522577,-0.081813126
547,-0.521516,0.188090912
548,-0.533218,1.246519482
549,-0.515718,2.724201975
550,-0.516059,1.175343209
551,-0.512221,-0.871865847
552,-0.498446,-0.909505366
553,-0.501153,0.041200251
554,-0.519311,-0.106777201
555,-0.521588,-1.944507745
556,-0.539675,-3.20897441
557,-0.544417,-2.387583617
558,-0.519631,-1.94577853
559,-0.51395,-3.238316438
560,-0.506172,-3.550379199
561,-0.520275,-1.854214517
562,-0.517861,-2.000891494
563,-0.522835,-3.519322053
564,-0.549831,-3.563879976
565,-0.524804,-1.976470835
566,-0.485594,-0.287253865
567,-0.479423,-0.657734098
568,-0.477807,-2.119081777
569,-0.48202,-3.040410663
570,-0.498993,-1.685824837
571,-0.522218,-1.388331752
572,-0.526406,-2.79703764
573,-0.502529,-2.178220035
574,-0.530104,-0.649983067
575,-0.555208,0.930903869
576,-0.53181,-0.206838618
577,-0.519113,-1.823677881
578,-0.530698,-1.790319809
579,-0.562756,0.440483515
580,-0.568455,0.420210391
581,-0.540632,-0.923776147
582,-0.521716,-1.184556609
583,-0.498376,0.864801211
584,-0.494731,0.60889603
585,-0.493052,-0.582434387
586,-0.49909,-0.506094193
587,-0.51,0.549904988
588,-0.539384,1.737758035
589,-0.51632,0.235983424
590,-0.489723,-1.840549745
591,-0.495091,-1.780996198
592,-0.488511,-0.122366542
593,-0.519266,-0.702946565
594,-0.542441,-2.400890542
595,-0.531412,-2.244633304
596,-0.518206,-0.174593309
597,-0.535572,-0.509018653
598,-0.550597,-1.728462006
599,-0.537773,-1.353595589
600,-0.503817,0.674516176
601,-0.548636,1.269935283
602,-0.571885,-1.465341892
603,-0.57532,-2.931880977
604,-0.57904,-0.575920093
605,-0.542343,0.624996541
606,-0.530214,-0.703608191
607,-0.541192,-1.038763244
608,-0.554795,0.917107127
609,-0.542398,1.764579407
610,-0.526207,0.023064971
