Time,T_back
172.5,451.5
173,452.1
173.5,452.8
174,453.4
174.5,454.0
175,454.6
175.5,455.2
176,455.8
176.5,456.4
177,457.0
177.5,457.6
178,458.2
178.5,458.8
179,459.4
179.5,460.0
180,460.6
180.5,461.2
181,461.8
181.5,462.4
182,463.0
182.5,463.6
183,464.2
183.5,464.8
184,465.4
184.5,466.0
185,466.6
185.5,467.2
186,467.8
186.5,468.4
187,469.0
187.5,469.6
188,470.2
188.5,470.8
189,471.3
189.5,471.9
190,472.5
190.5,473.1
191,473.7
191.5,474.3
192,474.9
192.5,475.5
193,476.1
193.5,476.7
194,477.3
194.5,477.8
195,478.4
195.5,479.0
196,479.6
196.5,480.2
197,480.8
197.5,481.4
198,482.0
198.5,482.5
199,483.1
199.5,483.7
200,484.3
200.5,484.9
201,485.5
201.5,486.0
202,486.6
202.5,487.2
203,487.8
203.5,488.4
204,488.9
204.5,489.5
205,490.1
205.5,490.7
206,491.3
206.5,491.8
207,492.4
207.5,493.0
208,493.6
208.5,494.2
209,494.7
209.5,495.3
210,495.9
210.5,496.5
211,497.0
211.5,497.6
212,498.2
212.5,498.8
213,499.3
213.5,499.9
214,500.5
214.5,501.0
215,501.6
215.5,502.2
216,502.8
216.5,503.3
217,503.9
217.5,504.5
218,505.0
218.5,505.6
219,506.2
219.5,506.7
220,507.3
220.5,507.9
221,508.4
221.5,509.0
222,509.6
222.5,510.1
223,510.7
223.5,511.3
224,511.8
224.5,512.4
225,513.0
225.5,513.5
226,514.1
226.5,514.6
227,515.2
227.5,515.8
228,516.3
228.5,516.9
229,517.4
229.5,518.0
230,518.6
230.5,519.1
231,519.7
231.5,520.2
232,520.8
232.5,521.4
233,521.9
233.5,522.5
234,523.0
234.5,523.6
235,524.1
235.5,524.7
236,525.2
236.5,525.8
237,526.3
237.5,526.9
238,527.4
238.5,528.0
239,528.5
239.5,529.1
240,529.6
240.5,530.2
241,530.7
241.5,531.3
242,531.8
242.5,532.4
243,532.9
243.5,533.5
244,534.0
244.5,534.6
245,535.1
245.5,535.6
246,536.2
246.5,536.7
247,537.3
247.5,537.8
248,538.3
248.5,538.9
249,539.4
249.5,540.0
250,540.5
250.5,541.0
251,541.6
251.5,542.1
252,542.6
252.5,543.2
253,543.7
253.5,544.2
254,544.8
254.5,545.3
255,545.8
255.5,546.4
256,546.9
256.5,547.4
257,547.9
257.5,548.5
258,549.0
258.5,549.5
259,550.0
259.5,550.6
260,551.1
260.5,551.6
261,552.1
261.5,552.6
262,553.2
262.5,553.7
263,554.2
263.5,554.7
264,555.2
264.5,555.7
265,556.3
265.5,556.8
266,557.3
266.5,557.8
267,558.3
267.5,558.8
268,559.3
268.5,559.8
269,560.3
269.5,560.8
270,561.3
270.5,561.8
271,562.3
271.5,562.8
272,563.3
272.5,563.8
273,564.3
273.5,564.8
274,565.3
274.5,565.8
275,566.3
275.5,566.8
276,567.3
276.5,567.8
277,568.3
277.5,568.7
278,569.2
278.5,569.7
279,570.2
279.5,570.7
280,571.2
280.5,571.6
281,572.1
281.5,572.6
282,573.1
282.5,573.5
283,574.0
283.5,574.5
284,575.0
284.5,575.4
285,575.9
285.5,576.4
286,576.8
286.5,577.3
287,577.7
287.5,578.2
288,578.7
288.5,579.1
289,579.6
289.5,580.0
290,580.5
290.5,580.9
291,581.4
291.5,581.8
292,582.3
292.5,582.7
293,583.2
293.5,583.6
294,584.1
294.5,584.5
295,584.9
295.5,585.4
296,585.8
296.5,586.2
297,586.7
297.5,587.1
298,587.5
298.5,588.0
299,588.4
299.5,588.8
300,589.2
300.5,589.7
301,590.1
301.5,590.5
302,590.9
302.5,591.3
303,591.7
303.5,592.2
304,592.6
304.5,593.0
305,593.4
305.5,593.8
306,594.2
306.5,594.6
307,595.0
307.5,595.4
308,595.8
308.5,596.2
309,596.6
309.5,597.0
310,597.4
310.5,597.8
311,598.2
311.5,598.6
312,599.0
312.5,599.3
313,599.7
313.5,600.1
314,600.5
314.5,600.9
315,601.3
315.5,601.7
316,602.0
316.5,602.4
317,602.8
317.5,603.2
318,603.6
318.5,603.9
319,604.3
319.5,604.7
320,605.0
320.5,605.4
321,605.8
321.5,606.2
322,606.5
322.5,606.9
323,607.3
323.5,607.6
324,608.0
324.5,608.4
325,608.7
325.5,609.1
326,609.5
326.5,609.8
327,610.2
327.5,610.6
328,610.9
328.5,611.3
329,611.7
329.5,612.0
330,612.4
330.5,612.8
331,613.1
331.5,613.5
332,613.9
332.5,614.2
333,614.6
333.5,615.0
334,615.3
334.5,615.7
335,616.1
335.5,616.4
336,616.8
336.5,617.2
337,617.5
337.5,617.9
338,618.3
338.5,618.7
339,619.0
339.5,619.4
340,619.8
340.5,620.2
341,620.5
341.5,620.9
342,621.3
342.5,621.7
343,622.1
343.5,622.4
344,622.8
344.5,623.2
345,623.6
345.5,624.0
346,624.4
346.5,624.8
347,625.2
347.5,625.6
348,626.0
348.5,626.4
349,626.8
349.5,627.2
350,627.6
350.5,628.0
351,628.4
351.5,628.8
352,629.2
352.5,629.6
353,630.0
353.5,630.5
354,630.9
354.5,631.3
355,631.8
355.5,632.2
356,632.6
356.5,633.1
357,633.5
357.5,633.9
358,634.4
358.5,634.9
359,635.3
359.5,635.8
360,636.2
360.5,636.7
361,637.2
361.5,637.6
362,638.1
362.5,638.6
363,639.1
363.5,639.6
364,640.1
364.5,640.6
365,641.1
365.5,641.6
366,642.1
366.5,642.6
367,643.2
367.5,643.7
368,644.2
368.5,644.8
369,645.3
369.5,645.9
370,646.4
370.5,647.0
371,647.6
371.5,648.2
372,648.8
372.5,649.4
373,650.0
373.5,650.6
374,651.2
374.5,651.8
375,652.5
375.5,653.1
376,653.8
376.5,654.4
377,655.1
377.5,655.8
378,656.5
378.5,657.2
379,657.9
379.5,658.7
380,659.4
380.5,660.2
381,660.9
381.5,661.7
382,662.5
382.5,663.3
383,664.2
383.5,665.0
384,665.9
384.5,666.8
385,667.7
385.5,668.6
386,669.5
386.5,670.5
387,671.5
387.5,672.5
388,673.6
388.5,674.7
389,675.8
389.5,676.9
390,678.1
390.5,679.3
391,680.6
391.5,681.9
392,683.3
392.5,684.7
393,686.2
393.5,687.8
394,689.4
394.5,691.1
395,692.9
395.5,694.8
396,696.9
396.5,699.0
397,701.4
397.5,703.9
398,706.7
398.5,709.8
399,713.3
399.5,717.2
400,721.9
400.5,727.5
401,734.6
401.5,744.2
402,758.9
402.5,769.2
403,764.9
403.5,781.9
404,793.6
404.5,802.4
405,809.3
405.5,815.0
406,819.7
406.5,823.8
407,827.4
407.5,830.5
408,833.3
408.5,835.8
409,838.1
409.5,840.2
410,842.1
410.5,843.9
411,845.5
411.5,847.0
412,848.5
412.5,849.8
413,851.0
413.5,852.2
414,853.3
414.5,854.4
415,855.4
415.5,856.3
416,857.3
416.5,858.1
417,858.9
417.5,859.7
418,860.5
418.5,861.2
419,861.9
419.5,862.5
420,863.2
420.5,863.8
421,864.4
421.5,865.0
422,865.5
422.5,866.1
423,866.6
423.5,867.1
424,867.6
424.5,868.1
425,868.5
425.5,869.0
426,869.4
426.5,869.8
427,870.2
427.5,870.6
428,871.0
428.5,871.4
429,871.8
429.5,872.1
430,872.5
430.5,872.9
431,873.2
431.5,873.5
432,873.8
432.5,874.2
433,874.5
433.5,874.8
434,875.1
434.5,875.4
435,875.7
435.5,875.9
436,876.2
436.5,876.5
437,876.7
437.5,877.0
438,877.3
438.5,877.5
439,877.7
439.5,878.0
440,878.2
440.5,878.5
441,878.7
441.5,878.9
442,879.1
442.5,879.3
443,879.6
443.5,879.8
444,880.0
444.5,880.2
445,880.4
445.5,880.6
446,880.8
446.5,881.0
447,881.1
447.5,881.3
448,881.5
448.5,881.7
449,881.9
449.5,882.0
450,882.2
450.5,882.4
451,882.6
451.5,882.7
452,882.9
452.5,883.0
453,883.2
453.5,883.4
454,883.5
454.5,883.7
455,883.8
455.5,884.0
456,884.1
456.5,884.3
457,884.4
457.5,884.5
458,884.7
458.5,884.8
459,885.0
459.5,885.1
460,885.2
460.5,885.4
461,885.5
461.5,885.6
462,885.8
462.5,885.9
463,886.0
463.5,886.1
464,886.3
464.5,886.4
465,886.5
465.5,886.6
466,886.7
466.5,886.9
467,887.0
467.5,887.1
468,887.2
468.5,887.3
469,887.4
469.5,887.5
470,887.7
470.5,887.8
471,887.9
471.5,888.0
472,888.1
472.5,888.2
473,888.3
473.5,888.4
474,888.5
474.5,888.6
475,888.7
475.5,888.8
476,888.9
476.5,889.0
477,889.1
477.5,889.2
478,889.3
478.5,889.4
479,889.5
479.5,889.5
480,889.6
480.5,889.7
481,889.8
481.5,889.9
482,890.0
482.5,890.1
483,890.2
483.5,890.2
484,890.3
484.5,890.4
485,890.5
485.5,890.6
486,890.7
486.5,890.8
487,890.8
487.5,890.9
488,891.0
488.5,891.1
489,891.2
489.5,891.2
490,891.3
490.5,891.4
491,891.5
491.5,891.5
492,891.6
492.5,891.7
493,891.8
493.5,891.8
494,891.9
494.5,892.0
495,892.0
495.5,892.1
496,892.2
496.5,892.3
497,892.3
497.5,892.4
498,892.5
498.5,892.5
499,892.6
499.5,892.7
500,892.7
