Time,T_back
197.5,430.8
198,431.3
198.5,431.8
199,432.3
199.5,432.8
200,433.3
200.5,433.8
201,434.4
201.5,434.9
202,435.4
202.5,435.9
203,436.4
203.5,436.9
204,437.4
204.5,438.0
205,438.5
205.5,439.0
206,439.5
206.5,440.0
207,440.5
207.5,441.0
208,441.5
208.5,442.1
209,442.6
209.5,443.1
210,443.6
210.5,444.1
211,444.6
211.5,445.1
212,445.6
212.5,446.2
213,446.7
213.5,447.2
214,447.7
214.5,448.2
215,448.7
215.5,449.2
216,449.7
216.5,450.2
217,450.8
217.5,451.3
218,451.8
218.5,452.3
219,452.8
219.5,453.3
220,453.8
220.5,454.3
221,454.8
221.5,455.4
222,455.9
222.5,456.4
223,456.9
223.5,457.4
224,457.9
224.5,458.4
225,458.9
225.5,459.4
226,459.9
226.5,460.5
227,461.0
227.5,461.5
228,462.0
228.5,462.5
229,463.0
229.5,463.5
230,464.0
230.5,464.5
231,465.0
231.5,465.6
232,466.1
232.5,466.6
233,467.1
233.5,467.6
234,468.1
234.5,468.6
235,469.1
235.5,469.6
236,470.1
236.5,470.6
237,471.1
237.5,471.7
238,472.2
238.5,472.7
239,473.2
239.5,473.7
240,474.2
240.5,474.7
241,475.2
241.5,475.7
242,476.2
242.5,476.7
243,477.2
243.5,477.7
244,478.3
244.5,478.8
245,479.3
245.5,479.8
246,480.3
246.5,480.8
247,481.3
247.5,481.8
248,482.3
248.5,482.8
249,483.3
249.5,483.8
250,484.3
250.5,484.8
251,485.4
251.5,485.9
252,486.4
252.5,486.9
253,487.4
253.5,487.9
254,488.4
254.5,488.9
255,489.4
255.5,489.9
256,490.4
256.5,490.9
257,491.4
257.5,491.9
258,492.4
258.5,492.9
259,493.4
259.5,493.9
260,494.5
260.5,495.0
261,495.5
261.5,496.0
262,496.5
262.5,497.0
263,497.5
263.5,498.0
264,498.5
264.5,499.0
265,499.5
265.5,500.0
266,500.5
266.5,501.0
267,501.5
267.5,502.0
268,502.5
268.5,503.0
269,503.5
269.5,504.0
270,504.5
270.5,505.0
271,505.5
271.5,506.0
272,506.5
272.5,507.1
273,507.6
273.5,508.1
274,508.6
274.5,509.1
275,509.6
275.5,510.1
276,510.6
276.5,511.1
277,511.6
277.5,512.1
278,512.6
278.5,513.1
279,513.6
279.5,514.1
280,514.6
280.5,515.1
281,515.6
281.5,516.1
282,516.6
282.5,517.1
283,517.6
283.5,518.1
284,518.6
284.5,519.1
285,519.6
285.5,520.1
286,520.6
286.5,521.1
287,521.6
287.5,522.1
288,522.6
288.5,523.1
289,523.6
289.5,524.1
290,524.6
290.5,525.1
291,525.6
291.5,526.1
292,526.6
292.5,527.1
293,527.6
293.5,528.1
294,528.6
294.5,529.1
295,529.6
295.5,530.1
296,530.5
296.5,531.0
297,531.5
297.5,532.0
298,532.5
298.5,533.0
299,533.5
299.5,534.0
300,534.5
300.5,535.0
301,535.5
301.5,536.0
302,536.5
302.5,537.0
303,537.5
303.5,538.0
304,538.5
304.5,538.9
305,539.4
305.5,539.9
306,540.4
306.5,540.9
307,541.4
307.5,541.9
308,542.4
308.5,542.9
309,543.4
309.5,543.9
310,544.3
310.5,544.8
311,545.3
311.5,545.8
312,546.3
312.5,546.8
313,547.3
313.5,547.7
314,548.2
314.5,548.7
315,549.2
315.5,549.7
316,550.1
316.5,550.6
317,551.1
317.5,551.6
318,552.1
318.5,552.6
319,553.0
319.5,553.5
320,554.0
320.5,554.5
321,554.9
321.5,555.4
322,555.9
322.5,556.4
323,556.8
323.5,557.3
324,557.8
324.5,558.3
325,558.7
325.5,559.2
326,559.7
326.5,560.1
327,560.6
327.5,561.1
328,561.5
328.5,562.0
329,562.5
329.5,562.9
330,563.4
330.5,563.9
331,564.3
331.5,564.8
332,565.3
332.5,565.7
333,566.2
333.5,566.6
334,567.1
334.5,567.6
335,568.0
335.5,568.5
336,568.9
336.5,569.4
337,569.8
337.5,570.3
338,570.7
338.5,571.2
339,571.6
339.5,572.1
340,572.5
340.5,573.0
341,573.4
341.5,573.9
342,574.3
342.5,574.7
343,575.2
343.5,575.6
344,576.1
344.5,576.5
345,576.9
345.5,577.4
346,577.8
346.5,578.2
347,578.7
347.5,579.1
348,579.5
348.5,580.0
349,580.4
349.5,580.8
350,581.3
350.5,581.7
351,582.1
351.5,582.5
352,582.9
352.5,583.4
353,583.8
353.5,584.2
354,584.6
354.5,585.0
355,585.4
355.5,585.9
356,586.3
356.5,586.7
357,587.1
357.5,587.5
358,587.9
358.5,588.3
359,588.7
359.5,589.1
360,589.5
360.5,589.9
361,590.3
361.5,590.7
362,591.1
362.5,591.5
363,591.9
363.5,592.3
364,592.7
364.5,593.1
365,593.5
365.5,593.9
366,594.3
366.5,594.6
367,595.0
367.5,595.4
368,595.8
368.5,596.2
369,596.6
369.5,596.9
370,597.3
370.5,597.7
371,598.1
371.5,598.5
372,598.8
372.5,599.2
373,599.6
373.5,600.0
374,600.3
374.5,600.7
375,601.1
375.5,601.4
376,601.8
376.5,602.2
377,602.5
377.5,602.9
378,603.3
378.5,603.6
379,604.0
379.5,604.4
380,604.7
380.5,605.1
381,605.5
381.5,605.8
382,606.2
382.5,606.5
383,606.9
383.5,607.3
384,607.6
384.5,608.0
385,608.3
385.5,608.7
386,609.1
386.5,609.4
387,609.8
387.5,610.1
388,610.5
388.5,610.8
389,611.2
389.5,611.6
390,611.9
390.5,612.3
391,612.6
391.5,613.0
392,613.3
392.5,613.7
393,614.1
393.5,614.4
394,614.8
394.5,615.1
395,615.5
395.5,615.9
396,616.2
396.5,616.6
397,617.0
397.5,617.3
398,617.7
398.5,618.0
399,618.4
399.5,618.8
400,619.1
400.5,619.5
401,619.9
401.5,620.3
402,620.6
402.5,621.0
403,621.4
403.5,621.8
404,622.1
404.5,622.5
405,622.9
405.5,623.3
406,623.7
406.5,624.0
407,624.4
407.5,624.8
408,625.2
408.5,625.6
409,626.0
409.5,626.4
410,626.8
410.5,627.2
411,627.6
411.5,628.0
412,628.4
412.5,628.8
413,629.2
413.5,629.6
414,630.1
414.5,630.5
415,630.9
415.5,631.3
416,631.8
416.5,632.2
417,632.6
417.5,633.1
418,633.5
418.5,633.9
419,634.4
419.5,634.8
420,635.3
420.5,635.8
421,636.2
421.5,636.7
422,637.2
422.5,637.6
423,638.1
423.5,638.6
424,639.1
424.5,639.6
425,640.1
425.5,640.6
426,641.1
426.5,641.6
427,642.1
427.5,642.6
428,643.1
428.5,643.7
429,644.2
429.5,644.7
430,645.3
430.5,645.8
431,646.4
431.5,647.0
432,647.5
432.5,648.1
433,648.7
433.5,649.3
434,649.9
434.5,650.5
435,651.1
435.5,651.8
436,652.4
436.5,653.0
437,653.7
437.5,654.4
438,655.0
438.5,655.7
439,656.4
439.5,657.1
440,657.8
440.5,658.6
441,659.3
441.5,660.1
442,660.8
442.5,661.6
443,662.4
443.5,663.2
444,664.1
444.5,664.9
445,665.8
445.5,666.7
446,667.6
446.5,668.5
447,669.4
447.5,670.4
448,671.4
448.5,672.4
449,673.5
449.5,674.6
450,675.7
450.5,676.8
451,678.0
451.5,679.2
452,680.5
452.5,681.8
453,683.2
453.5,684.6
454,686.1
454.5,687.6
455,689.2
455.5,690.9
456,692.7
456.5,694.6
457,696.7
457.5,698.8
458,701.1
458.5,703.7
459,706.4
459.5,709.5
460,712.9
460.5,716.8
461,721.4
461.5,726.9
462,733.9
462.5,743.2
463,757.1
463.5,770.2
464,763.3
464.5,780.9
465,793.0
465.5,802.0
466,809.1
466.5,814.9
467,819.7
467.5,823.8
468,827.4
468.5,830.6
469,833.4
469.5,836.0
470,838.3
470.5,840.4
471,842.3
471.5,844.1
472,845.8
472.5,847.3
473,848.7
473.5,850.1
474,851.3
474.5,852.5
475,853.6
475.5,854.7
476,855.7
476.5,856.6
477,857.5
477.5,858.4
478,859.2
478.5,860.0
479,860.8
479.5,861.5
480,862.2
480.5,862.9
481,863.5
481.5,864.1
482,864.7
482.5,865.3
483,865.8
483.5,866.4
484,866.9
484.5,867.4
485,867.9
485.5,868.4
486,868.8
486.5,869.3
487,869.7
487.5,870.1
488,870.6
488.5,871.0
489,871.4
489.5,871.7
490,872.1
490.5,872.5
491,872.8
491.5,873.2
492,873.5
492.5,873.8
493,874.2
493.5,874.5
494,874.8
494.5,875.1
495,875.4
495.5,875.7
496,876.0
496.5,876.3
497,876.5
497.5,876.8
498,877.1
498.5,877.3
499,877.6
499.5,877.8
500,878.1
