Time,T_back
116,384.5
116.5,385.0
117,385.6
117.5,386.2
118,386.8
118.5,387.3
119,387.9
119.5,388.5
120,389.1
120.5,389.6
121,390.2
121.5,390.8
122,391.4
122.5,391.9
123,392.5
123.5,393.1
124,393.6
124.5,394.2
125,394.8
125.5,395.3
126,395.9
126.5,396.5
127,397.0
127.5,397.6
128,398.2
128.5,398.7
129,399.3
129.5,399.9
130,400.4
130.5,401.0
131,401.5
131.5,402.1
132,402.6
132.5,403.2
133,403.8
133.5,404.3
134,404.9
134.5,405.4
135,406.0
135.5,406.5
136,407.1
136.5,407.6
137,408.2
137.5,408.7
138,409.3
138.5,409.8
139,410.4
139.5,410.9
140,411.5
140.5,412.0
141,412.6
141.5,413.1
142,413.6
142.5,414.2
143,414.7
143.5,415.3
144,415.8
144.5,416.3
145,416.9
145.5,417.4
146,417.9
146.5,418.5
147,419.0
147.5,419.5
148,420.1
148.5,420.6
149,421.1
149.5,421.7
150,422.2
150.5,422.7
151,423.2
151.5,423.8
152,424.3
152.5,424.8
153,425.3
153.5,425.9
154,426.4
154.5,426.9
155,427.4
155.5,427.9
156,428.4
156.5,429.0
157,429.5
157.5,430.0
158,430.5
158.5,431.0
159,431.5
159.5,432.0
160,432.5
160.5,433.0
161,433.6
161.5,434.1
162,434.6
162.5,435.1
163,435.6
163.5,436.1
164,436.6
164.5,437.1
165,437.6
165.5,438.1
166,438.6
166.5,439.1
167,439.6
167.5,440.1
168,440.6
168.5,441.0
169,441.5
169.5,442.0
170,442.5
170.5,443.0
171,443.5
171.5,444.0
172,444.5
172.5,444.9
173,445.4
173.5,445.9
174,446.4
174.5,446.9
175,447.4
175.5,447.8
176,448.3
176.5,448.8
177,449.3
177.5,449.7
178,450.2
178.5,450.7
179,451.1
179.5,451.6
180,452.1
180.5,452.6
181,453.0
181.5,453.5
182,454.0
182.5,454.4
183,454.9
183.5,455.3
184,455.8
184.5,456.3
185,456.7
185.5,457.2
186,457.6
186.5,458.1
187,458.5
187.5,459.0
188,459.5
188.5,459.9
189,460.4
189.5,460.8
190,461.3
190.5,461.7
191,462.2
191.5,462.6
192,463.0
192.5,463.5
193,463.9
193.5,464.4
194,464.8
194.5,465.2
195,465.7
195.5,466.1
196,466.6
196.5,467.0
197,467.4
197.5,467.9
198,468.3
198.5,468.7
199,469.2
199.5,469.6
200,470.0
200.5,470.4
201,470.9
201.5,471.3
202,471.7
202.5,472.1
203,472.6
203.5,473.0
204,473.4
204.5,473.8
205,474.2
205.5,474.7
206,475.1
206.5,475.5
207,475.9
207.5,476.3
208,476.7
208.5,477.1
209,477.5
209.5,478.0
210,478.4
210.5,478.8
211,479.2
211.5,479.6
212,480.0
212.5,480.4
213,480.8
213.5,481.2
214,481.6
214.5,482.0
215,482.4
215.5,482.8
216,483.2
216.5,483.6
217,484.0
217.5,484.4
218,484.8
218.5,485.1
219,485.5
219.5,485.9
220,486.3
220.5,486.7
221,487.1
221.5,487.5
222,487.9
222.5,488.2
223,488.6
223.5,489.0
224,489.4
224.5,489.8
225,490.1
225.5,490.5
226,490.9
226.5,491.3
227,491.6
227.5,492.0
228,492.4
228.5,492.8
229,493.1
229.5,493.5
230,493.9
230.5,494.2
231,494.6
231.5,495.0
232,495.3
232.5,495.7
233,496.1
233.5,496.4
234,496.8
234.5,497.1
235,497.5
235.5,497.8
236,498.2
236.5,498.6
237,498.9
237.5,499.3
238,499.6
238.5,500.0
239,500.3
239.5,500.7
240,501.0
240.5,501.4
241,501.7
241.5,502.1
242,502.4
242.5,502.8
243,503.1
243.5,503.4
244,503.8
244.5,504.1
245,504.5
245.5,504.8
246,505.1
246.5,505.5
247,505.8
247.5,506.2
248,506.5
248.5,506.8
249,507.2
249.5,507.5
250,507.8
250.5,508.1
251,508.5
251.5,508.8
252,509.1
252.5,509.5
253,509.8
253.5,510.1
254,510.4
254.5,510.8
255,511.1
255.5,511.4
256,511.7
256.5,512.0
257,512.4
257.5,512.7
258,513.0
258.5,513.3
259,513.6
259.5,513.9
260,514.2
260.5,514.6
261,514.9
261.5,515.2
262,515.5
262.5,515.8
263,516.1
263.5,516.4
264,516.7
264.5,517.0
265,517.3
265.5,517.6
266,517.9
266.5,518.2
267,518.5
267.5,518.8
268,519.1
268.5,519.4
269,519.7
269.5,520.0
270,520.3
270.5,520.6
271,520.9
271.5,521.2
272,521.5
272.5,521.8
273,522.1
273.5,522.4
274,522.6
274.5,522.9
275,523.2
275.5,523.5
276,523.8
276.5,524.1
277,524.4
277.5,524.6
278,524.9
278.5,525.2
279,525.5
279.5,525.8
280,526.0
280.5,526.3
281,526.6
281.5,526.9
282,527.2
282.5,527.4
283,527.7
283.5,528.0
284,528.2
284.5,528.5
285,528.8
285.5,529.1
286,529.3
286.5,529.6
287,529.9
287.5,530.1
288,530.4
288.5,530.7
289,530.9
289.5,531.2
290,531.5
290.5,531.7
291,532.0
291.5,532.2
292,532.5
292.5,532.8
293,533.0
293.5,533.3
294,533.5
294.5,533.8
295,534.0
295.5,534.3
296,534.5
296.5,534.8
297,535.0
297.5,535.3
298,535.5
298.5,535.8
299,536.0
299.5,536.3
300,536.5
300.5,536.8
301,537.0
301.5,537.3
302,537.5
302.5,537.8
303,538.0
303.5,538.2
304,538.5
304.5,538.7
305,539.0
305.5,539.2
306,539.4
306.5,539.7
307,539.9
307.5,540.1
308,540.4
308.5,540.6
309,540.8
309.5,541.1
310,541.3
310.5,541.5
311,541.8
311.5,542.0
312,542.2
312.5,542.4
313,542.7
313.5,542.9
314,543.1
314.5,543.3
315,543.6
315.5,543.8
316,544.0
316.5,544.2
317,544.5
317.5,544.7
318,544.9
318.5,545.1
319,545.3
319.5,545.5
320,545.8
320.5,546.0
321,546.2
321.5,546.4
322,546.6
322.5,546.8
323,547.0
323.5,547.2
324,547.5
324.5,547.7
325,547.9
325.5,548.1
326,548.3
326.5,548.5
327,548.7
327.5,548.9
328,549.1
328.5,549.3
329,549.5
329.5,549.7
330,549.9
330.5,550.1
331,550.3
331.5,550.5
332,550.7
332.5,550.9
333,551.1
333.5,551.3
334,551.5
334.5,551.7
335,551.9
335.5,552.1
336,552.3
336.5,552.5
337,552.7
337.5,552.9
338,553.0
338.5,553.2
339,553.4
339.5,553.6
340,553.8
340.5,554.0
341,554.2
341.5,554.4
342,554.5
342.5,554.7
343,554.9
343.5,555.1
344,555.3
344.5,555.4
345,555.6
345.5,555.8
346,556.0
346.5,556.2
347,556.3
347.5,556.5
348,556.7
348.5,556.9
349,557.0
349.5,557.2
350,557.4
350.5,557.6
351,557.7
351.5,557.9
352,558.1
352.5,558.3
353,558.4
353.5,558.6
354,558.8
354.5,558.9
355,559.1
355.5,559.3
356,559.4
356.5,559.6
357,559.8
357.5,559.9
358,560.1
358.5,560.2
359,560.4
359.5,560.6
360,560.7
360.5,560.9
361,561.0
361.5,561.2
362,561.4
362.5,561.5
363,561.7
363.5,561.8
364,562.0
364.5,562.1
365,562.3
365.5,562.5
366,562.6
366.5,562.8
367,562.9
367.5,563.1
368,563.2
368.5,563.4
369,563.5
369.5,563.7
370,563.8
370.5,564.0
371,564.1
371.5,564.3
372,564.4
372.5,564.6
373,564.7
373.5,564.8
374,565.0
374.5,565.1
375,565.3
375.5,565.4
376,565.6
376.5,565.7
377,565.8
377.5,566.0
378,566.1
378.5,566.3
379,566.4
379.5,566.5
380,566.7
380.5,566.8
381,566.9
381.5,567.1
382,567.2
382.5,567.4
383,567.5
383.5,567.6
384,567.8
384.5,567.9
385,568.0
385.5,568.2
386,568.3
386.5,568.4
387,568.5
387.5,568.7
388,568.8
388.5,568.9
389,569.1
389.5,569.2
390,569.3
390.5,569.4
391,569.6
391.5,569.7
392,569.8
392.5,569.9
393,570.1
393.5,570.2
394,570.3
394.5,570.4
395,570.6
395.5,570.7
396,570.8
396.5,570.9
397,571.0
397.5,571.2
398,571.3
398.5,571.4
399,571.5
399.5,571.6
400,571.8
400.5,571.9
401,572.0
401.5,572.1
402,572.2
402.5,572.3
403,572.5
403.5,572.6
404,572.7
404.5,572.8
405,572.9
405.5,573.0
406,573.1
406.5,573.3
407,573.4
407.5,573.5
408,573.6
408.5,573.7
409,573.8
409.5,573.9
410,574.0
410.5,574.1
411,574.3
411.5,574.4
412,574.5
412.5,574.6
413,574.7
413.5,574.8
414,574.9
414.5,575.0
415,575.1
415.5,575.2
416,575.3
416.5,575.4
417,575.5
417.5,575.6
418,575.7
418.5,575.8
419,575.9
419.5,576.1
420,576.2
420.5,576.3
421,576.4
421.5,576.5
422,576.6
422.5,576.7
423,576.8
423.5,576.9
424,577.0
424.5,577.1
425,577.2
425.5,577.3
426,577.4
426.5,577.5
427,577.6
427.5,577.7
428,577.8
428.5,577.8
429,577.9
429.5,578.0
430,578.1
430.5,578.2
431,578.3
431.5,578.4
432,578.5
432.5,578.6
433,578.7
433.5,578.8
434,578.9
434.5,579.0
435,579.1
435.5,579.2
436,579.3
436.5,579.4
437,579.5
437.5,579.5
438,579.6
438.5,579.7
439,579.8
439.5,579.9
440,580.0
440.5,580.1
441,580.2
441.5,580.3
442,580.4
442.5,580.5
443,580.5
443.5,580.6
444,580.7
444.5,580.8
445,580.9
445.5,581.0
446,581.1
446.5,581.2
447,581.3
447.5,581.3
448,581.4
448.5,581.5
449,581.6
449.5,581.7
450,581.8
450.5,581.9
451,582.0
451.5,582.0
452,582.1
452.5,582.2
453,582.3
453.5,582.4
454,582.5
454.5,582.5
455,582.6
455.5,582.7
456,582.8
456.5,582.9
457,583.0
457.5,583.1
458,583.1
458.5,583.2
459,583.3
459.5,583.4
460,583.5
460.5,583.6
461,583.6
461.5,583.7
462,583.8
462.5,583.9
463,584.0
463.5,584.0
464,584.1
464.5,584.2
465,584.3
465.5,584.4
466,584.5
466.5,584.5
467,584.6
467.5,584.7
468,584.8
468.5,584.9
469,584.9
469.5,585.0
470,585.1
470.5,585.2
471,585.3
471.5,585.3
472,585.4
472.5,585.5
473,585.6
473.5,585.7
474,585.7
474.5,585.8
475,585.9
475.5,586.0
476,586.1
476.5,586.1
477,586.2
477.5,586.3
478,586.4
478.5,586.4
479,586.5
479.5,586.6
480,586.7
480.5,586.8
481,586.8
481.5,586.9
482,587.0
482.5,587.1
483,587.2
483.5,587.2
484,587.3
484.5,587.4
485,587.5
485.5,587.5
486,587.6
486.5,587.7
487,587.8
487.5,587.8
488,587.9
488.5,588.0
489,588.1
489.5,588.2
490,588.2
490.5,588.3
491,588.4
491.5,588.5
492,588.5
492.5,588.6
493,588.7
493.5,588.8
494,588.8
494.5,588.9
495,589.0
495.5,589.1
496,589.1
496.5,589.2
497,589.3
497.5,589.4
498,589.4
498.5,589.5
499,589.6
499.5,589.7
500,589.8
