Time,T_back
412.5,566.1
413,566.2
413.5,566.3
414,566.5
414.5,566.6
415,566.7
415.5,566.9
416,567.0
416.5,567.1
417,567.2
417.5,567.4
418,567.5
418.5,567.6
419,567.7
419.5,567.8
420,568.0
420.5,568.1
421,568.2
421.5,568.3
422,568.4
422.5,568.6
423,568.7
423.5,568.8
424,568.9
424.5,569.0
425,569.2
425.5,569.3
426,569.4
426.5,569.5
427,569.6
427.5,569.7
428,569.9
428.5,570.0
429,570.1
429.5,570.2
430,570.3
430.5,570.4
431,570.5
431.5,570.7
432,570.8
432.5,570.9
433,571.0
433.5,571.1
434,571.2
434.5,571.3
435,571.4
435.5,571.5
436,571.6
436.5,571.8
437,571.9
437.5,572.0
438,572.1
438.5,572.2
439,572.3
439.5,572.4
440,572.5
440.5,572.6
441,572.7
441.5,572.8
442,572.9
442.5,573.0
443,573.1
443.5,573.2
444,573.3
444.5,573.5
445,573.6
445.5,573.7
446,573.8
446.5,573.9
447,574.0
447.5,574.1
448,574.2
448.5,574.3
449,574.4
449.5,574.5
450,574.6
450.5,574.7
451,574.8
451.5,574.9
452,575.0
452.5,575.1
453,575.2
453.5,575.3
454,575.4
454.5,575.5
455,575.6
455.5,575.6
456,575.7
456.5,575.8
457,575.9
457.5,576.0
458,576.1
458.5,576.2
459,576.3
459.5,576.4
460,576.5
460.5,576.6
461,576.7
461.5,576.8
462,576.9
462.5,577.0
463,577.1
463.5,577.2
464,577.2
464.5,577.3
465,577.4
465.5,577.5
466,577.6
466.5,577.7
467,577.8
467.5,577.9
468,578.0
468.5,578.1
469,578.2
469.5,578.2
470,578.3
470.5,578.4
471,578.5
471.5,578.6
472,578.7
472.5,578.8
473,578.9
473.5,579.0
474,579.0
474.5,579.1
475,579.2
475.5,579.3
476,579.4
476.5,579.5
477,579.6
477.5,579.6
478,579.7
478.5,579.8
479,579.9
479.5,580.0
480,580.1
480.5,580.2
481,580.2
481.5,580.3
482,580.4
482.5,580.5
483,580.6
483.5,580.7
484,580.7
484.5,580.8
485,580.9
485.5,581.0
486,581.1
486.5,581.2
487,581.2
487.5,581.3
488,581.4
488.5,581.5
489,581.6
489.5,581.7
490,581.7
490.5,581.8
491,581.9
491.5,582.0
492,582.1
492.5,582.1
493,582.2
493.5,582.3
494,582.4
494.5,582.5
495,582.5
495.5,582.6
496,582.7
496.5,582.8
497,582.9
497.5,582.9
498,583.0
498.5,583.1
499,583.2
499.5,583.3
500,583.3
