Time,T_back
197.5,436.8
198,437.3
198.5,437.9
199,438.4
199.5,438.9
200,439.4
200.5,440.0
201,440.5
201.5,441.0
202,441.5
202.5,442.1
203,442.6
203.5,443.1
204,443.6
204.5,444.2
205,444.7
205.5,445.2
206,445.7
206.5,446.2
207,446.8
207.5,447.3
208,447.8
208.5,448.3
209,448.9
209.5,449.4
210,449.9
210.5,450.4
211,450.9
211.5,451.5
212,452.0
212.5,452.5
213,453.0
213.5,453.6
214,454.1
214.5,454.6
215,455.1
215.5,455.6
216,456.2
216.5,456.7
217,457.2
217.5,457.7
218,458.2
218.5,458.8
219,459.3
219.5,459.8
220,460.3
220.5,460.8
221,461.4
221.5,461.9
222,462.4
222.5,462.9
223,463.4
223.5,464.0
224,464.5
224.5,465.0
225,465.5
225.5,466.0
226,466.5
226.5,467.1
227,467.6
227.5,468.1
228,468.6
228.5,469.1
229,469.7
229.5,470.2
230,470.7
230.5,471.2
231,471.7
231.5,472.2
232,472.8
232.5,473.3
233,473.8
233.5,474.3
234,474.8
234.5,475.3
235,475.9
235.5,476.4
236,476.9
236.5,477.4
237,477.9
237.5,478.4
238,479.0
238.5,479.5
239,480.0
239.5,480.5
240,481.0
240.5,481.5
241,482.0
241.5,482.6
242,483.1
242.5,483.6
243,484.1
243.5,484.6
244,485.1
244.5,485.6
245,486.2
245.5,486.7
246,487.2
246.5,487.7
247,488.2
247.5,488.7
248,489.2
248.5,489.8
249,490.3
249.5,490.8
250,491.3
250.5,491.8
251,492.3
251.5,492.8
252,493.4
252.5,493.9
253,494.4
253.5,494.9
254,495.4
254.5,495.9
255,496.4
255.5,496.9
256,497.5
256.5,498.0
257,498.5
257.5,499.0
258,499.5
258.5,500.0
259,500.5
259.5,501.0
260,501.5
260.5,502.1
261,502.6
261.5,503.1
262,503.6
262.5,504.1
263,504.6
263.5,505.1
264,505.6
264.5,506.1
265,506.6
265.5,507.2
266,507.7
266.5,508.2
267,508.7
267.5,509.2
268,509.7
268.5,510.2
269,510.7
269.5,511.2
270,511.7
270.5,512.2
271,512.8
271.5,513.3
272,513.8
272.5,514.3
273,514.8
273.5,515.3
274,515.8
274.5,516.3
275,516.8
275.5,517.3
276,517.8
276.5,518.3
277,518.8
277.5,519.3
278,519.9
278.5,520.4
279,520.9
279.5,521.4
280,521.9
280.5,522.4
281,522.9
281.5,523.4
282,523.9
282.5,524.4
283,524.9
283.5,525.4
284,525.9
284.5,526.4
285,526.9
285.5,527.4
286,527.9
286.5,528.4
287,528.9
287.5,529.4
288,529.9
288.5,530.4
289,530.9
289.5,531.4
290,531.9
290.5,532.4
291,532.9
291.5,533.4
292,533.9
292.5,534.4
293,534.9
293.5,535.4
294,535.9
294.5,536.4
295,536.9
295.5,537.4
296,537.9
296.5,538.4
297,538.9
297.5,539.4
298,539.9
298.5,540.4
299,540.9
299.5,541.4
300,541.9
300.5,542.4
301,542.9
301.5,543.4
302,543.9
302.5,544.4
303,544.9
303.5,545.3
304,545.8
304.5,546.3
305,546.8
305.5,547.3
306,547.8
306.5,548.3
307,548.8
307.5,549.3
308,549.7
308.5,550.2
309,550.7
309.5,551.2
310,551.7
310.5,552.2
311,552.6
311.5,553.1
312,553.6
312.5,554.1
313,554.6
313.5,555.1
314,555.5
314.5,556.0
315,556.5
315.5,557.0
316,557.4
316.5,557.9
317,558.4
317.5,558.9
318,559.3
318.5,559.8
319,560.3
319.5,560.8
320,561.2
320.5,561.7
321,562.2
321.5,562.7
322,563.1
322.5,563.6
323,564.1
323.5,564.5
324,565.0
324.5,565.5
325,565.9
325.5,566.4
326,566.8
326.5,567.3
327,567.8
327.5,568.2
328,568.7
328.5,569.1
329,569.6
329.5,570.0
330,570.5
330.5,571.0
331,571.4
331.5,571.9
332,572.3
332.5,572.8
333,573.2
333.5,573.7
334,574.1
334.5,574.5
335,575.0
335.5,575.4
336,575.9
336.5,576.3
337,576.8
337.5,577.2
338,577.6
338.5,578.1
339,578.5
339.5,578.9
340,579.4
340.5,579.8
341,580.2
341.5,580.7
342,581.1
342.5,581.5
343,581.9
343.5,582.4
344,582.8
344.5,583.2
345,583.6
345.5,584.1
346,584.5
346.5,584.9
347,585.3
347.5,585.7
348,586.1
348.5,586.6
349,587.0
349.5,587.4
350,587.8
350.5,588.2
351,588.6
351.5,589.0
352,589.4
352.5,589.8
353,590.2
353.5,590.6
354,591.0
354.5,591.4
355,591.8
355.5,592.2
356,592.6
356.5,593.0
357,593.4
357.5,593.8
358,594.2
358.5,594.6
359,595.0
359.5,595.3
360,595.7
360.5,596.1
361,596.5
361.5,596.9
362,597.3
362.5,597.6
363,598.0
363.5,598.4
364,598.8
364.5,599.1
365,599.5
365.5,599.9
366,600.3
366.5,600.6
367,601.0
367.5,601.4
368,601.8
368.5,602.1
369,602.5
369.5,602.9
370,603.2
370.5,603.6
371,604.0
371.5,604.3
372,604.7
372.5,605.1
373,605.4
373.5,605.8
374,606.1
374.5,606.5
375,606.9
375.5,607.2
376,607.6
376.5,607.9
377,608.3
377.5,608.7
378,609.0
378.5,609.4
379,609.7
379.5,610.1
380,610.4
380.5,610.8
381,611.2
381.5,611.5
382,611.9
382.5,612.2
383,612.6
383.5,613.0
384,613.3
384.5,613.7
385,614.0
385.5,614.4
386,614.8
386.5,615.1
387,615.5
387.5,615.8
388,616.2
388.5,616.6
389,616.9
389.5,617.3
390,617.7
390.5,618.0
391,618.4
391.5,618.8
392,619.1
392.5,619.5
393,619.9
393.5,620.2
394,620.6
394.5,621.0
395,621.4
395.5,621.7
396,622.1
396.5,622.5
397,622.9
397.5,623.3
398,623.6
398.5,624.0
399,624.4
399.5,624.8
400,625.2
400.5,625.6
401,626.0
401.5,626.4
402,626.8
402.5,627.2
403,627.6
403.5,628.0
404,628.4
404.5,628.8
405,629.2
405.5,629.6
406,630.0
406.5,630.5
407,630.9
407.5,631.3
408,631.7
408.5,632.2
409,632.6
409.5,633.0
410,633.5
410.5,633.9
411,634.4
411.5,634.8
412,635.3
412.5,635.7
413,636.2
413.5,636.7
414,637.1
414.5,637.6
415,638.1
415.5,638.6
416,639.0
416.5,639.5
417,640.0
417.5,640.5
418,641.0
418.5,641.5
419,642.1
419.5,642.6
420,643.1
420.5,643.6
421,644.2
421.5,644.7
422,645.3
422.5,645.8
423,646.4
423.5,646.9
424,647.5
424.5,648.1
425,648.7
425.5,649.3
426,649.9
426.5,650.5
427,651.1
427.5,651.7
428,652.4
428.5,653.0
429,653.7
429.5,654.3
430,655.0
430.5,655.7
431,656.4
431.5,657.1
432,657.8
432.5,658.5
433,659.3
433.5,660.0
434,660.8
434.5,661.6
435,662.4
435.5,663.2
436,664.0
436.5,664.9
437,665.7
437.5,666.6
438,667.5
438.5,668.4
439,669.4
439.5,670.4
440,671.3
440.5,672.4
441,673.4
441.5,674.5
442,675.6
442.5,676.8
443,677.9
443.5,679.2
444,680.4
444.5,681.7
445,683.1
445.5,684.5
446,686.0
446.5,687.5
447,689.1
447.5,690.8
448,692.6
448.5,694.5
449,696.5
449.5,698.7
450,701.0
450.5,703.5
451,706.3
451.5,709.3
452,712.7
452.5,716.6
453,721.2
453.5,726.6
454,733.4
454.5,742.6
455,756.2
455.5,772.3
456,761.9
456.5,780.0
457,792.4
457.5,801.5
458,808.7
458.5,814.5
459,819.4
459.5,823.6
460,827.2
460.5,830.4
461,833.2
461.5,835.8
462,838.1
462.5,840.2
463,842.2
463.5,844.0
464,845.6
464.5,847.2
465,848.6
465.5,849.9
466,851.2
466.5,852.4
467,853.5
467.5,854.6
468,855.6
468.5,856.5
469,857.5
469.5,858.3
470,859.1
470.5,859.9
471,860.7
471.5,861.4
472,862.1
472.5,862.8
473,863.4
473.5,864.0
474,864.6
474.5,865.2
475,865.8
475.5,866.3
476,866.8
476.5,867.3
477,867.8
477.5,868.3
478,868.8
478.5,869.2
479,869.7
479.5,870.1
480,870.5
480.5,870.9
481,871.3
481.5,871.7
482,872.1
482.5,872.4
483,872.8
483.5,873.1
484,873.5
484.5,873.8
485,874.1
485.5,874.4
486,874.7
486.5,875.0
487,875.3
487.5,875.6
488,875.9
488.5,876.2
489,876.5
489.5,876.7
490,877.0
490.5,877.3
491,877.5
491.5,877.8
492,878.0
492.5,878.3
493,878.5
493.5,878.7
494,879.0
494.5,879.2
495,879.4
495.5,879.6
496,879.8
496.5,880.0
497,880.2
497.5,880.4
498,880.6
498.5,880.8
499,881.0
499.5,881.2
500,881.4
