Time,Temperature,Heat Flow
[s],[k],[W/g]
0.002466667,300.04801,2.910943766
4.33E-03,300.15542,2.975171854
0.01266666,300.26516,3.039672045
0.021,300.3823,3.103644739
0.02933333,300.49546,3.167552988
0.03766667,300.61002,3.231038763
0.046,300.71575,3.294569887
0.05433334,300.8244,3.357905289
0.06266666,300.94131,3.420999618
0.071,301.05362,3.479668703
0.07933334,301.16712,3.530086404
0.08766666,301.27014,3.575494081
0.096,301.38283,3.614707848
0.1043333,301.49325,3.648045159
0.1126666,301.60742,3.675606263
0.121,301.71792,3.69732194
0.1293333,301.83772,3.712676628
0.1376667,301.94419,3.72300697
0.146,302.05149,3.727859462
0.1543334,302.16606,3.728155432
0.1626666,302.28185,3.728026542
0.171,302.38712,3.727792629
0.1793333,302.49546,3.727033607
0.1876666,302.6095,3.72605022
0.196,302.71506,3.725295971
0.2043333,302.82671,3.724462956
0.2126666,302.93235,3.723995131
0.221,303.04253,3.723508211
0.2293333,303.15503,3.722479473
0.2376666,303.26201,3.721457896
0.246,303.3721,3.720464961
0.2543334,303.48046,3.719457705
0.2626667,303.58925,3.718190281
0.271,303.70056,3.716330915
0.2793333,303.81255,3.714211381
0.2876667,303.91644,3.71241646
0.296,304.0229,3.710421043
0.3043333,304.13178,3.707914837
0.3126666,304.24045,3.705504105
0.321,304.34482,3.703167367
0.3293334,304.45829,3.700021482
0.3376666,304.56774,3.696894692
0.346,304.67342,3.69395885
0.3543334,304.77969,3.691443097
0.3626666,304.8878,3.688227993
0.371,304.99426,3.68498186
0.3793334,305.09735,3.682014989
0.3876666,305.2078,3.6780886
0.396,305.31907,3.67382089
0.4043333,305.41786,3.670271625
0.4126667,305.52354,3.666435937
0.421,305.63198,3.662292343
0.4293333,305.7361,3.657795494
0.4376666,305.84038,3.653494367
0.446,305.94297,3.649665839
0.4543334,306.04826,3.645192859
0.4626666,306.15383,3.640476418
0.471,306.257,3.635912736
0.4793334,306.36659,3.630709376
0.4876666,306.46015,3.626568169
0.496,306.561,3.622281363
0.5043333,306.66297,3.617992171
0.5126667,306.77031,3.613588409
0.521,306.8776,3.608494844
0.5293334,306.9763,3.603389345
0.5376668,307.08279,3.598018904
0.546,307.1858,3.592283273
0.5543332,307.28926,3.586819744
0.5626668,307.38545,3.58185507
0.571,307.49018,3.575868818
0.5793332,307.58193,3.569978041
0.5876668,307.6871,3.56302511
0.596,307.79262,3.555938514
0.6043334,307.89426,3.548961715
0.6126668,307.9952,3.541987302
0.621,308.0947,3.534814779
0.6293332,308.19261,3.527864235
0.6376668,308.29391,3.520426771
0.646,308.39597,3.51274346
0.6543334,308.49266,3.505260645
0.6626668,308.59079,3.497558239
0.671,308.6921,3.48985822
0.6793334,308.79122,3.482334829
0.6876666,308.8965,3.473971262
0.696,308.98746,3.466474126
0.7043334,309.08813,3.458282414
0.7126668,309.18777,3.449904525
0.721,309.28211,3.441674623
0.7293334,309.38382,3.432864713
0.7376666,309.48394,3.423930686
0.746,309.58083,3.415039622
0.7543334,309.67722,3.4058502
0.7626666,309.77078,3.396558144
0.771,309.8649,3.387772102
0.7793334,309.96414,3.378169754
0.7876668,310.06103,3.368569792
0.796,310.15438,3.359339794
0.8043334,310.2484,3.350016708
0.8126668,310.34009,3.340980046
0.821,310.4436,3.331499427
0.8293334,310.53237,3.322326714
0.8376668,310.62854,3.312717205
0.846,310.72022,3.303160206
0.8543334,310.81832,3.292882375
0.8626668,310.90562,3.283108173
0.871,311.00161,3.273061867
0.8793334,311.09687,3.262669467
0.8876666,311.19059,3.252143403
0.896,311.28013,3.24184409
0.9043334,311.38152,3.230444434
0.9126668,311.47204,3.219247661
0.921,311.56167,3.208478136
0.9293334,311.65892,3.197092801
0.9376668,311.74752,3.186141875
0.946,311.83794,3.175279263
0.9543334,311.93387,3.163812774
0.9626668,312.02405,3.15223649
0.971,312.11976,3.140154191
0.9793334,312.20912,3.128048024
0.9876668,312.29993,3.115944243
0.996,312.39185,3.104165075
1.004333,312.48156,3.091987302
1.012667,312.5673,3.080129368
1.021,312.66391,3.067774967
1.029333,312.74828,3.055690281
1.037667,312.84688,3.042961142
1.046,312.92926,3.030814398
1.054334,313.02378,3.018488639
1.062667,313.10991,3.006153332
1.071,313.19266,2.994130705
1.079334,313.28164,2.981716632
1.087666,313.37706,2.969020909
1.096,313.46344,2.956279836
1.104334,313.55532,2.943092419
1.112667,313.64045,2.929950353
1.121,313.72783,2.916829769
1.129334,313.81042,2.904231908
1.137667,313.90383,2.89054325
1.146,313.99288,2.877055089
1.154334,314.08378,2.863256635
1.162667,314.16652,2.849854401
1.171,314.25464,2.836094138
1.179334,314.3393,2.822660875
1.187667,314.42841,2.808769334
1.196,314.5129,2.795240596
1.204334,314.60328,2.781325186
1.212666,314.68278,2.76729282
1.221,314.77226,2.753243746
1.229334,314.85579,2.739466775
1.237667,314.94029,2.725649227
1.246,315.02168,2.712036949
1.254334,315.115,2.697658488
1.262667,315.1944,2.68388629
1.271,315.28046,2.670016231
1.279334,315.36301,2.656134237
1.287666,315.44848,2.642104258
1.296,315.53574,2.628040863
1.304334,315.61777,2.614080103
1.312666,315.70188,2.600322226
1.321,315.7839,2.586361466
1.329334,315.86581,2.572164407
1.337666,315.95582,2.557821749
1.346,316.04059,2.543276208
1.354334,316.1291,2.528527783
1.362666,316.21063,2.513674336
1.371,316.29724,2.498680065
1.379334,316.38019,2.484048597
1.387666,316.46646,2.46882996
1.396,316.54646,2.453666221
1.404334,316.62967,2.438695818
1.412666,316.70971,2.423505824
1.421,316.79056,2.408404144
1.429334,316.87756,2.393249952
1.437666,316.9598,2.3782848
1.446,317.04126,2.363411543
1.454334,317.1207,2.348505347
1.462666,317.2009,2.333434218
1.471,317.28638,2.318529215
1.479334,317.36728,2.303919945
1.487666,317.45464,2.288617529
1.496,317.53448,2.273586023
1.504334,317.61217,2.258757399
1.512666,317.69422,2.243798931
1.521,317.78376,2.228143021
1.529334,317.86362,2.212963529
1.537666,317.93916,2.197953981
1.546,318.02515,2.182617195
1.554334,318.10516,2.167120489
1.562666,318.18293,2.15183144
1.571,318.27032,2.136259786
1.579334,318.34994,2.120890777
1.587666,318.43207,2.105389775
1.596,318.50813,2.090132232
1.604334,318.59092,2.075125549
1.612666,318.66718,2.060119343
1.621,318.75446,2.044617863
1.629334,318.83128,2.029305423
1.637666,318.91202,2.014329292
1.646,318.99019,1.999144548
1.654334,319.0719,1.984165553
1.662666,319.15524,1.96919873
1.671,319.23117,1.954061963
1.679334,319.31002,1.939001575
1.687666,319.39486,1.923495799
1.696,319.46982,1.908453552
1.704334,319.55276,1.893441617
1.712666,319.63291,1.878575043
1.721,319.71283,1.86329936
1.729334,319.7913,1.84800697
1.737666,319.86796,1.832667558
