Time,Temperature,Mass
[s],[k],[mg]
0.05,300.021,3.8808
0.26,300.13,3.8808
0.76,300.237,3.8808
1.26,300.347,3.8807
1.76,300.46,3.8806
2.26,300.575,3.8806
2.76,300.68,3.8806
3.26,300.786,3.8805
3.76,300.897,3.8805
4.26,301.006,3.8805
4.76,301.116,3.8804
5.26,301.228,3.8804
5.76,301.331,3.8803
6.26,301.445,3.8803
6.76,301.549,3.8802
7.26,301.661,3.8802
7.76,301.771,3.8801
8.26,301.879,3.8801
8.76,301.991,3.8801
9.26,302.096,3.8801
9.76,302.208,3.88
10.26,302.317,3.88
10.76,302.426,3.8799
11.26,302.531,3.8799
11.76,302.639,3.8799
12.26,302.749,3.8798
12.76,302.855,3.8798
13.26,302.963,3.8798
13.76,303.075,3.8797
14.26,303.181,3.8796
14.76,303.289,3.8796
15.26,303.402,3.8796
15.76,303.514,3.8796
16.26,303.622,3.8796
16.76,303.725,3.8795
17.26,303.836,3.8795
17.76,303.945,3.8794
18.26,304.054,3.8794
18.76,304.159,3.8794
19.26,304.267,3.8794
19.76,304.372,3.8793
20.26,304.482,3.8793
20.76,304.594,3.8793
21.26,304.696,3.8792
21.76,304.808,3.8792
22.26,304.91,3.8792
22.76,305.017,3.8791
23.26,305.126,3.8791
23.76,305.231,3.8791
24.26,305.336,3.8791
24.76,305.441,3.8791
25.26,305.544,3.879
25.76,305.645,3.879
26.26,305.754,3.879
26.76,305.862,3.879
27.26,305.961,3.8789
27.76,306.065,3.8789
28.26,306.164,3.8788
28.76,306.279,3.8788
29.26,306.388,3.8788
29.76,306.484,3.8788
30.26,306.583,3.8787
30.76,306.687,3.8787
31.26,306.795,3.8787
31.76,306.901,3.8787
32.26,307,3.8787
32.76,307.107,3.8787
33.26,307.207,3.8786
33.76,307.312,3.8786
34.26,307.412,3.8786
34.76,307.514,3.8786
35.26,307.612,3.8785
35.76,307.719,3.8785
36.26,307.819,3.8785
36.76,307.922,3.8785
37.26,308.028,3.8784
37.76,308.119,3.8784
38.26,308.224,3.8784
38.76,308.325,3.8784
39.26,308.424,3.8783
39.76,308.521,3.8783
40.26,308.622,3.8783
40.76,308.72,3.8783
