Time,Temperature,Heat Flow
[s],[k],[W/g]
0.19,302.027,4.028013941
0.26,302.021,4.028006309
0.76,302.015,4.02883818
1.26,302.02,4.028784757
1.76,302.024,4.028428604
2.26,302.028,4.028418428
2.76,302.026,4.028705894
3.26,302.026,4.029140909
3.76,302.028,4.029408024
4.26,302.018,4.030886057
4.76,302.025,4.031633977
5.26,302.027,4.032498919
5.76,302.03,4.03224198
6.26,302.032,4.032427688
6.76,302.025,4.033943881
7.26,302.022,4.035261645
7.76,302.03,4.035734819
8.26,302.03,4.036241064
8.76,302.04,4.036261416
9.26,302.036,4.036223257
9.76,302.036,4.036235976
10.26,302.043,4.036207993
10.76,302.041,4.036342822
11.26,302.052,4.035943423
11.76,302.052,4.03558727
12.26,302.054,4.034846982
12.76,302.054,4.034775751
13.26,302.052,4.035416826
13.76,302.055,4.035981582
14.26,302.06,4.03647002
14.76,302.067,4.036197817
15.26,302.066,4.036719326
15.76,302.077,4.03684398
16.26,302.079,4.03752067
16.76,302.082,4.038253326
17.26,302.094,4.038596759
17.76,302.096,4.039253097
18.26,302.108,4.038680709
18.76,302.116,4.038110865
19.26,302.122,4.038342364
19.76,302.131,4.0385586
20.26,302.136,4.038879137
20.76,302.141,4.039578722
21.26,302.152,4.040056984
21.76,302.167,4.04035717
22.26,302.177,4.040649724
22.76,302.191,4.040809993
23.26,302.204,4.041196673
23.76,302.215,4.041611336
24.26,302.234,4.041512122
24.76,302.244,4.0419624
25.26,302.256,4.042740848
25.76,302.275,4.04302577
26.26,302.29,4.043338676
26.76,302.309,4.043460785
27.26,302.328,4.043758427
27.76,302.347,4.043842377
28.26,302.358,4.045394185
28.76,302.386,4.04600982
29.26,302.409,4.046666158
29.76,302.426,4.04820779
30.26,302.445,4.04925844
30.76,302.465,4.050637259
31.26,302.489,4.052311176
31.76,302.519,4.053600957
32.26,302.537,4.056363683
32.76,302.564,4.058526037
33.26,302.592,4.060266097
33.76,302.618,4.062461523
34.26,302.646,4.064819761
34.76,302.672,4.067335725
35.26,302.702,4.070019588
35.76,302.73,4.072779771
36.26,302.76,4.075214328
36.76,302.797,4.076804294
37.26,302.829,4.078480755
37.76,302.854,4.08121041
38.26,302.896,4.083011524
38.76,302.934,4.084787199
39.26,302.964,4.087318426
39.76,302.998,4.089592714
40.26,303.034,4.091821211
40.76,303.074,4.094156554
41.26,303.109,4.097163499
41.76,303.152,4.100635987
42.26,303.191,4.104222951
42.76,303.229,4.108000712
43.26,303.277,4.111269684
43.76,303.316,4.115624921
44.26,303.368,4.11928566
44.76,303.412,4.123203338
45.26,303.456,4.127411025
45.76,303.508,4.130451042
46.26,303.551,4.134012567
46.76,303.598,4.137632603
47.26,303.654,4.140960085
47.76,303.701,4.14447582
48.26,303.749,4.148383322
48.76,303.797,4.152412933
49.26,303.845,4.156590094
49.76,303.9,4.160835941
50.26,303.955,4.164725635
50.76,304.016,4.168882444
51.26,304.065,4.173876212
51.76,304.125,4.178188201
52.26,304.182,4.182879239
52.76,304.243,4.187265003
53.26,304.302,4.191828843
53.76,304.363,4.196344349
54.26,304.425,4.200783536
54.76,304.48,4.205751863
55.26,304.54,4.210814317
55.76,304.608,4.215596937
56.26,304.67,4.220616144
56.76,304.74,4.224994276
57.26,304.801,4.23006945
57.76,304.863,4.235523671
58.26,304.933,4.240774377
58.76,304.998,4.245735073
59.26,305.064,4.250721209
59.76,305.136,4.255305401
60.26,305.21,4.259523264
60.76,305.277,4.264178687
61.26,305.347,4.269057977
61.76,305.416,4.274196749
62.26,305.489,4.278760589
62.76,305.563,4.283624615
63.26,305.642,4.287720369
63.76,305.715,4.292543692
64.26,305.786,4.297949579
64.76,305.864,4.302846676
65.26,305.94,4.308153349
65.76,306.024,4.313063166
66.26,306.101,4.317833066
66.76,306.179,4.322562263
67.26,306.259,4.327454273
67.76,306.345,4.331623801
68.26,306.425,4.336447124
68.76,306.509,4.340654812
69.26,306.592,4.34475311
69.76,306.675,4.34903966
70.26,306.752,4.353761225
70.76,306.832,4.358597268
71.26,306.924,4.362868554
71.76,307.005,4.367694421
72.26,307.086,4.37288916
72.76,307.175,4.377493704
73.26,307.262,4.382492559
73.76,307.351,4.387962044
74.26,307.439,4.393016866
74.76,307.53,4.398025897
75.26,307.618,4.40313923
75.76,307.708,4.407588593
76.26,307.8,4.411971813
76.76,307.891,4.416390648
77.26,307.981,4.420799308
77.76,308.07,4.425378412
78.26,308.167,4.429237579
78.76,308.259,4.43340202
79.26,308.352,4.43807525
79.76,308.448,4.442089598
80.26,308.538,4.44648045
80.76,308.638,4.450611819
81.26,308.737,4.454526953
81.76,308.83,4.458790608
82.26,308.931,4.46258872
82.76,309.027,4.466419904
83.26,309.117,4.471070238
83.76,309.213,4.475664606
84.26,309.311,4.47957974
84.76,309.414,4.483288814
85.26,309.512,4.487117454
85.76,309.612,4.49101478
86.26,309.708,4.495593884
86.76,309.809,4.499977104
87.26,309.903,4.50466051
87.76,310.01,4.508484062
88.26,310.098,4.513343
88.76,310.203,4.516851103
89.26,310.304,4.52091633
89.76,310.407,4.524884886
90.26,310.512,4.528682999
90.76,310.616,4.532239436
91.26,310.718,4.535666132
91.76,310.82,4.539097917
92.26,310.924,4.542270218
92.76,311.028,4.545768145
93.26,311.131,4.549072731
93.76,311.231,4.552400214
94.26,311.338,4.555432598
94.76,311.439,4.559022107
95.26,311.551,4.561917118
95.76,311.66,4.564644229
96.26,311.76,4.568483045
96.76,311.867,4.571665522
97.26,311.972,4.574611412
97.76,312.072,4.577793889
98.26,312.182,4.580411611
98.76,312.29,4.583362589
99.26,312.394,4.586196545
99.76,312.507,4.587814495
100.26,312.611,4.590343178
100.76,312.724,4.592411407
101.26,312.827,4.59438551
101.76,312.93,4.596578392
102.26,313.044,4.598331171
102.76,313.15,4.600330713
103.26,313.258,4.602035157
103.76,313.369,4.603157038
104.26,313.474,4.604795339
104.76,313.581,4.606591366
105.26,313.689,4.608143173
105.76,313.801,4.609481289
106.26,313.91,4.6110738
106.76,314.018,4.612241471
107.26,314.122,4.613953548
107.76,314.227,4.61581826
108.26,314.335,4.617245415
108.76,314.442,4.618932051
109.26,314.552,4.620402452
109.76,314.65,4.622758147
110.26,314.766,4.623920731
110.76,314.876,4.625172352
111.26,314.983,4.626805566
111.76,315.096,4.627797705
112.26,315.205,4.628820372
112.76,315.31,4.629988043
113.26,315.417,4.631015798
113.76,315.529,4.631399934
114.26,315.643,4.63117861
114.76,315.749,4.631387214
115.26,315.857,4.631473708
115.76,315.962,4.631990129
116.26,316.076,4.631560202
116.76,316.182,4.631923987
117.26,316.296,4.631402478
117.76,316.4,4.631142995
118.26,316.511,4.63043069
118.76,316.615,4.630133048
119.26,316.721,4.630222087
119.76,316.83,4.629911725
120.26,316.946,4.628657559
120.76,317.054,4.627619629
121.26,317.163,4.626385815
121.76,317.267,4.625561576
122.26,317.379,4.624190389
122.76,317.481,4.623745198
123.26,317.591,4.622595334
123.76,317.699,4.621453102
124.26,317.804,4.620013229
124.76,317.915,4.617833066
125.26,318.018,4.616601796
125.76,318.124,4.61519245
126.26,318.236,4.613045359
126.76,318.338,4.611524078
127.26,318.442,4.61009438
127.76,318.548,4.608278002
128.26,318.654,4.606372586
128.76,318.757,4.604657966
129.26,318.871,4.602063141
129.76,318.979,4.599865171
130.26,319.086,4.597239818
130.76,319.194,4.594594113
131.26,319.3,4.591706734
131.76,319.401,4.589124628
132.26,319.509,4.585919255
132.76,319.609,4.583054771
133.26,319.715,4.579821415
133.76,319.819,4.576570251
134.26,319.92,4.573713399
134.76,320.026,4.57060724
135.26,320.129,4.567559592
135.76,320.238,4.563799639
136.26,320.342,4.560751991
136.76,320.444,4.557536442
137.26,320.547,4.554173345
137.76,320.647,4.55087639
138.26,320.755,4.546678878
138.76,320.859,4.542405047
139.26,320.962,4.537917525
139.76,321.061,4.533674222
140.26,321.169,4.528662647
140.76,321.271,4.523941082
141.26,321.38,4.518759063
141.76,321.479,4.514233382
142.26,321.583,4.508992852
142.76,321.686,4.503510646
143.26,321.784,4.49858811
143.76,321.884,4.493495128
144.26,321.986,4.487873006
144.76,322.092,4.481749727
145.26,322.189,4.476058918
145.76,322.289,4.47020784
146.26,322.397,4.463496909
146.76,322.498,4.456875016
147.26,322.595,4.450543133
147.76,322.693,4.444155283
148.26,322.794,4.437660587
148.76,322.892,4.431168435
149.26,322.99,4.425032435
149.76,323.089,4.418603882
150.26,323.189,4.411867511
150.76,323.276,4.406171615
151.26,323.383,4.399056196
151.76,323.481,4.392317281
152.26,323.579,4.385519856
152.76,323.679,4.378577425
153.26,323.775,4.371299194
153.76,323.87,4.364265181
154.26,323.969,4.356918263
154.76,324.065,4.349647663
155.26,324.169,4.341761429
155.76,324.254,4.334816454
156.26,324.354,4.327113384
156.76,324.443,4.320109898
157.26,324.545,4.312144801
157.76,324.643,4.303897326
158.26,324.734,4.296156097
158.76,324.829,4.288010379
159.26,324.929,4.279068407
159.76,325.021,4.270782772
160.26,325.116,4.262280903
160.76,325.206,4.253789209
161.26,325.309,4.244396957
161.76,325.397,4.235592358
162.26,325.496,4.226284057
162.76,325.587,4.217316645
163.26,325.677,4.2084052
163.76,325.774,4.199096899
164.26,325.865,4.19043476
164.76,325.951,4.181762446
165.26,326.045,4.172634766
165.76,326.14,4.163214531
166.26,326.227,4.154404844
166.76,326.32,4.145439976
167.26,326.415,4.135887456
167.76,326.5,4.127115928
168.26,326.595,4.117484546
168.76,326.685,4.10782518
169.26,326.778,4.097626498
169.76,326.865,4.087934061
170.26,326.961,4.077542039
170.76,327.042,4.06813198
171.26,327.133,4.058032512
171.76,327.224,4.047800758
172.26,327.319,4.037215396
172.76,327.407,4.026981098
173.26,327.494,4.016968124
173.76,327.586,4.006545575
174.26,327.682,3.995624412
174.76,327.767,3.985176423
175.26,327.854,3.974591061
175.76,327.944,3.963547788
176.26,328.027,3.952850492
176.76,328.116,3.941636775
177.26,328.204,3.930507009
177.76,328.292,3.919473912
178.26,328.381,3.908117734
178.76,328.462,3.89724745
179.26,328.556,3.885792058
179.76,328.635,3.875031163
180.26,328.724,3.863588491
180.76,328.805,3.85264952
181.26,328.891,3.841512122
181.76,328.978,3.830451042
182.26,329.071,3.818675113
182.76,329.157,3.807036557
183.26,329.241,3.795540461
183.76,329.329,3.783797604
184.26,329.414,3.772199751
184.76,329.501,3.760393294
185.26,329.585,3.748548678
185.76,329.666,3.737245923
186.26,329.754,3.725146913
186.76,329.836,3.713210715
187.26,329.924,3.701071002
187.76,330.005,3.689345951
188.26,330.091,3.677287644
188.76,330.174,3.665374342
189.26,330.256,3.653417792
189.76,330.339,3.641471419
190.26,330.427,3.629041695
190.76,330.512,3.616502582
191.26,330.6,3.603620036
191.76,330.685,3.591002061
192.26,330.763,3.578737694
192.76,330.849,3.566089191
193.26,330.926,3.554038515
193.76,331.012,3.5413951
194.26,331.094,3.528843267
194.76,331.176,3.516278715
195.26,331.258,3.504039787
195.76,331.339,3.49167875
196.26,331.42,3.479518685
196.76,331.498,3.467406955
197.26,331.585,3.454717749
197.76,331.664,3.442697601
198.26,331.746,3.43014068
198.76,331.826,3.417840698
199.26,331.917,3.404909817
199.76,331.999,3.392261314
200.26,332.077,3.379684042
200.76,332.158,3.367172912
201.26,332.241,3.354623623
201.76,332.322,3.341682566
202.26,332.405,3.32880002
202.76,332.491,3.315576586
203.26,332.57,3.302816149
203.76,332.643,3.290172734
