Time,Temperature,Heat Flow
[s],[k],[W/g]
0.24,300.03,4.53668616
0.26,300.08,4.571744639
0.76,300.137,4.607422027
1.26,300.191,4.643196881
1.76,300.248,4.679322612
2.26,300.305,4.715823587
2.76,300.362,4.7528923
3.26,300.417,4.790506823
3.76,300.472,4.828769493
4.26,300.539,4.867022417
4.76,300.599,4.905706628
5.26,300.659,4.944702729
5.76,300.722,4.984086257
6.26,300.781,5.023791423
6.76,300.842,5.064093567
7.26,300.907,5.105073099
7.76,300.978,5.145397173
8.26,301.047,5.180960039
8.76,301.115,5.212453704
9.26,301.179,5.241028265
9.76,301.246,5.266710526
10.26,301.319,5.288572125
10.76,301.385,5.307655945
11.26,301.455,5.323457602
11.76,301.529,5.335321637
12.26,301.602,5.343654971
12.76,301.669,5.350155945
13.26,301.747,5.353460039
13.76,301.816,5.357336745
14.26,301.888,5.361354776
14.76,301.972,5.363633041
15.26,302.04,5.367270955
15.76,302.117,5.370338694
16.26,302.193,5.373645224
16.76,302.27,5.376710526
17.26,302.347,5.379839181
17.76,302.423,5.382836257
18.26,302.499,5.386544834
18.76,302.584,5.389400585
19.26,302.664,5.392344055
19.76,302.749,5.395263158
20.26,302.826,5.398913255
20.76,302.901,5.402612086
21.26,302.984,5.405677388
21.76,303.072,5.408367446
22.26,303.152,5.411496101
22.76,303.242,5.413654971
23.26,303.325,5.415960039
23.76,303.413,5.417894737
24.26,303.498,5.420462963
24.76,303.579,5.42373538
25.26,303.663,5.426730019
25.76,303.754,5.428416179
26.26,303.837,5.430823587
26.76,303.93,5.432694932
27.26,304.021,5.434887914
27.76,304.114,5.436807992
28.26,304.202,5.439254386
28.76,304.294,5.44119152
29.26,304.384,5.443011696
29.76,304.473,5.444766082
30.26,304.563,5.446013645
30.76,304.662,5.447480507
31.26,304.753,5.449446881
31.76,304.848,5.450755361
32.26,304.948,5.451739766
32.76,305.038,5.453301657
33.26,305.127,5.455197368
33.76,305.223,5.457105263
34.26,305.323,5.458031189
34.76,305.413,5.459366472
35.26,305.508,5.461055068
35.76,305.606,5.462146686
36.26,305.7,5.463347953
36.76,305.798,5.464595517
37.26,305.896,5.465740741
37.76,305.992,5.467280702
38.26,306.093,5.468006823
38.76,306.191,5.468333333
39.26,306.289,5.469493177
39.76,306.384,5.470808967
40.26,306.484,5.471469298
40.76,306.591,5.471525341
41.26,306.688,5.472229532
41.76,306.785,5.47288499
42.26,306.886,5.473403996
42.76,306.989,5.473650097
43.26,307.087,5.474115497
43.76,307.191,5.474356725
44.26,307.294,5.474446881
44.76,307.395,5.474576023
45.26,307.499,5.474444444
45.76,307.602,5.474349415
46.26,307.708,5.47420809
46.76,307.808,5.474083821
47.26,307.905,5.474303119
47.76,308.017,5.473347953
48.26,308.117,5.473469786
48.76,308.217,5.473374756
49.26,308.325,5.472631579
49.76,308.435,5.471483918
50.26,308.536,5.471081871
50.76,308.644,5.46996345
51.26,308.744,5.469247076
51.76,308.849,5.468401559
52.26,308.955,5.466932261
52.76,309.057,5.466164717
53.26,309.164,5.46499269
53.76,309.266,5.464351852
54.26,309.374,5.463201754
54.76,309.48,5.462429337
55.26,309.584,5.461552144
55.76,309.696,5.460046296
56.26,309.799,5.459500487
56.76,309.901,5.458879142
57.26,310.006,5.458082359
57.76,310.111,5.456878655
58.26,310.218,5.455562865
58.76,310.324,5.454110624
59.26,310.429,5.45295809
59.76,310.538,5.451922515
60.26,310.636,5.451539961
60.76,310.741,5.450684698
61.26,310.849,5.449325049
61.76,310.958,5.447729045
62.26,311.066,5.445884503
62.76,311.172,5.4442154
63.26,311.274,5.442765595
63.76,311.381,5.440877193
64.26,311.489,5.438569688
64.76,311.595,5.435935673
65.26,311.703,5.433121345
65.76,311.81,5.430382554
66.26,311.917,5.427592593
66.76,312.028,5.424385965
67.26,312.134,5.421398635
67.76,312.241,5.418491715
68.26,312.343,5.415996589
68.76,312.449,5.413143275
69.26,312.556,5.41004386
69.76,312.666,5.406761696
70.26,312.768,5.403898635
70.76,312.874,5.400740741
71.26,312.981,5.397519493
71.76,313.081,5.394892788
72.26,313.193,5.391325536
72.76,313.294,5.38871345
73.26,313.4,5.385182749
73.76,313.509,5.381179337
74.26,313.618,5.377105263
74.76,313.722,5.373552632
75.26,313.829,5.36955653
75.76,313.937,5.365085283
76.26,314.037,5.361184211
76.76,314.144,5.356810429
77.26,314.247,5.352760721
77.76,314.358,5.34750731
78.26,314.465,5.342585283
78.76,314.564,5.338114035
79.26,314.669,5.33369883
79.76,314.777,5.328679337
80.26,314.885,5.323153021
80.76,314.985,5.318596491
81.26,315.088,5.313708577
81.76,315.192,5.308433236
82.26,315.299,5.302782651
82.76,315.403,5.297383041
83.26,315.508,5.291725146
83.76,315.613,5.285921053
84.26,315.717,5.279683236
84.76,315.811,5.274671053
85.26,315.917,5.269147173
85.76,316.022,5.263248051
86.26,316.127,5.256988304
86.76,316.224,5.251578947
87.26,316.323,5.246016082
87.76,316.427,5.240109649
88.26,316.531,5.234473684
88.76,316.632,5.228903509
89.26,316.731,5.223630604
89.76,316.835,5.217309942
90.26,316.936,5.211318226
90.76,317.04,5.204722222
91.26,317.139,5.198528265
91.76,317.241,5.19212232
92.26,317.345,5.185324074
92.76,317.441,5.178918129
93.26,317.541,5.171876218
93.76,317.637,5.16545809
94.26,317.742,5.157889864
94.76,317.85,5.15001462
95.26,317.948,5.142651072
95.76,318.045,5.135575049
96.26,318.148,5.127948343
96.76,318.244,5.120640838
97.26,318.342,5.113206628
97.76,318.443,5.105350877
98.26,318.538,5.097992203
98.76,318.637,5.090170565
99.26,318.737,5.082163743
99.76,318.831,5.074819688
100.26,318.936,5.066218324
100.76,319.033,5.058182261
101.26,319.129,5.050511696
101.76,319.227,5.042553606
102.26,319.323,5.034459064
102.76,319.418,5.026474172
103.26,319.517,5.018031189
103.76,319.612,5.009848928
104.26,319.713,5.001038012
104.76,319.807,4.992592593
105.26,319.896,4.984707602
105.76,319.996,4.976086745
106.26,320.096,4.966773879
106.76,320.185,4.95832846
107.26,320.286,4.949212963
107.76,320.383,4.940126706
108.26,320.476,4.931062378
108.76,320.572,4.921710526
109.26,320.667,4.912475634
109.76,320.763,4.903148148
110.26,320.86,4.893221248
110.76,320.957,4.88295078
111.26,321.049,4.873226121
111.76,321.141,4.86336501
112.26,321.236,4.852962963
112.76,321.325,4.843006823
113.26,321.422,4.832538986
113.76,321.516,4.821778752
114.26,321.607,4.811164717
114.76,321.703,4.800350877
115.26,321.788,4.790618908
115.76,321.884,4.780112086
116.26,321.98,4.769524854
116.76,322.073,4.758879142
117.26,322.168,4.748055556
117.76,322.256,4.737597466
118.26,322.345,4.727000487
118.76,322.44,4.716115984
119.26,322.531,4.705431287
119.76,322.618,4.694727096
120.26,322.708,4.683635478
120.76,322.799,4.672612086
121.26,322.892,4.661164717
121.76,322.983,4.6496077
122.26,323.072,4.63834308
122.76,323.167,4.626576511
123.26,323.253,4.615350877
123.76,323.34,4.60416423
124.26,323.425,4.592919103
124.76,323.521,4.581089181
125.26,323.608,4.569678363
125.76,323.698,4.557794834
126.26,323.784,4.546425439
126.76,323.87,4.535324074
127.26,323.953,4.524410331
