Time,Temperature,Mass
[s],[k],[mg]
0.24,300.03,4.104
0.26,300.08,4.1039
0.76,300.137,4.1038
1.26,300.191,4.1038
1.76,300.248,4.1037
2.26,300.305,4.1036
2.76,300.362,4.1035
3.26,300.417,4.1034
3.76,300.472,4.1033
4.26,300.539,4.1033
4.76,300.599,4.1032
5.26,300.659,4.1031
5.76,300.722,4.103
6.26,300.781,4.1029
6.76,300.842,4.1027
7.26,300.907,4.1027
7.76,300.978,4.1025
8.26,301.047,4.1025
8.76,301.115,4.1024
9.26,301.179,4.1022
9.76,301.246,4.1021
10.26,301.319,4.102
10.76,301.385,4.102
11.26,301.455,4.1019
11.76,301.529,4.1018
12.26,301.602,4.1017
12.76,301.669,4.1016
13.26,301.747,4.1015
13.76,301.816,4.1014
14.26,301.888,4.1014
14.76,301.972,4.1013
15.26,302.04,4.1012
15.76,302.117,4.1011
16.26,302.193,4.101
16.76,302.27,4.1009
17.26,302.347,4.1008
17.76,302.423,4.1007
18.26,302.499,4.1006
18.76,302.584,4.1005
19.26,302.664,4.1004
19.76,302.749,4.1004
20.26,302.826,4.1003
20.76,302.901,4.1002
21.26,302.984,4.1002
21.76,303.072,4.1001
22.26,303.152,4.1
22.76,303.242,4.1
23.26,303.325,4.0999
23.76,303.413,4.0998
24.26,303.498,4.0997
24.76,303.579,4.0996
25.26,303.663,4.0995
25.76,303.754,4.0994
26.26,303.837,4.0994
26.76,303.93,4.0993
27.26,304.021,4.0992
27.76,304.114,4.0992
28.26,304.202,4.0991
28.76,304.294,4.099
29.26,304.384,4.099
29.76,304.473,4.0989
30.26,304.563,4.0989
30.76,304.662,4.0988
31.26,304.753,4.0987
31.76,304.848,4.0987
32.26,304.948,4.0986
32.76,305.038,4.0985
33.26,305.127,4.0985
33.76,305.223,4.0984
34.26,305.323,4.0983
34.76,305.413,4.0982
35.26,305.508,4.0981
35.76,305.606,4.098
36.26,305.7,4.098
36.76,305.798,4.0979
37.26,305.896,4.0979
37.76,305.992,4.0978
38.26,306.093,4.0978
38.76,306.191,4.0978
39.26,306.289,4.0977
39.76,306.384,4.0977
40.26,306.484,4.0976
40.76,306.591,4.0976
41.26,306.688,4.0976
41.76,306.785,4.0975
42.26,306.886,4.0975
42.76,306.989,4.0974
43.26,307.087,4.0974
43.76,307.191,4.0973
44.26,307.294,4.0973
44.76,307.395,4.0972
45.26,307.499,4.0972
45.76,307.602,4.0971
46.26,307.708,4.097
46.76,307.808,4.097
47.26,307.905,4.0969
47.76,308.017,4.0969
48.26,308.117,4.0969
48.76,308.217,4.0969
49.26,308.325,4.0968
49.76,308.435,4.0968
50.26,308.536,4.0968
50.76,308.644,4.0967
51.26,308.744,4.0967
51.76,308.849,4.0967
52.26,308.955,4.0967
52.76,309.057,4.0966
53.26,309.164,4.0965
53.76,309.266,4.0965
54.26,309.374,4.0965
54.76,309.48,4.0964
55.26,309.584,4.0964
55.76,309.696,4.0963
56.26,309.799,4.0963
56.76,309.901,4.0963
57.26,310.006,4.0963
57.76,310.111,4.0963
58.26,310.218,4.0963
58.76,310.324,4.0962
59.26,310.429,4.0962
59.76,310.538,4.0962
60.26,310.636,4.0962
60.76,310.741,4.0961
61.26,310.849,4.0961
61.76,310.958,4.096
62.26,311.066,4.096
62.76,311.172,4.096
63.26,311.274,4.0959
63.76,311.381,4.0959
64.26,311.489,4.0959
64.76,311.595,4.0959
65.26,311.703,4.0958
65.76,311.81,4.0958
66.26,311.917,4.0958
66.76,312.028,4.0958
67.26,312.134,4.0958
67.76,312.241,4.0957
68.26,312.343,4.0958
68.76,312.449,4.0958
69.26,312.556,4.0957
69.76,312.666,4.0957
70.26,312.768,4.0957
70.76,312.874,4.0957
71.26,312.981,4.0956
71.76,313.081,4.0956
72.26,313.193,4.0956
72.76,313.294,4.0956
73.26,313.4,4.0955
73.76,313.509,4.0955
74.26,313.618,4.0955
74.76,313.722,4.0955
75.26,313.829,4.0955
75.76,313.937,4.0955
76.26,314.037,4.0955
76.76,314.144,4.0955
77.26,314.247,4.0955
77.76,314.358,4.0955
78.26,314.465,4.0955
78.76,314.564,4.0955
79.26,314.669,4.0955
79.76,314.777,4.0954
80.26,314.885,4.0954
80.76,314.985,4.0954
81.26,315.088,4.0954
81.76,315.192,4.0954
82.26,315.299,4.0954
82.76,315.403,4.0954
83.26,315.508,4.0954
83.76,315.613,4.0954
84.26,315.717,4.0954
84.76,315.811,4.0954
85.26,315.917,4.0954
85.76,316.022,4.0954
86.26,316.127,4.0954
86.76,316.224,4.0954
87.26,316.323,4.0953
87.76,316.427,4.0953
88.26,316.531,4.0953
88.76,316.632,4.0953
89.26,316.731,4.0953
89.76,316.835,4.0953
90.26,316.936,4.0953
90.76,317.04,4.0952
91.26,317.139,4.0952
91.76,317.241,4.0952
92.26,317.345,4.0952
92.76,317.441,4.0952
93.26,317.541,4.0952
93.76,317.637,4.0952
94.26,317.742,4.0952
94.76,317.85,4.0951
95.26,317.948,4.0951
95.76,318.045,4.0952
96.26,318.148,4.0952
96.76,318.244,4.0952
97.26,318.342,4.0952
97.76,318.443,4.0952
98.26,318.538,4.0952
98.76,318.637,4.0952
99.26,318.737,4.0952
99.76,318.831,4.0952
100.26,318.936,4.0952
100.76,319.033,4.0952
101.26,319.129,4.0952
101.76,319.227,4.0952
102.26,319.323,4.0953
102.76,319.418,4.0952
103.26,319.517,4.0952
