Time,Temperature,Mass
[s],[k],[mg]
0.24,300.03,4.104
2.76,300.362,4.1035
5.76,300.722,4.103
8.76,301.115,4.1024
11.76,301.529,4.1018
14.76,301.972,4.1013
17.76,302.423,4.1007
20.76,302.901,4.1002
23.76,303.413,4.0998
26.76,303.93,4.0993
29.76,304.473,4.0989
32.76,305.038,4.0985
35.76,305.606,4.098
38.76,306.191,4.0978
41.76,306.785,4.0975
44.76,307.395,4.0972
47.76,308.017,4.0969
50.76,308.644,4.0967
53.76,309.266,4.0965
56.76,309.901,4.0963
59.76,310.538,4.0962
62.76,311.172,4.096
65.76,311.81,4.0958
68.76,312.449,4.0958
71.76,313.081,4.0956
74.76,313.722,4.0955
77.76,314.358,4.0955
80.76,314.985,4.0954
83.76,315.613,4.0954
86.76,316.224,4.0954
89.76,316.835,4.0953
92.76,317.441,4.0952
95.76,318.045,4.0952
98.76,318.637,4.0952
101.76,319.227,4.0952
104.76,319.807,4.0952
107.76,320.383,4.0951
110.76,320.957,4.0952
113.76,321.516,4.0951
116.76,322.073,4.0952
119.76,322.618,4.0953
122.76,323.167,4.0953
125.76,323.698,4.0953
128.76,324.218,4.0953
131.76,324.751,4.0952
134.76,325.268,4.0954
137.76,325.774,4.0953
140.76,326.285,4.0952
143.76,326.786,4.0953
146.76,327.281,4.0954
149.76,327.775,4.0954
152.76,328.272,4.0953
155.76,328.76,4.0953
158.76,329.237,4.0954
161.76,329.726,4.0955
164.76,330.213,4.0953
167.76,330.689,4.0953
170.76,331.167,4.0953
173.76,331.642,4.0952
176.76,332.115,4.0952
179.76,332.588,4.0952
182.76,333.064,4.0952
185.76,333.535,4.0953
188.76,334.007,4.0951
191.76,334.483,4.0951
194.76,334.949,4.0951
197.76,335.424,4.0951
200.76,335.901,4.0951
203.76,336.385,4.095
206.76,336.858,4.095
209.76,337.333,4.0951
212.76,337.82,4.0949
215.76,338.301,4.0948
218.76,338.782,4.0949
221.76,339.259,4.0949
224.76,339.751,4.0949
227.76,340.237,4.095
230.76,340.732,4.0949
233.76,341.218,4.0948
236.76,341.709,4.0947
239.76,342.199,4.0949
242.76,342.692,4.0948
245.76,343.19,4.0948
248.76,343.685,4.0947
251.76,344.179,4.0947
254.76,344.678,4.0947
257.76,345.183,4.0947
260.76,345.689,4.0948
263.76,346.19,4.0948
266.76,346.697,4.0948
269.76,347.2,4.0948
272.76,347.701,4.0947
275.76,348.208,4.0947
278.76,348.717,4.0947
281.76,349.222,4.0947
284.76,349.727,4.0947
287.76,350.236,4.0946
290.76,350.745,4.0945
293.76,351.254,4.0946
296.76,351.764,4.0946
299.76,352.276,4.0945
302.76,352.788,4.0946
305.76,353.295,4.0946
308.76,353.797,4.0946
311.76,354.312,4.0945
314.76,354.811,4.0944
317.76,355.32,4.0944
320.76,355.824,4.0945
323.76,356.341,4.0944
326.76,356.845,4.0945
329.76,357.355,4.0945
332.76,357.865,4.0944
335.76,358.373,4.0945
338.76,358.883,4.0945
341.76,359.391,4.0944
344.76,359.89,4.0944
347.76,360.401,4.0945
350.76,360.904,4.0944
353.76,361.42,4.0945
356.76,361.927,4.0945
359.76,362.424,4.0944
362.76,362.938,4.0945
365.76,363.441,4.0945
368.76,363.946,4.0945
371.76,364.457,4.0945
374.76,364.955,4.0945
377.76,365.46,4.0946
380.76,365.96,4.0946
383.76,366.462,4.0945
386.76,366.965,4.0946
389.76,367.468,4.0946
392.76,367.971,4.0946
395.76,368.472,4.0947
398.76,368.978,4.095
401.76,369.475,4.0951
404.76,369.972,4.095
407.76,370.482,4.0951
410.76,370.978,4.095
413.76,371.482,4.0951
416.76,371.986,4.0951
419.76,372.483,4.095
422.76,372.984,4.095
425.76,373.493,4.0951
428.76,373.991,4.095
431.76,374.501,4.0952
434.76,375.002,4.0954
437.76,375.501,4.0956
440.76,376.008,4.0956
443.76,376.511,4.0956
446.76,377.015,4.0955
449.76,377.513,4.0956
452.76,378.015,4.0956
455.76,378.519,4.0957
458.76,379.025,4.0957
461.76,379.529,4.0958
464.76,380.036,4.0956
467.76,380.536,4.0956
470.76,381.044,4.0956
473.76,381.543,4.0955
476.76,382.05,4.0955
479.76,382.553,4.0955
482.76,383.058,4.0955
485.76,383.568,4.0955
488.76,384.062,4.0954
491.76,384.566,4.0954
494.76,385.081,4.0954
497.76,385.582,4.0954
500.76,386.089,4.0954
503.76,386.595,4.0953
506.76,387.097,4.0952
509.76,387.597,4.0952
512.76,388.105,4.0952
515.76,388.612,4.0952
518.76,389.112,4.095
521.76,389.623,4.095
524.76,390.131,4.0951
527.76,390.632,4.095
530.76,391.136,4.095
533.76,391.645,4.0949
536.76,392.153,4.0949
539.76,392.657,4.0947
542.76,393.163,4.0946
545.76,393.666,4.0946
548.76,394.175,4.0945
551.76,394.68,4.0943
554.76,395.188,4.0942
557.76,395.689,4.0941
560.76,396.199,4.0939
563.76,396.694,4.0939
566.76,397.2,4.0938
569.76,397.707,4.0936
572.76,398.214,4.0935
575.76,398.718,4.0933
578.76,399.225,4.0933
581.76,399.728,4.0932
584.76,400.228,4.093
587.76,400.732,4.0928
590.76,401.235,4.0926
593.76,401.749,4.0925
596.76,402.251,4.0924
599.76,402.754,4.0922
602.76,403.259,4.0921
605.76,403.764,4.092
608.76,404.27,4.0918
611.76,404.775,4.0917
614.76,405.27,4.0916
617.76,405.781,4.0915
620.76,406.284,4.0914
