Time,Mass,HRR,Back Surface Temperature
503,0.607003,30.78924672,705.146
504,0.590381,30.47273121,704.827
505,0.59387,30.07869854,704.256
506,0.595327,28.89705023,704.004
507,0.586651,28.21078185,703.883
508,0.570217,27.65549479,703.284
509,0.561,26.34698601,702.114
510,0.565393,25.58303656,701.494
511,0.558152,24.50636965,700.724
512,0.556089,23.05470663,699.342
513,0.563662,22.46689374,698.73
514,0.565556,21.86600818,698.134
515,0.564379,20.71953426,697.27
516,0.557639,19.60365914,696.939
517,0.532402,19.11175138,696.795
518,0.516617,17.79882727,695.938
519,0.525494,16.364347,695.275
520,0.521506,16.36185184,694.525
521,0.509335,16.12800909,692.879
522,0.498248,15.06906036,691.901
523,0.485917,14.36436951,690.951
524,0.48313,13.9702921,690.239
525,0.471837,13.45583445,690.362
526,0.455095,13.42730162,690.394
527,0.457627,13.36716761,690.37
528,0.469089,12.7330612,689.639
529,0.474442,12.36583635,688.947
530,0.476122,12.08362356,687.743
531,0.471933,11.39291292,687.042
532,0.45981,10.80586015,687.295
533,0.447339,10.49659106,686.955
534,0.441452,10.52899005,686.928
535,0.449552,10.33625895,687.129
536,0.455943,9.999128068,687.347
537,0.452309,9.663803521,687.445
538,0.439992,9.256956159,687.361
539,0.411482,9.064420496,688.295
540,0.395329,9.02038775,688.687
541,0.408349,8.605509811,688.213
542,0.420824,8.039528707,687.586
543,0.423454,7.705222468,687.142
544,0.417589,7.543157675,686.873
545,0.403768,7.668312647,686.592
546,0.398113,7.357787068,686.585
547,0.39634,6.769102846,685.991
548,0.390299,6.024592173,685.455
549,0.401489,5.529766073,684.798
550,0.409431,5.388779767,683.827
551,0.407685,4.87265271,683.488
552,0.412693,4.481070481,683.63
553,0.410139,4.560902125,684.226
554,0.392662,4.236869893,684.631
555,0.370639,3.937307794,684.923
556,0.375132,3.966881096,685.505
557,0.402279,3.648946901,685.793
558,0.402452,3.255989273,685.911
559,0.396338,2.957816492,685.649
560,0.401085,2.621656284,684.483
561,0.394481,2.50894453,683.761
562,0.373984,2.025289142,682.996
563,0.368923,1.544998033,682.317
564,0.385531,1.531057702,682.296
565,0.397112,1.52387317,682.597
566,0.397435,1.513075,683.138
567,0.392333,1.58810472,683.388
568,0.386294,1.697474397,683.36
569,0.382917,1.848873962,683.588
570,0.383623,1.963850373,683.458
571,0.386657,1.966333663,682.818
572,0.380263,1.383447295,682.408
573,0.353245,0.875488183,682.004
574,0.32577,0.863662248,681.337
575,0.311733,0.98682308,681.004
576,0.2972,1.2280132,681.399
577,0.265336,1.328723179,681.527
578,0.260411,0.911734873,681.775
579,0.295679,0.356585673,681.469
580,0.307479,0.169876431,681.005
581,0.295005,0.139552836,681.578
582,0.27767,0.107030165,682.554
583,0.26587,0.298046786,682.967
584,0.260311,0.460571249,682.833
585,0.261232,0.541566104,682.044
586,0.277401,0.53093571,681.449
587,0.281527,0.452943385,681.166
588,0.283718,0.384251708,680.799
589,0.329057,-0.131426282,680.675
590,0.389683,-0.59658795,680.76
591,0.400845,-0.601862028,680.447
592,0.374097,-0.572639205,680.115
593,0.359067,-0.534929952,680.112
594,0.375298,-0.402829122,680.712
595,0.385355,-0.266100385,681.297
596,0.386711,-0.241615102,681.338
597,0.389918,-0.353577229,681.901
598,0.381962,-0.51276137,682.977
599,0.366896,-0.580271114,683.483
600,0.352018,-0.599266243,682.469
601,0.362711,-0.51604253,681.615
602,0.392728,-0.305374863,681.633
603,0.400774,-0.192034149,681.232
604,0.393645,-0.217735388,680.555
605,0.389205,-0.369118596,680.244
606,0.371465,-0.498959341,680.377
607,0.344189,-0.536061995,680.202
608,0.342001,-0.598845185,679.896
609,0.372443,-0.626129477,680.334
610,0.394225,-0.551883158,681.309
611,0.395383,-0.319788381,682.403
612,0.384414,-0.152754564,682.899
613,0.377581,0.28800378,682.291
614,0.370015,0.595801108,681.826
615,0.35829,0.537377516,681.898
616,0.392207,0.446401156,682.028
617,0.409831,0.379857572,682.359
618,0.388321,0.307795834,682.543
619,0.382102,0.236974299,682.432
620,0.37621,0.270132987,681.406
621,0.369205,0.399365004,680.516
622,0.36795,0.495574725,679.81
623,0.357643,0.582030576,678.971
624,0.356936,0.468408686,678.787
625,0.371427,0.305264654,678.634
626,0.380593,0.275524303,678.693
627,0.374052,0.555558752,678.919
628,0.359114,0.833943693,678.95
629,0.348629,1.101585656,678.6
630,0.333768,1.165434606,678.706
631,0.336515,0.906676999,679.056
632,0.357347,0.818540107,679.273
633,0.376495,0.589036718,679.127
634,0.377064,0.378763319,678.832
635,0.366765,0.332158639,679.824
636,0.373171,0.324650526,680.604
637,0.364742,0.354281781,680.546
638,0.354647,0.38171128,680.209
639,0.379055,0.522413904,680.098
640,0.400993,0.593956789,680.287
641,0.404792,0.50098748,680.034
642,0.401856,0.399038202,679.526
643,0.391388,0.343600115,679.288
644,0.369054,0.373981499,678.676
