Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,73.31,1.048034197,295.764
1,73.363308,1.022546109,295.734
2,73.46624,0.898881054,295.726
3,73.557394,0.321429253,295.73
4,73.610039,0.056952368,295.721
5,73.662331,-0.053403344,295.715
6,73.707642,-0.116656333,295.714
7,73.742418,-0.119466187,295.652
8,73.826911,-0.072775406,295.6
9,73.895778,-0.498112314,295.59
10,73.928285,-0.740824751,295.594
11,73.957325,-0.839235258,295.621
12,74.002766,-3.327631658,295.635
13,74.036076,-4.767758419,295.635
14,74.037139,-5.074331874,295.635
15,74.031108,4.627036398,295.67
16,74.042853,48.90867961,295.688
17,74.049727,72.03660195,295.766
18,74.045771,139.0535933,295.904
19,74.028106,262.5009524,295.954
20,73.935609,306.0722316,296.061
21,73.782777,372.9954296,296.313
22,73.593436,470.3651515,296.412
23,73.38611,487.0449204,296.649
24,73.18466,510.752103,297.017
25,72.962579,576.7725117,297.143
26,72.718689,603.1516043,297.501
27,72.474207,599.0216619,298.057
28,72.213769,623.6245684,298.254
29,71.93049,677.8698447,298.705
30,71.62124,702.3269616,299.483
31,71.356632,714.305239,300.345
32,71.1269,718.9183528,300.668
33,70.849987,715.6202124,301.289
34,70.547606,743.3681806,302.339
35,70.258988,766.5777262,302.738
36,69.976885,776.2388227,303.501
37,69.669325,785.7860568,304.748
38,69.351041,805.7083763,305.223
39,69.061643,827.9389999,306.046
40,68.76565,790.8347274,307.463
41,68.458016,768.1823309,308.011
42,68.119079,765.9581522,308.926
43,67.805265,767.2890553,310.501
44,67.494169,769.0075268,311.065
45,67.171837,787.5959126,312.055
46,66.834366,803.3693079,313.759
47,66.536626,812.62072,315.527
48,66.241876,841.7546706,316.152
49,65.925121,858.459258,317.345
50,65.598342,830.3011254,319.137
51,65.267034,821.214053,319.764
52,64.935967,784.5938632,320.963
53,64.611799,780.2211826,322.889
54,64.282208,793.3403069,323.594
55,63.935581,819.1658713,324.852
56,63.616042,832.3521813,326.787
57,63.305979,835.8703503,327.471
58,62.970456,834.6678977,328.782
59,62.652606,829.1128531,330.749
60,62.317029,829.8286048,331.579
61,61.971323,831.8201245,332.891
62,61.645073,827.9713285,335.05
63,61.328509,829.3238389,337.064
64,61.003126,828.5269489,337.753
65,60.663767,820.9454752,339.123
66,60.316597,809.7471627,341.225
67,59.966797,806.543542,341.999
68,59.618615,843.3729124,343.346
69,59.271475,805.3760727,345.478
70,58.932631,770.3338692,346.28
71,58.613804,787.8431873,347.598
72,58.310373,801.3150866,349.732
73,57.967479,807.2410684,350.528
74,57.624925,814.6996104,351.881
75,57.284202,849.4988256,354.019
76,56.910132,875.1214329,354.788
77,56.541589,853.2687258,356.14
78,56.213084,853.6382311,358.26
79,55.885765,865.3170114,359.013
80,55.54981,832.8062553,360.326
81,55.202476,869.1201855,362.411
82,54.85323,911.7913835,364.51
83,54.489515,917.427693,365.265
84,54.125507,876.5833023,366.58
85,53.762528,849.3829867,368.523
86,53.414296,848.6151208,369.196
87,53.070456,833.3992922,370.589
88,52.712994,879.5252794,372.67
89,52.361403,908.0185554,373.389
90,52.014416,866.5992283,374.6
91,51.647183,837.5253416,376.648
92,51.287431,837.8879216,377.43
93,50.917523,813.8231343,378.731
94,50.594582,861.8761202,380.775
95,50.256832,901.3339718,381.51
96,49.893017,869.7533728,382.784
97,49.509275,874.9322352,384.758
98,49.143063,893.0613627,386.596
99,48.779418,896.7790332,387.253
100,48.396854,874.0233469,388.456
101,48.012943,865.707151,390.482
102,47.684073,865.2765556,391.244
103,47.337276,875.2080348,392.621
104,46.979561,881.6728173,394.79
105,46.636871,890.5685165,395.569
106,46.273474,857.1018448,396.928
107,45.882114,909.8891483,399.177
108,45.51979,954.7090367,400
109,45.147406,930.9684158,401.393
110,44.789911,935.1675749,403.713
111,44.430261,952.0629745,404.532
112,44.03814,922.9073561,405.975
113,43.645067,923.9930883,408.191
114,43.257484,944.1034119,410.493
115,42.888182,945.3746823,411.341
116,42.502259,926.7725565,412.844
117,42.108017,886.0403814,415.134
118,41.740907,871.0801527,415.909
119,41.359808,901.6966188,417.34
120,40.961254,964.2826152,419.523
121,40.535326,991.1329803,420.301
122,40.150288,971.6473979,421.861
123,39.805946,966.024921,424.193
124,39.424403,969.4971724,425.044
125,39.068458,967.9328006,425.91
126,38.719727,960.7416085,427.437
127,38.208919,918.5640698,429.664
128,37.855419,895.5629916,431.106
129,37.452831,931.7973,433.395
130,37.059914,965.1300508,435.657
131,36.683024,935.2274017,436.462
132,36.286262,962.1444335,438.065
133,35.887596,963.0322545,440.451
134,35.48339,948.9486508,441.282
135,35.068971,961.0082111,442.916
136,34.677423,923.7862378,445.343
137,34.28701,906.1986078,446.142
138,33.867853,944.5048763,447.633
139,33.460422,992.5422446,450.159
140,33.090689,1008.089634,452.104
141,32.703887,998.3055725,453.646
142,32.215059,947.2655669,455.366
143,31.86342,958.1205393,456.36
144,31.448721,962.1533705,458.12
145,31.017261,1005.602134,460.874
146,30.595936,1042.033408,461.898
147,30.187364,1000.948851,463.648
148,29.796756,1033.114947,465.886
149,29.396375,1137.588462,467.985
150,28.900292,1107.83175,470.594
151,28.535227,1018.894515,472.403
152,28.092318,1024.341102,475.287
153,27.652989,1053.439592,476.379
154,27.25131,1036.249211,478.077
155,26.847168,1002.167359,480.647
156,26.408077,986.4643292,481.71
157,25.984385,1028.093635,483.222
158,25.541545,1097.938067,485.741
159,25.081384,1139.991091,486.86
160,24.64031,1100.809143,488.341
161,24.215154,1036.412443,490.933
162,23.771849,1022.92124,491.872
163,23.348719,1080.536139,492.827
164,22.919192,1152.022756,494.768
165,22.399393,1080.100749,498.553
166,21.984485,1081.88173,499.406
167,21.50339,1121.52187,501.061
168,21.035051,1086.02944,504.242
169,20.599695,1043.0224,505.479
170,20.157947,1067.886881,507.638
171,19.718838,1088.685687,511.487
172,19.256872,1105.99524,513.017
173,18.785952,1082.18681,515.74
174,18.307509,1043.363321,520.645
175,17.828912,1043.788199,522.596
176,17.38568,1170.84579,525.901
177,16.904319,1164.310103,532.062
178,16.404526,1105.445651,535.002
179,15.914808,1251.371655,539.973
180,15.412737,1233.3745,549.394
181,14.944173,1159.414338,559.065
182,14.44757,1106.283408,562.632
183,13.911768,1186.823437,568.361
184,13.387175,1193.285547,576.536
185,12.8827,1146.638882,579.768
186,12.395365,1237.9673,584.83
187,11.888072,1388.781457,592.582
188,11.350102,1465.359566,595.813
189,10.796352,1435.178205,599.961
190,10.23633,1383.117311,606.499
191,9.68218,1372.698886,608.769
192,9.153481,1283.586103,612.553
193,8.650883,1275.153086,619.34
194,8.106595,1313.815505,622.347
195,7.548808,1250.039654,626.421
196,7.010262,1441.772457,632.909
197,6.453151,1535.578503,635.705
198,5.909118,1508.416049,640.276
199,5.421031,1282.926296,649.424
200,4.970378,1087.089986,661.208
201,4.54076,1065.221774,666.046
202,4.130499,1072.18517,678.75
203,3.722467,976.4403758,709.87
204,3.379629,824.2979338,724.55
205,3.052389,767.2439595,764.575
206,2.766587,698.0029467,837.582
207,2.517133,592.7729938,869.537
208,2.300683,563.8990116,907.707
209,2.123328,551.1363932,978.541
210,1.973389,481.4650225,1006.467
211,1.836695,439.1355797,1057.485
212,1.712054,391.8906893,1099.93
213,1.614349,313.6394651,1105.099
214,1.512595,289.7072477,1079.554
215,1.424234,257.4982015,1041.931
216,1.372367,204.2649458,1005.221
217,1.340563,188.0620914,989.38
218,1.295033,162.3549371,974.931
219,1.241755,128.659038,960.06
220,1.208384,104.213576,957.348
221,1.187222,95.17483061,948.094
222,1.153069,84.54985744,936.223
223,1.134118,64.16187965,931.828
224,1.144005,56.19738181,928.43
225,1.148253,48.04096243,922.807
226,1.133825,35.36547463,920.337
227,1.122582,30.61105072,907.539
