Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,73.03,2.666346176,0
1,73.043337,2.589097865,0
2,73.173465,2.539456339,0
3,73.31459,1.996836522,0
4,73.294744,1.444799881,0
5,73.259364,1.280268887,0
6,73.305878,1.022571349,0
7,73.320916,0.958789236,0
8,73.31183,1.002648753,0
9,73.319254,0.58148592,0
10,73.311276,0.336860954,0
11,73.282373,-0.416380519,0
12,73.281369,-0.851972507,0
13,73.306998,-5.409546273,0
14,73.316096,-5.167426722,0
15,73.304183,-3.447168511,0
16,73.28332,24.25441685,0
17,73.277731,94.07060673,0
18,73.234398,124.6028745,0
19,73.151967,192.5184257,0
20,73.035242,317.4426886,0
21,72.882772,354.7080818,0
22,72.712618,419.2127007,0
23,72.517838,501.3930923,0
24,72.295593,496.4256892,0
25,72.08403,505.0101577,0
26,71.862115,543.5469814,0
27,71.619811,553.443984,0
28,71.362961,585.4810614,0
29,71.087923,630.5529964,0
30,70.820116,669.1500121,0
31,70.54823,701.4136638,0
32,70.255321,724.6283871,0
33,69.990183,741.9037522,0
34,69.734497,726.6021609,0
35,69.444215,742.9272862,0
36,69.142184,766.1135174,0
37,68.840237,739.668787,0
38,68.548,708.2162461,0
39,68.253324,711.3342799,0
40,67.926701,730.3852868,0
41,67.620165,732.7183352,0
42,67.352457,771.8815289,0
43,67.061377,796.891393,0
44,66.760756,782.8776702,0
45,66.446771,777.9415664,0
46,66.126262,787.7033709,0
47,65.821389,803.5473352,0
48,65.4982,818.8243362,0
49,65.172894,828.4407289,0
50,64.839008,796.4800389,0
51,64.530914,794.2834947,0
52,64.236332,807.276115,0
53,63.93528,808.1330475,0
54,63.615212,799.6522465,0
55,63.293961,795.9241763,0
56,62.970838,797.0952176,0
57,62.627675,822.6015605,0
58,62.301533,841.7288817,0
59,62.01228,826.2250243,0
60,61.707777,789.1291985,0
61,61.391119,786.8762499,0
62,61.060466,797.3989091,0
63,60.704779,763.7189695,0
64,60.364096,814.733186,0
65,60.065564,863.7194978,0
66,59.741854,831.7917149,0
67,59.392584,849.6131169,0
68,59.048154,877.8941274,0
69,58.714763,808.8136055,0
70,58.38682,827.5155989,0
71,58.047034,869.4471191,0
72,57.708746,840.2686903,0
73,57.387421,821.5698408,0
74,57.052219,822.3236508,0
75,56.734026,818.4730256,0
76,56.417867,805.2651061,0
77,56.072162,811.8368149,0
78,55.710213,820.5669294,0
79,55.364462,837.609606,0
80,55.002682,838.1459034,0
81,54.650227,835.2614542,0
82,54.328991,872.3026833,0
83,53.988574,828.1345123,0
84,53.634418,788.2349758,0
85,53.311381,824.0437509,0
86,52.963963,808.0875332,0
87,52.599891,789.2779951,0
88,52.240228,797.698326,0
89,51.877483,829.6368218,0
90,51.544119,849.50774,0
91,51.228795,838.6535067,0
92,50.877907,843.6935137,0
93,50.531575,876.4070515,0
94,50.188214,890.8604794,0
95,49.842418,896.5002701,0
96,49.490062,866.6112126,0
97,49.123308,851.7955915,0
98,48.757706,929.5279916,0
99,48.383768,953.4332313,0
100,48.043246,943.2274049,0
101,47.705617,912.0084596,0
102,47.354752,875.0145789,0
103,47.001828,866.6265807,0
104,46.623756,865.7988038,0
105,46.239974,867.6473,0
106,45.86568,872.5762258,0
107,45.493885,885.9676646,0
108,45.112532,868.1264274,0
109,44.771663,853.2287973,0
110,44.439884,882.3904897,0
111,44.075543,914.1435619,0
112,43.706233,972.5337962,0
113,43.335514,1011.012477,0
114,42.960906,952.0547441,0
115,42.569892,951.8008223,0
116,42.198227,981.9719302,0
117,41.844719,929.7747508,0
118,41.467735,916.5551772,0
119,41.090453,931.3384885,0
120,40.724327,928.1664955,0
121,40.34312,895.2550171,0
122,39.955828,876.65627,0
123,39.558613,885.9060286,0
124,39.171518,890.6056455,0
125,38.790684,894.4349698,0
126,38.421001,964.9869882,0
127,38.055358,989.6207781,0
128,37.671421,920.7838228,0
129,37.290775,880.9527394,0
130,36.896012,898.8037909,0
131,36.516455,943.3901517,0
132,36.125166,973.3514719,0
133,35.696811,1004.099699,0
134,35.293658,1030.921837,0
135,34.930269,1042.29028,0
136,34.554056,1004.453721,0
137,34.156457,926.3626471,0
138,33.749569,896.8396631,0
139,33.344275,943.5335019,0
140,32.951979,993.4690274,0
141,32.534846,1011.858606,0
142,32.142868,977.0592124,0
143,31.770271,950.3009981,0
144,31.364716,956.456674,0
145,30.934196,967.27383,0
146,30.516995,963.6208034,0
147,30.102166,1005.559973,0
148,29.668068,1047.981775,0
149,29.277868,1106.960657,0
150,28.841774,1093.003605,0
151,28.427158,1071.104736,0
152,28.013866,1067.636821,0
153,27.541635,1014.302384,0
154,27.11073,987.9204043,0
155,26.743273,964.6664699,0
156,26.326437,986.8865364,0
157,25.870268,1019.654704,0
158,25.427745,1057.911231,0
159,25.012357,1048.193666,0
160,24.593338,1100.885875,0
161,24.112057,1145.763837,0
162,23.605289,1088.376579,0
163,23.181812,1106.032852,0
164,22.787426,1140.176394,0
165,22.365616,1137.358425,0
166,21.90357,1087.195672,0
167,21.407407,1050.84467,0
168,20.932169,1132.231079,0
169,20.475273,1134.24354,0
170,20.063423,1106.217457,0
171,19.667451,1094.409473,0
172,19.194647,1096.974217,0
173,18.692021,1111.28792,0
174,18.270546,1168.714185,0
175,17.844494,1253.601865,0
176,17.32626,1292.149688,0
177,16.799102,1192.394162,0
178,16.372117,1143.061279,0
179,15.956594,1175.063774,0
180,15.475837,1196.764856,0
181,14.991365,1121.399871,0
182,14.537215,1106.231609,0
183,14.023607,1138.511609,0
184,13.512625,1141.482313,0
185,12.992093,1270.983481,0
186,12.471175,1393.850501,0
187,11.995963,1269.911932,0
188,11.473436,1236.490118,0
189,10.947014,1305.103188,0
190,10.430513,1219.256979,0
191,9.906027,1225.427217,0
192,9.380183,1282.042885,0
193,8.811169,1223.604225,0
194,8.243236,1216.841808,0
195,7.654243,1217.417701,0
196,7.090296,1194.873693,0
197,6.532221,1278.531445,0
198,5.990965,1258.651102,0
199,5.478024,1187.54708,0
200,4.973994,1353.646181,0
201,4.445879,1320.95986,0
202,3.928325,1194.499578,0
203,3.429526,1185.516428,0
204,2.975154,1080.673738,0
205,2.586133,920.124437,0
206,2.20243,920.5320936,0
207,1.837988,862.6999395,0
208,1.516654,725.8483746,0
209,1.23827,742.4432037,0
210,0.986513,654.9264914,0
211,0.775568,539.4547572,0
212,0.636187,447.6877639,0
213,0.523612,424.3861332,0
214,0.427476,383.6111667,0
215,0.334437,301.9749323,0
216,0.261203,272.4230526,0
217,0.202359,232.2077602,0
218,0.155924,174.737883,0
219,0.105983,159.3625968,0
220,0.089155,138.6313031,0
221,0.078892,103.417263,0
222,0.040311,91.53952237,0
223,0.011281,81.86136694,0
224,0.000924,65.78197572,0
225,-0.019697,58.44731187,0
226,-0.034431,49.04851301,0
227,-0.046242,36.17573865,0
228,-0.090289,32.36637953,0
229,-0.088824,27.22053664,0
230,-0.065038,18.87793927,0
231,-0.053825,12.58190001,0
232,-0.034,10.29913647,0
233,-0.025862,8.593711889,0
234,-0.035688,7.084264353,0
235,-0.068305,6.898796688,0
236,-0.108755,6.629860945,0
237,-0.101996,5.757629464,0
238,-0.085984,5.404910754,0
239,-0.056793,4.672589776,0
240,-0.037181,3.789072521,0
241,-0.045123,3.626400702,0
242,-0.062152,3.6399668,0
243,-0.083901,3.722827499,0
244,-0.106841,3.807257825,0
245,-0.115503,3.548366403,0
246,-0.09806,3.06553563,0
247,-0.086381,2.749923414,0
248,-0.10209,2.667083665,0
249,-0.101554,2.595620355,0
250,-0.11521,2.130395654,0
251,-0.126764,1.895268371,0
252,-0.136478,1.885032739,0
253,-0.141301,1.859306883,0
254,-0.139483,1.872847309,0
255,-0.140656,1.913520487,0
256,-0.122702,2.457758211,0
257,-0.104696,2.809771704,0
258,-0.098933,2.893229352,0
259,-0.12268,2.94581356,0
260,-0.139,2.946954399,0
261,-0.156203,2.858921858,0
262,-0.142139,2.724093349,0
263,-0.124427,2.660710343,0
264,-0.119489,2.671469104,0
265,-0.118538,2.677115356,0
266,-0.12829,2.692859107,0
267,-0.14831,2.694909156,0
268,-0.182418,2.723042663,0
269,-0.205275,2.81374855,0
270,-0.189949,2.859489854,0
271,-0.177,2.580673919,0
272,-0.176155,2.285704843,0
273,-0.170845,2.233580845,0
274,-0.16537,2.202480999,0
275,-0.171648,2.118845201,0
276,-0.185565,2.077731429,0
