Time,Temperature,Mass
[s],[K],[mg]
0.00,299.357,5.80E+00
2.00,299.34634,5.79E+00
4.00,299.34216,5.79E+00
6.00,299.33869,5.79E+00
8.00,299.33998,5.79E+00
10.00,299.35082,5.79E+00
12.00,299.36967,5.79E+00
14.00,299.40177,5.79E+00
16.00,299.44736,5.79E+00
18.00,299.514,5.80E+00
20.00,299.60541,5.79E+00
22.00,299.71879,5.79E+00
24.00,299.86202,5.79E+00
26.00,300.0319,5.79E+00
28.00,300.23405,5.79E+00
30.00,300.46626,5.79E+00
32.00,300.73331,5.79E+00
34.00,301.03766,5.79E+00
36.00,301.37626,5.79E+00
38.00,301.75051,5.79E+00
40.00,302.1607,5.79312004
42.00,302.60969,5.79300984
44.00,303.0933,5.80056028
46.00,303.60952,5.80799994
48.00,304.15954,5.80720998
50.00,304.74144,5.80596994
52.00,305.35551,5.80427982
54.00,305.99639,5.78072022
56.00,306.66479,5.76967006
58.00,307.35546,5.77124998
60.00,308.06748,5.77891004
62.00,308.8038,5.78545012
64.00,309.56005,5.78760018
66.00,310.33641,5.79333986
68.00,311.12815,5.79436008
70.00,311.93561,5.79278016
72.00,312.75736,5.78894984
74.00,313.58874,5.78815988
76.00,314.42723,5.78827008
78.00,315.27411,5.79096998
80.00,316.12823,5.79458976
82.00,316.98943,5.79414026
84.00,317.85467,5.79367974
86.00,318.7227,5.79200006
88.00,319.59285,5.79412982
90.00,320.46313,5.79424002
92.00,321.33228,5.79367974
94.00,322.19888,5.79164974
96.00,323.06784,5.78815002
98.00,323.93566,5.78376
100.00,324.80021,5.78230014
102.00,325.66002,5.78545012
104.00,326.51516,5.78736992
106.00,327.36607,5.78443976
108.00,328.21051,5.78443976
110.00,329.04871,5.78443976
112.00,329.8822,5.7870399
114.00,330.71367,5.78860996
116.00,331.54002,5.78927986
118.00,332.36092,5.7899602
120.00,333.17713,5.79130986
122.00,333.98882,5.78803982
124.00,334.79462,5.78939992
126.00,335.59134,5.78860996
128.00,336.38472,5.78342012
130.00,337.17495,5.7850099
132.00,337.9627,5.7856798
134.00,338.743,5.78354018
136.00,339.51641,5.78251996
138.00,340.28379,5.78409988
140.00,341.04795,5.78443976
142.00,341.81325,5.78218994
144.00,342.57356,5.78084028
146.00,343.32866,5.78084028
148.00,344.0748,5.78084028
150.00,344.81859,5.78037976
152.00,345.56143,5.78072022
154.00,346.30066,5.78264002
156.00,347.03808,5.78331978
158.00,347.77215,5.78421994
160.00,348.50593,5.77948018
