Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,27.52,9.668799062,0
1,27.505902,9.459126734,0
2,27.474208,8.013395167,0
3,27.461643,7.568334218,0
4,27.476182,7.100550003,0
5,27.484,5.482414033,0
6,27.485295,4.727484538,0
7,27.478208,3.142567335,0
8,27.470092,1.984570807,0
9,27.442547,1.779124549,0
10,27.434889,1.585422955,0
11,27.461988,0.024387349,0
12,27.470686,-0.806510463,0
13,27.470947,-0.885245776,0
14,27.470064,-0.804695009,0
15,27.466413,-0.749649438,0
16,27.466945,-0.785028131,0
17,27.479044,0.847773961,0
18,27.48169,1.913125349,0
19,27.472095,2.003880012,0
20,27.45818,2.115834487,0
21,27.443671,2.350579703,0
22,27.45402,2.457704011,0
23,27.458195,1.091579575,0
24,27.45856,0.574743137,0
25,27.461942,0.687288159,0
26,27.464917,0.780004469,0
27,27.46858,0.596210162,0
28,27.486943,0.459722467,0
29,27.50776,0.223806943,0
30,27.503206,-0.14596099,0
31,27.482385,-0.266808618,0
32,27.479784,-0.362828687,0
33,27.474122,-0.454788305,0
34,27.469,-1.109566264,0
35,27.469,-1.419433728,0
36,27.460192,-2.315973503,0
37,27.460035,-2.839412991,0
38,27.468823,-2.845570236,0
39,27.481805,-4.222830735,0
40,27.489542,-5.15198088,0
41,27.475741,-5.233797569,0
42,27.467,-5.331804059,0
43,27.487959,-4.923201285,0
44,27.504414,-4.721527801,0
45,27.509568,-4.71364998,0
46,27.511,-4.587448696,0
47,27.500272,-4.463340929,0
48,27.474428,-4.291369007,0
49,27.444827,-4.124030569,0
50,27.44549,-4.021023447,0
51,27.46086,-4.028037512,0
52,27.46537,-4.316754551,0
53,27.453589,-4.743337609,0
54,27.453587,-4.935421089,0
55,27.460115,-5.153815228,0
56,27.458712,-5.45046759,0
57,27.450703,-5.487219122,0
58,27.433617,-4.660321002,0
59,27.456046,-3.517039718,0
60,27.467875,-3.111042384,0
61,27.456279,-3.043033419,0
62,27.444152,-1.513409061,0
63,27.458259,-0.682502296,0
64,27.469,-0.371963331,0
65,27.471493,0.123804714,0
66,27.460426,0.605753224,0
67,27.429829,0.776677051,0
68,27.409683,0.52576823,0
69,27.429653,0.282704869,0
70,27.453902,0.228013886,0
71,27.44987,-1.348596203,0
72,27.454479,-2.384270481,0
73,27.454037,-2.442526579,0
74,27.460495,-2.640499088,0
75,27.468751,-2.861809121,0
76,27.457509,-2.857698411,0
77,27.42853,-2.844778557,0
78,27.429404,-2.904402745,0
79,27.442757,-2.959404762,0
80,27.451049,-2.803647611,0
81,27.447209,-2.474924832,0
82,27.431159,-2.348496923,0
83,27.41903,-2.19402414,0
84,27.416627,-1.928071752,0
85,27.432607,-1.721978199,0
86,27.431925,-1.677875803,0
87,27.435408,-0.265387037,0
88,27.441,0.426336054,0
89,27.417513,0.326072918,0
90,27.391809,0.165327538,0
91,27.395763,-0.181384392,0
92,27.416864,-0.333148333,0
93,27.425375,-0.431003593,0
94,27.414404,-0.507716113,0
95,27.414287,-0.528985346,0
96,27.416708,-0.5885174,0
97,27.410856,-0.538834934,0
98,27.396675,-0.484860381,0
99,27.379843,-0.294299637,0
100,27.386643,-0.056788252,0
101,27.399565,0.192861413,0
102,27.398635,0.300899622,0
103,27.392893,0.378822013,0
104,27.387864,0.676120711,0
105,27.38475,0.82098671,0
106,27.384631,0.473770247,0
107,27.381812,-0.63471118,0
108,27.367854,-1.215556518,0
109,27.348174,-1.843038851,0
110,27.351596,2.908640578,0
111,27.352397,7.709609276,0
112,27.340754,28.67916807,0
113,27.329574,72.23062242,0
114,27.340159,90.44602687,0
115,27.342231,119.8242339,0
116,27.315166,157.9630816,0
117,27.283283,193.8766396,0
118,27.223748,208.4079207,0
119,27.183174,232.6458057,0
120,27.143077,266.5438699,0
121,27.09133,276.2076096,0
122,27.019779,291.0392299,0
123,26.971282,315.9171732,0
124,26.933798,325.822733,0
125,26.885163,336.1472568,0
126,26.833976,350.7995059,0
127,26.766819,358.8430997,0
128,26.711468,364.5438721,0
129,26.651085,369.2130041,0
130,26.585806,365.1470833,0
131,26.50443,368.0521277,0
132,26.436585,375.4862162,0
133,26.378813,379.1601216,0
134,26.336682,375.4523674,0
135,26.284333,380.3031096,0
136,26.212567,384.3867875,0
137,26.133218,368.4081514,0
138,26.070687,371.4676711,0
139,26.019266,384.777377,0
140,25.952662,395.8224849,0
141,25.874435,399.5614236,0
142,25.815536,400.871256,0
143,25.774818,400.114776,0
144,25.729823,409.1772515,0
145,25.671279,415.1245446,0
146,25.619306,406.857065,0
147,25.559529,404.9317561,0
148,25.481774,409.4007745,0
149,25.408864,410.5734253,0
150,25.348808,403.707705,0
151,25.30628,400.9240912,0
152,25.259257,404.0164465,0
153,25.201657,409.9620671,0
154,25.112026,409.994373,0
155,25.029709,410.9206905,0
156,24.980107,413.6215646,0
157,24.922505,413.9648109,0
158,24.84285,415.4223966,0
159,24.779672,413.8737666,0
160,24.72514,412.1559919,0
161,24.662262,410.8629759,0
162,24.587317,410.3633754,0
163,24.522629,418.0026498,0
164,24.463077,417.9214794,0
165,24.407555,414.5440972,0
166,24.33489,412.5073702,0
167,24.243036,409.2719295,0
168,24.183202,410.6272035,0
169,24.130696,417.6943295,0
170,24.066124,423.8730802,0
171,23.980407,427.9555792,0
172,23.910626,422.1440592,0
173,23.864569,417.6745178,0
174,23.807967,418.44681,0
175,23.731784,427.1671546,0
176,23.644894,426.4005284,0
177,23.588767,424.1857051,0
178,23.539112,419.3139143,0
179,23.480719,420.643599,0
180,23.397719,432.2234933,0
181,23.311315,438.3060649,0
182,23.253491,433.5092161,0
183,23.212657,431.2459866,0
184,23.145247,430.2613211,0
185,23.067576,432.970553,0
186,22.982247,429.8760053,0
187,22.903872,425.8014154,0
188,22.851751,428.9716715,0
189,22.804183,427.6106373,0
190,22.735175,427.9864987,0
191,22.642869,435.992195,0
192,22.577647,439.8054584,0
193,22.52448,439.3435906,0
194,22.453786,437.6009791,0
195,22.383901,431.0627466,0
196,22.305426,427.7706151,0
197,22.251415,438.2521864,0
198,22.204449,437.5742199,0
199,22.129054,431.1398751,0
200,22.060923,428.9106123,0
201,22.005994,427.6571955,0
202,21.94537,430.966291,0
203,21.86101,433.3122859,0
204,21.764235,431.2176089,0
205,21.693706,427.5717573,0
206,21.650156,426.7003174,0
207,21.586664,435.9777146,0
208,21.500128,442.6583914,0
209,21.398126,445.8916455,0
210,21.314261,445.2862753,0
211,21.268313,446.5838856,0
212,21.216987,447.6336691,0
213,21.135007,440.3869004,0
214,21.05861,441.3187817,0
215,21.00543,440.7177465,0
216,20.943529,437.5197554,0
217,20.873199,439.6972905,0
218,20.791338,447.0386996,0
219,20.724345,452.8283046,0
220,20.669852,444.3304702,0
221,20.593972,447.0643513,0
222,20.507279,452.7109405,0
223,20.448415,450.6337655,0
224,20.389719,440.7552136,0
225,20.319789,434.5777733,0
226,20.253306,444.231849,0
227,20.164902,451.6414166,0
228,20.081069,452.4847951,0
229,20.038021,446.3267095,0
230,19.977734,443.4371198,0
231,19.892173,442.2370586,0
232,19.806374,443.2356018,0
233,19.738642,452.7119216,0
234,19.676716,451.8917275,0
235,19.613063,449.3783247,0
236,19.538633,454.7265414,0
237,19.447228,456.8097497,0
238,19.360998,456.3106453,0
239,19.295753,466.2278322,0
240,19.239049,465.8717324,0
241,19.174356,458.8316469,0
242,19.085965,455.8780949,0
243,19.002041,456.1800617,0
244,18.944,460.0874766,0
245,18.873429,466.5482162,0
246,18.790166,471.5770674,0
247,18.705308,473.3141558,0
248,18.641479,473.7119515,0
249,18.580494,471.9690567,0
250,18.505792,468.6045104,0
251,18.416105,467.3784164,0
252,18.324682,471.0759819,0
253,18.279187,462.9117694,0
254,18.240205,454.7362536,0
255,18.169177,462.6548291,0
256,18.076142,466.7742842,0
257,17.974608,466.672836,0
258,17.899852,462.7017277,0
259,17.844559,470.9569055,0
260,17.78006,481.7500667,0
261,17.690225,475.4426585,0
262,17.603086,470.0896414,0
263,17.546341,478.7478715,0
264,17.489601,485.2692298,0
265,17.409826,485.4894494,0
266,17.334573,484.420744,0
267,17.248206,482.9648692,0
268,17.143584,477.0730893,0
269,17.059437,483.5903902,0
270,17.00073,493.0606711,0
271,16.939645,485.4557221,0
272,16.865322,478.9537243,0
273,16.773382,480.4433793,0
274,16.684739,492.9367785,0
275,16.618508,495.3462967,0
276,16.54979,491.0088,0
277,16.468112,488.3228201,0
278,16.371476,495.9381498,0
279,16.29837,506.8742064,0
280,16.242931,508.9503828,0
281,16.166191,502.6934019,0
282,16.069667,493.2731447,0
283,15.976958,492.2095445,0
284,15.917029,504.2763031,0
285,15.852324,503.9115491,0
286,15.766087,502.4212499,0
287,15.686369,503.9998644,0
288,15.610752,507.9484017,0
289,15.527096,511.0072214,0
290,15.446948,513.5302112,0
291,15.35275,507.8843434,0
292,15.269065,503.3226311,0
293,15.189876,513.9908981,0
294,15.130652,520.9746412,0
295,15.054114,510.2052565,0
296,14.954706,506.5156386,0
297,14.871733,517.0325023,0
298,14.799548,523.1245587,0
299,14.71482,526.5552966,0
300,14.611348,533.6377227,0
301,14.510038,535.7598887,0
302,14.442516,536.0849503,0
303,14.387626,540.0983902,0
304,14.300224,540.4387269,0
305,14.189102,539.4353208,0
306,14.082313,532.4306658,0
307,14.014916,531.7356152,0
308,13.948841,535.7533169,0
309,13.867812,533.6233978,0
310,13.763864,530.1210195,0
311,13.661554,533.0941856,0
312,13.60031,539.3494532,0
313,13.53276,531.6134992,0
314,13.432346,529.3486938,0
315,13.348408,535.9543344,0
316,13.271147,540.2791327,0
317,13.185138,552.2246722,0
318,13.09813,560.2473233,0
319,13.01622,552.3559215,0
320,12.938872,551.8945189,0
321,12.852822,555.9864588,0
322,12.734687,554.5379593,0
323,12.644339,553.6919514,0
324,12.585805,553.3259729,0
325,12.511391,550.5747322,0
326,12.411623,544.5508949,0
327,12.319623,554.3260849,0
328,12.250954,564.6989293,0
329,12.172192,552.84304,0
330,12.072112,537.4321664,0
331,11.968647,531.8367327,0
332,11.897505,539.8475092,0
333,11.823347,548.903994,0
334,11.728339,553.4014317,0
335,11.640442,550.6353733,0
336,11.547742,559.0464139,0
337,11.464942,572.9494578,0
338,11.393477,569.4392669,0
339,11.300923,561.0045355,0
340,11.196031,559.7729464,0
341,11.107105,556.2750478,0
342,11.035962,549.9317995,0
343,10.959697,547.5620792,0
344,10.869047,554.9534955,0
345,10.76599,569.4897899,0
346,10.659581,570.0723643,0
347,10.572591,566.7100727,0
348,10.493371,566.012718,0
349,10.403909,570.6889259,0
350,10.305311,578.9069566,0
351,10.198947,571.4855415,0
352,10.115622,568.6839127,0
353,10.044769,574.1215807,0
354,9.953443,573.5383495,0
355,9.844725,580.9612379,0
356,9.74648,587.5950799,0
357,9.673684,595.0492425,0
358,9.591052,585.1674593,0
359,9.477766,570.3867028,0
360,9.376553,568.1339905,0
361,9.307349,564.257626,0
362,9.219728,577.9420336,0
363,9.119025,592.0515569,0
364,9.035728,586.301489,0
365,8.958463,582.7238784,0
366,8.867136,583.8201208,0
367,8.767365,580.9385123,0
368,8.662,579.6934042,0
369,8.570344,581.6430726,0
370,8.486285,590.8815389,0
371,8.391571,594.3945825,0
372,8.285993,594.5516791,0
373,8.204797,606.8278362,0
374,8.12509,616.111269,0
375,8.024387,615.2671802,0
376,7.917262,608.7696398,0
377,7.811934,602.446873,0
378,7.702996,612.6742508,0
379,7.621304,622.2770222,0
380,7.542423,618.7794119,0
381,7.443895,608.3597116,0
382,7.337643,602.9791463,0
383,7.263737,602.3958814,0
384,7.186842,597.5187715,0
385,7.089189,592.9114333,0
386,6.987623,588.7841436,0
387,6.871056,593.5908842,0
388,6.759289,599.6369289,0
389,6.671216,589.9633022,0
390,6.591761,592.9575102,0
391,6.49714,603.5586617,0
392,6.381172,612.0487734,0
393,6.256361,610.6257116,0
394,6.177956,601.707551,0
395,6.113953,599.1963024,0
396,6.029654,601.0143355,0
397,5.935265,603.0299413,0
398,5.8318,600.3895561,0
399,5.742426,603.7645131,0
400,5.660826,599.8747153,0
401,5.558124,590.3558476,0
402,5.454589,584.8247004,0
403,5.363941,579.6539774,0
404,5.267236,578.0827698,0
405,5.165136,577.6512356,0
406,5.081677,582.7872129,0
407,5.004698,589.1202245,0
408,4.896633,592.8533822,0
409,4.777022,594.0077919,0
410,4.696593,599.5118856,0
411,4.624443,602.3866258,0
412,4.529773,592.3677074,0
413,4.418211,583.0296097,0
414,4.323702,582.3712834,0
415,4.260511,589.0651854,0
416,4.180666,593.5061448,0
417,4.061535,595.838831,0
418,3.949979,605.1281912,0
419,3.86941,614.2710859,0
420,3.784775,618.4487641,0
421,3.672172,615.5205101,0
