Time,Temperature,Heat Flow
[s],[K],[W/g]
0,298.736,-0.0157
1.9998,298.73841,-0.0152
4.0002,298.74133,-0.0157
6,298.74798,-0.0164
7.9998,298.75531,-0.0177
10.0002,298.77033,-0.016
12,298.79271,-0.0158
13.9998,298.82823,-0.0158
16.0002,298.87959,-0.0139
18,298.94979,-0.0116
19.9998,299.04302,-0.00877
22.0002,299.16164,-0.00595
24,299.30538,0.00219
25.9998,299.48115,0.00767
28.0002,299.686,0.0149
30,299.92936,0.0252
31.9998,300.20923,0.0365
34.0002,300.52549,0.0497
36,300.87605,0.0602
37.9998,301.26446,0.077
40.0002,301.69015,0.0933
42,302.15154,0.11174
43.9998,302.6493,0.13251
46.0002,303.18166,0.15189
48,303.74939,0.17254
49.9998,304.34852,0.19384
52.0002,304.98052,0.21737
54,305.63715,0.2392
55.9998,306.31677,0.26326
58.0002,307.02052,0.28625
60,307.75505,0.30816
61.9998,308.50998,0.32995
64.0002,309.28131,0.35287
66,310.0641,0.37235
67.9998,310.87256,0.39345
70.0002,311.69575,0.41504
72,312.53193,0.43129
73.9998,313.37343,0.45042
76.0002,314.2251,0.46688
78,315.08487,0.48289
79.9998,315.95061,0.49844
82.0002,316.82179,0.51259
84,317.69761,0.52629
85.9998,318.57756,0.53699
88.0002,319.45941,0.54929
90,320.34108,0.56082
91.9998,321.22228,0.56821
94.0002,322.10003,0.5761
96,322.97551,0.58368
97.9998,323.84956,0.58951
100.0002,324.71908,0.5955
102,325.58713,0.60167
103.9998,326.45123,0.60464
106.0002,327.31072,0.60937
108,328.16351,0.61139
109.9998,329.00975,0.61196
112.0002,329.84979,0.61493
114,330.68395,0.61486
115.9998,331.51174,0.61559
118.0002,332.338,0.6184
120,333.16025,0.61688
121.9998,333.97674,0.61616
124.0002,334.78198,0.61607
126,335.58349,0.61485
127.9998,336.38041,0.61235
130.0002,337.17546,0.61096
132,337.96226,0.60989
133.9998,338.74407,0.60785
136.0002,339.52375,0.60743
138,340.30105,0.60586
139.9998,341.07249,0.60203
142.0002,341.83415,0.59965
144,342.58843,0.59645
145.9998,343.34339,0.59649
148.0002,344.09492,0.59296
150,344.84418,0.59185
151.9998,345.58969,0.59059
154.0002,346.32834,0.58866
156,347.06434,0.58625
157.9998,347.79852,0.58676
160.0002,348.53628,0.58337
162,349.27123,0.58306
163.9998,349.99982,0.58259
166.0002,350.72444,0.58147
168,351.44684,0.58083
169.9998,352.17333,0.57823
172.0002,352.89289,0.57939
174,353.61236,0.57908
175.9998,354.32313,0.57827
178.0002,355.0378,0.57517
180,355.7521,0.57435
181.9998,356.46857,0.57322
184.0002,357.18533,0.57158
186,357.90074,0.56962
187.9998,358.61769,0.56716
190.0002,359.33397,0.5647
192,360.05034,0.56191
193.9998,360.76789,0.55863
196.0002,361.48554,0.55649
198,362.20367,0.55517
199.9998,362.91946,0.5522
202.0002,363.63589,0.54972
204,364.35248,0.54757
205.9998,365.06972,0.54592
208.0002,365.78557,0.54459
210,366.49979,0.5421
211.9998,367.21359,0.54093
