Time,Temperature,Mass
[s],[K],[mg]
0,298.736,4.90E+00
1.9998,298.73841,4.85E+00
4.0002,298.74133,4.72E+00
6,298.74798,4.73E+00
7.9998,298.75531,4.76E+00
10.0002,298.77033,4.77E+00
12,298.79271,4.78E+00
13.9998,298.82823,4.78E+00
16.0002,298.87959,4.79E+00
18,298.94979,4.79E+00
19.9998,299.04302,4.79E+00
22.0002,299.16164,4.79E+00
24,299.30538,4.80E+00
25.9998,299.48115,4.80E+00
28.0002,299.686,4.80E+00
30,299.92936,4.80E+00
31.9998,300.20923,4.80E+00
34.0002,300.52549,4.80E+00
36,300.87605,4.80E+00
37.9998,301.26446,4.80E+00
40.0002,301.69015,4.80E+00
42,302.15154,4.80192993
43.9998,302.6493,4.81015997
46.0002,303.18166,4.81973996
48,303.74939,4.81782014
49.9998,304.34852,4.79876992
52.0002,304.98052,4.79866016
54,305.63715,4.7995598
55.9998,306.31677,4.80339013
58.0002,307.02052,4.80756003
60,307.75505,4.81049023
61.9998,308.50998,4.81150992
64.0002,309.28131,4.80993016
66,310.0641,4.81027022
67.9998,310.87256,4.80834991
70.0002,311.69575,4.80824015
72,312.53193,4.80981991
73.9998,313.37343,4.8108298
76.0002,314.2251,4.80858021
78,315.08487,4.80643009
79.9998,315.95061,4.80498018
82.0002,316.82179,4.80498018
84,317.69761,4.80565001
85.9998,318.57756,4.80734002
88.0002,319.45941,4.8095901
90,320.34108,4.80564021
91.9998,321.22228,4.80486013
94.0002,322.10003,4.80474988
96,322.97551,4.80259976
97.9998,323.84956,4.80035017
100.0002,324.71908,4.8010298
102,325.58713,4.80238024
103.9998,326.45123,4.80452007
106.0002,327.31072,4.80440982
108,328.16351,4.80406976
109.9998,329.00975,4.80305987
112.0002,329.84979,4.80464012
114,330.68395,4.80327988
115.9998,331.51174,4.80079999
118.0002,332.338,4.79989986
120,333.16025,4.79989986
121.9998,333.97674,4.79989986
124.0002,334.78198,4.79989986
126,335.58349,4.7995598
127.9998,336.38041,4.79842986
130.0002,337.17546,4.79844015
132,337.96226,4.7997901
133.9998,338.74407,4.79945004
136.0002,339.52375,4.79842986
138,340.30105,4.79707991
139.9998,341.07249,4.79810009
142.0002,341.83415,4.79697015
144,342.58843,4.79550995
145.9998,343.34339,4.79393019
148.0002,344.09492,4.79393019
150,344.84418,4.79494008
151.9998,345.58969,4.79381014
154.0002,346.32834,4.79279976
156,347.06434,4.79111024
157.9998,347.79852,4.79246019
160.0002,348.53628,4.79246019
162,349.27123,4.79381014
163.9998,349.99982,4.79246019
166.0002,350.72444,4.79246019
168,351.44684,4.79313002
169.9998,352.17333,4.79381014
172.0002,352.89289,4.79381014
174,353.61236,4.79447997
175.9998,354.32313,4.79381014
178.0002,355.0378,4.79381014
180,355.7521,4.79381014
181.9998,356.46857,4.79381014
184.0002,357.18533,4.79381014
186,357.90074,4.79111024
187.9998,358.61769,4.79111024
190.0002,359.33397,4.79144001
192,360.05034,4.79246019
193.9998,360.76789,4.79246019
196.0002,361.48554,4.79381014
198,362.20367,4.79381014
199.9998,362.91946,4.79087994
202.0002,363.63589,4.79087994
204,364.35248,4.78952999
205.9998,365.06972,4.78952999
208.0002,365.78557,4.78952999
210,366.49979,4.78918993
211.9998,367.21359,4.78818004
