Time,Mass,HRR,Back Surface Temperature
[s],[g],[kW/m2],[K]
0,72.42,3.109266206,0
1,72.402568,2.887966452,0
2,72.440253,2.911750475,0
3,72.492595,2.420339331,0
4,72.493994,1.835576186,0
5,72.47004,1.685648549,0
6,72.478649,1.80131657,0
7,72.48284,1.076356208,0
8,72.481953,0.659648541,0
9,72.491558,1.172501905,0
10,72.486756,1.450935572,0
11,72.466355,1.479145053,0
12,72.462534,1.472403885,0
13,72.480583,1.523238846,0
14,72.489309,1.096448518,0
15,72.488271,0.836465451,0
16,72.476691,0.981581696,0
17,72.471646,0.950636732,0
18,72.473304,0.907010622,0
19,72.489808,1.198531398,0
20,72.505149,1.143414373,0
21,72.505769,1.046893403,0
22,72.480013,0.253497615,0
23,72.455306,-0.842480676,0
24,72.44379,-1.205700294,0
25,72.427294,4.217591376,0
26,72.418068,31.63876395,0
27,72.402684,89.42571659,0
28,72.370009,113.4049984,0
29,72.334937,157.8065202,0
30,72.250727,228.3293846,0
31,72.151509,245.5479463,0
32,72.030832,289.8013959,0
33,71.888914,366.4687122,0
34,71.721015,387.4390044,0
35,71.511416,419.8626856,0
36,71.305707,470.9228368,0
37,71.108782,484.9977699,0
38,70.931197,500.727379,0
39,70.734122,522.9850838,0
40,70.533962,524.3208456,0
41,70.31962,526.3389527,0
42,70.091984,563.1187493,0
43,69.85071,595.9505131,0
44,69.62002,574.1170837,0
45,69.394196,579.3120557,0
46,69.1361,602.6471587,0
47,68.901613,595.0132491,0
48,68.671148,603.8065033,0
49,68.424201,620.0153107,0
50,68.191879,608.1066805,0
51,67.953198,634.4782081,0
52,67.676345,655.7404355,0
53,67.399374,668.8697524,0
54,67.152559,638.3315109,0
55,66.927856,621.0759952,0
56,66.697894,659.8055666,0
57,66.456859,663.5859335,0
58,66.199679,664.2830599,0
59,65.922291,670.2067857,0
60,65.653036,639.8963422,0
61,65.414108,653.0339263,0
62,65.164822,675.3101468,0
63,64.902337,660.3988803,0
64,64.640658,654.5209982,0
65,64.38192,656.1830683,0
66,64.114441,647.0621276,0
67,63.838884,649.4289209,0
68,63.553343,659.8679542,0
69,63.286777,664.6469138,0
70,63.044653,675.2434572,0
71,62.781496,682.4576525,0
72,62.512187,658.7916586,0
73,62.242934,660.0802526,0
74,61.957172,668.4124155,0
75,61.666018,664.0173387,0
76,61.395763,649.0933217,0
77,61.143698,649.7106091,0
78,60.885769,659.1739216,0
79,60.617199,697.6048718,0
80,60.342038,693.3246676,0
81,60.057619,681.8463971,0
82,59.766687,695.419002,0
83,59.469118,679.2573075,0
84,59.192164,667.3653413,0
85,58.938467,680.7921094,0
86,58.66975,684.087715,0
87,58.393132,683.9823899,0
88,58.119384,694.1743076,0
89,57.849629,695.8099461,0
90,57.546714,690.7814445,0
91,57.203937,700.0095345,0
92,56.967547,694.5707613,0
93,56.704108,689.1055758,0
94,56.431506,688.3911548,0
95,56.151311,680.1715638,0
96,55.869517,684.1543165,0
97,55.561331,693.2002824,0
98,55.2711,703.1245225,0
99,55.005144,695.1958833,0
100,54.717056,692.6548004,0
101,54.415719,690.8738396,0
102,54.157261,698.885534,0
103,53.88018,707.3300953,0
104,53.582243,695.347588,0
105,53.27446,685.3053625,0
106,52.951934,692.7168568,0
107,52.661421,721.5986445,0
108,52.35737,732.2269172,0
109,52.032471,733.2826077,0
110,51.719414,753.3732162,0
111,51.426233,739.9437796,0
112,51.126268,741.1278047,0
113,50.823661,752.4259847,0
114,50.545858,764.0368256,0
115,50.254339,741.0015532,0
116,49.929847,724.988643,0
117,49.605179,718.6223968,0
118,49.297292,733.5636779,0
119,48.983878,746.9889262,0
120,48.691218,745.5548831,0
121,48.39961,745.5703799,0
122,48.10739,748.623919,0
123,47.797579,745.0815605,0
124,47.493423,735.6370472,0
125,47.186535,733.273112,0
126,46.855568,748.9569198,0
127,46.524696,748.9510722,0
128,46.230678,743.5343077,0
129,45.940585,744.4073767,0
130,45.628801,755.3084721,0
131,45.30684,747.3760237,0
132,45.008459,744.9042754,0
133,44.680965,767.9141931,0
134,44.344041,809.6526552,0
135,43.99868,835.0893836,0
