Time,Mass,HRR,Back Surface Temperature 1,Back Surface Temperature 3
176,19.75,1025.9,491,475
177,19.34,1079.7,494,482
178,18.71,1084.9,500,485
179,18.07,1048.9,514,489
180,18.07,1068.1,523,493
181,17.77,1073.5,526,497
182,17,1122.9,532,501
183,17,1162.9,542,505
184,16.28,1166.4,546,510
185,15.43,1156.3,551,515
186,14.88,1312.7,555,522
187,14.88,1117.7,559,527
188,14.47,1162.3,562,532
189,13.73,1231.4,566,537
190,13.1,1273.6,570,541
191,13.1,1292.3,573,546
192,12.4,1263.4,578,550
193,11.39,1234.5,587,555
194,10.73,1214.8,592,560
195,10.73,1253.9,597,571
196,10.21,1252.5,601,576
197,9.52,1239,607,581
198,9.08,1197.7,619,587
199,9.08,1076.9,630,593
200,8.36,1046,641,599
201,7.49,973.3,648,605
202,7.08,887.7,687,612
203,7.08,832.5,712,633
204,6.59,769.2,739,644
205,5.88,701.1,767,688
206,5.88,637.7,791,696
207,5.88,574.3,815,704
208,6.12,622.6,836,734
209,5.88,501.1,854,787
210,5.88,471.7,871,810
211,5.57,433.9,886,830
212,5.13,425,899,847
213,4.79,391,911,863
214,4.79,374.2,933,879
215,4.43,357.4,940,894
216,4.08,320.3,943,923
217,3.82,297.1,952,935
218,3.82,281.5,962,949
219,3.77,265.1,975,957
220,3.51,248.1,986,967
221,3.37,237.3,993,971
222,3.37,221.6,1002,992
223,3.06,198.9,1011,997
224,2.71,185.7,1046,997
225,2.71,170.9,1058,1012
226,2.58,154.5,1060,1015
227,2.32,142.8,1066,1030
228,2.32,133.3,1072,1030
229,2.32,123.7,1078,1030
230,1.97,116.4,1084,1032
231,1.57,109.9,1093,1035
232,1.35,102.3,1092,1041
233,1.35,91.1,1101,1043
234,1.18,85.8,1108,1046
235,1.09,107.6,1108,1047
236,1.09,74.6,1099,1055
237,1.09,68.4,1062,1063
238,1.02,64.6,1018,1056
239,0.97,65.8,1014,1066
240,0.97,58.7,997,1064
241,0.96,56.9,993,1075
242,0.89,55,997,1078
243,0.89,51.7,1004,1075
244,0.9,48.5,970,1085
245,0.86,44.9,965,1096
246,0.85,45.4,962,1099
247,0.85,38.3,952,1117
248,0.84,35,948,1123
249,0.82,35.6,945,1127
250,0.73,30,939,1137
251,0.73,30.6,940,1141
252,0.64,25.1,941,1139
253,0.61,25.9,935,1121
254,0.58,20.1,927,1097
255,0.58,17.6,923,1075
256,0.58,15.1,919,1053
257,0.51,16.2,917,1039
258,0.47,15.8,919,1028
259,0.47,15.3,916,1018
260,0.37,11.5,920,1012
261,0.38,11.5,921,1003
262,0.34,12,919,997
263,0.34,7.2,916,994
264,0.25,7.6,919,983
265,0.25,8.4,922,976
266,0.3,8,921,974
267,0.2,7.7,916,972
268,0.2,7.3,914,968
269,0.19,3.3,909,967
270,0.19,3.3,900,963
271,0.2,3.3,898,959
272,0.25,3.3,904,955
273,0.25,4.2,905,951
274,0.2,3.8,907,950
275,0.14,3.8,902,949
276,0.14,3.8,899,947
277,0.19,4.2,902,946
278,0.26,4.3,906,946
279,0.29,3.9,908,946
280,0.29,3,904,944
281,0.37,0,907,943
282,0.42,0,909,941
283,0.42,0,909,939
284,0.46,0,908,936
285,0.49,0,909,936
286,0.51,0,910,936
287,0.51,0,907,935
288,0.54,0,902,936
289,0.56,0,902,936
290,0.55,0,905,938
291,0.55,0,906,935
292,0.56,0,907,935
293,0.52,0,906,934
294,0.52,0,906,933
295,0.54,0,907,931
296,0.6,0,905,928
297,0.62,0,904,927
298,0.62,0,906,928
299,0.65,0,909,926
300,0.66,0,910,926
301,0.73,0,908,926
302,0.73,0,896,927
303,0.81,0,900,926
304,0.81,0,900,928
305,0.74,0,896,929
306,0.8,0,892,928
307,0.8,0,890,927
308,0.8,0,887,925
309,0.84,0,892,928
310,0.84,0,894,927
311,0.87,0,890,928
312,0.95,0,891,927
313,0.83,0,887,924
314,0.83,0,887,922
315,0.88,0,887,923
316,0.98,0,886,926
317,1,0,885,928
318,1,0,893,926
319,0.98,0,900,929
320,1.01,0,889,929
321,1.01,0,882,929
322,1.01,0,886,927
323,1.02,0,892,926
324,1.04,0,899,926
325,1.04,0,895,925
326,1.09,0,895,925
327,1.11,0,895,926
328,1.15,0,895,925
329,1.15,0,894,925
330,1.17,0,896,923
331,1.2,0,898,924
332,1.16,0,903,923
333,1.16,0,901,921
334,1.19,0,898,922
335,1.24,0,898,924
336,1.24,6.2,899,922
337,1.27,0,895,921
338,1.37,0,893,921
339,1.37,0,894,921
340,1.36,0,894,921
341,1.4,0,896,921
342,1.32,0,896,923
343,1.32,0,892,921
344,1.37,0,892,921
345,1.39,0,897,921
346,1.39,0,900,918
347,0.81,0,899,915
348,0.86,0,896,916
349,0.86,0,896,917
350,0.88,0,893,914
351,0.82,0,891,916
352,0.82,0,890,917
353,0.93,0,892,919
354,0.87,0,895,919
355,0.83,0,892,919
356,0.83,0,892,918
357,0.83,0,892,917
358,0.86,0,895,920
359,0.91,0,899,921
360,0.91,0,897,922
361,0.94,0,892,918
362,0.94,0,888,918
363,0.92,0,892,920
364,0.92,0,889,921
365,0.91,0,893,920
366,0.94,0,891,919
367,0.94,0,890,921
368,0.97,0,890,917
369,0.99,0,894,919
370,0.98,0,891,920
371,0.98,0,895,917
372,1.03,0,895,919
373,1.04,0,895,918
374,1.02,0,893,920
375,1.02,0,891,920
376,1,0,889,920
377,1,0,894,920
378,0.95,0,897,922
379,0.9,0,896,924
380,0.89,0,895,925
381,0.89,0,893,923
382,0.9,0,893,922
383,0.9,0,891,920
384,0.92,0,892,919
385,0.92,0,894,920
386,0.92,0,895,920
387,1.03,0,900,923
388,1,0,900,923
389,1,0,898,922
390,1,0,902,922
391,1.04,0,903,921
392,1.04,0,897,921
393,1,0,895,922
394,0.94,0,896,921
395,0.99,0,900,922
396,0.99,0,899,920
397,0.97,0,899,918
398,0.93,0,896,917
399,0.93,0,897,915
400,0.88,6.2,894,918
401,0.95,0,895,918
402,0.95,0,895,916
403,1.01,0,895,915
404,0.97,0,894,914
405,0.97,0,894,915
406,0.91,0,895,915
407,0.97,0,897,917
408,0.97,0,896,918
409,0.97,0,897,917
410,0.87,0,895,916
411,0.84,0,891,917
412,0.86,0,890,917
413,0.86,0,889,918
414,0.8,0,884,916
415,0.84,0,884,920
416,0.84,0,887,918
417,0.78,0,893,918
418,0.77,0,891,920
419,0.72,0,889,919
420,0.72,0,891,920
421,0.72,0,893,920
422,0.72,0,895,919
423,0.7,0,893,921
424,0.74,0,891,920
425,0.74,0,890,921
426,0.7,0,888,921
427,0.68,0,892,924
428,0.7,0,894,923
429,0.7,0,888,924
430,0.77,0,887,923
431,0.77,0,892,922
432,0.75,0,892,924
433,0.76,0,891,923
434,0.76,0,889,926
435,0.75,0,891,926
436,0.67,0,893,926
437,0.67,0,891,925
438,0.67,0,890,925
439,0.69,0,887,924
440,0.73,0,887,926
441,0.73,0,888,926
442,0.66,0,894,925
443,0.59,0,897,924
444,0.59,0,902,927
445,0.59,0,903,926
446,0.66,0,904,927
447,0.68,0,904,924
448,0.68,0,900,922
449,0.68,0,900,920
450,0.68,0,899,922
451,0.7,0,901,920
452,0.7,0,902,919
453,0.73,0,900,918
454,0.58,0,900,919
455,0.64,0,903,916
456,0.64,0,902,918
457,0.72,0,899,920
458,0.75,0,898,919
459,0.75,0,895,919
460,0.75,0,895,919
461,0.78,0,898,921
462,0.75,0,890,920
463,0.75,0,890,918
464,0.7,0,895,916
465,0.66,0,895,918
466,0.66,0,897,920
467,0.68,0,899,919
468,0.67,0,898,918
469,0.56,0,899,919
470,0.56,0,898,920
471,0.61,0,899,918
472,0.61,0,896,920
473,0.65,0,896,921
474,0.61,0,894,920
475,0.61,0,895,920
476,0.69,0,900,921
477,0.81,0,901,921
478,0.81,0,900,922
479,0.81,0,896,922
480,0.61,0,891,922
481,0.58,0,893,923
482,0.58,0,890,926
483,0.58,0,887,925
484,0.47,0,892,924
485,0.49,0,890,922
486,0.49,0,889,923
487,0.48,6.3,889,922
488,0.55,0,890,922
489,0.55,0,889,923
490,0.47,0,887,923
491,0.51,0,886,925
492,0.57,0,885,926
493,0.57,0,882,920
494,0.61,0,885,921
495,0.61,0,885,922
496,0.61,0,886,921
497,0.51,0,890,919
498,0.49,0,891,919
499,0.49,0,891,921
500,0.52,0,896,917
501,0.52,0,897,920
502,0.49,0,899,921
503,0.49,0,897,921
504,0.54,0,896,920
505,0.48,0,896,919
506,0.51,0,895,920
507,0.51,0,896,921
508,0.51,0,897,922
509,0.46,0,895,922
510,0.49,0,897,920
511,0.49,0,897,920
512,0.47,0,900,921
513,0.4,0,899,923
514,0.4,0,891,921
515,0.48,0,893,921
516,0.44,0,892,922
517,0.44,0,895,921
518,0.49,0,894,921
519,0.51,0,895,921
520,0.45,0,894,923
521,0.45,0,894,924
